Gender,Age,Married,Education,Job,Employment Years,Annual Income (USD),Interest Rate,Down Payment (USD),Credit Score,Existing Monthly Debt (USD),Area,Loans Repaid,Max Loan Amount (USD)
Male,52,Yes,Bachelor's,Sales Manager,32,135610.36,0.05,111895.97,747,1912.7,Suburban,2,767877.61
Female,42,Yes,Master's,Freelancer,20,66422.84,0.09,46005.48,637,1043.79,Urban,7,206812.32
Female,78,Yes,Master's,Business Owner,50,160764.3,0.03,166332.72,821,2668.32,Urban,13,1064687.64
Male,72,Yes,Bachelor's,Accountant,50,50876.61,0.03,39272.47,850,567.14,Rural,8,407558.7
Female,75,Yes,Bachelor's,Banker,50,96224.91,0.05,78959.71,736,1400.92,Suburban,11,467756.54
Female,54,Yes,Bachelor's,Nurse,27,123323.24,0.08,162651.21,679,1095.22,Rural,5,605917.15
Female,42,Yes,Bachelor's,Teacher,20,30890.33,0.05,22796.87,771,445.15,Suburban,3,173679.67
Female,57,Yes,Master's,Retired,36,123803.89,0.05,28685.27,769,1234.15,Suburban,4,696301.1
Female,38,Yes,Bachelor's,Retired,15,64327.14,0.06,50155.7,721,91.19,Rural,2,403544.11
Female,86,Yes,Master's,Freelancer,50,118211.08,0.06,48488.17,757,1924.63,Rural,10,546527.64
Female,72,No,Master's,Sales Manager,49,124813.82,0.05,91174.59,765,1916.84,Suburban,11,695439.61
Male,80,Yes,High School,Software Engineer,50,186132.81,0.03,95364.97,850,1736.17,Urban,11,1523093.73
Female,41,Yes,Bachelor's,Business Owner,19,104427.67,0.05,54137.94,727,1717.52,Suburban,1,435368.84
Male,72,No,Master's,Software Engineer,45,101314.24,0.03,16578.84,841,890.52,Suburban,11,806633.73
Female,55,Yes,Master's,Retired,28,108089.72,0.08,10699.53,674,641.88,Rural,5,435425.0
Female,35,Yes,PhD,Doctor,13,165942.28,0.1,57000.8,644,3408.82,Urban,0,340686.26
Female,38,Yes,Bachelor's,Business Owner,13,123871.06,0.08,51926.16,706,1586.71,Urban,4,463520.57
Female,41,No,Bachelor's,Freelancer,24,98445.23,0.06,77886.3,704,1367.79,Suburban,2,432216.87
Female,78,No,High School,Freelancer,50,91443.7,0.04,61490.91,771,934.94,Suburban,13,609026.02
Male,74,No,PhD,Retired,50,157003.75,0.04,98615.17,791,1563.98,Suburban,7,1126654.64
Female,49,Yes,Bachelor's,Accountant,24,113893.66,0.1,42577.34,621,1993.99,Urban,2,274458.94
Female,52,Yes,Bachelor's,Lawyer,28,112927.81,0.05,54552.36,761,2106.39,Rural,7,522802.83
Female,37,No,Bachelor's,Sales Manager,12,111739.3,0.05,76132.59,752,1994.49,Suburban,5,543092.69
Male,63,No,Master's,Engineer,38,142571.71,0.09,116607.03,656,1481.82,Urban,11,555182.76
Female,66,Yes,High School,Accountant,42,110387.96,0.05,36563.02,748,2196.51,Rural,11,440197.44
Male,51,No,High School,Nurse,28,112477.12,0.07,58116.6,697,1692.55,Urban,4,421555.61
Male,33,No,Bachelor's,Nurse,5,113019.6,0.06,60742.93,724,1888.3,Rural,1,424476.83
Male,60,Yes,Master's,Engineer,37,114427.73,0.03,6940.47,850,2350.07,Suburban,4,580405.42
Male,49,Yes,Bachelor's,Banker,25,112106.79,0.03,39657.98,845,1769.57,Suburban,5,727873.71
Male,47,No,PhD,Software Engineer,24,171095.84,0.09,93902.83,647,2904.96,Suburban,2,483537.35
Female,38,Yes,Bachelor's,Business Owner,12,105575.81,0.05,62384.84,761,1238.29,Suburban,2,637060.13
Female,78,Yes,Master's,Doctor,50,153740.08,0.03,90329.83,850,2342.46,Urban,13,1054118.29
Male,62,No,Master's,Nurse,38,169440.59,0.06,88860.25,725,2617.58,Rural,9,652848.19
Female,62,No,PhD,Software Engineer,35,88751.15,0.06,58196.86,728,1539.17,Urban,6,339301.2
Female,28,No,Bachelor's,Accountant,8,88045.7,0.05,20239.61,763,1157.02,Urban,2,444222.85
Male,69,No,PhD,Engineer,48,169593.73,0.03,101007.33,850,2456.72,Urban,8,1194373.79
Male,53,Yes,Master's,Banker,29,149776.36,0.07,28191.62,716,1854.63,Urban,3,570740.1
Female,41,Yes,High School,Banker,15,93189.07,0.04,52102.59,787,1208.44,Urban,1,586413.01
Male,76,No,Master's,Doctor,50,156428.17,0.08,34886.3,671,2363.14,Rural,4,464714.3
Male,29,Yes,Master's,Business Owner,9,121589.74,0.07,81276.6,694,960.7,Rural,0,600930.79
Female,73,Yes,PhD,Nurse,48,154216.46,0.03,84056.63,850,2345.19,Urban,13,1051905.74
Female,32,Yes,Master's,Accountant,3,25000.0,0.06,29979.04,719,211.14,Suburban,3,139747.65
Male,66,No,Master's,Accountant,46,91608.86,0.05,40576.06,750,699.07,Suburban,5,586718.86
Female,42,No,High School,Accountant,23,112272.89,0.04,72836.33,772,2082.57,Rural,6,606824.04
Female,48,No,Master's,Business Owner,28,188738.68,0.05,112878.87,767,2085.91,Urban,5,1126917.92
Female,56,No,Bachelor's,Engineer,30,125915.56,0.06,25590.94,706,2089.05,Suburban,4,447930.84
Male,78,Yes,Bachelor's,Lawyer,50,164915.37,0.04,18531.38,802,2825.55,Urban,7,809175.95
Female,48,Yes,Bachelor's,Nurse,27,121787.62,0.03,35941.63,850,1689.13,Urban,7,838910.83
Female,65,No,High School,Lawyer,37,131714.57,0.08,110333.66,719,2433.7,Suburban,5,451349.99
Male,79,No,Master's,Banker,50,121419.27,0.03,70388.99,850,1728.0,Suburban,6,860498.39
Female,63,Yes,PhD,Teacher,45,122499.11,0.07,83424.63,714,717.17,Rural,7,664007.52
Male,41,No,PhD,Lawyer,17,163233.54,0.07,51496.49,688,1572.85,Urban,4,720197.45
Male,60,Yes,Master's,Lawyer,36,110770.38,0.06,112706.34,760,1001.04,Urban,2,708618.15
Female,50,No,Master's,Retired,29,100140.95,0.04,105840.19,783,1067.17,Urban,2,734724.58
Male,35,Yes,Master's,Software Engineer,8,133584.74,0.09,17577.48,666,1675.49,Suburban,2,401640.55
Male,47,Yes,Bachelor's,Retired,18,121636.88,0.05,58951.99,718,1436.14,Rural,6,598176.04
Female,65,Yes,Bachelor's,Doctor,40,201990.0,0.08,208022.56,688,1872.59,Rural,11,971256.57
Male,74,Yes,PhD,Retired,50,98166.14,0.06,27052.68,731,1424.07,Urban,4,366847.11
Female,65,Yes,Master's,Business Owner,36,110109.71,0.04,35312.61,803,2194.21,Suburban,6,515968.09
Male,74,Yes,Master's,Doctor,49,147468.24,0.06,128443.27,714,2551.45,Suburban,7,603691.65
Male,28,No,High School,Teacher,4,77998.34,0.05,47134.75,746,863.4,Urban,1,452215.45
Male,69,No,Bachelor's,Business Owner,46,75348.49,0.1,41742.16,633,1389.24,Suburban,5,188529.43
Female,31,Yes,High School,Software Engineer,5,52481.65,0.08,25960.69,668,629.65,Rural,4,182294.43
Male,41,No,PhD,Retired,13,123265.67,0.04,12654.5,790,2311.02,Suburban,4,540005.06
Male,49,Yes,Bachelor's,Lawyer,24,134640.35,0.06,85739.33,734,2700.1,Urban,6,442707.63
Female,39,No,Master's,Freelancer,19,112477.76,0.04,67581.0,782,2554.34,Suburban,7,495573.18
Female,52,Yes,Master's,Doctor,30,145384.26,0.03,121687.83,850,2051.16,Suburban,7,1071989.08
Female,79,Yes,Master's,Software Engineer,50,151927.2,0.03,122638.72,838,2028.07,Rural,5,1110976.53
Male,75,No,PhD,Teacher,50,170923.54,0.03,108533.78,842,1303.25,Rural,9,1488635.31
Female,84,No,Master's,Sales Manager,50,100595.04,0.05,82148.82,756,847.02,Rural,12,664402.42
Female,79,Yes,Bachelor's,Retired,50,165235.7,0.04,62416.89,805,1257.86,Suburban,15,1215765.55
Female,34,Yes,Master's,Engineer,13,75907.93,0.05,31652.31,749,1263.17,Rural,3,379012.62
Female,34,No,High School,Banker,12,46024.14,0.06,64758.93,731,391.38,Urban,6,273911.06
Female,83,No,Master's,Doctor,50,111243.26,0.05,108391.34,776,1870.06,Urban,5,597367.61
Female,66,Yes,High School,Doctor,45,110013.45,0.03,85876.12,829,2163.96,Suburban,9,659857.93
Male,33,Yes,Master's,Freelancer,8,118660.91,0.11,145375.16,582,1641.3,Suburban,1,336527.59
Female,46,Yes,PhD,Freelancer,22,105175.95,0.03,66037.17,850,1520.33,Suburban,5,744873.17
Female,74,Yes,Bachelor's,Freelancer,50,124372.35,0.05,108628.08,786,1483.19,Rural,5,784929.95
Female,85,No,Bachelor's,Business Owner,50,178278.16,0.03,12183.32,850,3533.65,Rural,10,935941.17
Female,50,Yes,Bachelor's,Software Engineer,26,102892.79,0.03,59877.59,838,1652.12,Suburban,5,684889.85
Female,81,Yes,Bachelor's,Business Owner,50,138446.28,0.05,46720.54,750,1549.4,Suburban,6,794217.28
Female,37,Yes,High School,Retired,13,81351.4,0.05,71527.24,769,1530.31,Urban,3,409846.44
Male,71,No,PhD,Engineer,45,112691.95,0.04,108948.95,786,675.52,Rural,5,876919.88
Female,35,No,Bachelor's,Lawyer,11,92189.22,0.08,32626.21,698,1694.3,Urban,3,265685.46
Male,63,No,Bachelor's,Freelancer,42,93749.06,0.07,34908.29,737,1146.87,Urban,5,383214.55
Female,34,Yes,High School,Nurse,7,102257.92,0.06,62685.54,724,1857.78,Urban,2,372472.39
Female,82,No,Bachelor's,Sales Manager,50,186560.38,0.03,24407.83,850,2814.55,Suburban,11,1200581.25
Female,30,No,PhD,Lawyer,5,146180.47,0.05,73818.85,745,1724.05,Suburban,3,819458.01
Male,35,Yes,PhD,Retired,14,107242.55,0.06,56122.35,757,1552.01,Urban,1,540925.45
Male,40,No,Master's,Freelancer,17,77756.28,0.03,77547.19,850,1681.33,Urban,4,447210.26
Female,58,Yes,Master's,Sales Manager,32,109703.17,0.03,112659.71,847,1015.95,Urban,6,955869.42
Male,40,No,Bachelor's,Lawyer,13,116452.47,0.06,20776.2,734,793.97,Suburban,7,573582.17
Male,53,Yes,PhD,Banker,25,125453.97,0.06,5000.0,738,2218.35,Urban,6,418044.02
Female,75,No,Bachelor's,Software Engineer,49,117544.6,0.03,33655.49,850,1635.93,Urban,8,807310.12
Male,75,Yes,Master's,Banker,50,147838.92,0.07,58644.33,699,2021.9,Urban,8,573483.62
Male,29,Yes,Master's,Retired,8,52107.9,0.06,5000.0,736,698.57,Suburban,2,207560.13
Female,30,Yes,PhD,Teacher,5,79888.3,0.06,19225.89,720,908.76,Rural,0,356402.0
Female,42,Yes,High School,Software Engineer,17,80710.96,0.06,18721.42,727,1919.03,Urban,6,202578.34
Female,76,No,PhD,Business Owner,50,193533.95,0.03,96409.31,850,2454.29,Urban,8,1426951.89
Female,29,No,Bachelor's,Sales Manager,5,80537.78,0.04,46480.84,766,587.41,Suburban,2,570329.46
Female,86,Yes,Bachelor's,Accountant,50,159296.5,0.03,80208.42,844,1202.1,Suburban,12,1369392.12
Male,44,Yes,PhD,Freelancer,22,95132.88,0.03,109489.59,826,1138.0,Suburban,3,744622.76
Female,65,No,Bachelor's,Accountant,45,109426.36,0.03,39758.7,774,1959.55,Urban,8,599643.08
Male,38,No,Master's,Retired,16,102790.25,0.12,20978.08,581,997.28,Urban,3,223816.31
Male,32,Yes,PhD,Freelancer,8,66828.66,0.07,38590.86,704,807.83,Rural,2,291236.54
Male,33,Yes,Bachelor's,Software Engineer,13,114059.9,0.06,108862.59,746,1504.73,Urban,3,632449.03
Female,30,Yes,Bachelor's,Engineer,12,117357.64,0.06,78092.63,731,1898.47,Urban,5,482645.38
Female,50,Yes,Bachelor's,Accountant,24,118169.03,0.06,14673.96,707,1648.08,Suburban,3,441602.44
Male,59,Yes,High School,Retired,38,101682.7,0.03,70424.71,850,1259.69,Urban,11,776558.19
Male,31,No,Bachelor's,Sales Manager,9,140256.84,0.05,88660.02,751,2068.94,Suburban,2,726665.09
Female,74,Yes,Master's,Sales Manager,45,124784.39,0.03,54771.87,821,1711.7,Suburban,13,855306.34
Male,56,Yes,Bachelor's,Business Owner,33,161301.85,0.04,44648.94,773,1520.54,Urban,4,1052166.96
Female,44,No,Bachelor's,Accountant,21,67179.92,0.05,13903.96,747,1085.8,Suburban,2,316810.74
Male,58,Yes,Master's,Software Engineer,37,159818.69,0.03,115462.86,835,3328.24,Urban,7,905509.76
Male,62,Yes,High School,Engineer,39,94047.14,0.04,42649.12,795,955.15,Urban,5,657008.21
Male,75,Yes,PhD,Software Engineer,50,138780.12,0.03,40999.76,850,1617.32,Urban,8,1028935.16
Male,48,No,High School,Business Owner,23,121293.3,0.08,84544.15,682,1182.71,Suburban,3,506087.68
Female,50,Yes,Master's,Teacher,26,68225.65,0.04,47983.08,795,1029.38,Urban,7,415181.54
Female,75,No,Master's,Nurse,50,83335.59,0.07,48524.42,707,1247.9,Urban,11,324406.14
Female,58,No,Master's,Doctor,33,80473.17,0.08,92144.2,688,1232.55,Urban,5,330831.66
Female,84,Yes,Bachelor's,Sales Manager,50,80051.86,0.04,19773.62,758,539.5,Urban,13,546652.94
Female,80,Yes,Master's,Engineer,50,128247.89,0.03,75813.17,793,2057.96,Suburban,11,785644.91
Male,28,No,High School,Freelancer,5,84259.61,0.06,13337.14,731,687.07,Urban,3,397379.0
Female,80,Yes,PhD,Freelancer,50,159859.53,0.04,44258.0,779,1991.17,Rural,8,949450.06
Female,38,Yes,Master's,Business Owner,12,137230.13,0.06,32276.63,742,2503.89,Suburban,5,565925.33
Male,28,No,High School,Doctor,3,140841.19,0.09,90339.34,660,1960.92,Suburban,1,466514.48
Male,34,Yes,High School,Doctor,13,96824.35,0.07,26229.05,683,1445.01,Urban,4,327832.74
Female,68,Yes,PhD,Nurse,47,155160.67,0.04,134837.02,758,2355.88,Urban,4,927752.41
Female,40,Yes,Master's,Engineer,14,112269.94,0.04,93712.81,755,1503.07,Rural,5,697179.85
Male,81,No,High School,Business Owner,50,168378.4,0.04,78532.17,794,1469.75,Urban,11,1209146.31
Male,47,Yes,Master's,Nurse,27,89443.13,0.06,12121.14,706,1523.83,Suburban,5,310625.21
Male,33,Yes,Bachelor's,Teacher,10,97888.4,0.06,50160.54,707,2044.85,Urban,3,297470.77
Male,57,Yes,Bachelor's,Banker,34,110291.33,0.09,9004.88,656,1099.47,Suburban,7,362072.64
Male,76,Yes,PhD,Freelancer,50,146170.19,0.03,101402.49,829,1242.71,Rural,8,1248659.61
Male,79,Yes,Bachelor's,Sales Manager,50,167270.59,0.03,90451.49,817,1610.82,Suburban,10,1361499.01
Male,33,Yes,PhD,Engineer,12,77864.14,0.04,53255.2,770,1326.06,Suburban,2,410662.22
Female,61,Yes,Master's,Sales Manager,38,148759.2,0.03,57080.29,839,1282.02,Suburban,7,1223169.55
Male,62,Yes,Master's,Sales Manager,41,123657.69,0.06,91181.34,723,1064.7,Suburban,2,637044.0
Male,47,No,Bachelor's,Sales Manager,25,151522.88,0.06,73591.27,738,2657.28,Rural,5,571898.08
Male,65,Yes,Master's,Lawyer,36,171461.85,0.03,127827.17,802,2070.99,Rural,3,1240666.55
Male,57,Yes,Bachelor's,Lawyer,29,112761.66,0.09,43789.24,661,1358.58,Suburban,3,372818.12
Male,78,Yes,High School,Nurse,50,97912.18,0.03,63489.35,836,1338.22,Urban,13,713732.0
Female,60,Yes,Bachelor's,Nurse,36,101615.55,0.06,17612.54,707,1589.21,Rural,5,358285.67
Male,81,No,Bachelor's,Teacher,50,78243.52,0.03,64770.27,848,670.79,Suburban,13,678937.73
Male,51,No,Bachelor's,Freelancer,29,111694.89,0.05,20950.33,756,875.11,Suburban,9,679263.86
Female,58,No,Bachelor's,Business Owner,32,128884.91,0.07,125600.11,724,1703.33,Urban,5,579518.84
Female,43,Yes,Bachelor's,Lawyer,18,162251.16,0.1,87213.16,634,1899.73,Urban,2,527511.87
Male,67,No,Master's,Freelancer,43,82569.74,0.03,73269.74,850,1214.12,Urban,9,601320.97
Male,43,Yes,High School,Doctor,21,86541.26,0.03,25215.17,831,1760.37,Urban,6,462950.76
Female,54,Yes,High School,Lawyer,27,139741.98,0.07,83700.25,708,1669.68,Suburban,2,607896.96
Female,63,Yes,Bachelor's,Engineer,41,141724.51,0.03,42518.08,850,1838.16,Suburban,4,1007172.02
Male,49,Yes,PhD,Banker,22,169355.77,0.06,22185.63,731,3378.81,Urban,4,488774.92
Male,42,Yes,Master's,Sales Manager,22,80110.11,0.04,67408.19,772,937.47,Urban,4,527623.34
Female,73,Yes,PhD,Retired,50,175984.43,0.03,57837.83,821,3361.69,Urban,11,999714.62
Female,28,No,PhD,Engineer,3,104531.3,0.09,5000.0,679,1169.81,Suburban,3,316830.68
Male,81,No,High School,Lawyer,50,160448.18,0.03,59451.67,803,3428.01,Suburban,11,832054.81
Female,55,No,Bachelor's,Retired,27,38428.69,0.08,19814.7,715,246.91,Suburban,4,181279.96
Male,60,No,Master's,Freelancer,38,110697.87,0.06,46519.34,713,1127.78,Suburban,4,537390.0
Male,63,Yes,High School,Business Owner,40,133058.61,0.06,28772.06,735,2473.62,Urban,7,440418.75
Female,42,No,PhD,Business Owner,16,157452.16,0.05,122173.98,751,3102.7,Rural,5,726820.88
Female,58,Yes,High School,Doctor,35,98393.81,0.08,26565.53,662,1658.17,Suburban,1,258813.58
Male,84,No,Master's,Software Engineer,50,130717.95,0.03,114192.18,823,1552.74,Suburban,6,971021.77
Female,33,Yes,Bachelor's,Doctor,14,172621.39,0.08,124299.15,674,2993.89,Urban,3,533133.35
Male,31,No,Master's,Nurse,12,84324.71,0.07,95315.48,707,1091.44,Urban,2,398063.53
Male,85,No,Bachelor's,Nurse,50,94706.14,0.05,48079.35,763,830.59,Urban,10,589143.32
Female,47,No,Master's,Nurse,21,47611.04,0.04,7334.23,776,204.97,Suburban,3,341758.76
Male,31,Yes,Bachelor's,Accountant,6,25000.0,0.05,8506.59,731,340.19,Urban,2,110337.73
Female,37,Yes,High School,Business Owner,9,99916.9,0.06,84977.51,723,1818.32,Suburban,4,387878.08
Male,34,Yes,Bachelor's,Retired,16,69809.4,0.04,10751.37,747,409.49,Suburban,1,491225.15
Male,54,Yes,Master's,Sales Manager,36,127014.69,0.05,65981.68,746,2437.01,Urban,4,566025.55
Female,84,No,Bachelor's,Sales Manager,50,158344.04,0.04,85615.39,786,1008.69,Rural,7,1157654.34
Male,33,No,Bachelor's,Teacher,11,117006.28,0.04,54544.11,757,1611.49,Rural,5,666433.03
Male,82,Yes,High School,Engineer,50,135280.21,0.06,25224.22,743,2200.87,Rural,11,583846.92
Female,58,Yes,High School,Software Engineer,35,167784.89,0.07,103415.84,681,1238.02,Urban,3,801824.7
Male,63,No,Master's,Lawyer,41,194524.63,0.03,146122.64,798,2944.57,Urban,3,1241021.34
Male,54,No,PhD,Sales Manager,27,156148.08,0.04,134720.68,799,1885.6,Urban,1,1087660.74
Female,40,No,Master's,Freelancer,14,107207.52,0.06,82355.78,707,2347.28,Urban,3,343124.04
Male,38,Yes,Bachelor's,Freelancer,19,137117.71,0.04,167511.08,800,2596.64,Suburban,5,819534.28
Female,80,Yes,Master's,Doctor,50,170564.52,0.03,29132.1,821,1005.84,Suburban,9,1476227.73
Female,36,No,Master's,Lawyer,10,162632.79,0.07,72341.61,706,2208.13,Urban,0,652756.86
Male,35,No,PhD,Nurse,12,143083.86,0.03,63881.69,850,2396.12,Urban,3,909627.74
Male,37,Yes,Bachelor's,Retired,15,123035.72,0.03,5000.0,838,1855.42,Rural,6,740963.07
Female,29,No,Bachelor's,Retired,4,68114.08,0.05,55240.58,746,506.4,Urban,3,458599.88
Male,51,Yes,Bachelor's,Freelancer,30,140350.3,0.05,87318.04,745,2438.64,Suburban,3,678059.15
Female,62,Yes,High School,Lawyer,40,190035.12,0.04,77524.26,783,1903.35,Suburban,8,1289825.84
Male,61,Yes,Master's,Software Engineer,40,164315.45,0.04,122235.5,777,704.66,Urban,7,1319052.23
Male,77,No,Master's,Freelancer,50,78507.56,0.04,80599.14,745,1142.52,Urban,9,477800.11
Male,38,No,PhD,Banker,12,100863.29,0.04,17346.95,783,740.58,Urban,2,727556.39
Female,79,Yes,Bachelor's,Nurse,50,76495.17,0.06,80724.64,739,667.17,Suburban,16,425957.22
Male,28,No,Master's,Teacher,3,118593.67,0.07,118771.3,707,2318.54,Suburban,2,416291.96
Female,32,No,Bachelor's,Business Owner,6,97707.74,0.07,47852.5,683,2063.8,Rural,0,271066.15
Female,54,No,Master's,Sales Manager,30,136356.37,0.07,58477.34,727,1664.56,Suburban,3,550499.15
Male,34,Yes,High School,Sales Manager,11,50210.1,0.06,18153.43,733,128.43,Suburban,1,297994.17
Male,77,Yes,Bachelor's,Sales Manager,50,173502.77,0.03,58525.96,811,1128.18,Urban,12,1505641.44
Male,64,No,Master's,Doctor,37,207460.31,0.07,35274.72,712,2923.22,Urban,5,749087.16
Female,79,No,High School,Sales Manager,50,133996.19,0.06,106874.23,736,1120.47,Urban,10,724930.68
Female,65,No,Master's,Retired,42,70603.7,0.03,67749.49,850,713.39,Urban,8,596307.84
Male,28,No,Master's,Nurse,9,135361.64,0.05,78627.4,747,1296.45,Urban,2,876966.11
Male,59,No,Bachelor's,Retired,42,114119.84,0.05,20724.9,766,581.28,Suburban,2,770473.11
Male,44,No,Master's,Teacher,20,105263.43,0.04,80268.43,802,1992.28,Suburban,5,570526.87
Male,45,Yes,Master's,Freelancer,24,101924.89,0.1,38404.65,619,846.78,Rural,2,274811.52
Female,31,No,Bachelor's,Accountant,6,25000.0,0.09,9236.94,626,670.84,Urban,0,35279.32
Male,76,Yes,PhD,Teacher,50,123109.94,0.03,12006.37,847,887.31,Suburban,10,1018225.91
Male,40,Yes,PhD,Accountant,13,92376.4,0.05,102655.75,744,1958.64,Rural,9,426432.7
Female,32,Yes,High School,Teacher,6,66169.78,0.03,20419.23,850,767.07,Rural,1,492425.22
Male,49,Yes,Bachelor's,Software Engineer,27,153951.98,0.03,36246.51,806,2827.76,Urban,7,806550.95
Male,53,Yes,PhD,Software Engineer,27,188628.95,0.03,97323.4,850,1457.38,Urban,6,1615846.31
Male,31,Yes,High School,Software Engineer,8,70733.89,0.07,46672.52,726,1280.74,Suburban,5,252275.65
Female,50,Yes,PhD,Doctor,26,204612.42,0.03,156753.5,847,1769.55,Suburban,3,1759197.05
Male,32,Yes,Master's,Software Engineer,6,125437.21,0.09,61400.29,640,1319.69,Urban,1,435209.55
Male,36,No,Bachelor's,Doctor,11,95455.92,0.07,54799.31,712,1531.03,Suburban,3,362524.12
Male,40,Yes,High School,Banker,12,67696.01,0.07,49170.76,700,1191.76,Urban,2,241803.12
Male,36,Yes,Master's,Freelancer,11,121147.54,0.08,31675.82,690,1174.3,Rural,3,465882.75
Male,31,No,Bachelor's,Lawyer,5,145604.75,0.04,82795.32,775,1212.27,Urban,4,1000027.46
Male,53,Yes,High School,Sales Manager,30,44031.33,0.04,5000.0,779,219.23,Rural,3,324606.13
Male,41,No,PhD,Accountant,21,93659.14,0.03,78735.91,850,1093.23,Suburban,4,745054.56
Male,81,No,High School,Banker,50,126615.31,0.06,158536.38,727,1346.86,Urban,4,721980.4
Male,29,No,Bachelor's,Engineer,10,84713.45,0.09,6246.24,662,1114.7,Urban,2,239442.22
Female,58,No,Master's,Nurse,33,126818.0,0.06,28362.49,761,2460.78,Urban,5,468210.13
Female,77,No,High School,Retired,50,150559.62,0.06,86996.82,733,1593.8,Urban,6,762245.5
Male,78,Yes,Master's,Sales Manager,50,130645.76,0.03,92665.6,850,2318.56,Urban,14,833885.54
Male,53,Yes,PhD,Engineer,30,126765.61,0.05,94245.83,718,1385.59,Urban,4,671383.74
Male,29,Yes,PhD,Retired,4,55882.79,0.03,32277.96,825,730.18,Suburban,2,401729.39
Male,68,No,Bachelor's,Freelancer,41,76574.23,0.05,46575.54,734,597.43,Urban,6,438577.47
Male,73,No,High School,Banker,48,183283.51,0.04,130422.37,801,3214.1,Suburban,15,1039805.27
Male,71,Yes,PhD,Accountant,42,96897.31,0.03,59531.84,825,1478.93,Suburban,6,610422.46
Male,79,No,Bachelor's,Teacher,50,123582.22,0.04,5161.15,764,2498.02,Suburban,2,507947.97
Female,64,Yes,Master's,Software Engineer,36,115702.52,0.06,5000.0,727,1142.25,Suburban,6,505990.89
Male,29,Yes,Master's,Engineer,4,98871.11,0.06,66138.04,709,1461.93,Urban,0,424647.45
Female,67,Yes,Master's,Business Owner,39,181979.39,0.03,55928.08,850,1755.22,Urban,9,1438090.69
Female,55,No,Bachelor's,Teacher,29,121522.86,0.03,50757.35,838,945.72,Suburban,5,1027438.27
Female,83,No,Bachelor's,Accountant,50,143039.67,0.05,88307.17,771,3275.68,Suburban,6,539952.68
Female,50,Yes,High School,Lawyer,23,121586.24,0.04,66980.32,742,1798.93,Rural,3,682799.24
Male,34,Yes,High School,Doctor,15,146840.73,0.05,83507.31,757,2783.45,Suburban,1,659460.73
Male,66,Yes,Master's,Retired,48,95687.44,0.07,54118.09,712,824.57,Urban,5,439016.93
Male,67,No,High School,Banker,40,125109.02,0.03,64201.13,840,1046.31,Suburban,8,1052465.55
Male,79,Yes,PhD,Doctor,50,188186.94,0.03,137124.98,829,2594.45,Urban,9,1381579.38
Male,49,Yes,Bachelor's,Nurse,28,69226.09,0.09,33407.34,627,393.35,Urban,4,275098.47
Female,83,No,Master's,Engineer,50,154989.32,0.03,159384.89,794,1625.92,Urban,10,1191994.01
Male,83,Yes,High School,Software Engineer,50,138497.85,0.07,58805.31,687,1696.77,Urban,9,535565.88
Male,63,No,PhD,Banker,38,178394.94,0.06,75760.36,727,2677.94,Suburban,5,725970.12
