player_id,cognitive_ability,starting_age,age_now,years_playing,total_study_hours,deliberate_share,deliberate_hours,tactics_training_hours,analyzes_own_games,opening_study_hours,games_played,has_coach,studies_endgames,peak_rating,plateaued,reached_expert
CHS040673,6.39,25,45,20,110,0.299,30,10,6.97,40,310,0,0,417,0,0
CHS040674,4.77,15,36,21,260,0.031,10,0,0.72,160,4700,0,0,400,1,0
CHS040675,4.77,17,30,13,3870,0.101,390,190,2.7,1700,5140,0,1,1433,1,0
CHS040676,5.1,12,16,4,2440,0.166,410,210,4.84,1180,3110,0,0,1455,1,0
CHS040677,3.17,29,47,18,940,0.249,230,110,4.88,470,860,0,1,655,0,0
CHS040678,6.35,8,22,14,2410,0.299,720,240,9.87,830,4770,0,0,2487,1,1
CHS040679,6.28,14,28,14,3440,0.195,670,390,9.76,1170,5010,0,0,2484,1,1
CHS040680,7.7,17,29,12,2190,0.124,270,160,5.15,1130,1510,0,1,1458,0,0
CHS040681,4.77,22,43,21,1070,0.672,720,180,4.72,210,3160,0,0,2106,1,1
CHS040682,6.1,8,24,16,380,0.043,20,10,3.69,250,2840,0,0,1097,0,0
CHS040683,7.95,9,26,17,1040,0.448,470,160,6.85,400,4010,0,0,2362,1,1
CHS040684,4.82,46,55,9,3060,0.212,650,270,5.35,1250,80,1,0,400,0,0
CHS040685,2.5,6,8,2,230,0.708,160,50,8.06,40,1440,0,0,1137,0,0
CHS040686,4.68,22,32,10,1090,0.365,400,110,8.74,440,2030,1,0,1457,0,0
CHS040687,5.42,15,23,8,1400,0.164,230,50,2.24,720,500,0,1,548,0,0
CHS040688,6.27,10,16,6,1040,0.515,540,260,6.73,280,2620,0,0,2205,0,1
CHS040689,3.54,17,24,7,30,0.459,10,10,7.66,10,1200,1,0,739,0,0
CHS040690,4.11,20,32,12,3860,0.442,1710,830,6.22,690,3260,0,1,1601,1,0
CHS040691,2.7,10,16,6,2370,0.382,910,220,7.13,640,2370,1,0,1758,0,0
CHS040692,0.71,12,39,27,640,0.417,270,60,6.54,150,5100,1,0,1342,1,0
CHS040693,6.22,9,34,25,1570,0.38,600,270,2.33,610,5250,0,0,2204,0,1
CHS040694,4.07,19,22,3,2470,0.405,1000,320,4.71,740,1080,0,0,1293,1,0
CHS040695,2.58,15,22,7,770,0.441,340,150,9.0,150,1530,0,0,1257,0,0
CHS040696,5.55,8,19,11,1230,0.147,180,40,3.62,580,4940,0,0,1157,1,0
CHS040697,5.41,19,27,8,2240,0.324,730,260,6.69,980,2780,0,0,1555,0,0
CHS040698,2.96,19,25,6,330,0.02,10,0,4.74,180,2450,0,0,400,0,0
CHS040699,7.14,21,32,11,1130,0.313,350,150,8.38,440,920,0,0,1500,0,0
CHS040700,8.22,10,17,7,2670,0.547,1460,710,6.13,710,1560,0,0,2487,0,1
CHS040701,5.2,18,32,14,1540,0.64,990,470,9.98,300,2170,0,0,2144,0,1
CHS040702,3.85,29,38,9,1500,0.241,360,130,4.35,410,5530,0,0,1505,1,0
CHS040703,6.68,12,22,10,1990,0.497,990,440,5.81,440,4060,1,0,2164,1,1
CHS040704,7.01,12,27,15,50,0.758,40,20,4.96,10,330,0,0,1109,0,0
CHS040705,5.91,11,35,24,2410,0.564,1360,420,3.92,430,2000,0,0,2039,1,1
CHS040706,4.41,19,34,15,2900,0.452,1310,560,10.0,1040,5550,0,1,2504,0,1
CHS040707,1.35,12,13,1,1880,0.132,250,130,6.3,610,3640,0,1,1092,1,0
CHS040708,8.0,23,30,7,140,0.387,50,30,8.17,40,880,1,0,1381,0,0
CHS040709,4.09,18,33,15,2910,0.629,1830,1010,10.0,740,1300,0,0,1861,1,0
CHS040710,4.79,21,30,9,2940,0.572,1680,410,4.65,510,1910,0,0,1642,0,0
CHS040711,4.07,21,30,9,2250,0.383,860,510,4.68,440,2660,1,1,1782,1,0
CHS040712,3.76,13,22,9,1770,0.147,260,60,7.29,590,2360,0,0,1308,0,0
CHS040713,3.52,10,13,3,2160,0.271,590,250,4.75,530,180,0,1,558,0,0
CHS040714,8.73,16,28,12,640,0.37,240,140,2.98,150,5710,0,0,2159,0,1
CHS040715,8.06,16,28,12,500,0.364,180,100,5.91,180,360,1,1,1134,0,0
CHS040716,4.64,7,27,20,670,0.189,130,60,6.7,360,1180,1,0,1031,0,0
CHS040717,6.19,17,27,10,990,0.41,410,120,8.12,340,3550,0,0,1712,0,0
CHS040718,5.48,24,39,15,1480,0.889,1320,470,3.1,80,2880,0,0,2089,0,1
CHS040719,1.68,20,24,4,1860,0.56,1040,370,4.32,470,600,0,1,821,0,0
CHS040720,5.97,7,11,4,890,0.16,140,70,5.99,430,3180,0,1,1562,0,0
CHS040721,3.47,25,34,9,3030,0.368,1120,330,7.33,1270,3930,1,0,1957,0,0
CHS040722,2.63,15,19,4,1530,0.031,50,30,0.0,780,2680,0,1,561,1,0
CHS040723,3.77,23,41,18,270,0.849,230,100,4.41,20,250,0,0,862,1,0
CHS040724,3.61,16,20,4,2330,0.296,690,370,3.25,1100,920,0,0,1182,0,0
CHS040725,4.12,19,37,18,550,0.516,280,80,10.0,160,2060,1,0,1378,1,0
CHS040726,8.1,8,9,1,1030,0.095,100,50,2.83,480,2310,0,0,1788,1,0
CHS040727,6.22,8,34,26,540,0.456,250,110,3.74,90,160,0,0,950,0,0
CHS040728,7.4,11,14,3,1070,0.127,140,30,6.28,470,5860,0,0,1770,0,0
CHS040729,8.03,25,34,9,2080,0.501,1040,270,6.02,700,2320,0,1,2093,0,1
CHS040730,8.37,12,26,14,540,0.714,390,230,8.11,50,1210,0,1,2215,0,1
CHS040731,5.4,17,20,3,900,0.341,310,150,8.94,380,1100,0,0,1236,0,0
CHS040732,3.16,44,50,6,340,0.032,10,0,3.13,190,1320,0,0,400,1,0
CHS040733,5.61,21,38,17,4190,0.788,3300,760,6.13,540,3200,0,0,2195,0,1
CHS040734,5.45,32,74,42,570,0.29,170,90,7.7,260,900,0,0,932,0,0
CHS040735,8.7,23,47,24,5250,0.507,2660,960,9.21,1320,690,0,0,2361,0,1
CHS040736,4.59,28,54,26,1210,0.311,380,100,6.12,330,5060,0,0,2094,1,1
CHS040737,7.99,14,21,7,820,0.668,550,200,5.4,120,1360,1,0,1924,1,0
CHS040738,2.97,7,21,14,1080,0.471,510,220,5.5,190,2070,0,0,1593,0,0
CHS040739,3.87,14,21,7,960,0.041,40,20,7.4,570,2590,0,0,948,1,0
CHS040740,4.31,43,46,3,660,0.597,390,160,3.17,180,1630,0,1,899,0,0
CHS040741,4.12,24,25,1,140,0.546,80,30,7.47,30,4100,0,1,1474,1,0
CHS040742,0.0,36,41,5,510,0.437,220,70,6.21,190,390,0,0,400,0,0
CHS040743,2.17,9,18,9,1300,0.362,470,180,4.12,550,2580,1,0,1650,0,0
CHS040744,2.3,20,33,13,30,0.485,10,10,7.23,10,1600,0,0,656,0,0
CHS040745,0.01,6,17,11,790,0.713,560,120,8.19,110,2060,0,0,1377,0,0
CHS040746,3.77,8,26,18,760,0.397,300,140,8.25,240,1700,1,0,1383,0,0
CHS040747,4.67,10,31,21,3450,0.453,1560,410,2.55,1210,3930,0,0,2177,1,1
CHS040748,4.54,21,28,7,2640,0.484,1280,290,10.0,560,2460,1,1,2188,0,1
CHS040749,5.31,13,19,6,1320,0.405,530,300,10.0,310,2740,0,1,1841,1,0
CHS040750,6.09,35,41,6,1540,0.612,940,260,5.74,320,4870,0,0,1839,1,0
CHS040751,7.39,9,16,7,1240,0.392,490,210,5.37,400,1840,0,0,1608,0,0
CHS040752,7.44,19,24,5,1260,0.617,780,210,5.51,240,1150,0,0,2126,0,1
CHS040753,5.43,12,35,23,1310,0.442,580,180,3.46,440,1900,0,0,1616,1,0
CHS040754,4.33,15,18,3,1900,0.481,910,350,6.71,310,760,0,0,1159,1,0
CHS040755,2.68,11,23,12,950,0.891,850,200,7.62,70,2520,1,0,1914,0,0
CHS040756,6.35,16,22,6,380,0.153,60,30,5.06,200,540,1,1,982,0,0
CHS040757,6.63,28,32,4,570,0.26,150,90,8.78,190,630,1,0,1150,0,0
CHS040758,7.19,23,33,10,1680,0.119,200,110,3.38,980,2020,0,1,1849,1,0
CHS040759,2.52,10,13,3,1400,0.2,280,130,3.7,730,2950,1,0,1183,0,0
CHS040760,5.37,16,22,6,430,0.607,260,90,4.96,70,2370,0,0,1592,0,0
CHS040761,6.33,21,41,20,2560,0.5,1280,620,8.2,610,1030,0,0,1739,0,0
CHS040762,2.66,7,18,11,1680,0.633,1060,350,3.47,190,2070,1,0,1685,1,0
CHS040763,4.87,11,15,4,1680,0.168,280,110,4.99,830,2320,0,0,1399,1,0
CHS040764,5.53,12,29,17,1370,0.665,910,360,5.61,190,2120,1,0,1937,0,0
CHS040765,6.41,16,28,12,5850,0.642,3760,2190,7.29,1110,490,0,1,1717,0,0
CHS040766,4.12,17,34,17,1800,0.721,1300,520,5.51,220,6760,0,0,2157,0,1
CHS040767,4.49,22,28,6,650,0.267,170,70,5.27,170,2610,1,1,1225,1,0
CHS040768,3.95,15,27,12,3290,0.377,1240,670,5.13,880,1780,0,1,1516,1,0
CHS040769,5.84,23,80,57,460,0.336,150,90,5.15,120,620,0,1,942,0,0
CHS040770,4.88,17,22,5,1080,0.167,180,110,6.47,480,6110,0,0,1567,1,0
CHS040771,2.56,25,35,10,1450,0.531,770,160,10.0,320,4000,1,1,1749,1,0
CHS040772,7.07,11,19,8,530,0.367,190,80,6.26,160,1330,1,1,1687,1,0
CHS040773,0.17,16,24,8,300,0.668,200,70,1.73,50,1220,0,0,863,0,0
CHS040774,5.96,13,29,16,1750,0.464,810,280,10.0,320,2280,0,0,2189,0,1
CHS040775,5.32,38,53,15,2160,0.42,910,510,8.99,560,1730,0,1,2024,1,1
CHS040776,4.15,18,20,2,400,0.514,210,50,5.2,80,3060,0,0,1205,0,0
CHS040777,6.77,10,17,7,2280,0.246,560,310,8.11,960,2820,0,0,2105,0,1
CHS040778,6.19,25,32,7,1140,0.65,740,260,6.26,210,2260,0,0,1719,0,0
CHS040779,6.92,18,39,21,1710,0.846,1450,600,5.43,80,3960,0,0,2284,1,1
CHS040780,1.02,13,38,25,1970,0.515,1010,250,5.56,320,2030,1,0,1324,0,0
CHS040781,4.35,36,41,5,870,0.433,380,220,5.9,200,3590,1,0,1788,0,0
CHS040782,7.12,12,21,9,490,0.521,260,100,9.11,90,5030,1,1,2576,0,1
CHS040783,4.91,36,61,25,730,0.331,240,60,9.08,200,2780,0,0,1568,0,0
CHS040784,5.02,33,34,1,440,0.62,270,80,8.28,60,1820,0,0,985,1,0
CHS040785,4.42,8,14,6,360,0.095,30,10,7.92,190,130,0,0,400,0,0
CHS040786,4.56,21,27,6,740,0.38,280,110,9.08,230,4150,0,1,1623,0,0
CHS040787,5.74,13,18,5,1400,0.29,410,220,2.59,510,4270,1,1,1791,1,0
CHS040788,3.09,27,29,2,1250,0.221,280,80,3.78,300,1920,0,0,953,1,0
CHS040789,4.67,23,33,10,200,0.111,20,10,6.27,80,1870,0,1,655,0,0
CHS040790,4.17,17,40,23,90,0.148,10,0,4.44,30,570,1,1,400,1,0
CHS040791,2.74,18,45,27,50,0.417,20,10,4.06,20,9350,1,1,921,0,0
CHS040792,4.6,34,35,1,4680,0.323,1510,870,10.0,2050,1370,0,0,1525,0,0
CHS040793,2.08,29,37,8,1050,0.374,390,100,7.75,280,8990,1,0,1559,1,0
CHS040794,4.01,16,31,15,1210,0.349,420,220,8.93,460,4430,1,0,2111,0,1
CHS040795,5.73,26,29,3,4300,0.259,1110,280,4.75,2100,1520,0,1,1530,0,0
CHS040796,4.45,5,18,13,1980,0.045,90,30,3.31,930,1410,0,0,753,1,0
CHS040797,5.14,11,28,17,1980,0.42,830,300,5.96,470,560,0,1,1096,0,0
CHS040798,5.8,27,31,4,320,0.034,10,10,5.52,110,3180,1,0,946,1,0
CHS040799,6.09,37,50,13,2280,0.266,610,170,8.18,1090,1080,0,1,1225,0,0
CHS040800,3.76,11,13,2,3210,0.698,2240,1260,9.47,320,10040,0,0,2736,0,1
CHS040801,5.35,10,24,14,1340,0.249,330,200,3.03,450,4440,0,1,1482,1,0
CHS040802,5.65,7,27,20,1370,0.755,1030,210,6.1,230,1560,0,0,2211,0,1
CHS040803,5.11,17,33,16,480,0.826,400,130,3.86,40,4650,0,0,1746,0,0
CHS040804,5.83,20,45,25,3920,0.114,450,140,5.58,2100,1710,1,1,1033,1,0
CHS040805,8.19,19,22,3,660,0.382,250,50,4.01,160,7370,0,0,2345,0,1
CHS040806,8.02,20,25,5,320,0.439,140,50,5.96,90,1860,0,0,1911,0,0
CHS040807,2.3,23,28,5,650,0.288,190,110,7.45,160,3130,0,0,987,1,0
CHS040808,4.18,39,41,2,2100,0.221,460,170,7.63,520,310,0,0,400,0,0
CHS040809,2.47,13,25,12,1540,0.521,800,180,7.14,240,4110,0,1,2037,1,1
CHS040810,3.31,24,42,18,1320,0.363,480,210,8.0,310,170,0,0,400,1,0
CHS040811,2.64,43,61,18,2340,0.633,1480,630,6.07,300,3630,0,1,1715,0,0
CHS040812,6.05,25,39,14,1420,0.316,450,150,5.94,410,3040,0,0,1685,0,0
CHS040813,3.41,13,25,12,150,0.264,40,10,5.5,70,2370,0,0,799,1,0
CHS040814,4.55,10,18,8,1920,0.254,490,230,4.9,550,2890,0,1,1720,1,0
CHS040815,6.67,16,41,25,3420,0.654,2240,1140,10.0,360,470,0,1,2294,1,1
CHS040816,0.61,44,53,9,2820,0.331,930,370,7.71,610,1470,0,0,516,1,0
CHS040817,4.58,15,23,8,1200,0.381,460,110,2.87,280,2020,1,0,1440,0,0
CHS040818,10.0,11,41,30,1640,0.287,470,170,5.56,460,2530,0,0,2377,1,1
CHS040819,6.52,25,35,10,220,0.497,110,60,5.58,50,5420,0,0,2063,1,1
CHS040820,7.11,20,24,4,810,0.209,170,80,2.19,430,7600,0,0,1542,0,0
CHS040821,3.55,13,38,25,2120,0.103,220,120,4.32,670,4890,0,0,1533,1,0
CHS040822,6.79,21,25,4,1740,0.05,90,50,5.36,820,2680,0,0,1380,0,0
CHS040823,3.07,21,26,5,1350,0.772,1040,550,7.57,180,1750,1,0,1924,0,0
CHS040824,5.83,36,37,1,4010,0.264,1060,390,3.23,1690,1540,0,1,984,0,0
CHS040825,5.52,26,38,12,80,0.396,30,10,6.0,20,480,0,1,689,1,0
CHS040826,4.65,10,36,26,990,0.348,340,80,2.5,200,5110,0,0,1798,0,0
CHS040827,6.67,14,19,5,5650,0.826,4670,2370,9.98,550,6700,0,0,2900,0,1
CHS040828,4.77,10,29,19,2100,0.388,810,270,5.37,430,230,0,0,931,1,0
CHS040829,4.6,21,29,8,790,0.332,260,130,5.94,350,100,0,0,607,0,0
CHS040830,4.25,28,41,13,350,0.333,120,50,7.51,120,670,0,0,683,1,0
CHS040831,6.52,15,28,13,2040,0.179,370,140,6.36,640,6060,1,0,2119,1,1
CHS040832,0.0,13,26,13,430,0.523,220,80,6.18,120,2660,0,1,1143,0,0
CHS040833,4.8,17,21,4,840,0.309,260,80,5.82,380,6590,0,1,1935,0,0
CHS040834,5.55,12,27,15,1230,0.495,610,340,7.52,370,1840,1,0,2028,0,1
CHS040835,2.69,18,32,14,1080,0.697,750,200,6.02,140,3230,0,0,1723,0,0
CHS040836,7.47,9,15,6,1200,0.736,880,210,5.65,150,1880,0,1,2090,0,1
CHS040837,5.23,9,24,15,3550,0.192,680,190,2.35,1570,3490,0,1,1834,1,0
CHS040838,9.58,17,27,10,550,0.673,370,200,3.75,120,3210,1,0,2160,0,1
CHS040839,5.44,25,28,3,7770,0.222,1720,740,7.21,2370,1970,0,1,1735,0,0
CHS040840,4.48,48,53,5,3190,0.229,730,390,7.36,1410,3980,0,0,1115,0,0
CHS040841,5.55,16,19,3,4710,0.279,1310,430,10.0,1330,4360,0,1,2085,0,1
CHS040842,3.32,32,36,4,1790,0.113,200,70,7.59,800,810,0,0,469,0,0
CHS040843,3.21,35,51,16,300,0.175,50,30,9.87,140,4670,1,0,1130,0,0
CHS040844,5.25,15,24,9,360,0.194,70,30,5.61,100,960,1,1,1074,1,0
CHS040845,5.8,14,26,12,240,0.074,20,10,6.7,80,2770,0,0,1209,0,0
CHS040846,3.78,12,20,8,1200,0.541,650,280,4.5,310,1060,1,0,1385,1,0
CHS040847,3.65,20,26,6,1720,0.472,810,230,3.35,440,3740,0,0,1679,0,0
CHS040848,5.96,12,20,8,20,0.19,0,0,3.81,10,3310,1,0,400,1,0
CHS040849,5.75,12,41,29,1020,0.12,120,60,5.5,610,670,0,1,1156,1,0
CHS040850,4.47,10,16,6,1250,0.443,550,120,5.3,490,580,0,1,1346,1,0
CHS040851,5.78,24,40,16,3800,0.72,2740,970,5.19,350,1000,1,0,1926,1,0
CHS040852,1.8,21,30,9,940,0.772,730,170,8.92,150,2620,0,0,1916,0,0
CHS040853,3.77,29,38,9,110,0.265,30,10,4.59,30,730,1,1,400,1,0
CHS040854,5.43,20,28,8,1390,0.202,280,100,7.46,760,3220,1,0,1532,0,0
CHS040855,8.94,9,40,31,520,0.528,270,140,5.93,160,2920,0,1,2324,1,1
CHS040856,5.13,10,12,2,2100,0.466,980,440,4.2,430,1600,0,1,1630,1,0
CHS040857,5.47,18,23,5,880,0.046,40,20,5.28,290,130,0,1,400,0,0
CHS040858,4.94,14,23,9,1010,0.304,310,70,6.24,280,1580,0,0,1643,0,0
CHS040859,5.45,8,15,7,5040,0.583,2940,910,5.9,1090,1950,0,0,2398,1,1
CHS040860,4.22,7,23,16,350,0.638,220,50,4.97,40,4110,0,0,1876,1,0
CHS040861,7.28,18,28,10,3770,0.653,2460,1470,2.74,820,6890,0,0,2471,0,1
CHS040862,5.04,20,25,5,980,0.211,210,110,8.44,250,7090,0,1,1789,0,0
CHS040863,6.02,7,29,22,820,0.481,390,190,5.58,140,2050,1,1,1768,1,0
CHS040864,5.57,12,21,9,270,0.309,80,20,6.82,60,6570,1,0,1667,0,0
CHS040865,8.62,27,33,6,1430,0.46,660,140,5.73,390,1030,0,1,1588,0,0
CHS040866,6.44,37,46,9,2220,0.558,1240,350,6.3,430,750,0,0,1393,0,0
CHS040867,5.52,20,56,36,280,0.313,90,50,3.72,130,1270,1,0,854,1,0
CHS040868,4.74,25,27,2,1090,0.038,40,10,7.06,570,1590,1,1,482,0,0
CHS040869,5.18,11,33,22,3480,0.602,2090,750,7.43,560,4110,1,1,2779,0,1
CHS040870,4.91,11,25,14,1930,0.555,1070,300,6.52,290,1280,0,0,1760,0,0
CHS040871,3.14,14,19,5,460,0.455,210,60,8.05,130,6000,0,0,1411,0,0
CHS040872,5.53,16,29,13,820,0.278,230,130,6.7,410,4650,0,0,1682,1,0
CHS040873,4.48,34,41,7,540,0.589,320,180,6.1,100,1440,1,0,1213,0,0
CHS040874,3.03,17,33,16,2210,0.733,1620,670,7.95,340,2290,1,1,1937,0,0
CHS040875,3.4,15,19,4,1840,0.231,430,90,5.55,630,2700,1,1,1543,1,0
CHS040876,6.05,8,33,25,390,0.376,150,30,2.26,160,3190,0,0,1691,1,0
CHS040877,4.36,14,15,1,1110,0.193,210,70,6.61,300,3350,1,1,1614,1,0
CHS040878,4.42,53,65,12,470,0.409,190,100,3.18,100,2390,0,0,1128,0,0
CHS040879,2.95,22,34,12,1670,0.599,1000,290,7.02,440,2100,0,1,1870,1,0
CHS040880,7.9,10,17,7,940,0.275,260,70,4.28,430,860,0,1,1496,0,0
CHS040881,8.25,27,37,10,3320,0.845,2810,1400,7.33,190,490,0,0,2295,0,1
CHS040882,5.92,15,31,16,390,0.345,130,30,1.31,160,2170,0,1,1298,1,0
CHS040883,1.79,15,19,4,2530,0.39,990,570,5.43,700,630,1,0,823,1,0
CHS040884,2.23,10,20,10,1140,0.336,380,110,7.09,330,1540,0,0,1216,0,0
CHS040885,8.2,8,17,9,1530,0.115,180,70,6.98,440,2290,0,0,1807,1,0
CHS040886,5.28,19,45,26,6260,0.358,2240,1250,6.72,2090,2250,1,0,2143,1,1
CHS040887,2.53,24,44,20,360,0.147,50,10,4.51,140,3510,0,0,1084,1,0
CHS040888,3.63,7,18,11,80,0.358,30,10,3.1,30,4220,0,0,1144,1,0
CHS040889,2.17,33,56,23,370,0.574,210,90,9.3,90,2340,0,1,1313,0,0
CHS040890,8.03,38,44,6,30,0.357,10,10,0.0,10,5620,0,1,1039,1,0
CHS040891,6.51,9,21,12,450,0.249,110,50,9.74,230,3250,0,0,2154,0,1
CHS040892,6.35,12,19,7,700,0.221,150,30,3.96,190,3520,1,0,1610,0,0
CHS040893,5.12,16,26,10,630,0.621,390,120,7.63,150,3730,0,1,1872,1,0
CHS040894,0.95,12,17,5,640,0.382,240,150,8.65,170,2190,0,1,1206,1,0
CHS040895,4.14,8,36,28,3620,0.618,2240,1220,9.38,950,1910,0,0,2213,1,1
CHS040896,7.15,53,58,5,130,0.224,30,10,3.36,60,5240,0,0,805,1,0
CHS040897,2.17,13,27,14,1020,0.171,170,60,7.95,340,2150,0,1,1047,1,0
CHS040898,6.78,22,23,1,530,0.271,140,60,8.02,270,30,0,0,400,0,0
CHS040899,7.25,32,48,16,5690,0.275,1560,920,3.03,2570,1920,1,1,1856,1,0
CHS040900,5.29,13,25,12,360,0.574,210,100,6.26,60,3370,0,1,1781,0,0
CHS040901,4.58,17,21,4,730,0.633,460,120,5.07,170,2380,0,0,1688,0,0
CHS040902,5.4,13,34,21,2460,0.532,1310,390,3.27,650,1190,0,0,1596,1,0
CHS040903,8.06,12,24,12,1360,0.402,550,190,7.31,500,1250,0,0,2010,0,1
CHS040904,4.48,12,47,35,3760,0.322,1210,720,4.47,1210,2790,0,0,1922,0,0
CHS040905,3.24,11,40,29,810,0.172,140,40,6.6,430,1490,1,0,1067,1,0
CHS040906,5.04,13,17,4,1410,0.187,260,90,5.04,390,1090,0,0,744,0,0
CHS040907,0.9,20,23,3,2380,0.329,780,410,4.97,980,240,1,0,495,0,0
CHS040908,7.06,12,25,13,2160,0.369,800,210,6.86,890,1040,1,0,1636,0,0
CHS040909,4.97,15,26,11,420,0.556,230,100,5.0,80,5570,1,1,2182,0,1
CHS040910,9.08,19,28,9,1200,0.806,970,520,4.91,120,1660,0,1,2321,0,1
CHS040911,7.18,13,23,10,1440,0.293,420,230,0.86,650,1580,0,0,1737,1,0
CHS040912,8.17,20,35,15,330,0.479,160,40,7.32,70,4710,0,1,1801,1,0
CHS040913,5.24,28,37,9,1130,0.586,660,350,1.5,280,5550,0,0,1779,0,0
CHS040914,3.44,8,13,5,2000,0.31,620,280,6.39,600,2180,0,0,1615,1,0
CHS040915,0.49,11,18,7,1340,0.469,630,130,6.56,220,1270,0,1,848,0,0
CHS040916,3.95,23,42,19,1700,0.221,380,110,4.2,920,3150,0,1,887,0,0
CHS040917,7.62,22,26,4,2070,0.349,720,180,2.16,440,410,0,1,1350,0,0
CHS040918,5.96,19,22,3,3760,0.635,2390,1320,3.8,550,5800,0,1,2620,0,1
CHS040919,2.12,20,39,19,5180,0.778,4030,1760,10.0,620,960,1,0,1426,0,0
CHS040920,9.34,15,25,10,3260,0.4,1300,330,8.97,1000,5460,0,1,2757,1,1
CHS040921,5.13,16,28,12,2320,0.645,1500,850,8.28,550,1140,1,1,2133,0,1
CHS040922,3.76,8,25,17,990,0.318,310,160,1.12,420,2630,0,0,1640,1,0
CHS040923,4.52,17,25,8,1050,0.391,410,120,3.81,230,2590,0,1,1364,1,0
CHS040924,4.72,13,23,10,1500,0.289,430,150,3.89,530,6830,1,0,1770,0,0
CHS040925,4.74,9,27,18,580,0.403,230,90,9.92,140,4130,0,1,2146,1,1
CHS040926,4.23,28,40,12,220,0.243,50,30,6.0,80,750,0,0,400,0,0
CHS040927,6.02,27,50,23,2710,0.22,600,290,4.86,1010,5920,0,0,1976,0,0
CHS040928,5.37,21,29,8,950,0.477,450,130,7.08,200,3840,0,0,2035,1,1
CHS040929,7.99,19,23,4,2630,0.154,410,120,6.5,1180,1030,0,1,1227,0,0
CHS040930,7.21,60,71,11,4280,0.095,410,100,4.26,2430,1990,0,0,1071,0,0
CHS040931,6.67,19,25,6,3120,0.16,500,230,5.72,1180,2560,1,0,2050,0,1
CHS040932,2.55,17,28,11,1660,0.481,800,310,6.5,360,590,0,0,771,0,0
CHS040933,3.47,29,36,7,590,0.862,510,160,9.69,50,1660,1,0,1728,1,0
CHS040934,4.31,20,44,24,990,0.607,600,310,5.22,250,1460,1,0,1370,0,0
CHS040935,2.88,33,43,10,900,0.348,310,90,2.0,310,11080,0,0,1170,0,0
CHS040936,6.25,15,49,34,1070,0.064,70,30,7.73,650,1100,0,0,1052,1,0
CHS040937,5.73,15,43,28,410,0.148,60,40,2.8,240,1130,0,0,838,0,0
CHS040938,4.6,32,46,14,1240,0.534,660,370,4.99,270,2610,0,1,1614,0,0
CHS040939,4.37,8,42,34,4640,0.262,1220,250,5.99,2010,5250,0,1,2469,1,1
CHS040940,6.12,15,25,10,480,0.675,320,160,6.84,90,1110,0,0,1738,0,0
CHS040941,6.21,27,28,1,1740,0.572,1000,260,6.49,240,3940,0,1,2109,0,1
CHS040942,6.84,36,38,2,1830,0.518,950,560,9.08,300,2740,0,1,1995,0,0
CHS040943,2.67,15,22,7,1830,0.304,560,160,5.76,430,4410,0,0,1283,0,0
CHS040944,2.03,25,37,12,180,0.15,30,10,7.7,60,870,0,0,400,1,0
CHS040945,3.67,20,24,4,1580,0.361,570,310,7.85,610,4430,0,0,1463,1,0
CHS040946,3.52,25,60,35,210,0.297,60,30,3.49,100,1720,0,1,1049,0,0
CHS040947,4.89,12,18,6,790,0.912,720,410,10.0,30,2200,0,1,2305,0,1
CHS040948,7.62,29,36,7,1520,0.474,720,390,0.48,360,2140,0,0,1373,0,0
CHS040949,6.12,20,26,6,120,0.294,40,10,3.32,50,4760,0,1,1246,0,0
CHS040950,3.21,18,23,5,1210,0.285,340,80,6.71,350,850,0,0,822,0,0
CHS040951,9.11,12,22,10,1260,0.342,430,150,2.22,390,1860,1,0,2112,0,1
CHS040952,8.66,8,27,19,420,0.252,110,60,1.07,100,3140,0,1,1975,0,0
CHS040953,0.9,15,21,6,1380,0.497,690,410,2.88,410,560,0,1,738,1,0
CHS040954,0.29,8,36,28,1230,0.722,890,260,6.77,190,400,0,0,887,0,0
CHS040955,6.03,9,12,3,760,0.215,160,70,9.71,260,1130,0,0,1108,0,0
CHS040956,0.0,19,21,2,1210,0.387,470,200,6.27,290,2090,0,1,1111,0,0
CHS040957,2.79,9,12,3,3690,0.544,2010,480,5.85,770,2770,0,0,1593,0,0
CHS040958,3.94,22,38,16,1580,0.488,770,310,9.47,300,4590,0,1,2174,0,1
CHS040959,10.0,13,39,26,2130,0.546,1160,670,4.76,320,2850,0,0,2611,1,1
CHS040960,7.26,39,47,8,690,0.584,400,180,3.6,150,3170,1,0,1810,0,0
CHS040961,5.4,18,33,15,620,0.616,380,180,8.21,150,3000,0,1,1782,1,0
CHS040962,7.45,20,37,17,760,0.1,80,30,2.81,280,1680,0,0,1090,0,0
CHS040963,5.83,8,30,22,290,0.362,100,60,6.98,130,3040,0,0,1616,0,0
CHS040964,9.8,10,28,18,940,0.183,170,100,5.42,350,1590,1,1,1991,0,0
CHS040965,4.21,24,39,15,1490,0.65,970,510,10.0,360,3860,0,1,2102,0,1
CHS040966,3.25,8,13,5,140,0.533,70,40,8.16,40,1440,0,0,1169,0,0
CHS040967,5.97,13,22,9,2650,0.663,1760,450,10.0,390,670,1,0,2019,1,1
CHS040968,2.18,28,30,2,730,0.57,420,230,10.0,150,6630,1,0,1772,0,0
CHS040969,2.43,39,45,6,2910,0.462,1340,700,5.77,550,790,0,1,1043,0,0
CHS040970,3.34,19,28,9,1270,0.505,640,270,3.85,200,1630,0,0,1275,1,0
