year_month,ortsteil,bezirk,kiez_premium,secondary_price_per_m2_eur,new_construction_price_per_m2_eur,kaltmiete_per_m2_monthly_eur,secondary_price_per_m2_usd,n_listings_secondary,n_listings_new_construction,n_listings_rental,ecb_main_rate_pct,avg_mortgage_rate_pct
2022-05,Friedrichshagen,Treptow-Köpenick,medium,5782,6838,14.3,6245,129,40,69,0.0,1.8
2022-06,Friedrichshagen,Treptow-Köpenick,medium,5591,7140,13.82,6039,90,24,159,0.0,1.8
2022-07,Friedrichshagen,Treptow-Köpenick,medium,5523,6898,14.41,5965,103,42,55,0.5,3.4
2022-08,Friedrichshagen,Treptow-Köpenick,medium,5714,7358,14.9,6172,39,35,32,0.5,3.4
2022-09,Friedrichshagen,Treptow-Köpenick,medium,5458,6982,14.24,5895,94,49,75,0.5,3.4
2022-10,Friedrichshagen,Treptow-Köpenick,medium,5520,6520,14.4,5961,107,13,27,2.5,3.4
2022-11,Friedrichshagen,Treptow-Köpenick,medium,5540,7023,14.45,5983,104,11,123,2.5,3.4
2022-12,Friedrichshagen,Treptow-Köpenick,medium,5542,6930,14.46,5986,61,28,176,2.5,3.4
2023-01,Friedrichshagen,Treptow-Köpenick,medium,5509,7000,15.12,5950,126,36,107,3.5,3.85
2023-02,Friedrichshagen,Treptow-Köpenick,medium,5445,6855,14.95,5880,86,31,190,3.5,3.85
2023-03,Friedrichshagen,Treptow-Köpenick,medium,5424,6669,14.89,5858,164,28,50,3.5,3.85
2023-04,Friedrichshagen,Treptow-Köpenick,medium,5426,6644,14.9,5860,103,27,154,4.0,3.85
2023-05,Friedrichshagen,Treptow-Köpenick,medium,5550,6825,15.24,5994,106,4,112,4.0,3.85
2023-06,Friedrichshagen,Treptow-Köpenick,medium,5436,6709,14.92,5871,32,7,180,4.0,3.85
2023-07,Friedrichshagen,Treptow-Köpenick,medium,5504,6741,15.73,5945,113,18,28,4.0,4.1
2023-08,Friedrichshagen,Treptow-Köpenick,medium,5117,6329,14.63,5527,65,38,160,4.0,4.1
2023-09,Friedrichshagen,Treptow-Köpenick,medium,5484,7021,15.67,5922,18,37,123,4.0,4.1
2023-10,Friedrichshagen,Treptow-Köpenick,medium,5078,6399,14.51,5484,21,33,102,4.5,4.1
2023-11,Friedrichshagen,Treptow-Köpenick,medium,5200,6597,14.86,5616,45,7,37,4.5,4.1
2023-12,Friedrichshagen,Treptow-Köpenick,medium,5237,6307,14.97,5656,19,12,38,4.5,4.1
2024-01,Friedrichshagen,Treptow-Köpenick,medium,5328,6596,15.54,5754,29,47,180,4.5,3.85
2024-02,Friedrichshagen,Treptow-Köpenick,medium,5060,6374,14.76,5465,151,39,56,4.5,3.85
2024-03,Friedrichshagen,Treptow-Köpenick,medium,5504,6883,16.05,5944,139,23,218,4.5,3.85
2024-04,Friedrichshagen,Treptow-Köpenick,medium,5364,6702,15.65,5794,155,14,35,4.5,3.85
2024-05,Friedrichshagen,Treptow-Köpenick,medium,5156,6640,15.04,5569,139,9,68,4.5,3.85
2024-06,Friedrichshagen,Treptow-Köpenick,medium,5225,6428,15.24,5643,35,8,51,4.5,3.85
2024-07,Friedrichshagen,Treptow-Köpenick,medium,5213,6497,15.35,5630,140,10,114,4.25,3.5
2024-08,Friedrichshagen,Treptow-Köpenick,medium,5347,6765,15.75,5774,95,23,217,4.25,3.5
2024-09,Friedrichshagen,Treptow-Köpenick,medium,5487,7277,16.16,5926,53,37,92,4.25,3.5
2024-10,Friedrichshagen,Treptow-Köpenick,medium,5560,7081,16.38,6005,128,44,51,4.25,3.5
2024-11,Friedrichshagen,Treptow-Köpenick,medium,5388,6688,15.87,5819,151,14,170,3.65,3.5
2024-12,Friedrichshagen,Treptow-Köpenick,medium,5483,6605,16.15,5921,47,48,44,3.65,3.5
2025-01,Friedrichshagen,Treptow-Köpenick,medium,5602,6911,16.65,6051,85,16,186,3.15,3.3
2025-02,Friedrichshagen,Treptow-Köpenick,medium,5410,6710,16.08,5843,81,6,119,3.15,3.3
2025-03,Friedrichshagen,Treptow-Köpenick,medium,5471,6811,16.26,5909,78,44,89,3.15,3.3
2025-04,Friedrichshagen,Treptow-Köpenick,medium,5785,6853,17.2,6248,178,23,163,3.15,3.3
2025-05,Friedrichshagen,Treptow-Köpenick,medium,5610,7019,16.68,6059,60,17,143,3.15,3.3
2025-06,Friedrichshagen,Treptow-Köpenick,medium,5888,7145,17.5,6359,137,30,77,3.15,3.3
2025-07,Friedrichshagen,Treptow-Köpenick,medium,5639,7176,16.91,6091,16,24,159,2.75,3.1
2025-08,Friedrichshagen,Treptow-Köpenick,medium,5542,6728,16.62,5985,179,48,124,2.75,3.1
2025-09,Friedrichshagen,Treptow-Köpenick,medium,5867,7243,17.6,6336,34,38,153,2.75,3.1
2025-10,Friedrichshagen,Treptow-Köpenick,medium,5668,7170,17.0,6121,18,44,137,2.75,3.1
2025-11,Friedrichshagen,Treptow-Köpenick,medium,5689,7224,17.06,6145,26,19,169,2.75,3.1
2025-12,Friedrichshagen,Treptow-Köpenick,medium,5523,7038,16.56,5964,81,29,208,2.75,3.1
2026-01,Friedrichshagen,Treptow-Köpenick,medium,5837,7070,17.51,6304,40,44,131,2.75,3.1
2026-02,Friedrichshagen,Treptow-Köpenick,medium,5450,6842,16.34,5886,55,6,101,2.75,3.1
2026-03,Friedrichshagen,Treptow-Köpenick,medium,5648,6886,16.94,6100,20,42,30,2.75,3.1
2026-04,Friedrichshagen,Treptow-Köpenick,medium,5406,6594,16.22,5839,91,38,152,2.75,3.1
2020-01,Adlershof,Treptow-Köpenick,medium,4314,5391,11.98,4659,65,23,30,0.0,1.1
2020-02,Adlershof,Treptow-Köpenick,medium,4267,5352,11.85,4608,130,16,68,0.0,1.1
2020-03,Adlershof,Treptow-Köpenick,medium,4225,5080,10.86,4563,143,4,148,0.0,1.1
2020-04,Adlershof,Treptow-Köpenick,medium,4101,5070,10.66,4429,78,13,185,0.0,1.1
2020-05,Adlershof,Treptow-Köpenick,medium,4181,5409,10.87,4516,42,38,170,0.0,1.1
2020-06,Adlershof,Treptow-Köpenick,medium,4127,5426,10.73,4457,41,9,123,0.0,1.1
2020-07,Adlershof,Treptow-Köpenick,medium,4034,5090,10.49,4357,55,14,87,0.0,1.1
2020-08,Adlershof,Treptow-Köpenick,medium,4108,5078,10.68,4436,129,39,77,0.0,1.1
2020-09,Adlershof,Treptow-Köpenick,medium,4016,4971,10.44,4337,118,5,166,0.0,1.1
2020-10,Adlershof,Treptow-Köpenick,medium,4539,5656,10.65,4902,35,48,95,0.0,1.1
2020-11,Adlershof,Treptow-Köpenick,medium,4525,5640,10.62,4887,117,47,182,0.0,1.1
2020-12,Adlershof,Treptow-Köpenick,medium,4533,5664,10.63,4895,16,26,201,0.0,1.1
2021-01,Adlershof,Treptow-Köpenick,medium,4747,5987,11.14,5126,169,47,167,0.0,1.1
2021-02,Adlershof,Treptow-Köpenick,medium,4655,5779,10.92,5028,97,35,183,0.0,1.1
2021-03,Adlershof,Treptow-Köpenick,medium,4535,5777,10.64,4898,173,21,149,0.0,1.1
2021-04,Adlershof,Treptow-Köpenick,medium,4652,5544,10.91,5024,98,45,208,0.0,1.1
2021-05,Adlershof,Treptow-Köpenick,medium,4560,5525,12.0,4924,123,5,82,0.0,1.1
2021-06,Adlershof,Treptow-Köpenick,medium,4606,5982,12.12,4974,131,12,34,0.0,1.1
2021-07,Adlershof,Treptow-Köpenick,medium,4408,5521,11.6,4761,32,39,28,0.0,1.1
2021-08,Adlershof,Treptow-Köpenick,medium,4558,5730,11.99,4923,107,29,73,0.0,1.1
2021-09,Adlershof,Treptow-Köpenick,medium,4680,5748,12.32,5055,148,21,35,0.0,1.1
2021-10,Adlershof,Treptow-Köpenick,medium,4568,5752,12.02,4934,100,29,154,0.0,1.1
2021-11,Adlershof,Treptow-Köpenick,medium,4635,5926,12.2,5005,84,10,37,0.0,1.1
2021-12,Adlershof,Treptow-Köpenick,medium,4638,5826,12.2,5009,106,43,205,0.0,1.1
2022-01,Adlershof,Treptow-Köpenick,medium,5182,6127,12.24,5597,159,26,213,0.0,1.8
2022-02,Adlershof,Treptow-Köpenick,medium,5157,6211,12.18,5570,20,17,212,0.0,1.8
2022-03,Adlershof,Treptow-Köpenick,medium,5225,6812,12.92,5643,154,33,167,0.0,1.8
2022-04,Adlershof,Treptow-Köpenick,medium,5124,6506,12.67,5533,78,23,143,0.0,1.8
2022-05,Adlershof,Treptow-Köpenick,medium,5228,6418,12.92,5646,30,20,132,0.0,1.8
2022-06,Adlershof,Treptow-Köpenick,medium,5230,6605,12.93,5649,25,40,160,0.0,1.8
2022-07,Adlershof,Treptow-Köpenick,medium,5094,6218,13.29,5502,110,29,191,0.5,3.4
2022-08,Adlershof,Treptow-Köpenick,medium,5019,6300,13.09,5421,141,13,137,0.5,3.4
2022-09,Adlershof,Treptow-Köpenick,medium,5161,6378,13.46,5573,109,32,30,0.5,3.4
2022-10,Adlershof,Treptow-Köpenick,medium,4977,6090,12.98,5375,164,36,70,2.5,3.4
2022-11,Adlershof,Treptow-Köpenick,medium,5056,6219,13.19,5461,131,10,175,2.5,3.4
2022-12,Adlershof,Treptow-Köpenick,medium,5221,6686,13.62,5639,74,6,122,2.5,3.4
2023-01,Adlershof,Treptow-Köpenick,medium,5199,6741,14.27,5615,68,30,150,3.5,3.85
2023-02,Adlershof,Treptow-Köpenick,medium,5022,5947,13.78,5423,124,17,102,3.5,3.85
2023-03,Adlershof,Treptow-Köpenick,medium,5178,6352,14.21,5592,145,24,30,3.5,3.85
2023-04,Adlershof,Treptow-Köpenick,medium,5210,6378,14.3,5627,158,34,131,4.0,3.85
2023-05,Adlershof,Treptow-Köpenick,medium,4971,6103,13.64,5368,147,17,194,4.0,3.85
2023-06,Adlershof,Treptow-Köpenick,medium,4967,6344,13.63,5364,112,22,113,4.0,3.85
2023-07,Adlershof,Treptow-Köpenick,medium,5053,6423,14.44,5458,33,17,174,4.0,4.1
2023-08,Adlershof,Treptow-Köpenick,medium,5037,6257,14.4,5440,138,19,51,4.0,4.1
2023-09,Adlershof,Treptow-Köpenick,medium,4909,6324,14.03,5302,137,21,154,4.0,4.1
2023-10,Adlershof,Treptow-Köpenick,medium,4765,5822,13.62,5146,70,3,215,4.5,4.1
2023-11,Adlershof,Treptow-Köpenick,medium,4886,5938,13.97,5277,19,3,137,4.5,4.1
2023-12,Adlershof,Treptow-Köpenick,medium,4887,6093,13.97,5278,174,48,86,4.5,4.1
2024-01,Adlershof,Treptow-Köpenick,medium,5019,6115,14.64,5421,160,43,27,4.5,3.85
2024-02,Adlershof,Treptow-Köpenick,medium,4741,6157,13.83,5121,47,42,102,4.5,3.85
2024-03,Adlershof,Treptow-Köpenick,medium,4903,6052,14.3,5295,20,16,166,4.5,3.85
2024-04,Adlershof,Treptow-Köpenick,medium,5040,6369,14.7,5444,169,6,125,4.5,3.85
2024-05,Adlershof,Treptow-Köpenick,medium,4922,6223,14.36,5316,145,25,55,4.5,3.85
2024-06,Adlershof,Treptow-Köpenick,medium,4975,6349,14.51,5373,106,18,110,4.5,3.85
2024-07,Adlershof,Treptow-Köpenick,medium,5017,6513,14.78,5419,132,3,73,4.25,3.5
2024-08,Adlershof,Treptow-Köpenick,medium,5305,6603,15.62,5729,142,26,186,4.25,3.5
2024-09,Adlershof,Treptow-Köpenick,medium,5108,6428,15.04,5516,25,5,210,4.25,3.5
2024-10,Adlershof,Treptow-Köpenick,medium,4981,6212,14.67,5380,85,15,142,4.25,3.5
2024-11,Adlershof,Treptow-Köpenick,medium,5108,6373,15.05,5517,31,41,130,3.65,3.5
2024-12,Adlershof,Treptow-Köpenick,medium,5216,6468,15.36,5634,152,10,35,3.65,3.5
2025-01,Adlershof,Treptow-Köpenick,medium,5138,6476,15.27,5549,64,45,109,3.15,3.3
2025-02,Adlershof,Treptow-Köpenick,medium,5265,6483,15.65,5686,142,26,157,3.15,3.3
2025-03,Adlershof,Treptow-Köpenick,medium,5003,6182,14.87,5403,90,46,175,3.15,3.3
2025-04,Adlershof,Treptow-Köpenick,medium,5304,7001,15.77,5728,69,48,142,3.15,3.3
2025-05,Adlershof,Treptow-Köpenick,medium,5211,6899,15.49,5628,135,5,88,3.15,3.3
2025-06,Adlershof,Treptow-Köpenick,medium,5119,6277,15.22,5529,91,48,39,3.15,3.3
2025-07,Adlershof,Treptow-Köpenick,medium,5294,6644,15.88,5717,31,41,50,2.75,3.1
2025-08,Adlershof,Treptow-Köpenick,medium,5089,6567,15.26,5496,69,37,119,2.75,3.1
2025-09,Adlershof,Treptow-Köpenick,medium,5168,6597,15.5,5581,174,14,42,2.75,3.1
2025-10,Adlershof,Treptow-Köpenick,medium,5191,6590,15.57,5606,168,11,49,2.75,3.1
2025-11,Adlershof,Treptow-Köpenick,medium,5590,7269,16.77,6037,151,22,90,2.75,3.1
2025-12,Adlershof,Treptow-Köpenick,medium,5416,6793,16.24,5849,175,17,112,2.75,3.1
2026-01,Adlershof,Treptow-Köpenick,medium,5435,6624,16.3,5869,62,37,133,2.75,3.1
2026-02,Adlershof,Treptow-Köpenick,medium,5432,6809,16.29,5866,141,42,205,2.75,3.1
2026-03,Adlershof,Treptow-Köpenick,medium,5308,6707,15.92,5732,94,46,154,2.75,3.1
2026-04,Adlershof,Treptow-Köpenick,medium,5343,6782,16.03,5771,93,32,142,2.75,3.1
2020-01,Grünau,Treptow-Köpenick,medium,4055,5069,11.27,4380,64,17,91,0.0,1.1
2020-02,Grünau,Treptow-Köpenick,medium,3880,5044,10.78,4190,176,28,148,0.0,1.1
2020-03,Grünau,Treptow-Köpenick,medium,4012,5184,10.31,4333,137,34,130,0.0,1.1
2020-04,Grünau,Treptow-Köpenick,medium,3997,5222,10.39,4316,117,44,75,0.0,1.1
2020-05,Grünau,Treptow-Köpenick,medium,3936,5129,10.23,4251,128,23,151,0.0,1.1
2020-06,Grünau,Treptow-Köpenick,medium,3828,4667,9.95,4134,113,35,194,0.0,1.1
2020-07,Grünau,Treptow-Köpenick,medium,4167,5247,10.84,4501,174,48,180,0.0,1.1
2020-08,Grünau,Treptow-Köpenick,medium,3898,4871,10.14,4210,168,29,132,0.0,1.1
2020-09,Grünau,Treptow-Köpenick,medium,3800,4536,9.88,4104,160,26,99,0.0,1.1
2020-10,Grünau,Treptow-Köpenick,medium,4162,5161,9.77,4495,139,28,126,0.0,1.1
2020-11,Grünau,Treptow-Köpenick,medium,4531,5655,10.63,4894,107,10,53,0.0,1.1
2020-12,Grünau,Treptow-Köpenick,medium,4304,5437,10.1,4648,163,8,140,0.0,1.1
2021-01,Grünau,Treptow-Köpenick,medium,4417,5566,10.36,4771,155,17,51,0.0,1.1
2021-02,Grünau,Treptow-Köpenick,medium,4404,5535,10.33,4757,77,27,81,0.0,1.1
2021-03,Grünau,Treptow-Köpenick,medium,4347,5390,10.2,4694,25,34,130,0.0,1.1
2021-04,Grünau,Treptow-Köpenick,medium,4497,5575,10.55,4856,161,6,208,0.0,1.1
2021-05,Grünau,Treptow-Köpenick,medium,4503,5387,11.85,4863,166,41,103,0.0,1.1
2021-06,Grünau,Treptow-Köpenick,medium,4252,5103,11.19,4592,105,16,34,0.0,1.1
2021-07,Grünau,Treptow-Köpenick,medium,4339,5307,11.42,4686,98,6,66,0.0,1.1
2021-08,Grünau,Treptow-Köpenick,medium,4343,5574,11.43,4690,36,33,41,0.0,1.1
2021-09,Grünau,Treptow-Köpenick,medium,4368,5373,11.49,4717,86,10,96,0.0,1.1
2021-10,Grünau,Treptow-Köpenick,medium,4173,5165,10.98,4507,61,25,105,0.0,1.1
2021-11,Grünau,Treptow-Köpenick,medium,4365,5465,11.49,4714,85,6,133,0.0,1.1
2021-12,Grünau,Treptow-Köpenick,medium,4237,5225,11.15,4576,15,48,217,0.0,1.1
2022-01,Grünau,Treptow-Köpenick,medium,4926,6041,11.63,5320,53,5,172,0.0,1.8
2022-02,Grünau,Treptow-Köpenick,medium,4735,5973,11.18,5114,58,33,188,0.0,1.8
2022-03,Grünau,Treptow-Köpenick,medium,4824,6088,11.93,5210,117,29,126,0.0,1.8
2022-04,Grünau,Treptow-Köpenick,medium,4839,5935,11.96,5226,112,26,76,0.0,1.8
2022-05,Grünau,Treptow-Köpenick,medium,4835,6073,11.95,5222,138,49,196,0.0,1.8
2022-06,Grünau,Treptow-Köpenick,medium,5065,6255,12.52,5470,177,20,153,0.0,1.8
2022-07,Grünau,Treptow-Köpenick,medium,4958,6288,12.93,5354,60,36,193,0.5,3.4
2022-08,Grünau,Treptow-Köpenick,medium,4795,6016,12.51,5178,119,5,88,0.5,3.4
2022-09,Grünau,Treptow-Köpenick,medium,4887,6314,12.75,5278,54,34,159,0.5,3.4
2022-10,Grünau,Treptow-Köpenick,medium,4741,5654,12.36,5120,178,20,167,2.5,3.4
2022-11,Grünau,Treptow-Köpenick,medium,4834,6239,12.61,5221,170,30,140,2.5,3.4
2022-12,Grünau,Treptow-Köpenick,medium,4962,6075,12.94,5359,155,37,101,2.5,3.4
2023-01,Grünau,Treptow-Köpenick,medium,4850,6168,13.32,5239,142,49,168,3.5,3.85
2023-02,Grünau,Treptow-Köpenick,medium,4762,6186,13.07,5143,42,32,49,3.5,3.85
2023-03,Grünau,Treptow-Köpenick,medium,4843,5864,13.3,5231,142,12,32,3.5,3.85
2023-04,Grünau,Treptow-Köpenick,medium,4832,6030,13.26,5218,31,22,188,4.0,3.85
2023-05,Grünau,Treptow-Köpenick,medium,4811,6270,13.21,5196,170,46,80,4.0,3.85
2023-06,Grünau,Treptow-Köpenick,medium,4638,5872,12.73,5009,64,26,74,4.0,3.85
2023-07,Grünau,Treptow-Köpenick,medium,4759,5952,13.6,5140,126,3,100,4.0,4.1
2023-08,Grünau,Treptow-Köpenick,medium,4654,5850,13.3,5027,74,22,108,4.0,4.1
2023-09,Grünau,Treptow-Köpenick,medium,4637,6060,13.25,5008,104,30,42,4.0,4.1
2023-10,Grünau,Treptow-Köpenick,medium,4870,6173,13.92,5260,133,8,215,4.5,4.1
2023-11,Grünau,Treptow-Köpenick,medium,4804,5777,13.73,5188,84,43,30,4.5,4.1
2023-12,Grünau,Treptow-Köpenick,medium,4705,5871,13.45,5082,47,45,78,4.5,4.1
2024-01,Grünau,Treptow-Köpenick,medium,4538,5630,13.24,4901,136,18,211,4.5,3.85
2024-02,Grünau,Treptow-Köpenick,medium,4721,5763,13.77,5099,101,9,46,4.5,3.85
2024-03,Grünau,Treptow-Köpenick,medium,4819,6033,14.05,5204,27,15,113,4.5,3.85
2024-04,Grünau,Treptow-Köpenick,medium,4735,6098,13.81,5114,48,11,125,4.5,3.85
2024-05,Grünau,Treptow-Köpenick,medium,4859,6185,14.17,5248,133,14,108,4.5,3.85
2024-06,Grünau,Treptow-Köpenick,medium,4746,6018,13.84,5126,135,21,196,4.5,3.85
2024-07,Grünau,Treptow-Köpenick,medium,4675,5769,13.77,5049,103,14,103,4.25,3.5
2024-08,Grünau,Treptow-Köpenick,medium,4793,6028,14.12,5177,65,42,76,4.25,3.5
2024-09,Grünau,Treptow-Köpenick,medium,4573,5809,13.47,4939,143,45,87,4.25,3.5
2024-10,Grünau,Treptow-Köpenick,medium,5010,6251,14.75,5410,158,39,157,4.25,3.5
2024-11,Grünau,Treptow-Köpenick,medium,4907,5853,14.45,5299,55,32,94,3.65,3.5
2024-12,Grünau,Treptow-Köpenick,medium,4669,5772,13.75,5042,105,28,214,3.65,3.5
2025-01,Grünau,Treptow-Köpenick,medium,4872,6211,14.48,5262,149,41,129,3.15,3.3
2025-02,Grünau,Treptow-Köpenick,medium,4666,5888,13.87,5039,83,36,162,3.15,3.3
2025-03,Grünau,Treptow-Köpenick,medium,4725,5628,14.05,5103,22,15,36,3.15,3.3
2025-04,Grünau,Treptow-Köpenick,medium,4869,5982,14.47,5258,40,15,198,3.15,3.3
2025-05,Grünau,Treptow-Köpenick,medium,4791,5919,14.24,5174,163,27,125,3.15,3.3
2025-06,Grünau,Treptow-Köpenick,medium,4882,6136,14.51,5273,52,9,53,3.15,3.3
2025-07,Grünau,Treptow-Köpenick,medium,4923,6138,14.77,5317,127,16,106,2.75,3.1
2025-08,Grünau,Treptow-Köpenick,medium,4806,5978,14.41,5190,25,27,203,2.75,3.1
2025-09,Grünau,Treptow-Köpenick,medium,5301,6856,15.9,5725,40,39,22,2.75,3.1
2025-10,Grünau,Treptow-Köpenick,medium,4830,5971,14.49,5216,141,30,26,2.75,3.1
2025-11,Grünau,Treptow-Köpenick,medium,4961,6020,14.88,5358,132,12,150,2.75,3.1
2025-12,Grünau,Treptow-Köpenick,medium,4898,5971,14.69,5290,163,33,166,2.75,3.1
2026-01,Grünau,Treptow-Köpenick,medium,4967,5928,14.9,5364,88,14,33,2.75,3.1
2026-02,Grünau,Treptow-Köpenick,medium,4993,6431,14.98,5393,85,29,28,2.75,3.1
2026-03,Grünau,Treptow-Köpenick,medium,5162,6370,15.48,5575,150,34,115,2.75,3.1
2026-04,Grünau,Treptow-Köpenick,medium,5003,6030,15.0,5403,38,9,66,2.75,3.1
2020-01,Schmöckwitz,Treptow-Köpenick,medium,4319,5441,12.0,4664,37,4,61,0.0,1.1
2020-02,Schmöckwitz,Treptow-Köpenick,medium,4204,5419,11.68,4540,80,45,146,0.0,1.1
2020-03,Schmöckwitz,Treptow-Köpenick,medium,4163,5047,10.7,4496,118,32,173,0.0,1.1
2020-04,Schmöckwitz,Treptow-Köpenick,medium,4265,5246,11.09,4606,53,39,65,0.0,1.1
2020-05,Schmöckwitz,Treptow-Köpenick,medium,4073,4906,10.59,4398,42,3,113,0.0,1.1
2020-06,Schmöckwitz,Treptow-Köpenick,medium,4141,5093,10.77,4472,35,46,208,0.0,1.1
2020-07,Schmöckwitz,Treptow-Köpenick,medium,4213,5334,10.96,4550,24,31,30,0.0,1.1
2020-08,Schmöckwitz,Treptow-Köpenick,medium,4206,5423,10.94,4542,147,37,48,0.0,1.1
2020-09,Schmöckwitz,Treptow-Köpenick,medium,4079,5100,10.61,4406,43,31,113,0.0,1.1
2020-10,Schmöckwitz,Treptow-Köpenick,medium,4472,5628,10.49,4830,174,37,29,0.0,1.1
2020-11,Schmöckwitz,Treptow-Köpenick,medium,4597,5690,10.79,4965,175,10,65,0.0,1.1
2020-12,Schmöckwitz,Treptow-Köpenick,medium,4634,5831,10.87,5004,63,19,169,0.0,1.1
2021-01,Schmöckwitz,Treptow-Köpenick,medium,4616,5791,10.83,4985,33,44,86,0.0,1.1
2021-02,Schmöckwitz,Treptow-Köpenick,medium,4389,5347,10.3,4740,25,28,86,0.0,1.1
2021-03,Schmöckwitz,Treptow-Köpenick,medium,4550,5723,10.67,4914,71,12,170,0.0,1.1
2021-04,Schmöckwitz,Treptow-Köpenick,medium,4483,5442,10.52,4842,30,8,83,0.0,1.1
2021-05,Schmöckwitz,Treptow-Köpenick,medium,4445,5509,11.7,4801,56,42,73,0.0,1.1
2021-06,Schmöckwitz,Treptow-Köpenick,medium,4729,5679,12.44,5108,142,39,57,0.0,1.1
2021-07,Schmöckwitz,Treptow-Köpenick,medium,4623,5749,12.16,4993,79,46,75,0.0,1.1
2021-08,Schmöckwitz,Treptow-Köpenick,medium,4675,5524,12.3,5049,23,5,192,0.0,1.1
2021-09,Schmöckwitz,Treptow-Köpenick,medium,4564,5699,12.01,4929,154,31,44,0.0,1.1
2021-10,Schmöckwitz,Treptow-Köpenick,medium,4401,5519,11.58,4753,91,37,53,0.0,1.1
2021-11,Schmöckwitz,Treptow-Köpenick,medium,4539,5560,11.94,4903,155,35,97,0.0,1.1
2021-12,Schmöckwitz,Treptow-Köpenick,medium,4440,5429,11.68,4795,21,42,198,0.0,1.1
2022-01,Schmöckwitz,Treptow-Köpenick,medium,5423,7127,12.8,5857,66,12,139,0.0,1.8
2022-02,Schmöckwitz,Treptow-Köpenick,medium,4990,6275,11.78,5389,135,39,183,0.0,1.8
2022-03,Schmöckwitz,Treptow-Köpenick,medium,5308,6688,13.12,5732,90,24,125,0.0,1.8
2022-04,Schmöckwitz,Treptow-Köpenick,medium,5283,6864,13.06,5706,31,38,72,0.0,1.8
2022-05,Schmöckwitz,Treptow-Köpenick,medium,5440,6843,13.45,5876,130,31,138,0.0,1.8
2022-06,Schmöckwitz,Treptow-Köpenick,medium,5124,6523,12.67,5534,133,19,159,0.0,1.8
2022-07,Schmöckwitz,Treptow-Köpenick,medium,5068,6465,13.22,5473,72,40,162,0.5,3.4
2022-08,Schmöckwitz,Treptow-Köpenick,medium,5178,6673,13.51,5593,104,19,219,0.5,3.4
2022-09,Schmöckwitz,Treptow-Köpenick,medium,5176,6751,13.5,5590,175,9,29,0.5,3.4
2022-10,Schmöckwitz,Treptow-Köpenick,medium,5349,6599,13.95,5776,50,33,150,2.5,3.4
2022-11,Schmöckwitz,Treptow-Köpenick,medium,5282,6554,13.78,5705,17,44,124,2.5,3.4
2022-12,Schmöckwitz,Treptow-Köpenick,medium,5281,6663,13.77,5703,64,14,116,2.5,3.4
2023-01,Schmöckwitz,Treptow-Köpenick,medium,5072,6250,13.92,5478,96,39,21,3.5,3.85
2023-02,Schmöckwitz,Treptow-Köpenick,medium,5029,6244,13.8,5431,94,48,195,3.5,3.85
2023-03,Schmöckwitz,Treptow-Köpenick,medium,5063,6351,13.9,5468,178,49,158,3.5,3.85
2023-04,Schmöckwitz,Treptow-Köpenick,medium,5090,6241,13.97,5498,106,20,126,4.0,3.85
2023-05,Schmöckwitz,Treptow-Köpenick,medium,5115,6311,14.04,5525,118,47,162,4.0,3.85
2023-06,Schmöckwitz,Treptow-Köpenick,medium,5305,6808,14.56,5730,46,15,36,4.0,3.85
2023-07,Schmöckwitz,Treptow-Köpenick,medium,4723,5880,13.5,5101,26,43,31,4.0,4.1
2023-08,Schmöckwitz,Treptow-Köpenick,medium,4978,5992,14.23,5376,77,22,156,4.0,4.1
2023-09,Schmöckwitz,Treptow-Köpenick,medium,5094,6255,14.56,5501,39,21,139,4.0,4.1
2023-10,Schmöckwitz,Treptow-Köpenick,medium,5102,6418,14.58,5510,56,3,178,4.5,4.1
2023-11,Schmöckwitz,Treptow-Köpenick,medium,5058,6216,14.46,5462,92,38,50,4.5,4.1
2023-12,Schmöckwitz,Treptow-Köpenick,medium,4901,6220,14.01,5294,26,4,197,4.5,4.1
2024-01,Schmöckwitz,Treptow-Köpenick,medium,4754,5824,13.87,5135,105,23,123,4.5,3.85
2024-02,Schmöckwitz,Treptow-Köpenick,medium,4995,6299,14.57,5394,145,37,202,4.5,3.85
2024-03,Schmöckwitz,Treptow-Köpenick,medium,5089,6276,14.84,5497,41,11,98,4.5,3.85
2024-04,Schmöckwitz,Treptow-Köpenick,medium,4856,5856,14.16,5244,101,26,61,4.5,3.85
2024-05,Schmöckwitz,Treptow-Köpenick,medium,5149,6574,15.02,5561,87,21,122,4.5,3.85
2024-06,Schmöckwitz,Treptow-Köpenick,medium,5125,6499,14.95,5535,33,7,103,4.5,3.85
2024-07,Schmöckwitz,Treptow-Köpenick,medium,4989,6008,14.69,5388,156,5,175,4.25,3.5
2024-08,Schmöckwitz,Treptow-Köpenick,medium,4904,5961,14.44,5297,132,24,130,4.25,3.5
2024-09,Schmöckwitz,Treptow-Köpenick,medium,5051,6260,14.88,5456,174,35,151,4.25,3.5
2024-10,Schmöckwitz,Treptow-Köpenick,medium,5036,6245,14.83,5438,76,37,81,4.25,3.5
2024-11,Schmöckwitz,Treptow-Köpenick,medium,5212,6720,15.35,5629,156,29,112,3.65,3.5
2024-12,Schmöckwitz,Treptow-Köpenick,medium,4982,6376,14.67,5380,107,15,124,3.65,3.5
2025-01,Schmöckwitz,Treptow-Köpenick,medium,5072,6267,15.08,5477,105,38,197,3.15,3.3
