trial_id,therapeutic_area,uses_biomarker,phase2_effect_size,phase2_pvalue_strength,endpoint_type,enrollment,statistical_power,sponsor_type,novel_mechanism,prior_approvals_target,randomized,double_blind,active_comparator,years_in_development,orphan_designation,trial_success
TRL041677,cardiovascular,0,7.04,3.83,surrogate,268,0.954,academic,1,1,1,1,0,8.2,0,0
TRL041678,oncology,0,4.75,4.25,surrogate,610,0.753,small_biotech,1,1,0,0,0,3.8,0,0
TRL041679,rare_disease,0,4.05,5.23,hard_survival,291,0.724,large_pharma,1,3,1,1,1,5.3,0,0
TRL041680,rare_disease,1,10.0,8.26,hard_survival,846,0.629,large_pharma,0,3,1,1,0,6.1,1,1
TRL041681,oncology,0,7.15,6.29,clinical,459,0.931,large_pharma,0,0,1,0,0,2.4,0,0
TRL041682,rare_disease,0,2.6,6.27,surrogate,126,0.703,large_pharma,1,1,1,1,1,3.8,1,1
TRL041683,cardiovascular,0,3.62,8.7,hard_survival,574,0.765,large_pharma,0,1,1,0,0,4.4,0,0
TRL041684,cns,1,2.86,7.35,clinical,1204,0.782,large_pharma,1,3,1,0,0,9.4,0,0
TRL041685,cns,0,3.06,7.75,surrogate,994,0.75,small_biotech,0,0,1,0,0,8.5,0,0
TRL041686,cardiovascular,1,7.54,9.36,clinical,1308,0.755,small_biotech,1,0,1,0,1,2.5,0,0
TRL041687,cns,1,6.0,7.38,clinical,128,0.673,mid_pharma,1,4,1,1,0,9.2,0,0
TRL041688,metabolic,1,7.5,8.07,surrogate,143,0.932,small_biotech,1,0,1,1,1,1.7,0,0
TRL041689,metabolic,0,3.93,6.45,surrogate,192,0.658,small_biotech,1,1,1,0,1,9.3,0,1
TRL041690,cardiovascular,1,8.85,8.72,surrogate,398,0.944,large_pharma,0,1,1,0,0,9.6,1,1
TRL041691,cns,0,5.53,9.22,clinical,922,0.708,large_pharma,0,2,1,1,0,5.2,0,0
TRL041692,cns,0,8.18,7.35,hard_survival,296,0.945,large_pharma,1,1,1,1,0,8.9,0,1
TRL041693,vaccine,0,5.94,9.06,surrogate,555,0.819,academic,0,0,1,1,1,3.3,0,1
TRL041694,cns,0,4.44,8.24,clinical,307,0.8,large_pharma,0,0,0,1,0,7.9,1,0
TRL041695,respiratory,0,4.83,10.0,surrogate,97,0.872,small_biotech,1,0,1,1,0,10.6,0,0
TRL041696,vaccine,1,5.26,7.57,hard_survival,577,0.956,large_pharma,1,1,1,1,1,12.0,0,1
TRL041697,rare_disease,0,7.61,7.23,surrogate,126,0.677,large_pharma,1,1,1,1,1,9.4,1,1
TRL041698,oncology,1,3.14,8.29,hard_survival,336,0.892,large_pharma,0,3,0,0,1,5.2,0,1
TRL041699,cns,1,7.96,8.27,clinical,516,0.9,large_pharma,1,2,1,1,1,6.2,1,1
TRL041700,oncology,1,3.52,9.0,clinical,279,0.85,small_biotech,1,3,1,1,0,4.8,0,1
TRL041701,vaccine,0,6.07,8.69,hard_survival,704,0.99,mid_pharma,0,0,1,1,0,10.7,0,0
TRL041702,cns,0,2.39,7.01,clinical,247,0.778,large_pharma,0,0,1,1,0,9.9,1,1
TRL041703,cardiovascular,0,0.0,1.57,hard_survival,109,0.846,large_pharma,1,1,1,1,1,9.4,1,0
TRL041704,oncology,1,4.69,7.1,clinical,235,0.608,large_pharma,0,1,1,0,0,9.2,0,1
TRL041705,cns,0,3.18,5.74,clinical,574,0.919,small_biotech,1,1,1,1,0,9.0,0,0
TRL041706,vaccine,0,7.04,7.35,clinical,1171,0.915,mid_pharma,1,2,1,0,0,5.4,0,1
TRL041707,respiratory,0,6.18,7.59,surrogate,407,0.814,small_biotech,1,3,1,1,0,6.6,1,1
TRL041708,cns,0,6.56,9.0,hard_survival,446,0.764,academic,1,0,1,1,0,7.2,1,0
TRL041709,oncology,1,4.2,7.03,surrogate,671,0.871,small_biotech,0,1,1,1,1,11.8,1,0
TRL041710,cns,0,4.78,8.02,hard_survival,461,0.639,large_pharma,1,3,1,1,1,7.8,0,1
TRL041711,cardiovascular,0,7.27,6.1,clinical,221,0.788,mid_pharma,0,0,1,1,0,6.4,1,1
TRL041712,immunology,1,3.28,3.55,hard_survival,504,0.847,small_biotech,1,0,1,1,0,5.6,0,1
TRL041713,immunology,0,4.87,7.91,clinical,287,0.899,small_biotech,0,0,1,1,1,7.0,0,1
TRL041714,immunology,1,5.47,7.9,surrogate,807,0.655,small_biotech,0,1,1,0,0,4.8,0,1
TRL041715,rare_disease,0,5.18,5.89,clinical,184,0.743,large_pharma,0,0,1,1,1,3.8,0,0
TRL041716,cns,0,6.31,3.33,surrogate,839,0.865,mid_pharma,0,1,1,1,1,7.3,1,0
TRL041717,metabolic,1,3.79,7.73,surrogate,1600,0.86,large_pharma,1,0,1,1,0,7.6,0,0
TRL041718,oncology,1,10.0,9.71,surrogate,627,0.99,academic,1,2,1,1,0,8.3,0,0
TRL041719,oncology,0,5.53,7.59,surrogate,328,0.78,small_biotech,0,2,1,1,1,9.8,1,0
TRL041720,infectious_disease,0,4.94,9.8,surrogate,468,0.789,mid_pharma,0,1,0,0,1,9.1,0,1
TRL041721,vaccine,1,4.68,4.76,surrogate,405,0.963,large_pharma,0,2,1,1,1,8.0,0,1
TRL041722,rare_disease,0,4.04,6.14,surrogate,500,0.739,mid_pharma,1,1,1,0,1,7.4,0,1
TRL041723,oncology,0,4.57,7.61,hard_survival,617,0.861,small_biotech,1,0,1,0,1,8.2,0,1
TRL041724,metabolic,1,6.05,9.52,surrogate,178,0.843,large_pharma,1,1,1,1,1,9.6,0,0
TRL041725,cns,1,5.39,5.37,surrogate,831,0.725,small_biotech,1,2,1,0,1,5.5,0,0
TRL041726,oncology,1,5.72,6.55,clinical,190,0.941,small_biotech,1,0,0,0,0,12.8,0,0
TRL041727,infectious_disease,1,5.59,8.22,clinical,3159,0.712,mid_pharma,1,3,1,1,1,5.9,0,1
TRL041728,oncology,1,4.08,7.68,hard_survival,761,0.855,small_biotech,0,2,1,1,0,5.9,0,0
TRL041729,oncology,1,2.43,5.5,clinical,1061,0.767,small_biotech,1,1,1,0,0,6.4,0,0
TRL041730,cardiovascular,1,1.61,4.89,clinical,1179,0.932,small_biotech,1,1,1,1,1,10.7,0,0
TRL041731,cns,1,8.56,8.02,surrogate,196,0.751,mid_pharma,1,2,1,1,1,8.9,0,1
TRL041732,respiratory,1,5.25,10.0,clinical,300,0.862,large_pharma,1,1,1,1,1,9.4,0,1
TRL041733,cardiovascular,1,4.62,8.18,surrogate,422,0.547,academic,0,1,1,1,0,5.2,0,0
TRL041734,metabolic,0,4.19,7.18,surrogate,274,0.828,small_biotech,0,0,1,1,1,6.0,0,1
TRL041735,immunology,1,9.39,10.0,clinical,141,0.732,large_pharma,0,1,1,1,0,7.8,0,0
TRL041736,oncology,0,6.07,10.0,hard_survival,264,0.896,mid_pharma,1,0,1,1,0,9.2,0,1
TRL041737,oncology,0,1.11,1.95,hard_survival,1239,0.807,mid_pharma,0,0,1,0,1,2.3,0,0
TRL041738,respiratory,0,6.98,7.85,hard_survival,232,0.795,small_biotech,0,0,1,0,0,6.8,0,1
TRL041739,respiratory,0,1.59,6.23,surrogate,669,0.678,small_biotech,0,0,1,0,1,8.6,0,0
TRL041740,oncology,0,2.79,3.45,clinical,277,0.854,small_biotech,0,1,1,1,0,3.5,0,0
TRL041741,cardiovascular,1,3.62,6.21,hard_survival,181,0.763,large_pharma,1,1,1,0,1,9.2,1,1
TRL041742,cns,0,4.66,6.48,clinical,53,0.737,small_biotech,1,4,1,1,1,8.5,0,0
TRL041743,immunology,0,6.65,6.72,hard_survival,696,0.83,small_biotech,1,1,1,0,1,11.1,0,0
TRL041744,oncology,0,2.2,6.11,hard_survival,475,0.804,small_biotech,0,1,1,0,1,6.2,0,0
TRL041745,cardiovascular,0,3.64,7.43,clinical,670,0.891,small_biotech,0,2,1,1,0,5.1,0,1
TRL041746,vaccine,0,3.27,7.28,hard_survival,77,0.727,large_pharma,0,1,1,0,0,8.1,0,1
TRL041747,cns,1,7.04,5.85,hard_survival,639,0.964,small_biotech,0,0,1,0,0,7.4,0,1
TRL041748,oncology,0,4.46,8.15,clinical,319,0.657,mid_pharma,0,0,1,1,1,6.4,0,0
TRL041749,immunology,0,5.32,6.42,hard_survival,788,0.68,academic,0,2,0,1,0,7.2,0,0
TRL041750,cns,0,1.78,5.84,clinical,791,0.862,academic,0,2,1,0,1,8.8,0,0
TRL041751,immunology,0,7.08,6.27,hard_survival,343,0.756,large_pharma,1,3,1,0,0,4.8,0,0
TRL041752,oncology,1,8.74,10.0,clinical,458,0.807,large_pharma,0,1,1,0,0,9.5,0,1
TRL041753,cardiovascular,0,5.18,5.61,surrogate,1255,0.936,small_biotech,0,1,1,0,0,7.0,0,1
TRL041754,metabolic,1,3.46,8.15,surrogate,259,0.923,small_biotech,0,2,1,0,0,5.1,1,1
TRL041755,infectious_disease,0,3.27,3.46,clinical,151,0.918,mid_pharma,0,2,1,0,0,4.1,0,1
TRL041756,vaccine,0,4.46,4.52,hard_survival,317,0.936,mid_pharma,0,0,1,1,1,6.6,0,0
TRL041757,cns,0,3.66,3.93,surrogate,527,0.862,mid_pharma,1,0,1,1,1,10.6,0,0
TRL041758,metabolic,0,7.2,10.0,surrogate,1364,0.76,large_pharma,1,0,1,1,1,7.3,0,1
TRL041759,immunology,1,6.98,6.6,surrogate,793,0.768,academic,1,0,0,1,0,8.7,0,1
TRL041760,immunology,0,6.75,10.0,clinical,938,0.75,mid_pharma,0,3,1,0,0,6.7,0,0
TRL041761,oncology,1,4.79,6.98,clinical,491,0.69,large_pharma,1,1,0,0,0,1.9,0,0
TRL041762,vaccine,1,3.84,6.92,hard_survival,241,0.724,large_pharma,0,2,1,1,1,4.9,0,1
TRL041763,oncology,0,5.72,4.3,clinical,80,0.741,small_biotech,0,3,0,0,1,4.9,0,0
TRL041764,vaccine,1,5.93,4.78,clinical,617,0.919,small_biotech,0,2,1,0,0,6.1,0,1
TRL041765,oncology,0,7.15,5.77,hard_survival,291,0.741,large_pharma,0,1,0,0,1,11.3,0,1
TRL041766,cardiovascular,0,0.95,5.56,clinical,313,0.82,large_pharma,0,1,0,0,0,7.1,0,0
TRL041767,infectious_disease,1,3.4,5.11,clinical,612,0.969,large_pharma,1,2,1,0,0,6.0,1,1
TRL041768,oncology,1,6.52,10.0,surrogate,1084,0.638,mid_pharma,0,1,1,1,1,8.9,0,1
TRL041769,oncology,1,6.2,8.27,surrogate,829,0.818,large_pharma,0,1,1,1,0,9.1,0,0
TRL041770,infectious_disease,1,3.37,3.16,clinical,485,0.869,small_biotech,1,1,1,0,0,5.2,0,1
TRL041771,infectious_disease,0,7.48,10.0,hard_survival,213,0.712,mid_pharma,1,3,1,1,1,7.8,0,1
TRL041772,oncology,1,4.33,6.78,clinical,887,0.714,large_pharma,1,1,1,0,1,4.9,0,0
TRL041773,cns,0,5.07,10.0,surrogate,174,0.914,large_pharma,1,1,1,0,0,13.1,0,1
TRL041774,vaccine,1,9.14,8.51,surrogate,406,0.723,mid_pharma,1,1,1,1,0,3.2,0,1
TRL041775,vaccine,0,6.04,6.4,surrogate,127,0.782,small_biotech,0,0,1,1,1,6.5,1,0
TRL041776,cns,1,7.74,7.29,hard_survival,469,0.99,large_pharma,0,4,1,1,0,3.7,0,1
TRL041777,oncology,0,4.93,6.13,clinical,1053,0.724,academic,0,2,1,0,0,10.3,0,1
TRL041778,oncology,1,6.97,9.52,hard_survival,288,0.572,academic,0,0,1,1,0,10.2,0,0
TRL041779,vaccine,0,2.35,5.3,clinical,506,0.958,large_pharma,1,0,1,1,1,6.7,0,1
TRL041780,immunology,1,3.59,5.99,hard_survival,632,0.846,academic,0,0,1,1,0,5.4,0,1
TRL041781,oncology,1,3.03,7.62,hard_survival,309,0.717,mid_pharma,1,2,1,1,1,7.5,0,0
TRL041782,cns,1,7.42,6.08,clinical,1215,0.878,small_biotech,0,2,1,0,0,11.4,0,1
TRL041783,metabolic,0,5.91,8.27,hard_survival,546,0.989,mid_pharma,0,1,1,1,1,3.6,0,1
TRL041784,immunology,0,5.36,6.1,clinical,701,0.849,small_biotech,0,1,1,1,0,7.0,0,0
TRL041785,oncology,0,5.31,7.7,surrogate,1147,0.87,large_pharma,1,0,1,1,1,8.2,1,0
TRL041786,respiratory,0,7.49,5.46,clinical,973,0.99,small_biotech,0,1,1,0,1,6.5,1,0
TRL041787,oncology,0,6.14,5.76,clinical,338,0.749,mid_pharma,0,1,1,1,0,7.1,0,0
TRL041788,cns,0,0.97,4.84,surrogate,901,0.99,small_biotech,0,1,1,1,0,6.4,0,0
TRL041789,vaccine,0,9.83,9.4,clinical,687,0.687,large_pharma,0,1,1,1,1,6.3,1,1
TRL041790,oncology,1,5.71,3.12,clinical,1532,0.904,small_biotech,0,1,1,1,1,4.8,0,0
TRL041791,cardiovascular,0,3.37,10.0,surrogate,225,0.715,academic,0,1,1,0,0,9.5,0,0
TRL041792,metabolic,0,5.39,8.28,surrogate,295,0.872,large_pharma,0,1,1,0,0,4.4,0,1
TRL041793,immunology,0,3.17,9.19,clinical,702,0.722,large_pharma,0,1,1,1,0,9.9,0,0
TRL041794,oncology,1,8.21,9.98,hard_survival,428,0.914,small_biotech,0,2,1,0,1,4.2,0,1
TRL041795,respiratory,1,7.98,9.57,hard_survival,1589,0.825,small_biotech,0,3,0,1,1,9.1,0,1
TRL041796,respiratory,0,5.83,5.34,clinical,900,0.905,small_biotech,0,1,1,1,1,6.8,0,0
TRL041797,oncology,0,7.97,8.93,hard_survival,232,0.866,mid_pharma,0,0,0,1,0,7.8,0,0
TRL041798,oncology,1,6.88,6.81,clinical,1170,0.952,small_biotech,0,2,1,0,1,5.1,0,0
TRL041799,cns,0,6.69,4.43,surrogate,920,0.856,large_pharma,1,2,0,1,1,9.7,0,1
TRL041800,vaccine,0,1.69,4.26,hard_survival,799,0.904,large_pharma,0,1,1,1,0,1.0,0,1
TRL041801,oncology,1,4.52,6.06,surrogate,1548,0.97,mid_pharma,0,2,1,1,0,8.5,1,0
TRL041802,rare_disease,1,6.82,8.41,hard_survival,700,0.741,small_biotech,0,3,1,1,0,1.3,0,1
TRL041803,cns,0,0.71,4.94,clinical,401,0.625,small_biotech,1,0,1,1,1,10.0,1,0
TRL041804,cardiovascular,0,3.65,7.25,hard_survival,456,0.892,mid_pharma,0,0,1,1,1,2.7,0,1
TRL041805,metabolic,1,5.82,8.36,clinical,434,0.612,small_biotech,0,1,1,1,1,8.1,0,1
TRL041806,cns,0,3.72,6.54,clinical,950,0.728,large_pharma,1,1,0,0,1,9.8,0,0
TRL041807,infectious_disease,1,3.24,10.0,clinical,941,0.813,small_biotech,0,2,1,1,0,8.3,0,1
TRL041808,rare_disease,0,0.12,1.69,clinical,423,0.6,large_pharma,0,1,1,0,0,7.2,0,0
TRL041809,immunology,0,5.64,5.53,hard_survival,82,0.848,small_biotech,0,1,1,1,0,7.2,0,1
TRL041810,infectious_disease,0,8.23,10.0,clinical,743,0.741,mid_pharma,0,2,1,1,0,7.5,1,1
TRL041811,respiratory,1,5.45,8.13,surrogate,741,0.744,small_biotech,0,0,1,0,0,2.5,0,0
TRL041812,oncology,1,2.85,5.45,clinical,1370,0.704,mid_pharma,0,0,1,0,0,10.2,0,0
TRL041813,vaccine,0,3.86,6.81,surrogate,634,0.967,small_biotech,0,2,0,1,0,11.4,0,0
TRL041814,rare_disease,1,5.98,5.83,hard_survival,57,0.849,large_pharma,0,1,1,0,0,10.6,0,1
TRL041815,oncology,1,8.07,8.19,surrogate,293,0.665,large_pharma,0,2,1,1,0,6.4,1,0
TRL041816,infectious_disease,0,3.43,6.17,surrogate,499,0.99,small_biotech,0,2,1,0,0,5.0,0,1
TRL041817,vaccine,0,2.86,7.84,hard_survival,547,0.738,mid_pharma,0,3,1,1,1,5.4,1,1
TRL041818,cardiovascular,1,3.01,5.76,surrogate,295,0.825,academic,1,0,1,1,1,10.1,0,1
TRL041819,respiratory,0,7.84,9.98,surrogate,920,0.815,small_biotech,0,0,1,1,1,7.7,0,1
TRL041820,respiratory,0,3.12,6.76,clinical,870,0.951,small_biotech,1,4,1,1,0,5.8,0,1
TRL041821,immunology,1,7.31,9.9,clinical,285,0.713,large_pharma,1,1,1,1,0,6.1,0,1
TRL041822,respiratory,0,6.18,7.28,surrogate,126,0.626,academic,0,0,1,1,0,11.7,0,0
TRL041823,vaccine,1,4.48,7.65,hard_survival,549,0.747,small_biotech,1,3,1,1,0,14.0,0,0
TRL041824,cns,1,6.0,8.93,surrogate,481,0.853,small_biotech,0,0,1,0,0,5.3,0,0
TRL041825,oncology,1,4.38,7.03,surrogate,1185,0.923,small_biotech,0,0,1,1,1,2.8,1,1
TRL041826,oncology,0,4.62,7.46,clinical,852,0.893,large_pharma,1,1,1,1,1,7.0,0,0
TRL041827,respiratory,1,1.94,6.8,hard_survival,194,0.787,academic,0,2,1,0,1,5.0,0,1
TRL041828,immunology,0,5.96,9.38,hard_survival,403,0.649,large_pharma,1,0,1,0,0,6.1,0,0
TRL041829,metabolic,0,9.18,7.4,hard_survival,1285,0.88,mid_pharma,0,4,1,1,0,7.2,0,0
TRL041830,oncology,0,3.29,6.52,clinical,268,0.827,large_pharma,1,0,1,1,0,6.3,1,0
TRL041831,oncology,1,1.02,2.51,clinical,223,0.911,large_pharma,0,0,1,1,1,3.9,0,0
TRL041832,vaccine,1,7.59,8.74,surrogate,412,0.796,academic,0,3,1,1,1,6.7,0,1
TRL041833,rare_disease,0,2.83,6.83,surrogate,708,0.667,mid_pharma,0,0,1,0,0,10.2,0,0
TRL041834,oncology,1,0.42,3.42,hard_survival,1224,0.971,mid_pharma,0,2,1,1,1,5.4,0,0
TRL041835,metabolic,0,4.94,8.85,surrogate,1023,0.674,large_pharma,1,2,1,0,0,4.4,1,1
TRL041836,vaccine,0,6.16,10.0,clinical,216,0.99,large_pharma,0,3,1,0,1,6.8,0,1
TRL041837,respiratory,0,4.3,10.0,surrogate,492,0.822,mid_pharma,1,1,1,1,1,1.0,0,0
TRL041838,cns,0,4.51,5.07,hard_survival,509,0.855,small_biotech,0,1,1,0,1,6.2,0,1
TRL041839,cardiovascular,0,5.56,8.36,hard_survival,1308,0.711,large_pharma,1,2,1,1,0,7.8,0,0
TRL041840,rare_disease,1,6.0,8.26,clinical,173,0.854,small_biotech,1,2,1,1,1,6.7,0,1
TRL041841,cardiovascular,0,8.01,5.58,hard_survival,159,0.658,mid_pharma,1,2,0,1,1,7.6,0,0
TRL041842,oncology,0,3.63,3.99,surrogate,114,0.684,large_pharma,0,1,1,1,1,2.9,0,1
TRL041843,infectious_disease,0,6.24,5.88,surrogate,957,0.839,small_biotech,1,2,1,1,1,7.3,1,1
TRL041844,infectious_disease,1,8.69,9.35,surrogate,421,0.915,large_pharma,0,1,1,0,1,7.6,0,1
TRL041845,infectious_disease,0,8.22,8.91,clinical,427,0.965,large_pharma,0,1,1,0,0,4.3,0,1
TRL041846,rare_disease,0,3.78,5.72,surrogate,286,0.64,large_pharma,0,0,1,1,1,5.2,1,1
TRL041847,oncology,0,2.54,10.0,clinical,457,0.887,academic,0,1,0,1,1,5.7,0,0
TRL041848,infectious_disease,0,5.96,6.86,hard_survival,645,0.987,large_pharma,0,0,1,0,1,7.7,0,1
TRL041849,oncology,0,4.33,7.13,clinical,175,0.75,large_pharma,1,2,1,1,0,6.7,0,0
TRL041850,vaccine,0,4.78,6.5,clinical,273,0.725,academic,0,1,1,1,1,10.0,0,0
TRL041851,oncology,0,5.75,2.15,clinical,2501,0.922,large_pharma,1,3,1,1,1,6.4,0,0
TRL041852,cardiovascular,1,8.37,7.66,hard_survival,823,0.693,small_biotech,0,2,1,1,0,8.0,0,0
TRL041853,cardiovascular,0,4.14,5.28,surrogate,402,0.989,small_biotech,0,1,1,0,1,7.5,0,1
TRL041854,vaccine,0,4.04,1.27,surrogate,1587,0.851,large_pharma,0,0,1,1,1,4.1,0,1
TRL041855,oncology,0,3.43,4.95,clinical,707,0.929,small_biotech,1,1,1,1,1,6.9,0,0
TRL041856,cns,0,8.8,10.0,surrogate,292,0.866,academic,1,1,0,1,0,2.5,0,0
TRL041857,respiratory,0,4.17,7.54,surrogate,760,0.899,large_pharma,1,0,1,0,0,4.0,0,1
TRL041858,cardiovascular,1,6.9,9.44,surrogate,179,0.885,mid_pharma,0,1,0,1,1,8.8,0,1
TRL041859,oncology,0,4.32,10.0,clinical,1327,0.703,small_biotech,0,0,1,1,1,1.0,0,1
TRL041860,cardiovascular,1,3.56,1.78,clinical,641,0.906,small_biotech,1,3,1,1,1,8.2,0,1
TRL041861,cns,1,8.12,9.17,clinical,147,0.653,mid_pharma,0,3,1,1,1,12.8,0,1
TRL041862,oncology,1,3.78,5.86,clinical,616,0.603,academic,0,1,1,0,1,6.2,0,1
TRL041863,cardiovascular,0,5.75,3.25,hard_survival,285,0.736,mid_pharma,1,0,1,1,1,11.8,0,0
TRL041864,metabolic,1,4.28,7.05,hard_survival,380,0.882,small_biotech,0,1,1,1,1,5.8,0,0
TRL041865,oncology,1,6.1,5.2,surrogate,955,0.852,small_biotech,1,2,1,1,1,1.5,1,0
TRL041866,vaccine,1,5.72,8.08,clinical,199,0.957,large_pharma,0,1,1,1,0,7.1,0,1
TRL041867,cns,0,7.35,7.1,surrogate,1013,0.795,mid_pharma,0,1,1,1,0,4.8,0,1
TRL041868,infectious_disease,1,4.21,8.13,clinical,556,0.723,large_pharma,0,0,1,1,0,6.0,1,0
TRL041869,vaccine,1,5.75,6.87,clinical,234,0.758,large_pharma,1,2,1,1,0,7.2,0,0
TRL041870,oncology,1,5.57,9.04,surrogate,1097,0.82,academic,1,1,1,1,1,7.7,0,1
TRL041871,oncology,1,5.12,7.76,surrogate,1003,0.81,large_pharma,0,0,1,1,1,2.9,0,1
TRL041872,rare_disease,1,4.25,6.61,clinical,498,0.99,small_biotech,0,0,1,1,1,1.5,1,1
TRL041873,oncology,0,3.29,6.82,clinical,883,0.54,large_pharma,1,0,1,1,1,5.1,0,0
TRL041874,oncology,0,3.42,9.54,hard_survival,942,0.771,small_biotech,0,1,1,0,1,5.4,1,0
TRL041875,cns,1,3.97,2.78,clinical,119,0.679,mid_pharma,0,2,1,1,0,8.6,1,0
TRL041876,cns,0,4.09,6.02,hard_survival,229,0.871,small_biotech,1,1,1,1,0,9.5,0,1
TRL041877,oncology,1,2.46,5.83,clinical,1306,0.88,mid_pharma,1,2,1,1,0,9.6,0,1
TRL041878,metabolic,0,2.61,7.83,hard_survival,661,0.867,mid_pharma,1,1,1,1,1,7.2,0,1
TRL041879,infectious_disease,0,2.54,5.69,clinical,871,0.912,small_biotech,1,1,1,0,0,2.8,0,0
TRL041880,respiratory,0,6.59,9.63,surrogate,632,0.816,large_pharma,1,3,1,1,0,11.0,0,1
TRL041881,immunology,0,4.76,7.78,clinical,214,0.799,small_biotech,0,1,1,1,1,7.9,1,0
TRL041882,oncology,0,5.82,6.76,surrogate,152,0.683,large_pharma,0,1,1,0,1,6.0,0,0
TRL041883,oncology,1,6.75,5.6,clinical,75,0.733,small_biotech,1,0,1,1,1,8.5,1,0
TRL041884,metabolic,0,3.12,5.76,surrogate,281,0.848,small_biotech,0,1,1,1,0,2.5,0,0
TRL041885,cardiovascular,1,5.03,7.85,clinical,129,0.778,mid_pharma,0,2,1,0,1,9.9,0,1
TRL041886,infectious_disease,0,6.34,8.16,clinical,623,0.763,small_biotech,0,1,1,1,0,6.8,0,0
TRL041887,cardiovascular,0,2.3,6.55,surrogate,344,0.881,large_pharma,1,0,1,1,0,7.6,1,1
TRL041888,cardiovascular,0,3.79,4.24,hard_survival,1111,0.929,large_pharma,0,0,1,1,1,4.1,0,0
TRL041889,respiratory,0,5.45,8.64,clinical,373,0.767,mid_pharma,1,2,1,1,0,10.8,1,0
TRL041890,infectious_disease,1,5.84,3.94,clinical,1031,0.968,small_biotech,1,2,1,1,1,6.5,0,1
TRL041891,infectious_disease,0,6.1,7.01,hard_survival,279,0.824,academic,1,0,1,1,0,6.4,0,0
TRL041892,immunology,0,4.25,8.51,clinical,437,0.755,large_pharma,0,1,0,1,1,7.6,0,0
TRL041893,oncology,0,10.0,8.33,clinical,401,0.96,large_pharma,1,1,0,1,1,6.2,0,1
TRL041894,immunology,0,3.31,10.0,surrogate,775,0.798,large_pharma,0,0,1,1,1,8.5,0,1
TRL041895,cns,0,6.02,9.12,clinical,544,0.933,large_pharma,1,0,0,1,0,11.0,0,1
TRL041896,oncology,0,2.85,6.75,hard_survival,363,0.902,large_pharma,1,0,0,0,0,7.1,0,0
TRL041897,cns,1,6.37,4.35,hard_survival,262,0.704,small_biotech,1,3,1,1,0,4.7,0,1
TRL041898,metabolic,1,3.47,6.66,surrogate,554,0.788,small_biotech,1,1,1,1,0,6.4,1,1
TRL041899,vaccine,0,5.87,8.4,hard_survival,84,0.886,academic,0,0,1,1,0,8.3,0,1
TRL041900,oncology,1,8.1,10.0,surrogate,739,0.907,large_pharma,1,2,1,1,1,11.4,0,1
TRL041901,cardiovascular,0,5.45,10.0,surrogate,965,0.972,large_pharma,1,1,1,0,1,5.4,0,0
TRL041902,oncology,1,5.62,5.44,hard_survival,197,0.814,small_biotech,1,1,1,0,1,13.1,0,0
TRL041903,rare_disease,0,3.29,7.38,surrogate,244,0.903,academic,0,0,1,0,0,8.6,0,1
TRL041904,cns,0,6.18,7.53,surrogate,181,0.789,small_biotech,0,1,1,0,0,8.5,0,0
TRL041905,metabolic,0,4.91,4.7,surrogate,724,0.846,small_biotech,0,1,1,0,1,5.3,0,0
TRL041906,cardiovascular,0,6.54,6.13,hard_survival,1119,0.863,academic,0,0,1,0,1,5.9,0,0
TRL041907,oncology,1,6.46,7.91,hard_survival,537,0.786,large_pharma,0,2,1,1,1,9.0,0,0
TRL041908,oncology,0,3.6,5.53,clinical,808,0.762,mid_pharma,0,2,1,1,1,7.3,1,0
TRL041909,metabolic,0,4.29,4.75,surrogate,421,0.711,mid_pharma,0,0,1,0,1,7.5,0,1
TRL041910,metabolic,0,3.57,6.01,clinical,683,0.881,large_pharma,1,0,1,1,1,8.1,1,1
TRL041911,oncology,1,5.15,8.89,surrogate,45,0.947,large_pharma,0,1,1,1,1,6.6,0,0
TRL041912,cns,0,2.12,8.69,clinical,1372,0.754,large_pharma,0,1,0,1,1,6.4,0,0
TRL041913,cns,0,6.48,5.56,surrogate,1255,0.733,small_biotech,1,1,1,0,0,7.7,0,0
TRL041914,infectious_disease,0,8.22,8.12,clinical,87,0.893,large_pharma,1,2,1,1,1,6.8,0,1
TRL041915,cardiovascular,0,8.5,8.48,surrogate,419,0.698,academic,1,0,1,0,1,3.6,0,1
TRL041916,cardiovascular,0,4.81,6.53,surrogate,436,0.811,small_biotech,1,0,1,1,0,3.7,0,1
TRL041917,respiratory,0,6.9,8.36,hard_survival,844,0.742,large_pharma,1,1,1,1,0,8.6,0,0
TRL041918,metabolic,0,0.0,9.59,surrogate,204,0.868,large_pharma,0,1,1,0,1,5.2,0,0
TRL041919,immunology,0,5.34,6.15,clinical,707,0.916,large_pharma,1,1,1,0,0,7.0,0,1
TRL041920,cns,1,9.75,7.48,clinical,123,0.833,small_biotech,1,1,1,1,1,5.2,0,1
TRL041921,infectious_disease,0,4.69,8.74,hard_survival,136,0.78,small_biotech,0,0,1,1,0,10.0,0,0
TRL041922,cardiovascular,0,7.02,6.45,hard_survival,190,0.818,mid_pharma,0,2,1,1,1,5.8,1,1
TRL041923,oncology,1,2.61,5.63,clinical,418,0.757,large_pharma,0,4,1,1,1,9.1,1,1
TRL041924,immunology,0,6.1,6.84,hard_survival,951,0.99,mid_pharma,1,1,1,1,0,5.2,0,1
TRL041925,oncology,0,3.75,8.47,surrogate,647,0.855,small_biotech,0,0,1,1,0,4.8,0,0
