call_id,caller_age_days,calls_per_day,call_duration_sec,avg_call_duration_sec,unique_receivers_24h,receiver_block_rate,spam_reports_count,country_code_risk_score,night_call_ratio,sequential_dialing_score,graph_degree,previous_fraud_associations,reputation_score,fraud_label
CALL0009332,987,8,182,172.0,6,8.2,0,30.62,43.76,7.83,124,1,83.94,0
CALL0009333,12,1312,42,28.8,299,81.36,2,93.37,72.8,74.46,315,17,18.04,1
CALL0009334,11,1465,4,17.4,260,65.7,97,72.97,80.56,47.04,287,3,25.31,1
CALL0009335,327,1,101,127.3,8,9.38,1,47.87,13.62,37.96,165,0,92.27,0
CALL0009336,548,3,145,195.3,2,6.55,1,41.85,2.47,16.14,156,1,80.71,0
CALL0009337,958,7,234,134.4,9,2.29,1,49.54,5.73,9.99,166,0,57.71,0
CALL0009338,747,6,184,256.0,8,15.17,1,30.5,16.36,17.14,142,0,79.33,0
CALL0009339,386,2,270,321.1,3,9.02,1,39.54,35.0,7.45,101,0,97.02,0
CALL0009340,463,3,588,369.3,11,2.25,6,30.17,9.75,26.18,61,0,95.65,0
CALL0009341,1159,6,116,123.7,6,3.84,3,21.85,15.01,14.73,105,0,69.64,0
CALL0009342,478,2,535,502.5,5,8.26,1,67.99,5.57,24.9,64,0,72.49,0
CALL0009343,1032,1,290,403.0,6,3.28,1,18.94,19.55,4.65,136,1,89.89,0
CALL0009344,1195,7,125,125.3,10,12.86,1,13.94,30.93,21.12,178,1,68.6,0
CALL0009345,1521,9,324,391.9,9,2.41,1,20.59,16.57,13.25,73,1,82.79,0
CALL0009346,734,8,201,97.6,8,3.4,1,19.4,36.81,20.69,52,3,91.38,0
CALL0009347,614,8,1,1.0,6,40.3,3,26.15,37.24,14.95,68,0,84.83,0
CALL0009348,896,8,361,223.1,7,6.0,1,20.36,28.91,12.51,151,0,68.84,0
CALL0009349,79,625,49,28.5,130,86.21,83,89.95,57.16,89.54,81,1,29.9,1
CALL0009350,398,10,145,189.1,8,3.36,3,2.04,5.49,7.34,99,0,85.0,0
CALL0009351,1495,22,78,51.6,9,10.58,0,53.33,20.28,17.6,133,0,82.52,0
CALL0009352,1192,4,301,293.6,8,21.31,2,9.79,10.72,23.57,107,1,91.67,0
CALL0009353,35,1041,18,7.6,135,52.68,90,72.99,34.43,58.32,753,0,22.89,1
CALL0009354,495,11,282,229.6,9,0.89,0,34.17,20.68,7.74,98,1,76.46,0
CALL0009355,542,4,449,385.0,9,8.43,1,41.72,35.28,32.14,46,0,75.76,0
CALL0009356,1438,6,158,236.7,12,18.17,3,3.87,17.09,34.52,184,1,73.44,0
CALL0009357,510,8,185,253.6,8,11.04,0,46.51,10.11,7.2,173,1,90.7,0
CALL0009358,1004,1247,334,223.8,53,55.46,82,78.8,79.75,39.13,671,22,36.34,1
CALL0009359,620,24,276,281.2,10,8.68,0,7.47,2.36,3.03,107,0,83.93,0
CALL0009360,938,6,425,280.8,8,7.62,0,37.75,15.87,12.82,41,0,69.92,0
CALL0009361,1039,30,105,111.2,8,6.75,2,43.94,15.12,12.1,79,0,69.65,0
CALL0009362,568,13,118,57.8,5,12.64,1,1.18,24.27,17.97,94,0,76.56,0
CALL0009363,479,9,639,346.1,5,15.66,4,35.79,26.82,9.32,107,0,72.29,0
CALL0009364,570,6,461,490.4,5,3.26,2,49.35,13.0,25.7,66,0,57.94,0
CALL0009365,722,4,176,161.0,9,12.85,2,14.47,21.31,2.03,41,0,78.43,0
CALL0009366,776,1,244,342.2,5,13.16,2,16.81,1.31,7.5,135,0,78.0,0
CALL0009367,349,12,342,295.2,4,0.34,3,52.52,5.33,11.4,99,0,76.2,0
CALL0009368,425,3,227,164.8,10,7.11,0,26.21,31.03,13.13,210,0,60.21,0
CALL0009369,1326,1378,42,34.0,104,80.02,2,87.68,79.1,88.71,320,24,11.65,1
CALL0009370,666,9,187,233.6,8,2.07,2,13.45,11.05,7.2,153,0,71.66,0
CALL0009371,1365,56,339,325.8,10,4.77,2,34.32,49.33,24.56,49,0,78.43,0
CALL0009372,1196,2,107,92.9,3,24.41,0,3.0,9.55,19.05,63,0,91.95,0
CALL0009373,626,18,64,77.9,4,73.52,58,87.63,47.91,73.11,13,4,36.77,1
CALL0009374,600,2,165,144.2,4,32.72,1,27.91,16.77,9.02,92,0,87.27,0
CALL0009375,1099,359,24,18.3,97,65.29,97,77.97,86.41,80.39,284,26,43.85,1
CALL0009376,588,6,408,295.9,6,7.5,1,8.39,19.35,5.86,30,0,74.54,0
CALL0009377,439,14,278,260.0,9,5.95,2,19.27,8.61,24.02,74,0,78.97,0
CALL0009378,529,687,301,244.8,68,4.81,2,7.31,13.06,25.54,342,0,82.87,0
CALL0009379,8,19,19,23.8,3,48.04,2,64.71,61.99,82.74,56,17,33.81,1
CALL0009380,620,4,445,465.5,9,2.01,1,11.44,15.03,7.06,55,0,92.36,0
CALL0009381,1335,10,447,543.3,4,8.64,2,27.72,51.0,22.86,50,1,82.55,0
CALL0009382,11,6,59,23.6,5,52.65,2,54.97,42.02,92.42,4,17,26.24,1
CALL0009383,1343,3,222,171.7,8,7.18,2,26.01,29.91,13.43,53,1,78.9,0
CALL0009384,53,48,225,228.2,10,0.7,1,40.66,18.69,19.35,140,0,56.79,0
CALL0009385,955,11,211,242.0,9,6.4,0,27.57,9.92,6.57,118,0,67.07,0
CALL0009386,798,3,335,332.2,5,7.94,3,43.32,46.23,14.31,60,5,81.9,0
CALL0009387,561,10,181,165.7,9,1.02,0,19.7,18.97,18.43,135,0,73.03,0
CALL0009388,843,27,152,157.8,9,12.69,1,22.95,14.5,11.78,73,0,94.56,0
CALL0009389,41,1186,50,15.6,184,51.54,69,61.88,64.27,92.31,160,23,8.84,1
CALL0009390,655,29,188,246.5,8,6.74,2,20.96,21.77,12.32,81,1,65.19,0
CALL0009391,3559,1,288,374.2,7,12.58,3,15.9,10.43,12.31,53,0,66.51,0
CALL0009392,26,1295,8,17.4,146,68.48,80,37.64,29.74,52.1,440,18,14.79,1
CALL0009393,11,528,8,6.0,94,55.93,1,35.01,48.34,93.81,327,0,10.2,1
CALL0009394,46,258,276,109.3,313,63.62,65,62.87,95.22,56.76,246,24,56.21,1
CALL0009395,8,1024,123,140.0,212,55.33,3,85.31,42.19,65.63,274,0,34.29,1
CALL0009396,1060,15,92,144.6,8,6.62,2,22.22,6.62,25.57,75,0,58.59,0
CALL0009397,929,8,201,205.5,8,7.25,1,5.73,50.67,13.08,195,1,60.54,0
CALL0009398,460,21,363,639.5,9,6.84,4,11.17,13.15,23.22,74,0,48.98,0
CALL0009399,323,9,292,161.8,6,13.58,4,54.19,37.15,15.91,116,0,78.43,0
CALL0009400,1081,7,118,96.5,6,7.43,3,23.3,42.01,15.7,102,0,58.97,0
CALL0009401,1031,13,133,134.8,4,6.78,3,8.28,18.93,28.87,223,1,88.58,0
CALL0009402,214,7,115,71.4,2,71.83,71,22.22,67.44,62.99,58,0,68.36,1
CALL0009403,35,820,23,8.1,228,69.72,67,48.78,71.28,70.46,372,24,28.04,1
CALL0009404,1127,1473,10,6.5,119,68.55,80,73.63,72.4,73.06,255,28,43.71,1
CALL0009405,388,10,173,208.5,9,5.99,0,14.85,42.91,15.05,197,0,92.24,0
CALL0009406,156,23,215,234.9,7,15.73,2,18.21,22.79,24.09,133,0,91.75,0
CALL0009407,996,15,178,177.5,4,3.89,1,26.56,36.63,42.38,153,0,59.35,0
CALL0009408,941,1,475,396.5,14,3.83,0,25.35,6.35,15.5,68,0,76.67,0
CALL0009409,573,21,166,181.7,10,6.71,0,16.43,18.52,18.65,23,0,91.06,0
CALL0009410,553,17,681,679.0,10,5.51,2,34.49,12.05,22.98,164,0,79.28,0
CALL0009411,1169,4,192,115.6,3,0.48,0,23.69,40.41,23.62,133,0,97.31,0
CALL0009412,623,6,71,98.4,11,13.35,2,25.43,27.18,35.61,90,0,75.05,0
CALL0009413,18,536,23,25.3,125,49.1,75,58.7,75.39,93.99,210,13,53.4,1
CALL0009414,573,5,528,585.8,11,4.4,0,31.23,36.46,14.35,181,3,95.31,0
CALL0009415,1345,36,138,101.7,7,4.36,3,37.44,14.12,8.56,52,0,96.66,0
CALL0009416,29,990,3,11.1,65,87.94,83,66.36,61.6,80.27,162,2,21.58,1
CALL0009417,81,16,225,246.6,8,10.69,0,16.75,19.44,10.09,59,0,80.66,0
CALL0009418,436,10,81,47.5,5,3.56,0,40.3,23.1,31.53,39,0,80.27,0
CALL0009419,644,15,78,50.6,11,4.45,4,11.87,17.7,26.93,75,0,95.56,0
CALL0009420,2369,8,155,146.2,12,1.26,1,16.24,15.41,8.05,98,1,92.56,0
CALL0009421,787,30,338,248.6,9,14.71,1,6.64,16.23,26.13,96,0,90.43,0
CALL0009422,436,4,391,403.4,12,5.7,1,33.43,41.27,35.79,68,0,80.47,0
CALL0009423,407,4,434,378.6,9,10.5,1,12.46,9.48,27.32,99,1,85.4,0
CALL0009424,1115,553,28,45.3,230,75.2,75,60.54,64.24,78.11,295,2,42.88,1
CALL0009425,3650,12,339,407.5,5,10.72,0,5.46,20.1,20.35,97,1,76.3,0
CALL0009426,669,2,327,433.0,6,2.49,1,32.31,25.55,27.22,110,0,84.38,0
CALL0009427,111,106,35,16.5,224,53.32,87,57.77,46.5,77.64,338,22,26.74,1
CALL0009428,13,1157,3,11.7,153,46.01,93,38.1,63.65,53.69,128,22,32.7,1
CALL0009429,983,26,539,562.1,8,10.91,1,24.74,12.13,7.11,57,0,64.57,0
CALL0009430,1179,3,291,275.6,4,6.52,0,37.22,15.99,10.87,19,0,86.51,0
CALL0009431,1030,24,306,217.0,8,8.23,3,11.07,37.29,24.63,158,0,90.59,0
CALL0009432,23,1228,32,27.3,222,54.81,101,71.98,62.19,61.95,746,0,6.55,1
CALL0009433,694,5,156,230.2,7,3.55,3,38.45,29.46,7.56,118,0,95.62,0
CALL0009434,558,7,379,465.9,9,18.31,2,48.64,31.92,27.1,78,0,88.2,0
CALL0009435,802,4,290,252.6,11,28.46,3,62.48,47.9,11.88,156,0,99.69,0
CALL0009436,1026,4,304,302.7,9,10.36,3,28.88,12.57,37.64,102,0,76.31,0
CALL0009437,841,10,367,326.2,7,17.32,1,13.86,8.8,3.41,94,1,85.38,0
CALL0009438,1074,12,556,550.6,10,21.25,1,34.0,46.44,10.83,19,6,79.73,0
CALL0009439,10,692,19,13.7,87,85.01,80,40.54,30.99,90.06,573,3,30.62,1
CALL0009440,201,761,12,6.8,151,51.9,69,40.78,25.47,73.76,334,22,16.53,1
CALL0009441,18,3,154,107.8,4,86.22,76,60.32,78.75,84.93,75,0,17.13,1
CALL0009442,916,10,283,264.6,14,14.02,1,19.42,16.88,6.85,82,0,75.36,0
CALL0009443,6,1331,41,42.8,294,45.1,74,79.25,43.72,63.24,409,17,38.27,1
CALL0009444,504,19,232,310.9,7,19.37,1,24.79,6.74,1.89,177,0,90.54,0
CALL0009445,5,266,28,19.3,117,79.97,81,68.59,56.78,85.02,500,0,63.48,1
CALL0009446,534,4,295,171.9,8,6.02,1,10.55,23.05,9.59,67,0,67.4,0
CALL0009447,392,4,424,408.2,11,13.7,1,17.52,2.3,8.02,146,0,97.54,0
CALL0009448,13,759,41,9.3,141,58.61,86,74.31,50.18,77.61,463,19,51.38,1
CALL0009449,84,950,214,168.2,219,74.35,86,87.65,42.37,46.35,84,20,26.9,1
CALL0009450,817,9,539,544.6,12,3.12,0,64.64,24.77,15.34,19,1,82.36,0
CALL0009451,518,10,367,450.5,7,5.96,1,44.26,47.59,5.34,68,0,89.12,0
CALL0009452,649,15,136,93.5,3,22.59,2,34.79,8.18,18.83,135,0,92.94,0
CALL0009453,33,18,19,1.0,7,43.56,88,60.81,53.23,28.99,11,17,43.56,1
CALL0009454,801,9,149,198.1,12,6.6,2,33.4,14.11,21.28,52,0,82.78,0
CALL0009455,705,3,265,215.0,4,10.32,2,17.92,40.32,4.43,68,0,92.1,0
CALL0009456,1029,777,36,28.1,186,50.84,1,82.9,47.63,53.44,150,19,10.78,1
CALL0009457,1955,24,414,442.7,6,14.89,1,33.73,24.89,30.13,44,1,78.09,0
CALL0009458,12,555,10,7.4,119,43.02,78,40.33,74.03,70.63,221,27,21.02,1
CALL0009459,830,6,405,162.8,13,7.85,0,24.14,13.84,21.36,102,0,87.19,0
CALL0009460,1330,5,321,257.5,8,11.38,0,24.57,24.27,14.45,151,8,79.81,0
CALL0009461,30,1301,29,20.2,63,64.3,83,35.54,60.36,90.7,298,28,19.25,1
CALL0009462,1201,10,528,642.3,9,4.12,1,66.17,26.16,10.44,83,1,88.09,0
CALL0009463,686,670,16,14.3,105,53.31,83,72.18,53.35,71.86,101,19,6.88,1
CALL0009464,662,6,144,173.8,4,18.83,2,8.48,31.45,33.15,80,0,63.01,0
CALL0009465,17,1102,65,54.0,107,40.17,74,52.18,90.76,60.0,377,1,18.26,1
CALL0009466,596,5,401,563.5,10,3.18,3,44.22,5.03,2.37,71,0,86.83,0
CALL0009467,1315,6,460,440.7,11,6.29,2,22.16,9.54,24.01,23,0,86.17,0
CALL0009468,648,18,321,247.3,7,14.61,2,67.2,7.38,2.18,40,0,94.73,0
CALL0009469,641,16,498,140.3,7,11.5,2,11.42,14.11,32.42,74,0,42.54,0
CALL0009470,1603,16,236,198.1,6,3.7,3,47.39,23.06,7.63,53,1,78.53,0
CALL0009471,1528,757,140,139.8,64,5.7,0,67.77,18.22,19.47,234,0,81.48,0
CALL0009472,744,24,176,203.1,5,11.64,1,45.45,3.19,4.92,136,0,70.94,0
CALL0009473,1278,209,142,168.5,76,4.66,3,11.97,27.69,24.24,182,1,31.43,0
CALL0009474,655,20,35,53.0,7,37.12,0,53.36,37.3,66.0,80,18,17.75,1
CALL0009475,1921,4,432,447.8,7,15.52,1,12.94,52.65,13.82,102,1,85.71,0
CALL0009476,1893,3,213,154.7,7,16.47,1,41.48,14.73,24.11,62,0,73.19,0
CALL0009477,1879,5,436,577.0,9,8.9,0,6.91,37.77,1.97,93,0,86.5,0
CALL0009478,705,792,92,127.6,83,8.44,2,47.32,5.22,48.59,220,0,72.23,0
CALL0009479,290,2,295,222.4,9,11.68,0,45.0,24.17,8.97,78,0,78.38,0
CALL0009480,1648,11,310,377.8,13,10.91,1,46.93,12.4,11.24,73,0,82.05,0
CALL0009481,739,1481,233,181.3,221,55.46,0,58.15,75.65,42.25,286,25,31.5,1
CALL0009482,526,38,193,163.6,7,12.4,1,12.76,56.79,14.15,77,0,74.9,0
CALL0009483,50,1219,5,15.2,219,46.54,75,43.68,68.11,67.48,187,27,16.26,1
CALL0009484,3213,10,288,338.0,8,10.8,2,13.34,5.28,20.93,141,0,85.46,0
CALL0009485,751,7,177,136.1,8,2.32,0,13.29,25.94,10.19,49,0,68.1,0
CALL0009486,1151,9,223,266.0,11,7.29,3,47.99,8.76,11.03,66,0,93.55,0
CALL0009487,497,8,217,174.7,10,3.88,2,43.53,28.93,1.9,53,0,71.63,0
CALL0009488,451,9,180,197.5,8,6.18,0,19.18,12.02,8.62,65,1,67.1,0
CALL0009489,806,9,605,550.6,6,4.86,1,42.78,46.4,37.26,101,0,74.99,0
CALL0009490,885,5,282,301.5,11,7.83,1,39.87,8.85,9.76,98,0,88.9,0
CALL0009491,34,1038,2,10.5,215,77.62,1,72.75,72.7,83.18,488,28,32.17,1
CALL0009492,793,5,137,189.4,12,6.5,2,5.99,30.57,29.53,132,1,78.78,0
CALL0009493,1253,11,406,445.2,9,4.45,0,24.93,16.73,4.86,104,1,84.02,0
CALL0009494,147,576,1,13.3,84,57.68,95,43.21,61.01,73.77,463,2,17.85,1
CALL0009495,5,269,46,44.9,103,53.74,92,78.73,84.64,75.5,272,0,37.18,1
CALL0009496,194,7,534,507.7,12,17.69,2,41.9,18.56,13.09,70,0,84.88,0
CALL0009497,216,21,411,405.9,7,7.94,0,34.52,7.84,26.45,118,0,79.84,0
CALL0009498,133,13,280,439.9,5,5.86,0,49.56,17.37,9.47,27,0,69.68,0
CALL0009499,1020,26,449,438.7,10,5.06,0,25.02,27.64,35.14,112,0,87.04,0
CALL0009500,104,566,5,1.0,149,65.79,2,76.64,34.14,91.05,622,0,51.63,1
CALL0009501,8,623,20,20.8,208,60.59,84,22.41,76.87,31.94,282,19,70.59,1
CALL0009502,1196,32,135,136.8,8,13.29,4,42.04,26.62,16.74,167,0,80.07,0
CALL0009503,1045,9,303,381.8,7,8.8,1,37.74,3.23,10.73,124,0,69.29,0
CALL0009504,1607,3,166,148.0,11,11.41,1,22.26,42.66,27.27,105,0,80.16,0
CALL0009505,5,1042,14,14.9,173,61.35,78,50.55,34.66,53.83,247,23,41.88,1
CALL0009506,856,26,256,216.2,5,4.89,2,1.18,5.02,3.16,40,0,49.47,0
CALL0009507,79,1172,156,152.2,301,56.36,2,68.24,55.21,67.23,285,22,30.73,1
CALL0009508,777,6,187,140.6,8,0.83,1,11.82,25.65,12.71,79,0,72.61,0
CALL0009509,25,579,168,182.0,181,39.42,79,93.5,55.05,66.92,629,33,43.25,1
CALL0009510,736,10,41,20.6,7,19.3,2,31.68,23.26,13.23,75,0,82.81,0
CALL0009511,1987,4,153,181.1,4,5.58,3,22.39,20.27,24.37,119,0,87.8,0
CALL0009512,32,1127,69,69.1,391,70.84,78,69.37,82.12,32.87,235,17,10.05,1
CALL0009513,1629,6,112,82.0,11,4.15,0,39.89,35.02,5.02,18,1,78.24,0
CALL0009514,912,7,151,105.7,7,5.68,0,32.7,24.51,26.67,162,0,92.15,0
CALL0009515,301,8,189,222.0,11,3.87,0,3.39,8.28,23.03,105,0,79.61,0
CALL0009516,503,6,335,323.6,8,11.62,3,17.32,17.99,13.95,151,1,90.61,0
CALL0009517,1664,25,273,287.2,8,5.9,1,44.99,3.04,17.18,85,1,65.63,0
CALL0009518,1101,7,292,318.3,9,10.7,1,49.54,33.64,29.52,111,3,86.46,0
CALL0009519,1288,8,143,80.5,8,15.14,0,38.36,30.61,10.27,49,0,60.03,0
CALL0009520,566,110,208,235.9,35,72.23,2,87.7,55.65,42.73,386,19,32.66,1
CALL0009521,828,10,59,65.1,11,5.81,3,15.26,29.45,10.08,98,0,81.72,0
CALL0009522,581,8,255,275.2,10,4.73,3,16.35,51.59,22.74,52,0,58.61,0
CALL0009523,3650,2,409,501.0,8,7.79,3,31.8,10.73,9.58,115,0,66.94,0
CALL0009524,507,13,284,320.7,10,1.8,2,34.98,20.13,11.57,143,0,96.92,0
CALL0009525,1855,3,477,412.8,12,3.27,1,12.56,37.31,4.08,147,0,73.49,0
CALL0009526,1333,1346,9,16.4,76,51.46,80,53.9,71.82,71.95,188,0,18.77,1
CALL0009527,459,18,181,157.9,7,8.5,0,28.03,21.86,7.13,265,0,73.7,0
CALL0009528,220,329,232,300.3,69,11.65,1,37.36,25.38,0.7,352,0,69.21,0
CALL0009529,17,616,9,1.0,212,65.02,1,55.11,47.34,54.21,229,26,28.76,1
CALL0009530,633,966,15,21.3,264,86.95,79,62.64,79.43,79.65,393,0,21.84,1
CALL0009531,1370,1,170,177.8,9,6.12,1,26.95,21.07,15.68,128,0,74.77,0
CALL0009532,806,2,595,528.3,9,5.39,1,37.7,32.46,15.83,157,0,44.61,0
CALL0009533,672,9,119,142.8,5,9.42,0,21.75,23.05,13.92,94,0,78.15,0
CALL0009534,1643,5,195,228.8,10,3.16,1,5.86,36.89,4.13,84,0,49.41,0
CALL0009535,420,3,239,168.5,8,3.66,1,30.07,29.13,6.37,130,0,92.83,0
CALL0009536,684,12,252,105.6,12,2.43,1,13.01,8.97,17.44,151,1,92.07,0
CALL0009537,637,2,189,242.4,9,7.48,0,47.41,50.27,21.08,56,0,73.2,0
CALL0009538,336,14,253,242.1,9,10.16,3,34.17,16.18,26.6,42,0,92.28,0
CALL0009539,2535,6,512,743.0,10,5.9,2,56.57,18.67,19.89,58,0,62.81,0
CALL0009540,602,10,421,500.9,9,9.46,2,9.29,53.15,6.11,37,0,85.92,0
CALL0009541,747,24,602,453.0,5,8.45,1,47.29,7.34,6.37,79,0,79.57,0
CALL0009542,690,10,343,302.3,5,5.72,0,15.77,37.51,13.67,141,0,72.84,0
CALL0009543,25,1344,23,28.5,384,32.61,77,21.99,50.27,52.06,281,18,6.69,1
CALL0009544,2227,18,151,159.6,7,7.76,2,28.81,33.08,25.99,131,0,85.75,0
CALL0009545,442,3,352,359.2,16,9.92,0,39.58,15.47,10.62,139,0,66.21,0
CALL0009546,297,3,67,109.8,11,14.23,3,48.28,23.09,8.71,25,0,95.25,0
CALL0009547,1483,4,97,118.8,9,6.97,0,35.05,6.33,12.06,22,0,96.37,0
CALL0009548,804,9,110,100.3,9,7.35,0,7.45,9.34,9.33,45,1,84.36,0
CALL0009549,447,10,510,428.7,8,10.35,4,5.68,1.33,25.49,63,2,85.73,0
CALL0009550,888,559,34,52.9,165,34.96,69,59.23,39.7,79.7,456,21,53.44,1
CALL0009551,1111,7,491,660.8,9,14.04,0,35.06,20.95,12.75,118,1,60.76,0
CALL0009552,1355,47,305,246.8,5,6.06,2,23.68,29.1,0.79,59,0,62.84,0
CALL0009553,1092,593,19,23.6,183,75.42,75,47.1,60.58,87.94,476,14,30.65,1
CALL0009554,7,827,303,320.7,256,68.15,74,79.75,29.85,41.34,258,0,53.47,1
CALL0009555,2,514,23,21.8,384,40.02,81,51.03,83.2,91.63,197,2,14.82,1
CALL0009556,1000,728,390,422.3,73,9.0,1,27.58,4.32,14.92,193,0,79.84,0
CALL0009557,584,436,27,22.3,127,82.99,75,46.43,43.02,96.73,328,26,13.76,1
CALL0009558,576,267,302,305.5,54,16.3,2,27.21,11.24,11.73,251,1,74.75,0
CALL0009559,647,2,287,299.1,7,5.24,1,13.98,3.87,13.21,80,0,82.22,0
CALL0009560,1117,18,290,339.1,10,16.53,2,16.24,20.38,24.26,125,0,75.39,0
CALL0009561,1395,15,235,221.0,15,8.92,4,46.56,14.19,28.11,64,0,80.7,0
CALL0009562,185,802,35,38.1,157,86.49,2,81.31,92.06,78.71,236,18,36.82,1
CALL0009563,1095,8,519,705.3,9,18.28,3,49.78,39.43,12.27,52,1,72.23,0
CALL0009564,1414,1258,98,106.3,138,77.93,0,65.83,67.81,60.39,232,1,17.72,1
CALL0009565,975,5,258,137.2,10,5.34,1,39.55,30.42,7.14,51,0,86.02,0
CALL0009566,1562,17,231,285.0,8,7.95,2,31.97,12.55,21.44,203,1,68.69,0
CALL0009567,713,8,305,375.7,5,31.67,0,25.02,6.13,9.93,43,0,48.04,0
CALL0009568,1692,4,497,439.2,5,12.96,1,40.34,15.56,1.85,60,0,43.9,0
CALL0009569,2872,7,269,242.3,8,13.52,1,42.84,25.46,16.22,52,0,81.91,0
CALL0009570,53,652,5,17.3,283,24.67,1,66.72,88.16,74.6,882,24,4.06,1
CALL0009571,107,12,189,138.1,8,5.52,0,14.88,18.24,11.43,81,0,94.33,0
CALL0009572,676,5,77,90.6,11,8.93,2,22.8,21.27,17.0,9,0,61.83,0
CALL0009573,712,10,479,358.9,8,8.42,3,5.87,25.58,13.92,126,0,97.34,0
CALL0009574,1303,24,177,173.6,9,9.11,3,28.75,23.89,5.65,141,0,65.43,0
CALL0009575,906,3,227,211.0,7,8.07,4,50.54,13.54,12.36,136,0,91.76,0
CALL0009576,380,13,457,483.4,8,2.91,2,25.55,27.47,9.1,107,1,88.36,0
CALL0009577,1765,13,120,59.7,8,10.83,0,62.67,12.91,1.01,56,0,86.5,0
CALL0009578,981,1120,5,5.2,158,43.06,65,76.36,88.04,58.62,270,26,21.38,1
CALL0009579,638,4,486,555.5,7,3.42,2,19.72,27.61,22.1,62,0,77.23,0
CALL0009580,31,121,328,240.1,252,78.29,93,76.79,68.15,79.5,499,17,16.15,1
CALL0009581,661,129,218,116.7,65,10.02,5,33.92,20.5,10.99,219,1,95.5,0
CALL0009582,962,716,389,298.8,57,5.35,3,13.28,17.45,13.21,288,1,71.14,0
CALL0009583,4,1461,7,10.4,55,86.94,83,56.03,62.46,67.04,188,17,32.78,1
CALL0009584,34,971,10,23.5,345,67.48,79,34.79,70.93,68.2,728,23,38.12,1
CALL0009585,373,3,90,71.4,6,20.82,2,16.92,5.05,7.89,65,0,61.52,0
CALL0009586,733,1,310,324.6,5,7.69,2,28.81,2.78,30.33,74,0,92.35,0
CALL0009587,485,4,463,497.0,9,5.09,1,49.77,36.78,4.45,47,1,94.94,0
CALL0009588,384,4,354,458.2,5,13.02,1,25.89,23.32,32.33,243,3,78.89,0
CALL0009589,673,420,189,115.7,61,7.61,3,25.2,12.09,18.82,184,0,89.3,0
CALL0009590,651,6,159,155.2,17,2.99,2,22.7,2.86,36.46,192,0,71.65,0
CALL0009591,849,1,175,195.0,2,14.53,0,33.87,20.37,12.46,200,0,92.14,0
CALL0009592,1715,83,136,212.4,9,16.27,3,52.48,40.16,14.58,73,1,96.98,0
CALL0009593,24,390,36,41.9,116,24.56,0,82.56,58.61,85.44,495,22,51.72,1
CALL0009594,999,10,196,223.7,9,10.26,2,19.41,16.79,20.12,25,0,60.84,0
CALL0009595,1312,10,250,273.6,15,7.77,3,56.67,3.49,8.12,17,0,74.92,0
CALL0009596,6,1039,15,14.2,214,54.58,82,62.03,75.75,84.59,127,4,7.79,1
CALL0009597,41,441,21,30.3,314,81.32,1,60.57,39.99,66.06,428,16,44.49,1
CALL0009598,897,24,187,197.2,9,5.62,1,11.14,31.27,17.55,100,0,85.98,0
CALL0009599,879,2,456,476.5,11,6.78,1,7.84,12.1,8.53,23,0,86.99,0
CALL0009600,89,928,44,31.9,185,55.05,80,50.51,59.79,76.78,367,13,31.31,1
CALL0009601,1454,3,265,189.2,11,7.98,0,16.18,23.46,16.22,119,0,96.46,0
CALL0009602,17,945,25,43.5,172,67.08,69,55.82,67.56,75.45,165,2,35.18,1
CALL0009603,763,403,37,36.8,106,70.91,2,76.48,70.39,65.17,170,27,32.42,1
CALL0009604,38,729,55,69.1,65,47.25,67,58.54,58.68,70.45,394,0,25.0,1
CALL0009605,4,864,14,26.2,176,58.71,76,70.64,81.53,83.45,206,33,39.36,1
CALL0009606,331,10,306,246.8,9,13.4,2,59.04,33.55,10.98,110,1,85.64,0
CALL0009607,375,3,228,292.8,9,2.58,2,39.14,12.44,27.79,96,1,79.04,0
CALL0009608,457,779,437,411.3,64,15.42,0,24.48,15.42,9.74,169,0,45.85,0
CALL0009609,1657,8,87,99.8,11,9.28,2,37.93,48.24,12.56,106,0,83.6,0
CALL0009610,163,140,7,2.3,199,64.72,4,63.37,53.87,60.21,396,15,36.94,1
CALL0009611,1432,10,334,304.3,6,13.1,1,48.51,10.41,28.17,156,0,91.39,0
CALL0009612,270,59,176,145.4,8,14.65,1,12.03,22.63,20.73,207,0,87.31,0
CALL0009613,42,1210,8,5.1,219,61.17,75,74.28,70.77,82.53,564,3,2.28,1
CALL0009614,33,1,15,15.7,6,71.58,0,78.19,48.91,68.06,25,23,13.49,1
CALL0009615,3,946,19,13.2,78,65.83,0,36.54,80.33,75.47,312,19,50.88,1
CALL0009616,20,17,18,39.5,2,51.51,67,52.97,31.11,48.17,58,28,13.16,1
CALL0009617,713,19,280,245.4,14,9.68,1,36.17,12.4,6.43,133,0,74.48,0
CALL0009618,27,887,19,26.8,122,65.82,68,51.76,65.13,51.81,339,18,59.4,1
CALL0009619,24,240,9,6.6,141,81.63,1,60.32,77.39,94.95,802,1,5.45,1
CALL0009620,698,279,380,563.6,72,13.05,1,31.55,43.6,31.22,225,0,34.9,0
CALL0009621,66,144,299,148.0,94,54.15,2,71.63,66.81,80.97,76,1,23.62,1
CALL0009622,2998,12,513,500.7,7,2.65,2,33.08,14.2,15.18,122,1,65.03,0
CALL0009623,568,4,308,402.5,11,7.89,0,14.33,3.5,12.05,297,0,78.27,0
CALL0009624,961,2,437,280.2,11,7.38,2,32.98,8.91,22.26,33,0,80.68,0
