Company_ID,Industry,Company_Size,Primary_AI_Agent_Role,Autonomous_Agents_Deployed,Avg_Agent_Cost_Per_Month_USD,Human_Roles_Replaced,Human_Roles_Augmented,Productivity_Gain_Percent,Cybersecurity_Incidents_YTD,Employee_Sentiment_Score_1_to_10,Months_To_Positive_ROI,Has_Strict_AI_Governance
COMP-2026-2153,Finance,Enterprise (5000+),Legal & Compliance,298,491.39,36,1570,31.89,3,8.2,35.0,False
COMP-2026-2154,Manufacturing,Large (501-5000),HR & Recruitment,67,644.67,11,203,40.38,1,8.8,33.8,False
COMP-2026-2155,Logistics,Medium (51-500),Customer Support,19,1009.67,1,77,45.54,0,5.5,33.8,False
COMP-2026-2156,Finance,Small (1-50),Sales & Marketing,2,280.84,0,12,43.56,0,5.6,31.9,True
COMP-2026-2157,Technology,Medium (51-500),Supply Chain Optimization,6,1050.54,2,34,39.7,0,4.9,24.5,True
COMP-2026-2158,Retail,Large (501-5000),Supply Chain Optimization,34,1092.38,9,90,57.31,0,7.7,9.5,False
COMP-2026-2159,Finance,Medium (51-500),Supply Chain Optimization,26,1144.04,6,47,30.82,0,6.5,3.7,False
COMP-2026-2160,Finance,Medium (51-500),Data Analytics,10,567.36,3,59,45.06,0,10.0,5.4,True
COMP-2026-2161,Technology,Large (501-5000),Software Engineering,108,378.0,37,338,43.55,0,3.7,13.0,True
COMP-2026-2162,Healthcare,Medium (51-500),HR & Recruitment,18,542.32,5,85,38.01,0,5.2,19.1,True
COMP-2026-2163,Manufacturing,Large (501-5000),Supply Chain Optimization,129,499.56,7,819,38.46,0,6.7,35.8,True
COMP-2026-2164,Logistics,Medium (51-500),Customer Support,8,334.96,0,41,38.21,0,8.0,16.8,True
COMP-2026-2165,Education,Medium (51-500),Supply Chain Optimization,8,787.63,2,16,23.72,0,7.9,19.8,True
COMP-2026-2166,Healthcare,Medium (51-500),Legal & Compliance,18,650.46,3,48,37.47,0,7.0,25.6,True
COMP-2026-2167,Retail,Large (501-5000),Software Engineering,143,1058.99,56,418,41.78,0,6.9,8.1,True
COMP-2026-2168,Finance,Small (1-50),Sales & Marketing,1,183.72,0,3,36.49,0,7.0,33.7,True
COMP-2026-2169,Technology,Small (1-50),Software Engineering,1,826.06,0,5,9.66,0,8.7,20.0,True
COMP-2026-2170,Technology,Enterprise (5000+),Sales & Marketing,403,951.1,48,1924,12.83,3,5.4,11.4,True
COMP-2026-2171,Manufacturing,Small (1-50),Sales & Marketing,2,947.46,0,5,22.35,0,6.0,33.8,False
COMP-2026-2172,Healthcare,Medium (51-500),HR & Recruitment,25,1080.38,4,48,31.11,0,8.0,23.3,True
COMP-2026-2173,Education,Medium (51-500),Data Analytics,29,915.49,11,75,23.02,0,9.5,18.4,False
COMP-2026-2174,Manufacturing,Medium (51-500),Sales & Marketing,5,1124.2,0,39,40.51,1,5.7,21.7,False
COMP-2026-2175,Finance,Medium (51-500),Sales & Marketing,7,499.29,1,31,47.28,0,7.2,27.4,True
COMP-2026-2176,Manufacturing,Small (1-50),HR & Recruitment,2,678.37,0,14,49.04,0,6.1,7.3,True
COMP-2026-2177,Logistics,Medium (51-500),Supply Chain Optimization,25,164.78,5,175,36.68,0,7.8,31.4,True
COMP-2026-2178,Technology,Medium (51-500),Legal & Compliance,12,157.31,2,57,45.94,0,3.8,34.6,False
COMP-2026-2179,Technology,Large (501-5000),Customer Support,54,402.13,21,329,25.52,0,6.0,21.3,True
COMP-2026-2180,Retail,Small (1-50),HR & Recruitment,2,255.85,0,5,30.62,1,5.8,25.2,True
COMP-2026-2181,Retail,Medium (51-500),Data Analytics,6,423.22,1,35,18.03,0,6.2,31.2,False
COMP-2026-2182,Education,Small (1-50),HR & Recruitment,1,335.9,0,3,47.47,0,2.2,14.7,False
COMP-2026-2183,Finance,Medium (51-500),Software Engineering,17,179.95,5,117,56.88,0,10.0,35.8,True
COMP-2026-2184,Logistics,Small (1-50),Supply Chain Optimization,1,1104.77,0,2,28.18,0,2.3,25.1,False
COMP-2026-2185,Healthcare,Small (1-50),Supply Chain Optimization,2,158.63,0,13,5.59,0,7.7,16.4,True
COMP-2026-2186,Manufacturing,Large (501-5000),Sales & Marketing,69,922.89,3,148,20.65,0,4.5,25.0,False
COMP-2026-2187,Education,Medium (51-500),Supply Chain Optimization,20,309.76,5,144,24.44,1,4.6,19.7,True
COMP-2026-2188,Finance,Enterprise (5000+),Supply Chain Optimization,392,1107.84,21,1363,16.06,4,6.8,5.8,False
COMP-2026-2189,Retail,Enterprise (5000+),Supply Chain Optimization,373,1087.44,18,2146,19.72,1,7.8,29.1,True
COMP-2026-2190,Manufacturing,Medium (51-500),Supply Chain Optimization,21,836.6,5,98,35.04,1,4.9,21.2,True
COMP-2026-2191,Retail,Small (1-50),Customer Support,1,855.85,0,3,40.68,0,4.8,29.1,True
COMP-2026-2192,Manufacturing,Medium (51-500),Data Analytics,7,155.61,0,39,6.9,0,4.5,7.3,False
COMP-2026-2193,Healthcare,Large (501-5000),Sales & Marketing,39,1184.12,10,298,25.9,0,7.1,20.3,True
COMP-2026-2194,Finance,Medium (51-500),Supply Chain Optimization,10,1071.72,0,17,32.97,0,4.9,28.1,True
COMP-2026-2195,Manufacturing,Small (1-50),Sales & Marketing,1,1089.86,0,7,19.27,1,9.1,35.6,True
COMP-2026-2196,Logistics,Medium (51-500),Data Analytics,26,842.21,2,141,35.43,1,4.7,32.1,True
COMP-2026-2197,Education,Large (501-5000),Legal & Compliance,112,512.03,28,755,31.04,1,7.5,31.4,False
COMP-2026-2198,Technology,Large (501-5000),Supply Chain Optimization,123,1088.33,34,491,26.94,0,9.3,10.4,False
COMP-2026-2199,Logistics,Small (1-50),Sales & Marketing,1,456.09,0,4,21.78,0,6.9,30.5,False
COMP-2026-2200,Logistics,Large (501-5000),HR & Recruitment,75,740.85,10,536,35.89,0,3.5,7.8,False
COMP-2026-2201,Education,Small (1-50),Sales & Marketing,1,254.72,0,4,23.03,1,7.5,8.7,True
COMP-2026-2202,Technology,Small (1-50),Supply Chain Optimization,0,1118.05,0,0,11.01,0,6.4,5.7,True
COMP-2026-2203,Logistics,Large (501-5000),Software Engineering,32,297.81,6,52,32.77,0,6.6,31.2,True
COMP-2026-2204,Manufacturing,Small (1-50),Customer Support,1,386.14,0,2,17.14,1,9.7,5.7,False
COMP-2026-2205,Manufacturing,Medium (51-500),HR & Recruitment,29,736.04,3,164,12.09,1,6.9,6.7,False
COMP-2026-2206,Manufacturing,Small (1-50),HR & Recruitment,0,952.3,0,0,34.11,1,7.7,10.4,True
COMP-2026-2207,Technology,Large (501-5000),Software Engineering,30,800.32,2,158,30.48,0,5.6,21.5,True
COMP-2026-2208,Logistics,Large (501-5000),Supply Chain Optimization,122,393.74,31,296,21.76,0,6.0,31.9,True
COMP-2026-2209,Technology,Medium (51-500),Customer Support,11,150.99,3,48,35.34,1,8.8,16.2,True
COMP-2026-2210,Manufacturing,Large (501-5000),HR & Recruitment,128,945.01,35,487,37.76,0,6.7,20.6,False
COMP-2026-2211,Education,Small (1-50),Customer Support,2,1184.47,0,9,35.47,0,7.3,7.7,True
COMP-2026-2212,Logistics,Medium (51-500),HR & Recruitment,28,1000.41,6,200,35.02,0,8.5,11.0,False
COMP-2026-2213,Logistics,Medium (51-500),Supply Chain Optimization,15,633.22,1,98,12.59,0,9.7,6.6,False
COMP-2026-2214,Retail,Small (1-50),Legal & Compliance,2,1098.96,0,4,48.54,0,4.7,15.9,False
COMP-2026-2215,Retail,Medium (51-500),HR & Recruitment,16,580.34,4,116,39.41,2,5.9,22.1,False
COMP-2026-2216,Healthcare,Enterprise (5000+),Legal & Compliance,415,701.18,109,1895,20.71,3,8.4,11.7,True
COMP-2026-2217,Finance,Small (1-50),HR & Recruitment,1,650.99,0,6,32.35,1,10.0,30.8,False
COMP-2026-2218,Retail,Medium (51-500),Data Analytics,9,620.01,2,21,34.71,0,6.3,35.4,True
COMP-2026-2219,Technology,Small (1-50),Supply Chain Optimization,1,963.95,0,5,32.01,0,7.3,6.1,False
COMP-2026-2220,Retail,Small (1-50),Software Engineering,1,703.11,0,3,54.73,0,7.4,2.6,True
COMP-2026-2221,Healthcare,Enterprise (5000+),Legal & Compliance,505,482.55,128,2196,8.38,0,6.0,28.9,True
COMP-2026-2222,Logistics,Medium (51-500),Software Engineering,23,421.07,7,37,14.2,0,7.1,8.5,True
COMP-2026-2223,Healthcare,Medium (51-500),Supply Chain Optimization,21,189.63,2,52,3.99,1,9.3,14.0,True
COMP-2026-2224,Logistics,Large (501-5000),Sales & Marketing,39,762.35,11,81,33.49,0,3.5,15.4,False
COMP-2026-2225,Education,Small (1-50),Software Engineering,2,391.46,0,6,39.25,1,5.6,33.2,False
COMP-2026-2226,Education,Medium (51-500),Supply Chain Optimization,17,305.54,3,36,36.98,0,7.9,24.4,True
COMP-2026-2227,Logistics,Medium (51-500),Software Engineering,27,836.52,8,161,28.91,0,5.8,3.4,True
COMP-2026-2228,Finance,Medium (51-500),Legal & Compliance,27,865.27,8,45,37.54,0,7.2,2.5,False
COMP-2026-2229,Retail,Enterprise (5000+),Data Analytics,127,939.76,8,700,28.82,1,8.7,8.8,True
COMP-2026-2230,Technology,Large (501-5000),Software Engineering,127,678.76,32,306,41.68,0,9.4,12.8,False
COMP-2026-2231,Technology,Medium (51-500),Legal & Compliance,5,1088.76,0,38,46.23,0,7.3,18.5,True
COMP-2026-2232,Manufacturing,Large (501-5000),HR & Recruitment,70,1133.16,27,529,20.95,0,9.3,30.5,False
COMP-2026-2233,Logistics,Small (1-50),Supply Chain Optimization,1,997.74,0,2,28.93,2,7.1,12.7,False
COMP-2026-2234,Technology,Small (1-50),Customer Support,0,817.37,0,0,30.94,0,6.3,14.8,True
COMP-2026-2235,Finance,Small (1-50),Sales & Marketing,2,468.91,0,3,50.18,0,4.0,13.2,True
COMP-2026-2236,Logistics,Medium (51-500),Customer Support,5,1182.09,1,37,22.41,0,5.0,2.3,False
COMP-2026-2237,Finance,Medium (51-500),Supply Chain Optimization,9,437.84,1,44,46.11,0,6.8,34.5,False
COMP-2026-2238,Technology,Medium (51-500),Data Analytics,19,362.79,1,33,14.32,1,6.8,6.7,False
COMP-2026-2239,Technology,Enterprise (5000+),Software Engineering,457,614.26,109,1702,47.92,1,6.2,11.8,True
COMP-2026-2240,Manufacturing,Medium (51-500),Data Analytics,27,209.68,5,53,43.06,0,10.0,6.4,True
COMP-2026-2241,Technology,Medium (51-500),Customer Support,22,1177.42,1,89,30.57,0,8.2,18.7,True
COMP-2026-2242,Logistics,Small (1-50),Sales & Marketing,2,767.86,0,11,43.87,0,8.2,33.7,True
COMP-2026-2243,Education,Small (1-50),Legal & Compliance,1,734.8,0,4,26.29,0,10.0,5.4,False
COMP-2026-2244,Logistics,Medium (51-500),Sales & Marketing,5,838.59,1,19,21.06,0,6.2,17.0,True
COMP-2026-2245,Logistics,Medium (51-500),Supply Chain Optimization,8,671.87,2,18,53.66,0,5.9,2.8,False
COMP-2026-2246,Manufacturing,Large (501-5000),Supply Chain Optimization,91,183.67,11,281,25.79,1,8.9,28.2,False
COMP-2026-2247,Manufacturing,Small (1-50),Data Analytics,2,792.93,0,4,40.89,1,7.7,23.8,False
COMP-2026-2248,Technology,Small (1-50),Legal & Compliance,1,901.98,0,6,46.25,1,6.7,25.8,True
COMP-2026-2249,Healthcare,Medium (51-500),Data Analytics,23,587.59,7,54,42.5,0,6.6,18.1,True
COMP-2026-2250,Healthcare,Small (1-50),Software Engineering,1,945.16,0,5,39.93,1,6.5,32.9,False
COMP-2026-2251,Manufacturing,Small (1-50),HR & Recruitment,0,388.35,0,0,40.93,0,6.6,15.9,True
COMP-2026-2252,Technology,Large (501-5000),Legal & Compliance,49,382.34,17,145,45.61,0,6.6,19.5,False
COMP-2026-2253,Healthcare,Small (1-50),HR & Recruitment,2,319.49,0,11,36.44,0,6.3,25.6,False
COMP-2026-2254,Technology,Medium (51-500),Sales & Marketing,23,540.59,4,102,32.01,0,7.8,19.7,True
COMP-2026-2255,Technology,Medium (51-500),Software Engineering,27,1039.36,5,110,15.53,1,8.1,8.4,True
COMP-2026-2256,Technology,Small (1-50),HR & Recruitment,0,1019.31,0,0,36.44,0,5.8,12.8,True
COMP-2026-2257,Retail,Medium (51-500),Customer Support,29,551.97,1,136,45.25,1,8.4,5.1,False
COMP-2026-2258,Logistics,Large (501-5000),Sales & Marketing,51,768.57,14,177,18.85,0,4.4,16.7,True
COMP-2026-2259,Technology,Medium (51-500),HR & Recruitment,5,906.86,1,25,29.66,1,7.7,22.7,False
COMP-2026-2260,Retail,Large (501-5000),Software Engineering,149,403.27,36,871,37.77,0,7.5,6.0,False
COMP-2026-2261,Manufacturing,Small (1-50),HR & Recruitment,1,326.55,0,1,51.25,0,6.6,23.4,True
COMP-2026-2262,Healthcare,Large (501-5000),Supply Chain Optimization,108,1170.7,15,489,18.13,0,6.8,32.4,False
COMP-2026-2263,Logistics,Small (1-50),Data Analytics,0,798.44,0,0,42.34,0,6.4,13.5,False
COMP-2026-2264,Education,Large (501-5000),Customer Support,97,1180.49,20,263,28.06,0,5.7,9.5,False
COMP-2026-2265,Healthcare,Medium (51-500),Supply Chain Optimization,27,504.64,5,138,24.15,0,6.8,32.4,True
COMP-2026-2266,Logistics,Enterprise (5000+),Supply Chain Optimization,260,888.18,87,1853,21.12,3,5.0,25.5,True
COMP-2026-2267,Education,Medium (51-500),Software Engineering,21,383.73,4,152,24.37,0,8.9,5.6,True
COMP-2026-2268,Healthcare,Small (1-50),Data Analytics,0,424.26,0,0,38.69,0,3.0,15.9,True
COMP-2026-2269,Logistics,Small (1-50),Data Analytics,2,687.5,0,8,29.68,0,6.6,24.9,True
COMP-2026-2270,Healthcare,Large (501-5000),Legal & Compliance,67,485.6,23,354,41.36,0,3.2,21.5,False
COMP-2026-2271,Healthcare,Medium (51-500),Sales & Marketing,10,326.0,3,24,18.59,0,4.9,23.0,True
COMP-2026-2272,Education,Large (501-5000),Customer Support,64,426.02,9,414,41.14,0,5.7,21.3,False
COMP-2026-2273,Healthcare,Small (1-50),Sales & Marketing,0,187.54,0,0,37.88,0,9.2,29.1,True
COMP-2026-2274,Healthcare,Medium (51-500),Software Engineering,27,889.64,3,199,13.8,0,8.9,12.9,True
COMP-2026-2275,Education,Small (1-50),Customer Support,1,666.72,0,1,51.18,0,6.9,26.1,True
COMP-2026-2276,Manufacturing,Enterprise (5000+),Legal & Compliance,222,248.96,81,645,36.71,4,6.2,35.7,False
COMP-2026-2277,Technology,Large (501-5000),HR & Recruitment,81,330.28,22,557,41.99,0,8.5,15.3,True
COMP-2026-2278,Finance,Enterprise (5000+),Supply Chain Optimization,260,257.66,20,1523,46.84,6,8.6,28.9,True
COMP-2026-2279,Retail,Medium (51-500),Customer Support,23,793.22,2,168,44.51,0,5.8,10.4,False
COMP-2026-2280,Finance,Medium (51-500),Sales & Marketing,29,248.92,3,54,30.94,1,8.0,11.6,True
COMP-2026-2281,Finance,Large (501-5000),Supply Chain Optimization,79,942.0,21,425,41.49,1,4.9,33.8,False
COMP-2026-2282,Logistics,Medium (51-500),Software Engineering,26,171.54,7,135,10.06,0,6.0,2.9,True
COMP-2026-2283,Technology,Large (501-5000),Sales & Marketing,95,411.84,33,164,37.38,0,7.6,9.4,True
COMP-2026-2284,Logistics,Enterprise (5000+),HR & Recruitment,178,1085.2,67,861,53.98,2,5.0,18.4,True
COMP-2026-2285,Technology,Large (501-5000),Software Engineering,111,904.46,13,606,23.88,1,6.1,15.7,False
COMP-2026-2286,Education,Large (501-5000),HR & Recruitment,89,226.62,14,244,43.85,0,3.7,23.4,False
COMP-2026-2287,Education,Medium (51-500),HR & Recruitment,21,1012.18,2,68,54.48,1,7.6,8.6,True
COMP-2026-2288,Technology,Medium (51-500),Supply Chain Optimization,27,667.69,4,152,41.05,1,5.2,4.4,True
COMP-2026-2289,Healthcare,Enterprise (5000+),Software Engineering,320,1039.12,118,1454,45.22,2,4.2,14.6,True
COMP-2026-2290,Manufacturing,Small (1-50),Software Engineering,2,780.78,0,14,13.04,0,9.2,19.8,True
COMP-2026-2291,Healthcare,Large (501-5000),Customer Support,118,865.92,36,439,20.91,0,5.3,21.1,True
COMP-2026-2292,Manufacturing,Large (501-5000),Sales & Marketing,86,1193.18,19,278,50.23,0,8.0,22.5,True
COMP-2026-2293,Logistics,Medium (51-500),Software Engineering,20,393.95,1,158,44.41,1,8.8,20.7,True
COMP-2026-2294,Manufacturing,Enterprise (5000+),Customer Support,262,805.14,18,1944,38.65,1,8.3,10.4,True
COMP-2026-2295,Logistics,Medium (51-500),Data Analytics,29,633.34,6,48,29.22,0,6.3,28.0,False
COMP-2026-2296,Education,Medium (51-500),Data Analytics,21,191.42,6,136,36.03,0,5.9,5.0,False
COMP-2026-2297,Finance,Small (1-50),Data Analytics,0,165.19,0,0,54.05,0,5.2,8.7,True
COMP-2026-2298,Education,Medium (51-500),Legal & Compliance,13,275.19,3,21,31.24,0,3.6,27.1,False
COMP-2026-2299,Education,Medium (51-500),Software Engineering,20,831.55,6,65,41.17,0,8.1,11.5,True
COMP-2026-2300,Finance,Medium (51-500),Legal & Compliance,6,745.52,1,19,40.84,1,8.0,18.8,True
COMP-2026-2301,Manufacturing,Large (501-5000),Sales & Marketing,27,731.1,8,184,24.24,1,7.6,13.1,False
COMP-2026-2302,Manufacturing,Enterprise (5000+),Software Engineering,325,183.45,62,1988,25.2,1,1.1,19.2,False
COMP-2026-2303,Logistics,Small (1-50),Customer Support,1,642.77,0,7,51.43,0,6.5,13.8,True
COMP-2026-2304,Healthcare,Medium (51-500),Legal & Compliance,15,1120.85,4,91,39.57,0,7.9,35.8,True
COMP-2026-2305,Logistics,Enterprise (5000+),Legal & Compliance,231,567.47,91,974,24.06,0,8.3,14.2,False
COMP-2026-2306,Healthcare,Small (1-50),Sales & Marketing,0,806.17,0,0,28.64,1,7.3,23.3,False
COMP-2026-2307,Education,Small (1-50),Legal & Compliance,2,968.81,0,15,20.28,1,7.1,32.2,False
COMP-2026-2308,Finance,Small (1-50),HR & Recruitment,1,973.12,0,6,45.72,0,5.6,23.7,False
COMP-2026-2309,Education,Medium (51-500),Customer Support,10,695.24,1,64,29.38,0,7.5,21.2,True
COMP-2026-2310,Technology,Small (1-50),Data Analytics,1,1050.85,0,7,29.54,1,6.4,21.4,True
COMP-2026-2311,Manufacturing,Enterprise (5000+),Customer Support,395,560.95,146,884,42.93,2,4.2,18.9,False
COMP-2026-2312,Healthcare,Medium (51-500),HR & Recruitment,6,1083.13,1,36,11.68,0,4.7,29.5,True
COMP-2026-2313,Logistics,Medium (51-500),Sales & Marketing,8,402.24,0,56,32.04,0,5.1,3.7,True
COMP-2026-2314,Finance,Small (1-50),Sales & Marketing,0,444.23,0,0,32.36,1,7.4,32.1,False
COMP-2026-2315,Healthcare,Medium (51-500),Software Engineering,25,205.78,5,71,28.96,0,4.3,21.9,True
COMP-2026-2316,Logistics,Large (501-5000),Customer Support,119,985.36,18,568,25.69,1,6.1,30.9,True
COMP-2026-2317,Manufacturing,Large (501-5000),Sales & Marketing,119,587.91,15,704,23.7,2,9.1,2.4,True
COMP-2026-2318,Education,Large (501-5000),Legal & Compliance,114,390.57,35,354,36.0,1,3.9,31.6,True
COMP-2026-2319,Manufacturing,Medium (51-500),Sales & Marketing,21,393.38,1,113,19.97,0,7.6,6.1,False
COMP-2026-2320,Retail,Enterprise (5000+),Sales & Marketing,338,1096.47,80,1072,34.5,2,7.1,26.5,True
COMP-2026-2321,Technology,Large (501-5000),Sales & Marketing,105,1025.61,34,385,25.64,0,6.0,16.2,True
COMP-2026-2322,Retail,Large (501-5000),Sales & Marketing,29,731.21,4,126,26.47,0,7.9,25.2,True
COMP-2026-2323,Finance,Small (1-50),Data Analytics,2,796.92,0,9,34.94,0,6.5,23.4,True
COMP-2026-2324,Healthcare,Small (1-50),Data Analytics,2,648.04,0,8,26.33,0,8.2,7.6,True
COMP-2026-2325,Finance,Small (1-50),Software Engineering,1,561.25,0,4,48.21,0,4.9,19.5,True
COMP-2026-2326,Education,Large (501-5000),Sales & Marketing,69,1111.25,14,237,30.76,0,9.9,11.4,False
COMP-2026-2327,Logistics,Medium (51-500),Customer Support,11,281.89,1,27,45.48,0,9.4,21.1,False
COMP-2026-2328,Manufacturing,Medium (51-500),HR & Recruitment,21,589.37,7,37,23.05,1,2.7,27.1,True
COMP-2026-2329,Retail,Large (501-5000),Software Engineering,111,511.79,35,307,22.78,1,8.6,4.8,True
COMP-2026-2330,Retail,Large (501-5000),Customer Support,133,673.06,21,702,11.88,0,5.6,19.5,True
COMP-2026-2331,Education,Enterprise (5000+),Sales & Marketing,271,630.51,23,1791,26.4,1,9.2,23.0,True
COMP-2026-2332,Retail,Medium (51-500),Supply Chain Optimization,24,694.83,1,62,29.62,0,8.6,12.0,True
COMP-2026-2333,Education,Large (501-5000),Sales & Marketing,95,296.91,7,209,33.46,0,4.7,34.4,True
COMP-2026-2334,Finance,Medium (51-500),Data Analytics,27,688.8,6,172,41.15,0,7.7,19.7,True
COMP-2026-2335,Manufacturing,Small (1-50),HR & Recruitment,1,404.54,0,3,40.25,0,5.5,8.2,False
COMP-2026-2336,Healthcare,Small (1-50),Legal & Compliance,1,343.55,0,7,46.58,0,7.8,5.7,False
COMP-2026-2337,Logistics,Medium (51-500),HR & Recruitment,19,218.08,5,116,21.5,1,6.9,20.4,False
COMP-2026-2338,Healthcare,Medium (51-500),Legal & Compliance,23,950.79,3,83,32.88,0,5.5,14.8,True
COMP-2026-2339,Finance,Large (501-5000),HR & Recruitment,145,598.81,45,490,20.1,0,4.0,8.5,True
COMP-2026-2340,Logistics,Small (1-50),Data Analytics,0,807.98,0,0,37.64,0,7.2,3.0,True
COMP-2026-2341,Retail,Large (501-5000),Legal & Compliance,31,913.97,4,62,54.87,1,7.6,21.3,False
COMP-2026-2342,Technology,Medium (51-500),Customer Support,28,863.28,8,63,17.66,0,6.4,22.4,True
COMP-2026-2343,Finance,Medium (51-500),Legal & Compliance,18,644.03,5,47,41.03,0,5.4,6.8,True
COMP-2026-2344,Finance,Medium (51-500),Software Engineering,20,557.29,3,130,45.5,0,5.9,22.5,True
COMP-2026-2345,Manufacturing,Medium (51-500),Customer Support,17,544.76,2,82,21.43,0,4.8,34.4,False
COMP-2026-2346,Healthcare,Medium (51-500),Software Engineering,7,822.05,1,10,37.91,1,8.1,35.3,True
COMP-2026-2347,Finance,Medium (51-500),Sales & Marketing,24,669.53,8,141,28.04,0,2.8,32.2,True
COMP-2026-2348,Finance,Small (1-50),HR & Recruitment,2,1041.59,0,8,31.0,0,8.5,29.4,False
COMP-2026-2349,Retail,Small (1-50),Customer Support,1,1068.44,0,4,27.63,0,6.7,9.1,True
COMP-2026-2350,Retail,Medium (51-500),HR & Recruitment,12,329.09,3,34,29.71,0,7.7,7.3,True
COMP-2026-2351,Logistics,Enterprise (5000+),Sales & Marketing,518,293.05,103,2634,46.83,0,7.0,17.1,True
COMP-2026-2352,Education,Medium (51-500),Supply Chain Optimization,6,811.92,1,47,31.52,0,7.0,23.1,False
COMP-2026-2353,Education,Large (501-5000),HR & Recruitment,135,466.29,41,266,25.04,0,5.7,30.9,True
COMP-2026-2354,Technology,Large (501-5000),Sales & Marketing,57,169.5,13,190,33.36,0,8.7,9.9,True
COMP-2026-2355,Education,Enterprise (5000+),HR & Recruitment,396,1083.07,132,1219,6.19,2,2.5,18.3,False
COMP-2026-2356,Manufacturing,Large (501-5000),Sales & Marketing,141,388.25,42,439,22.37,0,8.7,24.0,True
COMP-2026-2357,Technology,Medium (51-500),Software Engineering,21,1125.74,5,83,47.98,0,4.8,17.2,False
COMP-2026-2358,Logistics,Large (501-5000),Sales & Marketing,76,903.31,7,518,30.7,0,6.1,17.4,False
COMP-2026-2359,Retail,Large (501-5000),Legal & Compliance,111,950.79,38,825,26.57,0,9.1,9.7,True
COMP-2026-2360,Education,Medium (51-500),Supply Chain Optimization,13,361.53,4,36,34.64,3,10.0,35.5,True
COMP-2026-2361,Healthcare,Medium (51-500),HR & Recruitment,11,395.9,1,55,41.63,1,7.1,18.2,False
COMP-2026-2362,Retail,Small (1-50),Sales & Marketing,2,697.33,0,11,48.98,1,4.4,20.1,False
COMP-2026-2363,Manufacturing,Large (501-5000),Sales & Marketing,118,330.7,16,577,26.91,0,8.2,9.4,False
COMP-2026-2364,Retail,Large (501-5000),HR & Recruitment,105,470.7,32,453,27.19,0,6.4,19.5,True
COMP-2026-2365,Manufacturing,Small (1-50),Supply Chain Optimization,1,487.54,0,2,29.73,1,4.9,10.7,False
COMP-2026-2366,Manufacturing,Medium (51-500),Supply Chain Optimization,6,317.61,0,28,45.26,1,7.2,8.9,True
COMP-2026-2367,Manufacturing,Medium (51-500),Sales & Marketing,5,365.44,1,20,33.21,0,4.4,11.4,True
COMP-2026-2368,Logistics,Small (1-50),Customer Support,1,977.98,0,6,59.36,0,7.2,2.1,False
COMP-2026-2369,Manufacturing,Enterprise (5000+),Software Engineering,481,325.56,158,3108,30.5,2,3.7,21.4,False
COMP-2026-2370,Manufacturing,Small (1-50),Supply Chain Optimization,1,179.88,0,2,54.37,1,3.3,15.2,True
