AT,AP,AH,AFDP,GTEP,TIT,TAT,TEY,CDP,year,at_phase,ap_phase,ah_phase,afdp_phase,gtep_phase,in_pocket,target_real,target
25.567,1015.2,42.803,4.6395,31.55,1100,541.3,153.24,13.478,2014,2.06058,0.961004,-3.07992,2.19755,2.43356,0,0,0
25.455,1014.8,44.4,4.6518,31.626,1100.1,541.04,153.38,13.459,2014,2.03849,0.883965,-3.01114,2.25127,2.44411,0,0,0
25.321,1014.5,50.338,4.6893,31.727,1100,540.57,153.22,13.512,2014,2.00766,0.706209,-2.86588,2.27611,2.42956,1,0,1
25.066,1014.2,51.818,4.6485,31.523,1100,541.42,152.67,13.481,2014,1.92703,0.600027,-2.80103,2.20447,2.39898,1,0,1
24.433,1014.1,51.024,4.6701,31.882,1100,540.18,153.43,13.501,2014,1.74958,0.610148,-2.80806,2.243,2.48718,1,0,0
23.419,1014.1,57.851,4.5999,31.458,1100.1,541.63,152.61,13.439,2014,1.50284,0.636296,-2.43727,2.13828,2.35261,0,0,0
22.109,1014.1,61.406,3.8462,25.907,1083.6,549.32,134.46,12.144,2014,1.1802,0.645848,-2.17599,-0.289095,0.932718,0,0,0
20.689,1014.1,67.182,4.547,31.463,1098.1,540.13,152.54,13.432,2014,0.775068,0.632943,-1.72018,2.03839,2.36036,0,0,0
18.483,1013.9,78.402,4.4205,30.572,1099.8,543.67,152.61,13.276,2014,0.173791,0.498177,-0.334199,1.7354,2.04445,0,0,0
17.001,1013.8,84.377,4.4563,30.58,1100.1,543.58,152.55,13.326,2014,-0.224815,0.513951,0.66769,1.84582,2.04052,0,0,0
16.471,1013.5,84.813,3.7486,25.357,1080.1,548.89,133.96,12.042,2014,-0.341629,0.366485,0.715385,-0.580152,0.309724,0,0,0
16.086,1013.1,83.941,3.7479,25.103,1080.9,549.91,134.05,12.017,2014,-0.430142,0.191007,0.558545,-0.604304,0.00720373,0,0,0
15.927,1012.5,84.75,3.764,25.378,1082,549.94,135.16,12.041,2014,-0.438709,-0.0435248,0.71025,-0.521792,0.392063,0,0,0
16.288,1012.2,86.652,3.7992,25.363,1081.9,550.21,134.82,12.041,2014,-0.359114,-0.142583,1.09237,-0.462169,0.324056,0,0,0
16.925,1012.3,91.075,3.8455,25.589,1082.6,549.97,135.14,12.07,2014,-0.234088,-0.121393,1.90509,-0.322991,0.5745,0,0,0
17.444,1012.6,94.315,3.8485,25.47,1081.8,549.94,134.24,11.911,2014,-0.0599787,0.0581272,2.40615,-0.281409,0.466431,0,0,0
19.105,1012.7,92.247,3.9517,26.035,1084.9,549.65,135.89,12.159,2014,0.343039,0.0227317,2.09503,0.0422352,1.02638,0,0,0
21.098,1013.1,85.583,4.8234,32.355,1100,538.29,153.67,13.618,2014,0.896882,0.195336,0.873937,2.44391,2.67047,0,0,0
22.464,1013.4,81.302,4.7112,31.596,1100.1,540.56,152.48,13.528,2014,1.27645,0.359052,0.110878,2.28815,2.40974,1,0,0
23.092,1013.7,78.615,4.6728,31.403,1100,541.13,152.02,13.468,2014,1.44851,0.455532,-0.272834,2.25869,2.36304,0,0,0
23.808,1013.8,73.111,4.6022,30.818,1100,543.27,150.81,13.346,2014,1.62084,0.432366,-1.00934,2.15334,2.13811,0,0,0
24.481,1013.6,70.654,4.6379,31.122,1099.9,542.41,151.27,13.342,2014,1.7759,0.44102,-1.32476,2.21027,2.28479,0,0,0
24.928,1013.4,68.528,4.5999,30.703,1100,543.83,150.44,13.295,2014,1.92772,0.346806,-1.51687,2.16605,2.07279,1,0,1
25.392,1013,64.556,4.6672,31.258,1100,542.11,151.52,13.401,2014,1.98558,0.189811,-1.92945,2.24468,2.31917,0,0,0
25.975,1012.8,59.004,4.6223,30.993,1100.1,543.11,150.99,13.311,2014,2.16995,0.0436193,-2.38012,2.15357,2.20217,1,0,1
26.11,1012.7,54.157,4.6794,31.505,1100,541.34,152.32,13.458,2014,2.19323,0.0394081,-2.69612,2.28134,2.40635,0,0,0
26.227,1012.5,47.634,4.6659,31.536,1099.9,541.17,152.71,13.434,2014,2.19369,-0.0420983,-2.93418,2.28653,2.43203,1,0,1
25.917,1012.4,50.859,4.6183,31.303,1099.9,541.76,152.11,13.407,2014,2.12818,-0.0962215,-2.79589,2.2179,2.36596,0,0,0
25.086,1012.6,56.606,4.6053,31.275,1100,542.13,151.96,13.392,2014,1.9102,0.0146939,-2.54942,2.14569,2.31697,0,0,0
22.721,1012.6,64.131,4.527,30.919,1100,542.76,152.29,13.348,2014,1.31747,0.0475199,-1.96716,2.01349,2.19047,0,0,0
20.105,1012.6,73.562,4.596,31.447,1100,540.65,153.71,13.478,2014,0.627722,-0.00791706,-0.96603,2.12048,2.36023,1,0,0
18.274,1012.4,82.441,4.6143,31.631,1100,539.77,155.05,13.537,2014,0.110957,-0.0958977,0.363401,2.13871,2.43068,0,0,0
17.245,1012,89.356,4.6179,31.455,1099.8,540.23,154.82,13.516,2014,-0.1562,-0.268823,1.51837,2.20874,2.35036,0,0,0
16.71,1011.7,91.475,4.5399,30.832,1099.8,542.27,153.42,13.398,2014,-0.285932,-0.418331,1.9618,2.06554,2.1406,0,0,0
16.08,1011.4,94.03,3.7834,25.02,1080.7,549.97,134.06,12.019,2014,-0.440629,-0.557631,2.40523,-0.469113,-0.0657213,0,0,0
15.91,1011.3,95.048,3.8041,25.035,1080.4,550,133.87,12.005,2014,-0.45019,-0.607659,2.56099,-0.396037,-0.0395124,0,0,0
15.534,1011.1,92.148,3.7744,25.033,1080.1,549.97,133.91,11.924,2014,-0.586233,-0.682222,2.10195,-0.493496,-0.0702116,0,0,0
14.859,1010.6,90.672,3.7444,25.031,1081.1,550.13,134.68,12.005,2014,-0.780139,-0.903326,1.81968,-0.622874,-0.0707799,0,0,0
14.859,1010.5,88.71,3.7409,25.088,1081,550.06,134.79,11.962,2014,-0.764138,-0.909236,1.4833,-0.610742,-0.0448182,0,0,0
15.674,1010.8,83.605,3.7327,25.302,1080.9,549.85,134.3,11.878,2014,-0.566397,-0.829298,0.546316,-0.621327,0.233989,0,0,0
17.243,1011.1,80.656,3.867,25.929,1083.5,549.32,135.67,12.064,2014,-0.145687,-0.734894,0.0841236,-0.245594,0.95217,0,0,0
18.444,1011.4,81.487,4.2921,28.999,1088.7,543.09,143.22,12.786,2014,0.154606,-0.572251,0.150783,1.2996,1.57666,0,0,0
20.62,1011.3,63.903,4.7293,31.999,1099.9,539.95,154.13,13.503,2014,0.766113,-0.621357,-1.97904,2.36214,2.52856,0,0,0
23.173,1011,59.731,4.7144,31.644,1100,541.05,152.97,13.469,2014,1.40249,-0.753527,-2.34143,2.31696,2.41913,0,0,0
25.039,1011.1,52.823,4.7408,31.623,1100,541.03,153.07,13.482,2014,1.95062,-0.706087,-2.7349,2.32581,2.39821,0,0,0
25.666,1011.1,47.911,4.7913,31.993,1099.9,539.91,154.3,13.547,2014,2.05938,-0.721045,-2.92348,2.39594,2.56708,1,0,1
25.282,1011,48.421,4.6387,31.261,1099.9,542.49,152.58,13.419,2014,1.97339,-0.750638,-2.89587,2.20452,2.29335,0,0,0
24.106,1010.7,67.612,4.6599,31.67,1099.9,541.15,152.84,13.461,2014,1.67319,-0.893286,-1.63389,2.26028,2.46206,0,0,0
22.254,1010.3,82.33,4.6688,31.549,1100,541.36,151.63,13.445,2014,1.20035,-1.07208,0.283617,2.22146,2.41735,0,0,0
23.214,1010.3,76.299,4.5727,30.929,1099.9,543.54,150.59,13.245,2014,1.43816,-1.03883,-0.588905,2.10025,2.15536,0,0,0
23.955,1010.4,69.001,4.6337,31.334,1100,542.22,151.64,13.365,2014,1.6471,-0.976359,-1.47379,2.19432,2.31532,0,0,0
23.31,1010.5,69.783,4.5906,30.995,1100,542.57,151.77,13.36,2014,1.4952,-0.951875,-1.3797,2.13954,2.2161,0,0,0
22.166,1011,79.692,4.5536,30.764,1100,543.44,151.2,13.274,2014,1.17835,-0.766311,-0.133538,2.09309,2.09941,0,0,0
21.189,1011.2,83.699,4.6503,31.549,1100,540.76,152.98,13.498,2014,0.898706,-0.665321,0.527678,2.27532,2.39863,0,0,0
20.192,1011.5,87.136,3.9024,26.196,1085.1,549.69,136.31,12.16,2014,0.623744,-0.543128,1.15307,-0.118567,1.13097,0,0,0
19.484,1011.9,89.57,4.0598,26.965,1089.9,549.69,140.01,12.459,2014,0.411762,-0.345897,1.63241,0.439553,1.34365,0,0,0
18.245,1011.8,92.24,4.7817,32.094,1099.9,538.99,154.86,13.578,2014,0.0953314,-0.413253,2.049,2.3944,2.56697,0,0,0
16.93,1011.7,95.956,4.7763,31.558,1100.1,540.56,154.41,13.478,2014,-0.243505,-0.384146,2.66992,2.38541,2.40537,0,0,0
16.319,1011.1,98.329,3.9533,25.218,1080.9,550.08,134.14,11.979,2014,-0.372216,-0.71303,2.91212,0.0157975,0.157764,0,0,0
16.39,1011,99.539,4.0332,25.687,1083.4,550.06,136.02,12.155,2014,-0.357474,-0.724762,2.98212,0.3039,0.710378,0,0,0
16.095,1010.8,98.264,4.0109,25.601,1082.9,549.95,135.79,12.117,2014,-0.410869,-0.843703,2.94687,0.240785,0.574591,0,0,0
15.422,1010.9,98.791,4.0459,25.507,1082.6,549.95,135.84,12.113,2014,-0.605943,-0.742361,2.96396,0.343222,0.528688,0,0,0
14.893,1011.1,99.818,3.6815,22.848,1067.3,549.87,124.52,11.308,2014,-0.747129,-0.658081,3.07077,-0.776576,-1.63984,0,0,0
14.918,1011.5,100.01,3.4055,19.789,1049.1,550.38,110.81,10.485,2014,-0.728986,-0.518906,3.07189,-1.46016,-2.4898,0,1,1
15.864,1011.8,100.01,3.6348,20.345,1051.7,550.22,112.44,10.547,2014,-0.485364,-0.414758,3.07845,-0.914197,-2.20279,0,1,1
18.045,1012.1,99.62,4.8373,30.318,1094.5,542.15,148.33,13.151,2014,0.0867333,-0.2557,2.99709,2.45338,1.95577,0,0,0
20.799,1012.5,90.772,4.7363,31.171,1100,542.55,151.39,13.357,2014,0.787606,-0.0272075,1.87656,2.30732,2.27527,0,0,0
23.172,1012.7,78.374,4.6606,30.776,1099.8,543.6,150.6,13.318,2014,1.44827,0.0483986,-0.323672,2.21201,2.15905,1,0,0
24.553,1013,71.635,4.6127,30.496,1100,544.33,150.3,13.253,2014,1.81021,0.190996,-1.1801,2.17542,2.00663,0,0,0
24.862,1013.1,70.16,4.6862,30.915,1100,543,151.35,13.353,2014,1.83841,0.216123,-1.37176,2.30369,2.20174,1,0,1
25.199,1013,68.626,4.7022,31.035,1100,542.52,151.77,13.389,2014,1.97776,0.17892,-1.51062,2.32243,2.18983,0,0,0
24.557,1012.7,70.992,4.6956,31.355,1100,541.75,151.98,13.416,2014,1.78229,0.0472432,-1.27881,2.27614,2.31568,0,0,0
23.382,1012.3,78.213,4.6533,31.225,1099.9,542.36,151.61,13.374,2014,1.49291,-0.122038,-0.307117,2.23633,2.26509,0,0,0
24.125,1011.9,70.714,4.6609,31.191,1100,542.74,151.69,13.342,2014,1.67933,-0.366451,-1.30816,2.26808,2.31266,1,0,1
24.655,1012,66.455,4.6884,31.447,1100,541.9,152.25,13.419,2014,1.83132,-0.305319,-1.74056,2.28811,2.3715,0,0,0
23.604,1011.9,71.214,4.6794,31.707,1099.9,540.97,152.63,13.438,2014,1.56157,-0.325707,-1.24915,2.2373,2.43438,0,0,0
22.866,1012,77.912,4.5764,30.981,1099.9,543.32,150.96,13.308,2014,1.36908,-0.260791,-0.375061,2.11733,2.19001,1,0,0
22.265,1012.4,80.426,4.5901,31.227,1100,542.46,151.59,13.367,2014,1.1803,-0.118151,0.00355033,2.16007,2.28535,0,0,0
21.637,1012.9,81.992,4.6085,31.295,1100.1,542.11,151.85,13.37,2014,1.04178,0.144963,0.235323,2.14628,2.29331,0,0,0
20.531,1013.1,85.689,4.6618,31.656,1100,540.69,153.2,13.501,2014,0.749147,0.224903,0.88039,2.23924,2.45064,0,0,0
19.438,1013.1,89.394,4.6566,31.45,1100,541.37,153.1,13.469,2014,0.413747,0.224685,1.53445,2.24285,2.36295,0,0,0
18.431,1012.9,94.137,3.8551,25.41,1081.2,549.74,133.58,12.021,2014,0.165123,0.153965,2.4042,-0.246515,0.400974,0,0,0
17.622,1012.8,94.552,3.8973,25.403,1081.5,549.91,134.08,12.044,2014,-0.0725539,0.058669,2.51028,-0.125977,0.350395,0,0,0
17.144,1012.8,96.404,3.8925,25.228,1080.5,550.02,133.34,11.858,2014,-0.152866,0.0377842,2.73301,-0.153348,0.159575,0,0,0
16.66,1012.7,96.905,3.9061,25.174,1080.3,550.11,133.39,11.977,2014,-0.272391,0.0171587,2.77309,-0.082831,0.0967194,0,0,0
16.169,1012.7,97.73,3.8764,25.118,1080,549.93,133.24,11.949,2014,-0.422126,0.0264408,2.85009,-0.236472,0.000546716,0,0,0
15.934,1012.9,97.893,3.2024,20.189,1051.1,550.1,111.96,10.559,2014,-0.477431,0.152467,2.9084,-1.97701,-2.24052,0,1,1
16.088,1013.2,97.518,3.1244,19.6,1047.5,549.95,109.36,10.387,2014,-0.480612,0.214948,2.86755,-2.13985,-2.58791,0,1,1
16.77,1013.5,97.874,3.1618,19.9,1049.2,549.93,110.02,10.36,2014,-0.253345,0.366939,2.83977,-2.02197,-2.41105,0,1,1
19.45,1014,95.552,3.5279,22.756,1065.3,550.04,120.84,11.192,2014,0.417464,0.564793,2.59789,-1.16416,-1.67475,0,1,1
22.274,1014.3,89.793,4.0134,26.168,1085.1,549.93,134.84,12.157,2014,1.19791,0.674165,1.65206,0.248116,1.12018,0,0,0
24.015,1014.3,83.284,4.0428,26.234,1085.7,550.08,134.68,12.102,2014,1.66219,0.705137,0.470536,0.383434,1.12676,0,0,0
25.659,1014.4,73.441,4.031,26.186,1085.5,550.42,134.34,12.149,2014,2.0676,0.717065,-0.968129,0.298166,1.13525,1,0,0
26.77,1014.2,67.302,4.0583,26.364,1086.5,550.49,134.78,12.141,2014,2.31762,0.676545,-1.65179,0.416196,1.20886,1,0,0
27.334,1013.7,64.697,4.0622,26.227,1085.9,550.39,134.18,12.188,2014,2.47023,0.449078,-1.89965,0.402023,1.1466,1,0,0
27.697,1013.1,61.885,4.0172,25.786,1083.5,550.28,132.02,12.137,2014,2.5011,0.187615,-2.15805,0.2301,0.7735,0,0,0
26.17,1013.3,71.633,3.9459,26.117,1085,550.17,134.07,12.211,2014,2.21913,0.265212,-1.20773,0.0215467,1.05545,1,0,0
23.302,1012.8,85.713,3.9241,25.955,1083.7,550.1,133.88,12.087,2014,1.49409,0.0722288,0.918228,-0.0213002,0.945711,0,0,0
23.996,1012.4,76.014,3.9659,26.37,1085.9,550.11,134.85,12.114,2014,1.66871,-0.133302,-0.667137,0.095432,1.21837,0,0,0
24.823,1012.1,71.228,3.917,26.147,1084.6,549.91,133.71,12.067,2014,1.84561,-0.231568,-1.26027,-0.0854967,1.08502,0,0,0
25.056,1012.2,68.767,3.9122,26.131,1084.4,550.04,133.6,12.072,2014,1.92721,-0.188582,-1.48733,-0.0752185,1.10675,0,0,0
24.03,1012.3,73.151,3.8806,25.843,1082.9,549.96,133.07,12.009,2014,1.65512,-0.152059,-0.981678,-0.178726,0.859455,1,0,1
22.12,1012.8,83.526,3.8571,25.693,1082.5,549.88,133.42,12.08,2014,1.20087,0.109531,0.525875,-0.269502,0.735909,0,0,0
21.083,1013.1,88.659,3.879,25.741,1082.8,549.86,133.8,12.116,2014,0.87174,0.226794,1.42307,-0.207432,0.767489,0,0,0
20.129,1012.9,92.449,3.8535,25.53,1081.8,549.87,133.39,12.062,2014,0.617885,0.0515193,2.11331,-0.272492,0.519365,0,0,0
19.048,1013,95.091,4.1456,27.117,1091,549.87,140.69,12.42,2014,0.343684,0.165847,2.53312,0.727228,1.38494,0,0,0
18.603,1012.7,96.994,3.9908,25.622,1082.4,550.05,134.25,12.117,2014,0.238076,0.00378722,2.80196,0.167691,0.655679,0,0,0
18.013,1012.6,96.97,3.6059,22.694,1065.6,549.74,122.13,11.239,2014,0.0411482,-0.00405239,2.77657,-0.989841,-1.69631,0,0,0
17.329,1012.6,97.649,3.1924,19.748,1048.3,550.18,109.56,10.434,2014,-0.141045,-0.0202619,2.84426,-1.98109,-2.52816,0,1,1
17.084,1012.6,97.794,3.2682,19.847,1048.8,550.4,110.02,10.466,2014,-0.211958,-0.0312347,2.90726,-1.78092,-2.43781,0,1,1
16.577,1012.7,97.116,3.1941,19.419,1046.3,549.68,108.45,10.403,2014,-0.279202,0.0299395,2.77402,-1.96224,-2.69703,0,1,1
16.191,1012.8,98.081,3.191,19.709,1048,550.14,109.64,10.351,2014,-0.431205,0.06105,2.93426,-2.01183,-2.52939,0,1,1
16.986,1013,98.497,3.6899,23.559,1070.2,549.93,125.7,11.424,2014,-0.229539,0.176039,2.91073,-0.810034,-1.37707,0,0,0
19.779,1013.2,98.167,4.0032,26.06,1084.2,549.69,134.77,12.104,2014,0.525492,0.225538,2.88822,0.203766,1.0409,0,0,0
23.153,1013.2,90.349,4.0238,26.137,1084.4,549.59,133.75,12.147,2014,1.43466,0.260583,1.7118,0.245826,1.08463,0,0,0
25.201,1013.1,81.742,4.5877,30.274,1099.6,545.45,147.77,13.126,2014,1.95409,0.173714,0.243739,2.12003,1.94792,1,0,1
26.403,1013.1,77.229,4.6681,30.735,1100,543.92,149.09,13.229,2014,2.24752,0.225533,-0.453112,2.28159,2.10956,1,0,1
26.759,1012.8,75.872,4.617,30.25,1100,545.44,148.54,13.157,2014,2.3349,0.111662,-0.653483,2.16287,1.90519,0,0,0
27.455,1012.3,66.174,4.7584,31.413,1100,541.89,151.12,13.436,2014,2.47211,-0.113723,-1.78311,2.3564,2.35187,0,0,0
28.114,1012,56.249,4.7017,30.969,1100,543.4,150.73,13.303,2014,2.61471,-0.318515,-2.55186,2.27158,2.1934,0,0,0
28.462,1011.2,51.669,4.7334,31.166,1099.9,542.75,151.14,13.338,2014,2.6581,-0.645155,-2.79967,2.33437,2.24147,0,0,0
28.846,1010.5,50.544,4.7074,31.02,1100,543.57,150.69,13.31,2014,2.72486,-0.960572,-2.79542,2.3059,2.22785,1,0,1
29.33,1010,49.733,4.6992,31.117,1100,543.4,150.64,13.308,2014,2.78767,-1.16277,-2.88429,2.2744,2.2624,0,0,0
28.886,1009.7,54.257,4.5593,30.531,1100,545.35,149.31,13.197,2014,2.74388,-1.23048,-2.69194,2.10535,2.02464,1,0,0
26.879,1009.5,75.929,4.5092,30.435,1100,545.66,148.25,13.131,2014,2.33665,-1.32096,-0.612749,2.00238,1.99462,0,0,0
25.23,1009.7,86.152,4.5117,29.952,1098.7,546.35,146.7,13.049,2014,1.98092,-1.21681,0.963001,2.00853,1.76502,0,0,0
23.895,1009.9,87.123,3.9763,26.272,1085,550.27,134.86,12.136,2014,1.64131,-1.15504,1.1236,0.0949557,1.18408,0,0,0
22.223,1009.8,84.577,3.8631,25.787,1082.6,549.96,133.6,12.023,2014,1.17064,-1.23679,0.694347,-0.200599,0.83876,0,0,0
21.095,1009.5,84.506,3.8795,25.798,1082.6,549.66,133.84,12.054,2014,0.92146,-1.3079,0.695645,-0.178835,0.824118,0,0,0
20.015,1009.2,88.531,4.5463,30.694,1099.2,543.92,150.66,13.264,2014,0.580073,-1.38443,1.40669,2.06173,2.09124,0,0,0
19.103,1009.1,90.77,3.7364,24.672,1076.7,549.73,129.97,11.7,2014,0.343706,-1.48606,1.85384,-0.637163,-0.396106,0,0,0
18.748,1008.9,90.886,3.6959,24.322,1074.6,549.66,128.52,11.716,2014,0.26275,-1.5647,1.84142,-0.733005,-0.750455,0,0,0
18.258,1008.6,90.911,3.4015,22.284,1062.6,549.68,119.81,11.02,2014,0.148592,-1.60816,1.87578,-1.48342,-1.79199,0,1,1
17.638,1008.5,91.217,3.0448,19.686,1047.4,550.37,109.02,10.404,2014,-0.0146462,-1.66383,1.91761,-2.31324,-2.56655,0,1,1
17.459,1008.3,90.641,3.0766,19.917,1048.8,550.11,109.99,10.501,2014,-0.0887337,-1.71999,1.83406,-2.2256,-2.42896,0,1,1
17.622,1008.6,90.124,3.0531,19.94,1048.8,550.09,109.95,10.402,2014,-0.0593321,-1.64808,1.71427,-2.28958,-2.40711,0,1,1
19.061,1009,90.6,3.6499,24.168,1073.3,549.94,127.19,11.614,2014,0.29309,-1.53646,1.7942,-0.869663,-0.886303,0,0,0
21.5,1009.1,90.059,4.7472,31.817,1099.8,540.89,151.76,13.429,2014,1.00821,-1.46068,1.66372,2.34231,2.46959,0,0,0
23.351,1009.3,83.973,4.617,30.909,1100.1,544.03,149.87,13.26,2014,1.48514,-1.37161,0.571962,2.19109,2.17384,0,0,0
25.248,1009.4,77.1,4.4974,29.997,1099.3,546.64,146.43,13.037,2014,1.978,-1.3628,-0.485335,2.0101,1.78088,0,0,0
26.545,1009.7,71.993,4.6784,31.013,1100,543.5,149.95,13.324,2014,2.2686,-1.22526,-1.15849,2.25989,2.2019,0,0,0
27.708,1009.7,61.945,3.9367,25.517,1080.1,549.64,130.11,11.878,2014,2.50832,-1.24051,-2.12794,-0.0264296,0.525336,0,0,0
27.443,1009.6,61.58,4.5551,30.306,1093,541.77,143.59,13.098,2014,2.47708,-1.27013,-2.13642,2.08846,1.96011,1,0,1
27.782,1008.7,60.639,4.7456,31.561,1099.8,541.98,150.88,13.374,2014,2.5688,-1.60315,-2.23258,2.31406,2.3872,0,0,0
29.066,1007.8,54.584,4.7379,31.093,1100,543.59,150.39,13.265,2014,2.75347,-1.85089,-2.65367,2.35039,2.24971,0,0,0
28.903,1007.4,54.819,4.3553,28.419,1090.9,546.73,141.05,12.647,2014,2.71514,-2.04503,-2.62068,1.48536,1.51511,0,0,0
28.235,1007,51.019,4.7266,31.305,1098.8,542.26,150.5,13.338,2014,2.60616,-2.11962,-2.82026,2.3137,2.3042,0,0,0
27.505,1006.4,60.952,4.6516,30.91,1100,544.26,149.83,13.275,2014,2.47044,-2.2879,-2.25313,2.24718,2.1584,0,0,0
26.622,1006.6,64.306,4.5827,30.69,1099.9,545,149.19,13.158,2014,2.29952,-2.25047,-1.98387,2.10715,2.08407,0,0,0
25.671,1006.7,75.869,4.5855,30.864,1100,544.49,149.26,13.165,2014,2.07305,-2.22517,-0.644421,2.13938,2.14005,0,0,0
24.521,1007.1,79.171,4.1074,27.656,1091.9,550.34,140.88,12.453,2014,1.76957,-2.08724,-0.19959,0.604874,1.41268,0,0,0
23.091,1007.2,83.058,3.7041,24.427,1074.4,550.11,127.24,11.613,2014,1.42327,-2.08291,0.455764,-0.757744,-0.614723,0,0,0
21.505,1007.1,87.738,4.547,30.622,1099.7,544.68,149.38,13.233,2014,0.977042,-2.0928,1.2556,2.11824,2.03599,0,0,0
20.122,1006.9,90.454,4.6216,31.166,1099.8,542.89,151.34,13.337,2014,0.618042,-2.12145,1.76602,2.18474,2.29446,0,0,0
19.615,1006.5,92.351,3.6888,24.035,1072.1,549.3,126.74,11.585,2014,0.508085,-2.30009,2.15102,-0.730194,-0.979806,0,0,0
18.93,1006.5,92.778,3.662,23.863,1071.6,549.53,126.53,11.575,2014,0.303401,-2.29803,2.18824,-0.874698,-1.16261,0,0,0
17.954,1006.5,94.183,3.6615,23.75,1071.1,549.56,126.47,11.546,2014,0.00979169,-2.22334,2.40545,-0.842549,-1.2353,0,0,0
17.619,1006.3,95.246,3.7076,23.952,1072.5,549.6,127.49,11.625,2014,-0.0393083,-2.3064,2.56602,-0.73172,-1.02513,0,0,0
17.262,1006.1,96.177,3.279,20.898,1054.1,549.66,114.18,10.705,2014,-0.125678,-2.37405,2.66255,-1.75951,-2.03404,0,1,1
17.403,1006.3,96.113,3.6253,23.337,1068.6,549.82,124.79,11.331,2014,-0.135161,-2.34141,2.68063,-0.944196,-1.45292,0,0,0
18.482,1006.7,97.55,3.8413,24.859,1077,549.66,130.33,11.794,2014,0.160083,-2.22533,2.839,-0.302371,-0.233696,0,0,0
21.331,1007.1,95.499,4.7989,31.562,1099.9,542.02,150.75,13.367,2014,0.951573,-2.10608,2.63021,2.40245,2.40459,0,0,0
24.332,1007.4,81.757,4.6913,30.876,1100,544.31,149.17,13.22,2014,1.75907,-1.98858,0.170406,2.28489,2.16158,0,0,0
25.92,1007.5,69.402,4.716,31.07,1099.9,543.63,149.71,13.252,2014,2.16747,-1.95026,-1.43454,2.29787,2.21466,0,0,0
27.812,1007.6,64.386,4.6694,30.561,1100.1,545.11,148.73,13.166,2014,2.56929,-1.9404,-1.93197,2.2397,2.02743,0,0,0
28.405,1007.5,59.299,4.7393,31.077,1099.9,543.47,150.09,13.33,2014,2.62597,-1.98594,-2.35684,2.37496,2.21015,0,0,0
29.038,1007.5,57.262,4.6554,30.154,1100.1,546.25,148.58,13.104,2014,2.76227,-1.99053,-2.44693,2.24374,1.8599,0,0,0
29.224,1007.3,56.501,4.7705,31.166,1100,543.01,150.53,13.275,2014,2.77405,-2.03578,-2.54886,2.35615,2.2815,0,0,0
29.743,1006.8,51.817,4.6738,30.555,1100,545.36,149.18,13.148,2014,2.85371,-2.14971,-2.7902,2.24456,2.02798,0,0,0
30.293,1006.4,46.889,4.7414,30.969,1100,544.16,149.96,13.23,2014,2.96668,-2.29546,-2.94235,2.32294,2.21666,0,0,0
30.066,1006,48.748,4.7176,31.136,1100,543.74,150.24,13.334,2014,2.89868,-2.36479,-2.9325,2.32242,2.26108,1,0,0
28.72,1005.7,67.387,4.58,30.708,1099.9,545.11,148.64,13.165,2014,2.7058,-2.49271,-1.66286,2.14155,2.1179,0,0,0
27.221,1005.8,78.563,4.5144,30.072,1100,547.04,147.04,13.067,2014,2.44232,-2.47852,-0.286022,2.00102,1.82158,0,0,0
26.1,1006,84.197,4.6498,30.818,1099.9,544.53,148.48,13.228,2014,2.16517,-2.34425,0.615312,2.25345,2.11701,0,0,0
24.934,1006.2,85.747,4.6273,30.694,1100.1,544.78,148.91,13.189,2014,1.90796,-2.29934,0.908076,2.2032,2.08233,0,0,0
23.354,1006.6,89.943,4.6751,31.009,1099.9,543.65,149.9,13.275,2014,1.51369,-2.23353,1.69419,2.26373,2.25708,0,0,0
22.137,1006.6,90.795,4.6049,30.491,1100,545.36,149.39,13.161,2014,1.21712,-2.23374,1.85418,2.13037,1.96792,0,0,0
21.289,1006.5,91.941,4.6451,30.779,1100,544.33,150.38,13.294,2014,0.94285,-2.26193,2.07167,2.21858,2.11514,0,0,0
20.702,1006.5,93.542,3.8182,24.661,1075.5,550.06,128.94,11.717,2014,0.801206,-2.29422,2.32323,-0.397322,-0.436945,0,0,0
20.428,1006.2,94.643,3.7688,24.237,1073.3,549.91,127.28,11.679,2014,0.710948,-2.35372,2.50417,-0.535642,-0.836772,0,0,0
19.618,1006,95.187,3.7884,24.365,1074.3,549.97,128.18,11.686,2014,0.528802,-2.37893,2.55631,-0.467775,-0.714901,0,0,0
19.016,1006.1,97.014,3.7862,24.257,1073.6,549.98,127.77,11.682,2014,0.289653,-2.40386,2.80569,-0.483871,-0.785302,0,0,0
18.41,1006.2,96.092,3.7941,24.121,1073.1,549.94,127.68,11.533,2014,0.170892,-2.37682,2.67674,-0.441724,-0.908428,0,0,0
17.953,1006.3,97.394,3.7932,24.074,1073.1,549.91,127.69,11.576,2014,0.0295826,-2.32199,2.83578,-0.478421,-0.984119,0,0,0
18.998,1006.4,98.548,3.7934,24.076,1072.7,549.88,127,11.606,2014,0.316409,-2.30097,2.93389,-0.443681,-0.954819,0,0,0
21.833,1006.7,92.784,4.3253,28.178,1094.9,549.81,141.81,12.563,2014,1.09797,-2.22064,2.17664,1.41059,1.48799,0,0,0
24,1006.9,84.319,4.4691,29.62,1095.7,545.97,144.86,12.879,2014,1.6396,-2.14355,0.66236,1.90158,1.70011,0,0,0
