grad_id,major,major_category,institution_tier,institution_selectivity_pctile,gpa,had_internship,completed_on_time,region,net_cost_usd,debt_usd,hs_baseline_10yr_usd,added_earnings_10yr_usd,earnings_10yr_usd,net_roi_usd,roi_pct,positive_roi,high_roi
G021255,biology,STEM,regional,40,2.64,0,0,northeast,77600,47300,422300,107400,529700,29800,38.4,1,0
G021256,business_analytics,business,regional,39,3.31,1,1,west,48400,32800,375400,671200,1046600,622800,1287.9,1,1
G021257,business_analytics,business,mid_tier,64,2.71,0,1,midwest,72700,70700,397600,591200,988800,518500,713.1,1,1
G021258,communications,social_science,regional,45,3.56,0,0,northeast,65400,47400,401800,136700,538500,71200,108.8,1,0
G021259,business,business,mid_tier,62,2.69,0,1,northeast,79600,0,377300,202100,579500,122500,154.0,1,0
G021260,biology,STEM,top_public,72,3.13,1,0,south,137000,0,396700,119500,516200,-17500,-12.8,0,0
G021261,finance,business,mid_tier,59,3.03,1,0,south,133600,69400,371000,355900,726900,222200,166.3,1,0
G021262,education,education,regional,47,2.66,1,0,south,56700,0,377700,114900,492600,58200,102.7,1,0
G021263,social_work,social_science,mid_tier,64,2.85,0,1,south,71300,0,404700,66500,471200,-4800,-6.8,0,0
G021264,criminal_justice,social_science,mid_tier,64,3.25,1,1,south,74400,33100,342000,138500,480500,64100,86.2,1,0
G021265,fine_arts,arts,mid_tier,57,3.22,0,1,midwest,68200,43400,428200,89400,517600,21300,31.2,1,0
G021266,criminal_justice,social_science,ivy_elite,101,2.7,1,1,west,199500,133300,360400,379500,739900,179900,90.2,1,0
G021267,criminal_justice,social_science,for_profit,24,3.12,0,1,northeast,93100,0,293700,86300,380100,-6700,-7.2,0,0
G021268,marketing,business,mid_tier,52,3.55,1,1,northeast,87200,55700,368100,378900,747000,291700,334.6,1,0
G021269,criminal_justice,social_science,mid_tier,63,2.88,1,1,midwest,82300,34400,356000,130200,486300,47900,58.2,1,0
G021270,nursing,health,mid_tier,54,2.55,0,1,midwest,91800,78100,352700,280100,632800,188200,204.9,1,0
G021271,marketing,business,top_public,75,2.93,0,1,midwest,80100,70500,364500,127400,491900,47400,59.2,1,0
G021272,psychology,social_science,mid_tier,61,3.22,1,1,west,79000,49100,340500,61700,402200,-17300,-21.9,0,0
G021273,humanities,humanities,regional,47,2.8,1,0,west,104300,0,355900,95600,451500,-8600,-8.3,0,0
G021274,communications,social_science,mid_tier,53,3.36,1,1,midwest,77100,0,322700,121700,444400,44600,57.8,1,0
G021275,computer_science,STEM,top_public,74,3.04,0,0,south,149600,107300,280400,596000,876400,446400,298.5,1,1
G021276,biology,STEM,mid_tier,59,3.05,1,0,south,158200,95500,285700,111000,396700,-47200,-29.8,0,0
G021277,electrical_engineering,STEM,mid_tier,56,3.08,0,0,midwest,135400,111600,394100,496400,890500,361000,266.6,1,0
G021278,electrical_engineering,STEM,mid_tier,61,2.76,0,0,south,103800,69700,391700,1380800,1772500,1277000,1230.0,1,1
G021279,finance,business,mid_tier,59,2.87,0,1,midwest,67500,47700,331700,450700,782400,383100,567.2,1,0
G021280,criminal_justice,social_science,for_profit,21,3.26,1,1,midwest,88700,0,396100,57900,454000,-30800,-34.7,0,0
G021281,computer_science,STEM,regional,39,3.52,0,0,west,84200,0,348200,313200,661400,229000,272.1,1,0
G021282,criminal_justice,social_science,mid_tier,61,3.48,1,0,midwest,92200,70500,330600,139600,470200,47400,51.4,1,0
G021283,electrical_engineering,STEM,top_public,78,3.52,0,0,south,99300,87900,415100,461800,876900,362500,364.9,1,0
G021284,computer_science,STEM,mid_tier,61,3.32,0,1,west,82000,0,312900,659000,971900,577000,703.8,1,1
G021285,marketing,business,regional,41,3.17,0,1,west,54000,0,341700,188500,530100,134500,249.3,1,0
G021286,computer_engineering,STEM,mid_tier,56,3.18,1,1,south,79300,0,372200,318000,690200,238700,301.2,1,0
G021287,computer_science,STEM,regional,43,3.82,1,1,south,62500,0,317800,758700,1076500,696200,1113.6,1,1
G021288,humanities,humanities,mid_tier,62,4.0,1,0,south,92900,0,387100,72700,459800,-20200,-21.7,0,0
G021289,mechanical_engineering,STEM,regional,44,3.32,0,1,west,59000,0,370300,304900,675200,245900,416.4,1,0
G021290,economics,business,ivy_elite,98,3.0,1,1,west,127600,84800,419800,521300,941100,393700,308.4,1,0
G021291,business_analytics,business,mid_tier,61,3.86,1,0,northeast,78700,0,351700,660500,1012200,581800,739.1,1,1
G021292,computer_science,STEM,mid_tier,57,3.27,0,0,south,67000,49300,326500,399100,725600,332000,495.4,1,0
G021293,psychology,social_science,mid_tier,64,2.21,1,0,south,114300,0,373100,139500,512600,25100,22.0,1,0
G021294,economics,business,mid_tier,62,2.57,1,1,midwest,71600,40700,368800,597500,966300,525900,734.8,1,1
G021295,communications,social_science,for_profit,25,3.06,1,1,west,131800,0,341900,63500,405400,-68300,-51.8,0,0
G021296,communications,social_science,regional,44,3.33,0,0,south,82400,58900,348100,147100,495200,64700,78.6,1,0
G021297,business,business,regional,48,3.19,0,0,south,77900,0,312300,243900,556100,166000,213.1,1,0
G021298,social_work,social_science,regional,36,2.89,1,1,northeast,47200,40800,335800,54600,390300,7400,15.8,1,0
G021299,marketing,business,regional,40,2.92,0,1,northeast,48700,28900,353700,198800,552500,150100,308.0,1,0
G021300,criminal_justice,social_science,top_public,78,3.31,1,1,northeast,92300,49300,359900,378100,738100,285800,309.8,1,0
G021301,business_analytics,business,regional,47,3.04,0,1,northeast,52300,0,403800,432100,835900,379900,726.6,1,0
G021302,chemical_engineering,STEM,mid_tier,57,2.98,1,1,northeast,80700,55800,392200,1051700,1443900,971000,1203.7,1,1
G021303,business_analytics,business,top_public,78,2.46,1,1,northeast,102000,101500,344000,505700,849700,403700,395.9,1,0
G021304,social_work,social_science,for_profit,27,2.76,0,1,northeast,131000,0,355600,68500,424100,-62400,-47.7,0,0
G021305,humanities,humanities,regional,40,2.68,0,1,west,71400,48200,320900,109600,430500,38200,53.4,1,0
G021306,nursing,health,regional,36,2.61,0,1,west,73000,57700,350400,276200,626600,203200,278.5,1,0
G021307,marketing,business,ivy_elite,100,2.28,0,1,south,177200,0,285500,606100,891600,428900,242.1,1,1
G021308,mechanical_engineering,STEM,top_public,80,4.0,1,0,midwest,88800,71100,389400,871000,1260400,782200,880.9,1,1
G021309,marketing,business,top_public,80,3.59,0,1,south,78700,32500,315200,135500,450800,56800,72.2,1,0
G021310,communications,social_science,mid_tier,61,3.27,0,1,west,73300,0,325000,232900,557900,159500,217.6,1,0
G021311,chemical_engineering,STEM,mid_tier,52,3.58,1,1,south,78900,78600,471700,372800,844500,293900,372.6,1,0
G021312,chemical_engineering,STEM,mid_tier,54,3.41,0,0,northeast,106600,0,365300,482500,847800,375900,352.6,1,0
G021313,biology,STEM,top_public,76,2.82,1,1,northeast,85200,48400,391400,284400,675900,199200,233.7,1,0
G021314,business_analytics,business,top_public,78,3.5,0,1,south,85200,0,397400,503800,901200,418600,491.6,1,0
G021315,education,education,regional,40,3.69,0,0,northeast,78500,56300,356400,69900,426400,-8600,-10.9,0,0
G021316,humanities,humanities,ivy_elite,100,3.63,1,1,south,108200,0,372700,238600,611300,130400,120.5,1,0
G021317,marketing,business,mid_tier,52,3.53,1,1,south,56400,49900,390700,271000,661700,214700,381.0,1,0
G021318,humanities,humanities,for_profit,22,3.14,1,0,south,150100,114100,341000,67700,408700,-82400,-54.9,0,0
G021319,education,education,ivy_elite,96,2.75,1,1,midwest,177300,138700,403900,211900,615800,34600,19.5,1,0
G021320,marketing,business,top_public,68,2.49,0,1,northeast,87200,53200,354600,166400,521000,79200,90.8,1,0
G021321,humanities,humanities,regional,41,3.96,0,1,northeast,50100,36200,386100,191000,577100,140900,281.6,1,0
G021322,criminal_justice,social_science,mid_tier,61,3.39,0,1,south,70600,0,417700,102100,519800,31500,44.5,1,0
G021323,criminal_justice,social_science,top_public,70,2.83,1,1,west,96900,70600,304500,181200,485700,84300,87.0,1,0
G021324,communications,social_science,top_public,69,2.18,0,1,west,73100,70500,411100,254200,665200,181100,247.6,1,0
G021325,fine_arts,arts,top_public,73,3.62,0,0,northeast,78400,0,362100,83600,445700,5200,6.6,1,0
G021326,business,business,mid_tier,62,3.16,1,1,west,62300,0,325800,356500,682300,294200,472.1,1,0
G021327,nursing,health,top_public,68,3.28,1,1,northeast,96700,0,388300,515600,903900,418900,433.0,1,0
G021328,humanities,humanities,mid_tier,52,2.81,1,0,south,123400,0,336500,136000,472500,12600,10.2,1,0
G021329,education,education,regional,37,2.97,0,1,south,62600,62200,386200,76500,462700,13900,22.2,1,0
G021330,social_work,social_science,mid_tier,57,2.63,0,1,midwest,63100,54500,434400,91300,525700,28200,44.7,1,0
G021331,communications,social_science,top_public,69,3.21,0,0,west,120700,71900,372700,112800,485500,-8000,-6.6,0,0
G021332,education,education,regional,39,3.57,0,1,northeast,63200,37400,386000,89800,475800,26700,42.2,1,0
G021333,communications,social_science,mid_tier,61,2.57,0,1,midwest,85900,68300,367700,98700,466300,12800,14.8,1,0
G021334,fine_arts,arts,top_public,70,3.56,1,1,west,81100,70500,374000,90700,464600,9500,11.8,1,0
G021335,economics,business,top_public,80,2.93,1,1,northeast,84400,0,337800,681700,1019500,597300,707.6,1,1
G021336,electrical_engineering,STEM,top_public,68,2.82,0,1,northeast,69500,44000,375100,783000,1158100,713400,1025.9,1,1
G021337,psychology,social_science,mid_tier,62,2.69,0,1,west,81300,47800,399600,91900,491500,10600,13.0,1,0
G021338,biology,STEM,top_public,71,3.68,0,1,midwest,77800,46800,381500,396900,778400,319100,410.0,1,0
G021339,criminal_justice,social_science,top_public,68,2.86,0,0,south,115600,102400,297700,141900,439700,26300,22.8,1,0
G021340,computer_science,STEM,top_public,70,3.14,1,1,west,88000,43600,415800,520700,936500,432600,491.4,1,1
G021341,communications,social_science,top_public,78,2.37,1,0,northeast,85200,81900,413800,127000,540800,41800,49.1,1,0
G021342,criminal_justice,social_science,mid_tier,53,3.71,0,1,south,91500,63800,352800,231000,583700,139400,152.4,1,0
G021343,psychology,social_science,regional,43,3.94,1,1,midwest,46800,37100,376700,53900,430600,7100,15.2,1,0
G021344,business_analytics,business,regional,38,3.65,0,1,west,62100,57800,347500,694300,1041800,632200,1017.3,1,1
G021345,finance,business,mid_tier,55,3.66,1,1,midwest,89700,67600,304000,304600,608600,215000,239.8,1,0
G021346,electrical_engineering,STEM,mid_tier,62,2.49,0,1,northeast,93100,0,335100,484900,820000,391800,420.9,1,0
G021347,criminal_justice,social_science,regional,38,3.07,0,1,west,56100,52100,361500,63400,425000,7300,13.1,1,0
G021348,communications,social_science,mid_tier,62,3.17,0,0,south,110900,71700,319900,169800,489800,58900,53.1,1,0
G021349,social_work,social_science,mid_tier,55,3.17,0,0,midwest,81800,44400,294300,136100,430400,54300,66.4,1,0
G021350,mechanical_engineering,STEM,mid_tier,62,3.02,0,0,midwest,105100,0,338200,465700,803900,360600,343.2,1,0
G021351,fine_arts,arts,regional,37,3.7,1,0,midwest,66400,0,334200,67000,401200,600,0.9,1,0
G021352,nursing,health,mid_tier,55,3.23,1,1,south,82100,38300,293500,516300,809700,434100,528.6,1,1
G021353,economics,business,regional,44,3.16,1,1,west,47000,42400,339300,518100,857400,471000,1001.4,1,1
G021354,economics,business,mid_tier,60,2.98,0,1,midwest,75000,0,346100,371400,717500,296400,395.2,1,0
G021355,criminal_justice,social_science,regional,45,2.55,0,1,northeast,31700,0,347900,88900,436800,57200,180.7,1,0
G021356,electrical_engineering,STEM,ivy_elite,97,3.53,1,1,west,152200,99100,381600,1105700,1487300,953500,626.6,1,1
G021357,business_analytics,business,mid_tier,60,3.77,1,1,midwest,92000,80800,341700,334500,676200,242500,263.6,1,0
G021358,business,business,regional,38,3.59,1,1,northeast,53900,23200,313600,325800,639400,271800,504.0,1,0
G021359,education,education,mid_tier,54,3.4,0,0,west,107400,54100,330100,61800,391900,-45600,-42.5,0,0
G021360,economics,business,regional,42,3.38,0,1,west,63000,53700,326300,431400,757700,368500,585.2,1,0
G021361,economics,business,for_profit,22,2.89,0,0,midwest,143300,100900,436000,212700,648700,69400,48.4,1,0
G021362,humanities,humanities,regional,40,3.11,1,1,northeast,50100,0,318600,29700,348300,-20400,-40.8,0,0
G021363,nursing,health,mid_tier,62,2.3,0,1,west,96400,0,278400,334800,613100,238400,247.4,1,0
G021364,computer_science,STEM,top_public,70,3.4,1,1,northeast,83600,0,333100,657000,990100,573300,685.6,1,1
G021365,criminal_justice,social_science,regional,48,2.79,0,0,west,85300,78600,339900,65600,405500,-19700,-23.0,0,0
G021366,electrical_engineering,STEM,for_profit,22,3.54,0,0,northeast,151100,138300,307900,434800,742700,283700,187.7,1,0
G021367,mechanical_engineering,STEM,ivy_elite,100,2.6,1,1,west,157600,155900,389500,528700,918200,371000,235.4,1,0
G021368,finance,business,mid_tier,58,2.77,0,1,west,66400,52600,338900,822400,1161400,756000,1138.4,1,1
G021369,computer_science,STEM,regional,47,2.53,1,0,northeast,71200,57800,369800,632700,1002500,561500,788.5,1,1
G021370,fine_arts,arts,mid_tier,61,2.91,0,1,northeast,73900,0,349600,45700,395300,-28300,-38.2,0,0
G021371,electrical_engineering,STEM,top_public,70,3.53,0,0,northeast,131100,67300,302300,504700,806900,373500,284.9,1,0
G021372,psychology,social_science,top_public,71,2.26,0,0,northeast,109600,53200,325700,61800,387500,-47800,-43.6,0,0
G021373,criminal_justice,social_science,mid_tier,56,3.51,0,0,west,99600,96400,322100,114000,436200,14400,14.5,1,0
G021374,psychology,social_science,mid_tier,61,3.31,0,1,northeast,68900,57600,335500,82700,418200,13800,20.0,1,0
G021375,psychology,social_science,regional,45,3.48,0,1,south,49500,23500,312400,58300,370800,8800,17.8,1,0
G021376,criminal_justice,social_science,for_profit,17,2.78,0,1,midwest,107700,0,340500,101800,442300,-5900,-5.5,0,0
G021377,criminal_justice,social_science,top_public,77,3.08,0,1,midwest,82500,0,356400,194300,550700,111900,135.7,1,0
G021378,communications,social_science,regional,40,3.64,1,1,midwest,53400,0,394500,104300,498900,51000,95.5,1,0
G021379,chemical_engineering,STEM,mid_tier,63,2.76,0,1,south,91300,65000,421300,600800,1022000,509400,557.7,1,1
G021380,nursing,health,for_profit,17,2.79,1,1,west,67600,0,397600,299900,697600,232300,343.7,1,0
G021381,computer_science,STEM,regional,48,2.13,0,1,midwest,48400,26900,379300,752400,1131700,704000,1455.5,1,1
G021382,criminal_justice,social_science,mid_tier,57,3.2,1,0,northeast,119900,66400,277600,302000,579600,182100,151.8,1,0
G021383,mechanical_engineering,STEM,mid_tier,58,3.55,0,1,midwest,78700,0,357600,499600,857200,420900,534.7,1,0
G021384,computer_science,STEM,top_public,70,2.67,1,1,south,94800,52400,387700,726400,1114100,631600,666.3,1,1
G021385,biology,STEM,top_public,80,3.29,0,1,west,71800,0,333400,354400,687900,282600,393.7,1,0
G021386,biology,STEM,mid_tier,58,3.09,1,1,west,95500,43200,295700,207300,503000,111800,117.0,1,0
G021387,electrical_engineering,STEM,mid_tier,59,3.42,0,1,west,61200,55500,361700,730700,1092300,669400,1093.1,1,1
G021388,fine_arts,arts,ivy_elite,101,3.1,1,1,south,174000,167900,333800,83800,417600,-90100,-51.8,0,0
G021389,fine_arts,arts,regional,45,3.06,0,0,west,67500,0,274100,27100,301200,-40300,-59.8,0,0
G021390,fine_arts,arts,regional,46,2.98,1,0,northeast,75400,57300,327400,31000,358400,-44400,-58.9,0,0
G021391,electrical_engineering,STEM,mid_tier,64,2.99,0,1,south,54900,0,329100,431100,760200,376200,684.8,1,0
G021392,humanities,humanities,for_profit,19,2.79,0,1,midwest,93700,72100,279100,28200,307300,-65500,-69.9,0,0
G021393,mechanical_engineering,STEM,regional,36,2.96,0,1,northeast,57400,0,317200,318500,635700,261100,455.2,1,0
G021394,economics,business,regional,48,2.58,0,1,south,71700,0,383100,498800,882000,427100,595.3,1,1
G021395,fine_arts,arts,mid_tier,59,3.03,0,0,west,113600,63700,376600,32800,409400,-80800,-71.1,0,0
G021396,computer_engineering,STEM,mid_tier,58,2.55,0,0,northeast,83800,0,389900,414400,804300,330500,394.4,1,0
G021397,computer_science,STEM,ivy_elite,97,3.01,1,1,midwest,125800,78900,364800,1118000,1482800,992200,788.9,1,1
G021398,business,business,regional,36,3.1,1,1,northeast,60100,35100,258700,292400,551100,232300,386.4,1,0
G021399,fine_arts,arts,for_profit,23,3.46,0,1,northeast,124900,95500,430400,41400,471900,-83400,-66.8,0,0
G021400,marketing,business,top_public,71,3.25,0,1,midwest,86200,83800,304500,135200,439700,49000,56.8,1,0
G021401,biology,STEM,top_public,74,3.86,0,1,south,105400,0,344200,352800,697000,247400,234.7,1,0
G021402,education,education,regional,43,2.89,1,0,northeast,110600,0,343600,108400,451900,-2200,-2.0,0,0
G021403,education,education,mid_tier,62,3.95,0,1,south,60700,0,363100,206100,569200,145400,239.7,1,0
G021404,communications,social_science,mid_tier,63,2.58,1,0,midwest,86900,57700,320800,105800,426600,18800,21.7,1,0
G021405,finance,business,ivy_elite,102,3.22,0,0,south,228800,0,392300,562800,955100,334000,146.0,1,0
G021406,chemical_engineering,STEM,top_public,69,2.96,1,1,south,97100,45000,405000,907500,1312600,810400,834.4,1,1
G021407,computer_science,STEM,ivy_elite,95,3.05,0,0,south,190600,113500,470200,807300,1277500,616700,323.6,1,1
G021408,marketing,business,mid_tier,57,3.15,0,1,midwest,78100,31600,439800,204000,643800,125900,161.2,1,0
G021409,humanities,humanities,mid_tier,56,2.62,1,1,west,88800,80800,405000,76200,481200,-12600,-14.2,0,0
G021410,communications,social_science,for_profit,24,3.62,1,0,west,144400,0,347500,184000,531500,39500,27.4,1,0
G021411,finance,business,mid_tier,58,2.56,1,1,northeast,73300,45600,330400,444600,774900,371200,506.1,1,0
G021412,criminal_justice,social_science,mid_tier,53,3.64,0,1,south,68600,64900,378500,136500,515000,67900,99.1,1,0
G021413,biology,STEM,for_profit,22,2.96,0,1,midwest,111800,65800,339300,109800,449100,-2000,-1.8,0,0
G021414,business_analytics,business,for_profit,27,2.61,1,1,northeast,103400,80100,347800,225400,573200,122000,118.1,1,0
G021415,business,business,mid_tier,62,2.98,0,1,northeast,78900,43400,388900,518500,907400,439700,557.5,1,1
G021416,humanities,humanities,mid_tier,54,3.24,1,1,west,68600,30600,404700,41300,446000,-27300,-39.7,0,0
G021417,business,business,regional,44,3.31,1,1,west,52600,0,431300,297400,728700,244700,464.9,1,0
G021418,social_work,social_science,regional,42,3.13,0,1,south,45900,44400,359200,71800,431000,25900,56.4,1,0
G021419,economics,business,top_public,68,3.25,1,0,northeast,113500,0,374900,813500,1188400,700000,616.5,1,1
G021420,nursing,health,regional,40,2.48,0,1,midwest,47800,0,404500,833900,1238400,786100,1643.7,1,1
G021421,mechanical_engineering,STEM,mid_tier,60,2.33,1,1,midwest,77200,56100,345600,583800,929300,506600,656.2,1,1
G021422,chemical_engineering,STEM,ivy_elite,101,3.17,1,0,northeast,238100,202300,358000,966600,1324600,728500,305.9,1,1
