Student_ID,Submission_Type,Academic_Level,Primary_Language,Word_Count,Average_Sentence_Length,Grammar_Errors,Vocabulary_Richness,Passive_Voice_Ratio,Reading_Level,Editing_Time,Revision_Count,Typing_Speed,Plagiarism_Score,Citation_Count,Punctuation_Density,Sentence_Complexity,Font_Family,Submission_Hour,Is_AI_Assisted
19b2e27a,Research_Paper,High_School,Non_Native,613,14.32,9,0.6,0.17,12.14,192.61,27,26.1,27.46,20,0.01,2.55,Arial,1,0
90933d7f,Lab_Report,Undergraduate,Native,1500,14.68,5,0.54,0.08,14.1,253.97,19,38.25,,4,0.05,1.82,Times New Roman,16,0
af06854c,Research_Paper,Undergraduate,Native,1304,14.2,6,0.49,0.1,11.53,144.76,30,65.66,15.86,16,0.03,1.0,Calibri,9,0
d3c51bbb,Essay,Postgraduate,Native,1377,15.43,6,0.49,0.16,9.22,148.61,26,53.8,1.11,4,0.06,1.0,Calibri,4,0
513dbe6e,Lab_Report,Undergraduate,Native,1431,21.3,0,0.77,0.49,13.64,18.83,2,0.0,1.53,2,0.09,2.25,Arial,21,1
5e0f3312,Research_Paper,Undergraduate,Non_Native,886,22.07,5,0.6,0.19,12.18,209.67,36,,2.27,17,0.06,1.43,Helvetica,9,0
6d13596c,Literature_Review,High_School,Native,1438,15.21,8,0.55,0.03,13.2,112.46,32,29.45,7.49,27,0.05,2.18,Helvetica,15,0
45db55a9,Research_Paper,Undergraduate,Native,1599,16.11,9,0.71,0.11,9.85,181.03,24,67.21,12.0,16,0.04,1.99,Calibri,8,0
95f3137e,Literature_Review,High_School,Native,668,14.03,8,0.62,0.23,18.84,142.76,21,,5.07,30,0.07,1.87,Times New Roman,11,0
532db023,Essay,High_School,Native,1118,20.59,4,0.52,0.16,12.57,199.66,23,,2.02,2,0.02,1.72,Times New Roman,1,0
140f42ef,Essay,Undergraduate,Native,964,15.39,4,0.66,0.22,10.93,187.77,22,49.57,32.39,4,0.02,1.57,Times New Roman,6,0
56f1a321,Research_Paper,Undergraduate,Native,658,16.1,8,0.58,0.21,12.6,157.25,14,34.74,12.61,18,0.04,1.6,Arial,2,0
7cb68f4c,Lab_Report,High_School,Native,2047,14.57,6,0.67,0.16,11.05,234.54,,38.55,7.63,4,0.03,2.0,Helvetica,15,0
9c1a6ed2,Lab_Report,High_School,Native,1704,19.87,8,0.58,0.18,12.37,131.9,29,44.94,,1,0.06,2.36,Times New Roman,2,0
d2ff1193,Research_Paper,Undergraduate,Native,1899,12.37,12,0.72,0.23,13.2,284.44,33,61.47,1.4,14,0.07,1.92,Helvetica,20,0
69edfc24,Literature_Review,Undergraduate,Non_Native,781,24.4,0,0.75,0.21,15.68,30.75,3,0.0,1.55,14,0.09,1.99,Calibri,14,1
28cf3905,Essay,Postgraduate,Non_Native,683,15.36,7,0.47,0.25,12.85,192.46,,53.23,0.09,0,0.05,2.01,Helvetica,16,0
74b19ac2,Lab_Report,Undergraduate,Native,470,12.43,7,0.52,0.19,8.87,187.0,20,,0.84,5,0.05,2.27,Calibri,4,0
63ab4300,Essay,Undergraduate,Native,1672,8.85,8,0.38,0.27,10.59,116.39,26,70.57,23.67,,0.0,1.11,Times New Roman,6,0
2985219c,Essay,Undergraduate,Native,1345,19.43,10,0.64,0.06,6.55,232.01,27,53.58,11.49,0,0.04,1.58,Times New Roman,2,0
aee27e32,Essay,Postgraduate,Non_Native,1529,15.79,6,0.82,0.25,11.39,149.77,23,35.47,16.25,7,0.04,2.07,Calibri,7,0
d60cca5a,Research_Paper,Postgraduate,Non_Native,1112,20.39,1,0.74,0.32,13.99,10.95,1,0.0,0.67,7,0.09,1.96,Calibri,16,1
0b7bf74c,Lab_Report,Undergraduate,Native,1488,21.99,2,0.78,0.3,15.33,9.17,1,,0.13,0,0.08,2.83,Calibri,12,1
a23e9292,Lab_Report,Undergraduate,Native,1798,20.6,7,0.69,0.26,11.11,236.89,27,,13.01,2,0.06,2.14,Arial,12,0
c033c5e7,Lab_Report,Undergraduate,Non_Native,1611,23.16,1,0.65,0.3,14.7,5.31,2,0.0,6.19,0,0.08,1.81,Times New Roman,7,1
e47d483e,Essay,Undergraduate,Native,1296,17.77,10,0.76,0.17,7.48,69.83,25,37.91,0.59,4,0.03,2.72,Times New Roman,19,0
ba9a8f14,Research_Paper,Undergraduate,Non_Native,912,14.41,13,0.63,0.25,6.52,327.21,27,72.08,45.63,14,0.05,2.7,Calibri,12,0
47206ea1,Research_Paper,Undergraduate,Non_Native,1527,19.94,9,0.55,0.11,13.24,122.2,,38.52,0.38,15,0.06,2.05,Helvetica,5,0
63d6324a,Research_Paper,Undergraduate,Non_Native,1470,22.03,7,0.67,0.13,11.67,219.54,24,47.75,12.07,17,0.06,2.11,Calibri,15,0
370c0ce7,Lab_Report,Postgraduate,Native,1258,22.37,7,0.64,0.15,17.68,,23,,35.73,2,0.02,1.58,Arial,8,0
010602fd,Essay,High_School,Native,1669,25.8,10,0.8,0.08,7.81,195.86,33,46.23,3.79,4,0.04,1.47,Times New Roman,14,0
7c250d72,Essay,Undergraduate,Native,978,17.58,9,0.61,0.05,5.08,176.05,21,57.23,5.93,,0.05,2.42,Times New Roman,9,0
4a79a6c5,Essay,Undergraduate,Native,996,15.8,4,0.55,0.1,11.29,105.8,27,43.23,3.88,4,0.05,1.0,Calibri,4,0
2dde6a13,Research_Paper,Postgraduate,Native,1706,17.66,13,0.76,0.18,11.31,147.61,30,47.05,3.87,17,0.08,1.53,Helvetica,8,0
1aab3b5f,Research_Paper,Postgraduate,Non_Native,1220,15.63,13,0.49,0.28,10.85,299.01,29,23.23,0.09,17,0.05,1.59,Calibri,21,0
e718cca6,Essay,Undergraduate,Native,1306,17.37,5,0.55,0.14,12.57,158.17,,39.7,5.66,6,0.07,1.57,Calibri,18,0
be1551e1,Research_Paper,Undergraduate,Non_Native,847,10.96,2,0.49,0.19,10.48,,30,56.94,4.66,18,0.07,2.13,Times New Roman,8,0
57e89857,Research_Paper,Postgraduate,Native,705,23.3,6,0.46,0.08,5.02,205.6,23,45.53,13.07,18,0.09,1.43,Helvetica,10,0
7fe130e4,Essay,Postgraduate,Native,672,14.38,9,0.67,0.31,12.3,166.84,26,,2.17,4,0.07,3.52,Times New Roman,6,0
e8ebe7ac,Essay,High_School,Native,300,15.0,5,0.5,0.09,12.03,160.42,19,39.14,8.7,3,0.07,1.53,Calibri,6,0
618b8b50,Essay,Undergraduate,Non_Native,879,22.22,10,0.56,0.17,7.77,,25,55.3,1.69,3,0.06,1.0,Helvetica,4,0
07911864,Research_Paper,Undergraduate,Native,1185,22.93,0,0.75,0.44,13.9,1.07,5,1200.0,,10,0.07,3.38,Times New Roman,4,1
85ded81c,Research_Paper,Postgraduate,Non_Native,1288,19.14,8,0.56,0.18,8.85,223.77,,55.95,15.69,15,0.06,1.14,Calibri,9,0
f6f5ec5d,Essay,Undergraduate,Native,1000,14.84,18,0.62,0.16,10.03,86.9,20,48.38,4.23,2,0.05,1.2,Helvetica,10,0
dea6700c,Lab_Report,Undergraduate,Native,1543,14.48,8,0.67,0.11,5.48,164.52,26,45.98,,3,0.04,1.87,Calibri,9,0
566661a1,Lab_Report,Postgraduate,Native,1257,14.71,5,0.63,0.16,11.69,,22,64.73,14.53,1,0.07,1.8,Calibri,23,0
cd7671f0,Research_Paper,Undergraduate,Native,666,13.92,6,0.56,0.29,13.36,295.08,,50.55,4.9,16,0.06,1.35,Times New Roman,15,0
6869aae8,Lab_Report,Undergraduate,Non_Native,1347,16.8,9,0.47,0.11,12.24,45.58,28,60.52,0.8,6,0.03,2.37,Arial,11,0
29b29923,Essay,Undergraduate,Native,1637,15.46,10,0.66,0.15,7.34,208.87,27,40.77,7.38,4,0.04,1.0,Helvetica,9,0
52449844,Lab_Report,Undergraduate,Native,1647,16.74,11,0.49,0.14,12.16,113.82,28,,3.3,2,0.09,1.56,Calibri,3,0
06bfd2ec,Research_Paper,Postgraduate,Native,811,20.14,8,0.67,0.3,12.57,183.67,30,38.44,3.35,,0.07,2.57,Calibri,14,0
cb7b4c0c,Research_Paper,Undergraduate,Native,923,22.32,1,0.75,0.38,12.91,46.32,4,1200.0,2.67,9,0.07,2.44,Times New Roman,18,1
9c32ebdd,Research_Paper,Undergraduate,Native,1480,24.58,2,0.73,0.35,14.7,41.76,1,1200.0,6.67,11,0.09,2.5,Arial,23,1
5f792cfd,Research_Paper,Postgraduate,Native,1187,18.18,9,0.59,0.06,9.22,126.5,28,40.65,2.26,17,0.05,1.1,Times New Roman,21,0
fa97ec9c,Research_Paper,Undergraduate,Native,1179,21.37,10,0.54,0.16,8.01,219.66,35,,17.23,,0.04,2.2,Times New Roman,8,0
e12c88fb,Research_Paper,Undergraduate,Non_Native,1241,22.51,1,0.79,0.34,13.82,31.68,1,1200.0,7.21,10,0.09,2.61,Calibri,7,1
db4519d8,Literature_Review,Undergraduate,Native,300,17.53,11,0.67,0.22,9.19,180.34,30,57.27,0.98,29,0.04,2.66,Arial,22,0
5dde8221,Research_Paper,High_School,Non_Native,1957,19.86,3,0.73,0.32,12.74,5.6,5,1200.0,32.82,6,0.08,2.4,Arial,10,1
a5071a7d,Essay,Undergraduate,Native,1096,20.2,5,0.72,0.25,8.78,189.42,24,56.74,12.78,4,0.04,1.0,Arial,9,0
46cfa898,Essay,Undergraduate,Non_Native,1082,23.12,2,0.75,0.46,14.37,1.0,2,1200.0,3.0,1,0.09,1.96,Helvetica,3,1
b32e24b5,Essay,Undergraduate,Native,1069,16.99,9,0.58,0.17,9.04,86.07,26,50.74,3.95,,0.03,1.99,Helvetica,0,0
54209173,Lab_Report,Postgraduate,Native,990,15.98,8,0.49,0.2,12.0,182.15,15,45.51,0.21,0,0.02,2.9,Calibri,0,0
211e723f,Lab_Report,Undergraduate,Native,1973,16.61,8,0.47,0.14,15.06,121.76,22,75.12,0.22,3,0.0,1.0,Helvetica,3,0
ee96c09f,Research_Paper,Undergraduate,Native,955,10.12,11,0.54,0.15,8.0,106.04,35,51.43,13.33,16,0.05,2.48,Helvetica,23,0
63a0aa57,Research_Paper,Postgraduate,Native,1331,21.25,2,0.77,0.33,13.16,,2,1200.0,2.33,,0.1,2.72,Helvetica,19,1
0fb5edf8,Essay,Undergraduate,Non_Native,1601,24.6,1,0.76,0.29,14.17,6.66,4,0.0,2.34,0,0.07,2.56,Times New Roman,23,1
653fdff3,Essay,Undergraduate,Native,933,19.72,10,0.68,0.26,10.71,104.3,26,,1.07,0,0.02,2.32,Calibri,14,0
8da43ecd,Lab_Report,Undergraduate,Non_Native,1073,9.62,4,0.58,0.34,10.38,236.53,29,67.17,1.36,4,0.05,1.9,Arial,16,0
c321723c,Research_Paper,Undergraduate,Native,1770,23.4,2,0.82,0.32,14.42,,,1200.0,1.54,5,0.07,2.38,Calibri,22,1
5bd7992d,Research_Paper,High_School,Native,1089,24.05,1,0.78,0.38,14.66,2.62,0,1200.0,1.03,8,0.09,2.1,Helvetica,5,1
7a502a7b,Essay,Undergraduate,Native,2161,18.01,4,0.65,0.17,16.55,129.86,25,46.74,5.13,3,0.05,1.94,Arial,16,0
eb46ac64,Lab_Report,Undergraduate,Native,908,22.26,13,0.65,0.25,16.91,285.2,28,29.58,0.3,8,0.01,2.26,Helvetica,13,0
42fc6889,Essay,Undergraduate,Native,1271,15.51,11,0.67,0.17,14.64,163.36,24,63.98,4.4,0,0.02,2.4,Helvetica,6,0
60895d6e,Literature_Review,Undergraduate,Native,1533,13.63,12,0.56,0.16,15.27,,20,36.8,3.68,31,0.04,1.08,Helvetica,9,0
ee2bbcd6,Lab_Report,Undergraduate,Native,503,22.18,11,0.7,0.18,14.17,129.63,19,35.49,8.05,0,0.04,1.77,Calibri,4,0
66d4ebc9,Essay,Undergraduate,Native,1837,13.35,4,0.46,0.16,13.16,263.29,26,32.1,19.68,4,0.04,2.14,Calibri,18,0
ae8fa3ce,Essay,Undergraduate,Non_Native,747,8.49,13,0.52,0.02,14.12,240.63,25,21.91,35.06,5,0.04,1.34,Helvetica,5,0
329bff1e,Essay,Undergraduate,Native,1368,15.33,9,0.62,0.37,8.04,146.6,27,45.06,13.3,6,0.08,2.29,Calibri,3,0
1b653247,Essay,Undergraduate,Native,1538,21.43,6,0.49,0.32,7.61,191.31,21,30.49,16.97,,0.04,1.52,Helvetica,19,0
a91a256a,Essay,Undergraduate,Non_Native,1678,24.14,2,0.75,0.41,13.37,14.19,0,0.0,1.91,1,0.07,2.13,Calibri,5,1
3dfc3e9d,Lab_Report,Postgraduate,Native,1398,20.98,1,0.82,0.35,11.71,1.38,,,,1,0.08,2.68,Calibri,22,1
388e4453,Research_Paper,High_School,Native,1102,14.67,10,0.63,0.14,14.13,283.81,25,19.2,2.23,21,0.06,1.0,Helvetica,7,0
1fcffebf,Research_Paper,Undergraduate,Native,1961,15.08,8,0.63,0.01,8.38,166.64,27,28.95,0.03,17,0.06,2.37,Helvetica,6,0
30ee83f0,Literature_Review,Undergraduate,Native,863,8.37,12,0.57,0.21,10.61,182.59,20,22.31,,28,0.04,1.48,Calibri,10,0
45093348,Essay,Undergraduate,Native,543,7.79,11,0.56,0.11,13.29,300.9,24,39.17,13.34,3,0.08,2.12,Helvetica,2,0
dd7dc312,Literature_Review,High_School,Native,1332,16.85,8,0.68,0.32,9.45,87.42,26,64.17,13.96,31,0.09,1.81,Helvetica,16,0
2925fa9e,Essay,Undergraduate,Native,949,18.27,8,0.59,0.13,10.77,115.1,28,47.07,,2,0.03,1.91,Calibri,3,0
8f61c4f6,Literature_Review,Undergraduate,Native,896,20.58,1,0.73,0.25,12.75,3.63,4,1200.0,3.09,14,0.07,2.61,Helvetica,15,1
e9f5e6ff,Essay,Postgraduate,Native,1410,23.13,13,0.65,0.24,12.99,187.34,,44.19,3.66,4,0.04,1.25,Times New Roman,16,0
b867340f,Lab_Report,Undergraduate,Native,1399,18.36,17,0.66,0.22,9.05,92.33,18,37.22,32.85,,0.05,2.72,Times New Roman,15,0
d8fdfcdd,Essay,Postgraduate,Native,1597,24.4,0,0.76,0.2,16.18,2.22,4,0.0,0.09,0,0.06,2.32,Arial,22,1
78777941,Research_Paper,Postgraduate,Native,1415,16.34,9,0.72,0.21,12.11,121.92,29,33.65,12.49,18,0.03,1.0,Calibri,3,0
eb1f3029,Essay,Undergraduate,Native,995,22.66,0,0.64,0.48,15.15,24.78,2,1200.0,9.66,,0.09,2.64,Arial,21,1
a7ff79ec,Research_Paper,High_School,Native,1755,15.74,6,0.52,0.1,9.95,216.77,33,51.77,10.88,18,0.03,1.54,Times New Roman,12,0
208c657b,Research_Paper,Undergraduate,Non_Native,1198,19.93,2,0.8,0.37,15.27,7.0,2,1200.0,0.73,5,0.09,2.59,Times New Roman,19,1
081c661b,Research_Paper,Undergraduate,Non_Native,1687,15.64,5,0.72,0.18,13.9,142.66,27,37.69,16.98,18,0.04,2.23,Arial,0,0
bf9afb4f,Essay,Undergraduate,Native,1816,6.72,10,0.64,0.14,8.12,265.17,22,49.2,13.45,1,0.04,1.35,Helvetica,4,0
9a749729,Essay,Postgraduate,Native,454,19.15,7,0.82,0.19,13.72,152.35,27,42.36,2.23,7,0.03,1.6,Calibri,6,0
82946362,Lab_Report,High_School,Native,1629,21.4,1,0.69,0.36,14.08,56.88,1,1200.0,0.17,0,0.07,2.53,Times New Roman,3,1
27bf5a2d,Lab_Report,Undergraduate,Native,1384,16.96,10,0.68,0.17,17.31,235.78,28,51.9,2.41,3,0.04,3.39,Arial,7,0
e5cfef8e,Essay,High_School,Native,1241,18.44,6,0.56,0.22,5.0,192.76,25,61.35,,2,0.05,1.47,Arial,1,0
09d59988,Literature_Review,Undergraduate,Native,1314,14.36,7,0.62,0.12,11.4,140.49,,48.09,0.49,29,0.07,2.05,Times New Roman,13,0
b9e7a604,Essay,Postgraduate,Non_Native,1263,19.29,6,0.62,0.05,11.42,116.9,29,45.83,0.0,7,0.06,1.11,Arial,2,0
b40d728b,Research_Paper,Postgraduate,Native,761,23.08,4,0.65,0.24,12.67,171.48,22,59.91,24.87,18,0.05,2.48,Calibri,15,0
270753c7,Literature_Review,Postgraduate,Native,842,21.56,7,0.54,0.06,9.55,175.7,23,,1.26,31,0.07,1.0,Times New Roman,23,0
d495c691,Essay,Undergraduate,Native,796,14.89,3,0.62,0.17,8.34,220.59,17,52.85,4.6,1,0.04,2.13,Arial,10,0
f182d230,Essay,Undergraduate,Native,829,16.61,6,0.73,0.07,10.42,155.68,23,,,2,0.06,2.86,Calibri,15,0
a390287b,Essay,Undergraduate,Non_Native,860,17.46,9,0.61,0.24,8.67,194.78,32,42.32,9.68,,0.03,2.61,Times New Roman,19,0
883b0e63,Essay,Postgraduate,Native,1668,17.21,6,0.65,0.33,10.66,75.5,22,44.91,1.92,7,0.04,1.0,Arial,5,0
8157f998,Essay,High_School,Native,1144,5.73,6,0.57,0.22,15.23,193.85,23,62.83,16.74,3,0.04,2.02,Helvetica,13,0
b7d02234,Research_Paper,Postgraduate,Native,1383,21.73,6,0.59,0.34,8.99,190.03,33,33.28,5.64,18,0.04,1.77,Calibri,17,0
33e7bf31,Essay,Undergraduate,Native,1384,24.52,2,0.8,0.4,14.06,27.0,2,0.0,0.77,0,0.09,2.67,Arial,23,1
07d94f6f,Research_Paper,Undergraduate,Native,1473,17.88,9,0.48,0.05,13.57,122.6,22,,,18,0.04,1.37,Times New Roman,13,0
f3e88703,Essay,Postgraduate,Native,794,12.99,8,0.54,0.16,12.07,199.8,,49.36,27.65,2,0.05,1.63,Calibri,22,0
ee6ed380,Literature_Review,Postgraduate,Non_Native,1297,6.04,6,0.4,0.15,15.16,133.96,31,44.35,9.13,31,0.04,1.66,Helvetica,17,0
98ec74b8,Essay,Undergraduate,Native,1250,9.33,9,0.65,0.15,13.78,230.14,21,43.01,6.3,3,0.03,2.11,Helvetica,5,0
dcdfd4e4,Research_Paper,Postgraduate,Native,988,13.68,5,0.62,0.19,12.44,90.56,31,5.42,0.28,15,0.05,2.05,Helvetica,21,0
af87c26a,Essay,High_School,Non_Native,1249,22.52,1,0.87,0.33,13.13,23.63,0,0.0,1.86,,0.08,2.79,Arial,14,1
387d27a2,Research_Paper,Postgraduate,Non_Native,831,21.6,0,0.71,0.27,13.56,18.83,1,1200.0,,7,0.09,2.45,Arial,10,1
118237bd,Essay,Undergraduate,Native,1194,19.95,10,0.59,0.23,9.95,157.48,24,50.46,0.58,4,0.06,1.78,Calibri,9,0
cf6f4bbc,Lab_Report,Undergraduate,Native,1379,10.81,7,0.58,0.2,14.28,216.38,28,34.95,2.84,5,0.04,1.0,Calibri,16,0
67792645,Research_Paper,Undergraduate,Native,1252,8.82,6,0.51,0.04,9.87,,,47.02,1.67,18,0.04,1.92,Helvetica,17,0
d8579cfe,Lab_Report,Postgraduate,Native,413,21.38,3,0.69,0.13,10.43,208.8,21,17.5,32.05,7,0.05,1.3,Helvetica,21,0
5c942bc9,Essay,Undergraduate,Native,370,14.86,3,0.64,0.13,9.74,179.87,19,,4.05,3,0.03,1.66,Helvetica,7,0
e3f1ad08,Research_Paper,Undergraduate,Native,300,22.61,6,0.5,0.16,12.44,154.71,,20.26,19.9,17,0.08,1.56,Calibri,23,0
2230b6a8,Lab_Report,Undergraduate,Native,1393,18.44,10,0.55,0.16,15.3,160.29,20,55.55,15.14,6,0.07,2.1,Times New Roman,23,0
dd678b51,Lab_Report,Postgraduate,Native,1450,12.31,12,0.48,0.26,11.6,233.19,29,24.32,1.48,1,0.05,1.86,Helvetica,15,0
1a06ea89,Essay,Undergraduate,Non_Native,877,20.31,12,0.61,0.24,13.79,206.96,27,48.72,1.3,2,0.01,1.74,Arial,19,0
c1ee953e,Lab_Report,Undergraduate,Native,1240,10.06,6,0.59,0.29,12.76,147.11,27,56.74,37.32,7,0.05,1.36,Calibri,20,0
77ffe93f,Research_Paper,Undergraduate,Native,1520,21.68,4,0.61,0.13,9.41,134.13,17,41.01,7.64,20,0.07,2.05,Arial,14,0
c1926a99,Research_Paper,Undergraduate,Native,690,7.92,10,0.54,0.17,11.11,218.78,,,0.47,,0.04,1.54,Times New Roman,18,0
7d418e4e,Essay,Undergraduate,Non_Native,1325,13.01,9,0.52,0.16,11.35,179.69,,40.57,0.75,1,0.07,2.08,Calibri,10,0
b9238828,Literature_Review,High_School,Non_Native,732,18.1,8,0.58,0.12,16.8,240.75,,30.99,18.27,31,0.04,2.0,Times New Roman,17,0
7fcfdef4,Literature_Review,Undergraduate,Native,1350,21.26,7,0.5,0.09,9.6,,22,28.81,,,0.03,2.16,Arial,8,0
dde148af,Lab_Report,Postgraduate,Native,1517,11.78,7,0.6,0.12,8.79,131.48,33,23.22,2.88,5,0.02,1.2,Calibri,22,0
acfbbe1d,Literature_Review,Undergraduate,Native,1207,11.19,10,0.48,0.02,11.85,176.16,25,55.99,0.21,31,0.05,2.67,Calibri,18,0
bff10f3c,Essay,Undergraduate,Non_Native,635,21.45,10,0.6,0.25,11.91,196.59,26,54.92,10.08,,0.04,1.47,Helvetica,21,0
3950426d,Research_Paper,Undergraduate,Native,300,20.93,8,0.63,0.07,10.69,229.71,22,27.46,5.7,21,0.08,1.9,Times New Roman,11,0
96a2ad4c,Lab_Report,Undergraduate,Native,748,22.6,17,0.57,0.13,10.03,239.16,26,32.44,2.55,2,0.01,2.03,Arial,1,0
e669f930,Research_Paper,High_School,Native,1043,25.57,12,0.68,0.17,14.85,251.17,23,28.51,12.65,18,0.04,1.74,Times New Roman,7,0
985d8d0f,Essay,Undergraduate,Native,1645,19.35,3,0.59,0.13,12.89,152.14,18,60.81,1.08,5,0.05,2.76,Arial,9,0
bdb5aded,Essay,Undergraduate,Native,854,18.0,7,0.74,0.11,8.83,179.65,29,11.93,37.21,2,0.06,2.76,Calibri,2,0
b08f684c,Essay,Postgraduate,Non_Native,1835,23.76,15,0.6,0.17,13.92,216.52,,36.7,7.38,,0.01,1.92,Helvetica,8,0
f0b03459,Literature_Review,Postgraduate,Native,738,19.0,7,0.75,0.25,6.56,167.36,23,50.68,3.86,26,0.08,1.94,Calibri,13,0
699f67d8,Research_Paper,Postgraduate,Native,530,24.08,0,0.78,0.4,13.07,1.92,0,1200.0,5.1,6,0.08,2.76,Arial,12,1
9efd0bee,Lab_Report,Undergraduate,Non_Native,1083,20.78,4,0.58,0.2,9.73,173.22,,44.63,2.85,2,0.06,1.69,Times New Roman,9,0
a8a9cf35,Essay,Undergraduate,Native,940,12.2,8,0.52,0.01,11.12,158.18,30,47.18,11.56,4,0.06,2.32,Times New Roman,23,0
2b43ea90,Essay,Undergraduate,Native,1515,19.43,8,0.56,0.05,11.48,186.47,29,18.53,23.48,4,0.07,1.73,Calibri,21,0
0da14367,Lab_Report,Undergraduate,Non_Native,738,15.29,3,0.63,0.07,9.14,170.14,27,62.24,9.43,4,0.08,1.0,Times New Roman,13,0
42dee4ce,Lab_Report,Undergraduate,Native,1089,17.98,11,0.62,0.29,10.1,169.04,18,47.4,4.79,3,0.03,1.89,Times New Roman,21,0
32bd32ec,Essay,Undergraduate,Native,1503,21.31,1,0.76,0.34,13.71,,4,1200.0,4.4,3,0.08,2.44,Helvetica,23,1
61870077,Essay,High_School,Native,331,10.62,6,0.59,0.04,11.91,163.01,26,48.55,3.79,7,0.05,1.76,Arial,17,0
681d92df,Lab_Report,Undergraduate,Native,857,12.35,7,0.61,0.14,8.33,201.13,25,61.19,8.95,2,0.08,1.7,Arial,22,0
5266cf14,Research_Paper,Undergraduate,Non_Native,1677,10.07,7,0.58,0.21,12.3,,22,20.9,12.36,17,0.02,2.58,Calibri,23,0
df4e0b9e,Research_Paper,Undergraduate,Non_Native,1352,9.67,6,0.55,0.2,12.97,185.29,35,57.38,1.89,16,0.08,1.3,Calibri,3,0
751ff6ac,Literature_Review,Postgraduate,Native,1295,17.58,4,0.65,0.31,8.12,150.02,25,45.45,23.94,30,0.06,1.93,Calibri,13,0
77f141f9,Lab_Report,Undergraduate,Non_Native,687,19.47,7,0.58,0.24,10.7,174.4,30,74.87,8.5,0,0.06,1.05,Helvetica,14,0
37c3adf8,Essay,Undergraduate,Non_Native,2030,15.0,9,0.55,0.05,11.73,259.54,22,27.7,4.39,3,0.06,1.71,Calibri,11,0
bac4da14,Essay,Undergraduate,Native,1230,15.25,1,0.58,0.23,14.92,148.94,26,45.04,4.77,4,0.02,2.02,Arial,6,0
4130bf49,Essay,Undergraduate,Native,1046,14.03,2,0.58,0.19,13.2,196.04,23,56.35,8.16,1,0.05,2.0,Helvetica,0,0
5a4eb39c,Research_Paper,Postgraduate,Native,1224,20.97,2,0.74,0.38,14.58,29.19,3,1200.0,0.02,5,0.08,2.28,Calibri,8,1
9eab598e,Literature_Review,Undergraduate,Native,1629,17.23,8,0.44,0.11,11.78,160.91,24,50.24,10.85,29,0.03,2.77,Calibri,20,0
548f9eed,Lab_Report,High_School,Native,462,17.07,9,0.72,0.02,10.17,191.31,20,55.76,2.13,2,0.08,1.83,Calibri,18,0
0b3aaa15,Lab_Report,Undergraduate,Native,1208,19.98,2,0.74,0.38,13.92,8.17,3,1200.0,0.4,2,0.08,2.97,Calibri,23,1
fd8094b0,Research_Paper,Undergraduate,Non_Native,1162,11.78,7,0.7,0.15,9.17,246.11,24,17.75,6.39,19,0.06,1.56,Calibri,6,0
47e789e2,Research_Paper,High_School,Native,835,19.43,11,0.69,0.22,12.83,197.89,31,36.23,3.95,16,0.05,2.93,Calibri,21,0
45129d55,Literature_Review,Undergraduate,Native,895,16.22,5,0.51,0.16,10.97,132.06,26,71.27,26.96,30,0.07,1.43,Times New Roman,18,0
d8d8586e,Research_Paper,Undergraduate,Native,1580,13.59,8,0.62,0.11,9.64,143.93,31,60.53,1.72,19,0.07,2.53,Helvetica,20,0
af1ee8da,Lab_Report,Undergraduate,Native,1115,19.7,7,0.57,0.21,13.06,185.58,25,45.68,6.68,,0.06,2.62,Helvetica,0,0
b4b9a397,Literature_Review,Undergraduate,Native,1450,8.12,9,0.59,0.16,10.34,181.28,29,48.13,8.48,33,0.04,1.19,Times New Roman,23,0
95a77cc0,Research_Paper,Postgraduate,Native,1436,7.06,8,0.41,0.24,11.11,267.33,29,53.84,10.68,12,0.03,3.04,Arial,2,0
7eb5b436,Lab_Report,Undergraduate,Native,826,8.62,1,0.66,0.3,13.25,203.7,,31.79,5.9,4,0.05,1.81,Times New Roman,19,0
77fd9444,Essay,Postgraduate,Native,1393,18.78,9,0.69,0.23,7.81,70.99,,46.57,3.84,0,0.05,1.77,Times New Roman,2,0
4e14b63c,Lab_Report,Undergraduate,Native,942,23.66,0,0.77,0.35,15.31,18.22,,1200.0,2.2,0,0.1,2.24,Calibri,18,1
af8852ec,Essay,Undergraduate,Native,460,15.82,9,0.77,0.17,9.48,188.92,32,63.41,1.68,3,0.05,1.15,Helvetica,13,0
02d6e51d,Literature_Review,Postgraduate,Non_Native,649,17.52,13,0.45,0.25,8.69,220.36,27,57.88,2.92,31,0.05,1.98,Arial,14,0
64b31722,Research_Paper,High_School,Native,1530,14.67,6,0.58,0.04,12.3,,20,81.51,3.92,20,0.04,1.96,Helvetica,1,0
fe60ba5d,Research_Paper,Undergraduate,Native,2119,19.21,7,0.64,0.2,9.53,239.76,29,52.54,1.15,17,0.03,1.24,Arial,16,0
905de10d,Lab_Report,Undergraduate,Native,1350,16.9,12,0.59,0.09,9.57,104.03,,54.97,7.28,3,0.03,1.63,Calibri,13,0
e887ec40,Essay,Undergraduate,Native,1294,23.05,9,0.58,0.22,12.55,195.03,24,50.64,2.42,7,0.06,2.18,Helvetica,18,0
02a39c28,Research_Paper,High_School,Native,917,10.54,13,0.55,0.17,12.5,229.04,24,0.0,33.56,,0.04,1.56,Arial,22,0
