call_failure,complains,subscription_length,charge_amount,seconds_of_use,frequency_of_use,frequency_of_sms,distinct_called_numbers,age_group,tariff_plan,status,age,customer_value,seconds_of_use_phase,frequency_of_use_phase,frequency_of_sms_phase,distinct_called_numbers_phase,customer_value_phase,in_pocket,target_real,target
7,0,39,0,900,14,7,6,2,1,2,25,72.63,-2.11893,-2.25707,-1.38921,-2.19095,-2.11118,0,0,0
5,0,38,0,305,6,7,2,2,1,2,25,45.495,-2.69982,-2.62795,-1.44197,-2.75886,-2.45891,0,1,1
8,0,38,0,7698,127,359,41,2,1,1,25,1967.62,2.10222,2.15213,2.84462,2.21554,2.99897,0,0,0
12,0,38,1,11655,154,7,45,3,1,1,30,500.36,2.5956,2.46617,-1.42524,2.58598,1.10801,1,0,0
13,0,38,1,6908,75,83,35,2,1,1,25,687.735,1.8156,0.785701,1.55423,1.65667,1.3236,0,0,0
28,1,34,0,1145,47,7,15,2,1,2,25,85.14,-1.82755,-0.396965,-1.40436,-0.888339,-1.94698,0,1,1
26,0,37,8,10625,93,7,40,4,1,1,45,285.45,2.45376,1.49571,-1.41608,2.15666,0.580501,1,0,0
18,0,37,1,6008,98,7,22,2,1,1,25,306.27,1.33958,1.6438,-1.37483,0.198621,0.638401,0,1,1
6,0,35,0,3030,22,7,12,3,1,1,30,150.08,0.0230633,-1.85496,-1.40151,-1.30627,-1.07003,0,0,0
14,0,36,0,3180,41,7,14,3,1,2,30,156.84,0.188571,-0.708317,-1.40451,-1.02879,-0.94861,0,1,1
14,0,37,0,2458,44,9,29,3,1,2,30,136.08,-0.539745,-0.567057,-1.02961,1.00986,-1.25526,0,1,1
5,1,37,0,305,6,7,2,3,1,2,30,40.44,-2.74064,-2.63956,-1.48977,-2.77252,-2.51667,0,1,1
6,0,37,0,1858,25,7,4,3,1,1,30,103.32,-1.15057,-1.69265,-1.41154,-2.39092,-1.69904,0,0,0
8,0,34,1,6975,97,7,20,4,1,1,45,194.3,1.86586,1.62781,-1.40749,-0.0800385,-0.36427,0,0,0
5,0,37,0,818,7,7,2,4,1,2,45,38.125,-2.23084,-2.60071,-1.41499,-2.77619,-2.59383,0,1,1
5,0,37,1,305,6,7,2,5,1,1,55,15.165,-2.72884,-2.64946,-1.4141,-2.64666,-2.75026,0,0,0
30,0,32,3,16265,238,7,78,2,1,1,25,774.135,3.07853,3.05745,-1.41825,3.01931,1.51059,1,0,1
11,0,35,3,7155,116,246,31,2,2,1,25,1434.19,1.943,1.97609,2.53698,1.33679,2.6561,0,0,0
7,0,37,0,3908,82,7,26,2,1,1,25,211.05,0.631041,1.10591,-1.43347,0.764582,-0.167119,0,0,0
8,0,36,0,1855,44,13,18,3,1,2,30,127.96,-1.157,-0.535032,-0.655243,-0.456838,-1.30689,0,0,0
11,0,37,0,2970,53,150,21,2,1,1,25,811.035,0.0060032,-0.040795,1.92162,-0.0698117,1.65147,0,0,0
9,0,28,1,1505,36,168,9,2,2,1,25,825.345,-1.47171,-1.04739,2.08783,-1.76771,1.66795,0,0,0
9,0,27,0,1758,39,7,66,4,1,1,45,62.425,-1.2159,-0.858133,-1.38222,2.93356,-2.24081,0,0,0
16,0,28,0,890,25,7,5,2,1,2,25,72.675,-2.12692,-1.66702,-1.45602,-2.23058,-2.12802,0,0,0
5,0,27,0,1015,10,7,2,4,1,2,45,43.125,-1.9576,-2.46347,-1.44599,-2.68248,-2.47778,0,0,0
15,0,26,0,1415,32,7,11,2,1,1,25,96.615,-1.56462,-1.26124,-1.5047,-1.41604,-1.80947,0,0,0
7,0,26,0,3415,61,7,21,3,1,1,30,167.04,0.334412,0.324486,-1.46307,-0.0829733,-0.745305,0,0,0
7,0,19,0,1885,26,7,12,2,1,1,25,117.495,-1.10732,-1.57689,-1.45792,-1.30425,-1.51181,0,0,0
21,0,18,1,6583,141,60,40,1,2,1,15,699.82,1.63675,2.32988,1.30834,2.18872,1.30731,1,0,1
17,0,16,0,9123,171,48,38,4,1,1,45,352.35,2.28429,2.61562,1.18499,1.97052,0.84659,1,0,1
13,0,17,3,3043,45,7,17,3,1,1,30,151.52,0.0434917,-0.506445,-1.46576,-0.541813,-1.05602,0,0,0
7,0,10,1,4580,40,190,8,3,1,1,30,944.8,0.976474,-0.794436,2.24483,-1.86503,2.06607,0,0,0
8,0,10,1,1678,19,7,5,3,1,1,30,95.88,-1.3107,-1.9962,-1.47507,-2.24549,-1.80708,0,1,1
15,0,40,1,4865,78,21,22,3,1,1,30,281.72,1.04118,0.953684,0.027278,0.232547,0.490537,0,0,0
7,0,41,0,813,12,23,9,3,1,2,30,125,-2.21768,-2.39348,0.118889,-1.83438,-1.37331,0,0,0
17,0,39,1,2948,67,375,29,3,1,1,30,1620.6,-0.013456,0.58673,2.93208,1.09712,2.82534,0,0,0
17,0,40,1,4693,73,17,40,1,1,1,15,355.63,1.00722,0.80722,-0.319801,2.12291,0.85358,0,0,0
10,0,40,1,2888,65,18,38,2,1,1,25,213.885,-0.0673638,0.440466,-0.191078,1.9198,-0.134145,0,0,0
18,0,40,2,4270,89,48,33,3,1,1,30,366.36,0.828564,1.35701,1.16128,1.48675,0.885621,0,0,0
11,0,40,1,2855,46,301,23,3,1,1,30,1320.04,-0.128963,-0.436725,2.72237,0.292744,2.52902,0,0,0
20,0,39,3,9610,128,160,48,3,1,1,30,1029.52,2.39191,2.1406,2.01096,2.73236,2.28486,1,0,1
14,0,40,1,14268,176,16,49,3,1,1,30,641.76,2.75299,2.70078,-0.385712,2.7759,1.25395,1,0,0
14,0,40,2,5010,90,18,30,3,1,1,30,276,1.10226,1.38813,-0.175549,1.19959,0.433702,0,0,0
13,0,40,1,6413,102,23,17,3,1,1,30,352.6,1.52351,1.78809,0.127137,-0.569631,0.832919,0,0,0
16,0,40,0,2733,61,24,22,3,1,2,30,207.76,-0.223716,0.322902,0.201712,0.202215,-0.206672,0,0,0
32,1,40,4,15635,232,70,37,3,1,1,30,914.68,3.00358,3.01365,1.45185,1.88771,1.98814,1,0,0
11,0,40,2,3590,34,499,13,3,1,1,30,2140.96,0.437072,-1.17454,3.1057,-1.19583,3.12651,0,0,0
16,0,39,1,15980,189,166,35,2,1,1,25,1474.61,2.98296,2.88219,2.04552,1.66866,2.70291,1,0,1
10,0,39,2,6995,93,202,31,3,1,1,30,1091.52,1.87268,1.52581,2.33543,1.35997,2.36706,0,0,0
7,0,39,0,1370,21,16,16,2,1,2,25,134.595,-1.6,-1.93664,-0.396492,-0.775784,-1.25467,0,0,0
9,0,40,0,1205,21,29,13,3,1,2,30,165.04,-1.76643,-1.89278,0.453328,-1.2281,-0.821678,0,0,0
7,0,39,0,495,7,16,5,2,1,2,25,94.59,-2.51928,-2.59687,-0.450077,-2.33151,-1.87042,0,1,1
10,0,39,1,8003,134,400,48,3,1,1,30,1925.48,2.11222,2.24264,3.02274,2.71541,2.93536,1,0,0
14,0,39,2,11960,161,27,52,4,1,1,45,370.525,2.63979,2.51127,0.386907,2.84092,0.895042,1,0,0
15,0,39,2,7213,82,124,42,2,1,1,25,886.275,1.96074,1.10608,1.79555,2.27147,1.88079,0,0,0
30,1,35,0,1450,54,32,22,3,1,2,30,188.16,-1.50053,0.0250087,0.600002,0.190234,-0.445468,0,1,1
28,0,38,9,10930,100,17,47,5,1,1,55,190.95,2.49304,1.72147,-0.248771,2.67326,-0.408769,1,0,0
20,0,38,2,6313,105,42,29,2,1,1,25,477.81,1.5001,1.84363,1.04849,1.04926,1.11756,0,0,0
8,0,36,1,3335,29,16,19,3,1,1,30,198.56,0.271738,-1.46193,-0.436274,-0.276525,-0.316782,0,0,0
16,1,37,0,3485,48,25,21,3,1,2,30,241.32,0.357602,-0.303267,0.22135,-0.00861378,0.152461,0,1,1
16,1,38,0,2763,51,50,36,4,1,2,45,195.35,-0.228026,-0.109537,1.20314,1.77191,-0.348043,0,1,1
7,0,38,0,628,9,16,7,3,1,2,30,89.48,-2.39709,-2.47331,-0.397286,-2.02771,-1.89911,0,1,1
8,0,38,1,2163,32,16,11,4,1,1,45,94.875,-0.806644,-1.29475,-0.390031,-1.42679,-1.83113,0,0,0
10,0,35,2,7280,104,30,27,5,1,1,55,155.76,1.96936,1.82696,0.545178,0.761933,-0.957521,0,0,0
7,0,38,0,1123,14,25,9,4,1,2,45,90.925,-1.89607,-2.2211,0.263881,-1.82551,-1.87849,0,1,1
7,0,38,2,833,11,20,7,5,1,1,55,42.66,-2.16738,-2.38337,-0.0562641,-2.02999,-2.49939,0,0,0
32,0,33,4,16570,245,16,85,2,2,1,25,828.675,3.08905,3.08848,-0.385484,3.11859,1.72391,1,0,0
13,0,36,4,7460,123,287,38,3,2,1,30,1451.32,2.07876,2.08339,2.7021,1.9901,2.67484,1,0,1
9,0,38,1,4213,89,18,33,3,1,1,30,244.08,0.800838,1.36319,-0.198842,1.55772,0.166533,0,0,0
10,0,37,0,2160,51,54,25,3,1,2,30,304.44,-0.805699,-0.137936,1.27771,0.518212,0.637809,0,0,0
13,0,38,1,3275,60,191,28,2,1,1,25,1009.58,0.222884,0.265507,2.26799,0.996372,2.20898,0,0,0
11,0,29,2,1810,43,209,16,3,2,1,30,910.12,-1.15884,-0.634365,2.41972,-0.788811,1.94261,0,0,0
11,0,28,1,2063,46,46,73,5,1,1,55,100.635,-0.895094,-0.39592,1.08325,3.01747,-1.75088,0,0,0
18,0,29,0,1195,32,26,12,3,1,2,30,153.08,-1.81814,-1.28203,0.33703,-1.33909,-1.05661,0,0,0
7,0,28,0,1320,17,37,8,4,1,2,45,125.925,-1.65242,-2.11144,0.791777,-1.9529,-1.41521,0,0,0
17,0,27,1,1720,39,35,18,2,1,1,25,236.655,-1.27383,-0.843193,0.701998,-0.368751,0.0611994,0,0,0
9,0,27,1,3720,68,24,28,3,1,1,30,247.52,0.492006,0.584028,0.233112,1.00844,0.181636,0,0,0
9,0,20,1,2190,33,44,19,3,1,1,30,264.92,-0.823939,-1.2616,1.09087,-0.243654,0.386422,0,0,0
23,0,19,2,6887,148,101,47,2,2,1,25,771.075,1.82306,2.35607,1.67836,2.69335,1.55869,0,0,0
19,0,17,1,9427,178,89,45,5,1,1,55,277.575,2.39085,2.75909,1.57811,2.56884,0.445332,1,0,1
15,0,18,4,3347,52,47,24,3,1,1,30,323.96,0.28812,-0.0853372,1.13843,0.462769,0.742658,0,0,0
9,0,11,2,4885,47,231,15,3,1,1,30,1121.28,1.10481,-0.365653,2.49089,-0.89623,2.43535,0,0,0
10,1,11,2,1982,26,16,12,3,1,1,30,144.32,-1.02653,-1.63693,-0.424202,-1.3262,-1.12553,0,1,1
11,0,40,1,4485,76,3,16,3,1,1,30,194.44,0.946545,0.885794,-1.7456,-0.786477,-0.38223,0,0,0
3,0,41,0,433,10,5,3,3,1,2,30,37.72,-2.55472,-2.45438,-1.6149,-2.5543,-2.56049,0,0,0
13,0,39,1,2568,65,357,23,3,1,1,30,1533.32,-0.451436,0.490997,2.81898,0.262522,2.7839,0,0,0
13,0,40,1,4313,71,0,34,1,1,1,15,241.12,0.842995,0.703006,-2.24607,1.57687,0.126431,0,0,0
6,0,40,1,2508,63,0,32,2,1,1,25,115.695,-0.514135,0.423861,-2.17594,1.45157,-1.50826,0,0,0
14,0,40,2,3890,87,30,27,3,1,1,30,279.08,0.584245,1.27627,0.515103,0.800841,0.468391,0,0,0
7,0,40,1,2475,44,283,17,3,1,1,30,1232.76,-0.556825,-0.531545,2.67466,-0.554185,2.45684,0,0,0
16,0,39,3,9230,126,142,42,3,1,1,30,942.24,2.32831,2.15082,1.84924,2.29846,2.03487,1,0,0
10,0,40,1,13888,174,0,43,3,1,1,30,562.48,2.68747,2.72378,-2.22046,2.41148,1.18348,1,0,0
10,0,40,2,4630,88,0,24,3,1,1,30,188.72,0.975571,1.30471,-2.16061,0.396257,-0.444212,0,0,0
9,0,40,1,6033,100,5,11,3,1,1,30,265.32,1.3399,1.68203,-1.67106,-1.41196,0.362707,0,0,0
12,1,40,0,2353,59,6,16,3,1,2,30,120.48,-0.695517,0.282852,-1.62566,-0.775811,-1.4443,0,0,0
28,0,40,4,15255,230,52,31,3,1,1,30,827.4,2.88667,3.01839,1.20289,1.30791,1.67719,1,0,1
7,0,40,2,3210,32,481,7,3,1,1,30,2053.68,0.166978,-1.30469,3.0824,-2.05953,3.02542,0,0,0
12,0,39,1,15600,187,148,29,2,1,1,25,1376.41,2.9735,2.84337,1.91636,1.15132,2.60208,1,0,0
6,0,39,2,6615,91,184,25,3,1,1,30,1004.24,1.67043,1.40607,2.2154,0.536713,2.20844,0,0,0
3,0,39,0,990,19,0,10,2,1,2,25,45.405,-2.02512,-2.01743,-2.17963,-1.63119,-2.44273,0,0,0
5,0,40,0,825,19,11,7,3,1,2,30,77.76,-2.23613,-2.00297,-0.767354,-2.01321,-2.06365,0,0,0
0,0,39,0,0,0,0,0,2,1,2,25,0,-2.88773,-3.08098,-2.15852,-2.87493,-2.9723,0,1,1
6,0,39,1,7623,132,382,42,3,1,1,30,1838.2,2.0681,2.21287,2.92168,2.32462,2.91837,0,0,0
10,0,39,2,11580,159,9,46,4,1,1,45,315.975,2.59985,2.49925,-1.04561,2.61894,0.704368,1,0,1
11,0,39,2,6833,80,106,36,2,1,1,25,788.085,1.77917,1.01734,1.68322,1.7702,1.56666,0,0,0
26,1,35,0,1070,52,14,16,3,1,2,30,100.88,-1.92837,-0.0575016,-0.593209,-0.796887,-1.77169,0,1,1
24,0,38,9,10550,98,0,41,5,1,1,55,159.72,2.46148,1.65234,-2.14585,2.21874,-0.885969,1,0,1
16,0,38,2,5933,103,24,23,2,1,1,25,379.62,1.28984,1.78286,0.165463,0.275153,0.925296,0,0,0
4,0,36,1,2955,27,0,13,3,1,1,30,119.28,-0.0582941,-1.56797,-2.16902,-1.19761,-1.48817,0,0,0
12,0,37,0,3105,46,7,15,3,1,2,30,154.04,0.100592,-0.386867,-1.45721,-0.890736,-1.01253,0,1,1
12,0,38,0,2383,49,32,30,4,1,2,45,140.8,-0.637877,-0.304934,0.630693,1.16802,-1.19322,0,1,1
3,0,38,0,248,7,0,1,3,1,2,30,10.2,-2.80767,-2.59465,-2.16524,-2.81944,-2.85956,0,1,1
4,0,38,1,1783,30,0,5,4,1,1,45,45.325,-1.22354,-1.38859,-2.15341,-2.26546,-2.53403,0,0,0
6,0,35,2,6900,102,12,21,5,1,1,55,123.03,1.8024,1.7688,-0.71415,-0.0316707,-1.40012,1,0,0
3,0,38,0,743,12,7,3,4,1,2,45,36.375,-2.2687,-2.33373,-1.4939,-2.54276,-2.58763,0,1,1
3,0,38,2,453,9,2,1,5,1,1,55,9.93,-2.56454,-2.48059,-1.83393,-2.79813,-2.85124,0,0,0
28,0,33,4,16190,243,0,79,2,2,1,25,739.485,3.09054,3.1169,-2.1932,3.06079,1.44062,1,0,1
9,0,36,4,7080,121,269,32,3,2,1,30,1364.04,1.90245,2.06597,2.56964,1.40593,2.59309,0,0,0
5,0,38,1,3833,87,0,27,3,1,1,30,156.8,0.574377,1.26052,-2.18608,0.852499,-0.944575,0,0,0
6,0,37,0,1780,49,36,19,3,1,2,30,217.16,-1.2236,-0.232638,0.863906,-0.213251,-0.142144,0,0,0
9,0,38,1,2895,58,173,22,2,1,1,25,911.385,-0.115875,0.186101,2.08409,0.118775,1.95825,0,0,0
7,0,29,2,1430,41,191,10,3,2,1,30,822.84,-1.54863,-0.747076,2.29372,-1.64891,1.67628,0,0,0
7,0,28,1,1683,44,28,67,5,1,1,55,67.905,-1.32124,-0.529459,0.423095,2.95546,-2.17795,0,0,0
14,0,29,0,815,30,8,6,3,1,2,30,65.8,-2.19542,-1.42353,-1.1157,-2.23681,-2.22685,0,0,0
3,0,28,0,940,15,19,2,4,1,2,45,71.375,-2.08763,-2.20343,-0.13138,-2.66648,-2.12683,0,0,0
13,0,27,1,1340,37,17,12,2,1,1,25,138.465,-1.65175,-0.983941,-0.314668,-1.26434,-1.22403,0,0,0
5,0,27,1,3340,66,6,22,3,1,1,30,160.24,0.234767,0.515312,-1.5934,0.139456,-0.867291,0,0,0
5,0,20,1,1810,31,26,13,3,1,1,30,177.64,-1.20051,-1.32209,0.300292,-1.22126,-0.572808,0,0,0
19,0,19,2,6507,146,83,41,2,2,1,25,672.885,1.61827,2.38424,1.52651,2.20728,1.28591,1,0,1
15,0,17,1,9047,176,71,39,5,1,1,55,244.845,2.27395,2.72019,1.44783,2.07581,0.146971,1,0,0
11,0,18,4,2967,50,29,18,3,1,1,30,236.68,0.00627749,-0.172407,0.464351,-0.426579,0.0666659,0,0,0
5,0,11,2,4505,45,213,9,3,1,1,30,1034,0.922176,-0.491544,2.39499,-1.85024,2.26826,0,0,0
6,1,11,2,1602,24,0,6,3,1,1,30,65.04,-1.37713,-1.80299,-2.17514,-2.25829,-2.2454,0,1,1
11,0,35,0,4675,71,4,18,2,1,1,25,231.57,0.99613,0.673776,-1.69467,-0.386116,0.0309808,0,0,0
3,0,36,0,623,5,6,5,2,1,2,25,55.26,-2.41914,-2.6945,-1.51812,-2.26526,-2.33371,0,0,0
13,0,34,0,2758,60,358,25,2,1,1,25,1737.81,-0.208536,0.314771,2.82116,0.599034,2.89818,0,0,0
13,0,35,0,4503,66,0,36,1,1,1,15,251.295,0.950041,0.521507,-2.17579,1.76138,0.232954,0,0,0
6,0,35,0,2698,58,1,34,1,1,1,15,157.08,-0.270134,0.17887,-1.89177,1.62944,-0.945631,0,0,0
14,0,35,1,4080,82,31,29,3,1,1,30,290.48,0.727303,1.07726,0.653442,1.08513,0.586734,0,0,0
7,0,35,0,2665,39,284,19,3,1,1,30,1244.16,-0.298196,-0.844151,2.64408,-0.306737,2.48776,0,0,0
16,0,34,2,9420,121,143,44,3,1,1,30,953.64,2.36194,2.08295,1.89027,2.49357,2.07065,1,0,1
10,0,35,0,14078,169,0,45,3,1,1,30,569.88,2.75334,2.59954,-2.17619,2.50911,1.15662,1,0,0
10,0,35,1,4820,83,1,26,3,1,1,30,200.12,1.09035,1.1354,-1.8703,0.623942,-0.328273,0,0,0
9,0,35,0,6223,95,6,13,2,1,1,25,311.31,1.43522,1.54568,-1.56336,-1.21609,0.666499,0,0,0
12,0,35,0,2543,54,7,18,3,1,2,30,131.88,-0.494365,0.0224696,-1.45741,-0.441272,-1.27603,0,0,0
28,0,35,3,15445,225,53,33,3,1,1,30,838.8,2.93679,2.97139,1.25212,1.49319,1.73777,1,0,0
7,0,35,1,3400,27,482,9,3,1,1,30,2065.08,0.262302,-1.59168,3.0504,-1.83437,3.10502,0,0,0
12,0,34,0,15790,182,149,31,2,1,1,25,1389.24,3.01768,2.80022,1.9303,1.25643,2.63104,1,0,0
6,0,34,1,6805,86,185,27,3,1,1,30,1015.64,1.78684,1.21136,2.21138,0.832883,2.21223,0,0,0
3,0,34,0,1180,14,0,12,2,1,2,25,53.73,-1.86061,-2.27625,-2.15388,-1.2336,-2.33065,0,0,0
5,0,35,0,1015,14,12,9,2,1,2,25,100.305,-1.96445,-2.28771,-0.679106,-1.79684,-1.73611,0,0,0
0,0,34,0,0,0,0,0,2,1,2,25,0,-3.00168,-2.81579,-2.1854,-2.81597,-2.9,0,1,1
6,0,34,0,7813,127,383,44,2,1,1,25,2080.8,2.10566,2.16187,2.95064,2.48038,3.12289,0,0,0
10,0,34,1,11770,154,10,48,3,1,1,30,516.96,2.62447,2.45677,-0.92721,2.72972,1.12613,1,0,0
11,0,34,1,7023,75,107,38,2,1,1,25,800.91,1.89696,0.825434,1.69034,1.99497,1.60725,0,0,0
26,1,30,0,1260,47,15,18,2,1,2,25,126.315,-1.74954,-0.439259,-0.468252,-0.408664,-1.38661,0,1,1
24,0,33,8,10740,93,0,43,4,1,1,45,270.825,2.53247,1.50172,-2.16522,2.41166,0.428218,1,0,0
16,0,33,1,6123,98,25,25,2,1,1,25,392.445,1.41003,1.67301,0.266842,0.47265,0.944158,0,1,1
4,0,31,0,3145,22,0,15,3,1,1,30,126.68,0.122543,-1.79056,-2.17154,-0.909129,-1.3507,0,0,0
12,1,32,0,3295,41,8,17,3,1,2,30,165.44,0.25808,-0.734585,-1.1271,-0.562921,-0.799219,0,1,1
12,0,33,0,2573,44,33,32,3,1,2,30,236.68,-0.446909,-0.595652,0.700579,1.40992,0.0786763,0,1,1
3,0,33,0,438,2,0,3,3,1,2,30,17.6,-2.56006,-2.7898,-2.22706,-2.53002,-2.76071,0,1,1
4,0,33,0,1973,25,0,7,3,1,1,30,79.92,-1.01587,-1.70259,-2.24966,-2.07633,-2.01102,0,0,0
6,0,30,1,7090,97,13,23,4,1,1,45,212.175,1.958,1.62339,-0.67115,0.290137,-0.206402,1,0,1
3,0,33,0,933,7,8,5,4,1,2,45,43.5,-2.08991,-2.58264,-1.1614,-2.32161,-2.46311,0,1,1
3,0,33,1,643,4,3,3,5,1,1,55,14.205,-2.35477,-2.73252,-1.7656,-2.52658,-2.78024,0,0,0
28,0,28,3,16380,238,0,81,2,1,1,25,747.81,3.11155,3.03949,-2.2666,3.04674,1.43216,1,0,1
9,0,31,3,7270,116,270,34,2,2,1,25,1547.37,1.9935,2.01034,2.58275,1.60364,2.79648,0,0,0
5,0,33,0,4023,82,1,29,2,1,1,25,189.225,0.65578,1.08271,-1.85902,1.10968,-0.461217,0,0,0
6,0,32,0,1970,44,37,21,3,1,2,30,228.56,-0.973423,-0.568456,0.8152,-0.0589292,-0.0339627,0,0,0
9,0,33,0,3085,53,174,24,2,1,1,25,924.21,0.0539469,-0.0787438,2.12809,0.410413,1.97599,0,0,0
7,0,24,1,1620,36,192,12,2,2,1,25,938.52,-1.34779,-1.06644,2.27615,-1.24399,2.04299,0,0,0
7,0,23,0,1873,39,29,69,4,1,1,45,120.3,-1.15236,-0.864812,0.464178,2.97034,-1.43529,0,0,0
14,0,24,0,1005,25,9,8,2,1,2,25,86.85,-1.98167,-1.66679,-1.0508,-1.8749,-1.93929,0,0,0
3,0,23,0,1130,10,20,4,4,1,2,45,78.5,-1.87119,-2.51146,-0.065043,-2.41655,-2.07028,0,0,0
13,0,22,0,1530,32,18,14,2,1,1,25,151.29,-1.4658,-1.29763,-0.192632,-1.05142,-1.0606,0,0,0
5,0,22,0,3530,61,7,24,3,1,1,30,171.64,0.379604,0.35833,-1.44504,0.386668,-0.696581,0,0,0
5,0,15,0,2000,26,27,15,2,1,1,25,212.67,-0.958576,-1.64018,0.339016,-0.938947,-0.195976,0,0,0
19,0,14,1,6697,141,84,43,1,2,1,15,838.09,1.64746,2.31273,1.56715,2.37205,1.75472,1,0,0
15,0,12,0,9237,171,72,41,4,1,1,45,415.2,2.25728,2.65165,1.48289,2.23258,0.998315,1,0,1
11,0,13,3,3157,45,30,20,3,1,1,30,248.08,0.114146,-0.446076,0.531152,-0.223707,0.169007,0,0,0
5,0,6,1,4695,40,214,11,3,1,1,30,1045.4,1.02592,-0.796759,2.46111,-1.424,2.28165,0,0,0
6,0,6,1,1792,19,0,8,3,1,1,30,72.44,-1.20363,-2.04341,-2.23433,-1.87628,-2.12086,0,1,1
15,0,45,2,4675,83,20,20,3,1,1,30,270.32,1.023,1.10587,-0.0802064,-0.199645,0.395868,0,0,0
7,0,46,0,623,17,22,7,3,1,2,30,113.6,-2.37646,-2.12379,0.144102,-2.00388,-1.55739,0,0,0
17,0,44,2,2758,72,374,27,3,1,1,30,1609.2,-0.224968,0.747286,2.88247,0.846535,2.80208,0,0,0
17,0,45,2,4503,78,16,38,1,1,1,15,339.955,0.943377,0.928245,-0.416774,1.97371,0.773994,0,0,0
10,0,45,2,2698,70,17,36,2,1,1,25,201.06,-0.278156,0.662436,-0.314117,1.76753,-0.284768,0,0,0
18,0,45,3,4080,94,47,31,3,1,1,30,354.96,0.693387,1.55405,1.13795,1.24949,0.835471,0,0,0
11,0,45,2,2665,51,300,21,4,1,1,45,817.9,-0.303382,-0.169023,2.78005,-0.0986918,1.64226,0,0,0
20,0,44,4,9420,133,159,46,3,1,1,30,1018.12,2.34576,2.23845,2.01648,2.60827,2.21862,1,0,1
14,0,45,2,14078,181,15,47,3,1,1,30,630.36,2.75646,2.82458,-0.511009,2.68746,1.26158,1,0,0
14,0,45,3,4820,95,17,28,4,1,1,45,165.375,1.05144,1.55926,-0.32432,0.929078,-0.811832,0,0,0
13,0,45,2,6223,107,22,15,3,1,1,30,341.2,1.41774,1.87172,0.0714439,-0.948729,0.797056,0,0,0
16,0,45,0,2543,66,23,20,4,1,2,45,122.725,-0.46377,0.554519,0.113407,-0.199269,-1.455,0,0,0
32,0,45,5,15445,237,69,35,3,2,1,30,903.28,2.93445,3.06859,1.41061,1.74101,1.87571,1,0,0
11,0,45,3,3400,39,498,11,4,1,1,45,1330.97,0.309728,-0.847012,3.07317,-1.41908,2.54331,0,0,0
16,0,44,2,15790,194,165,33,3,1,1,30,1299.36,3.02243,2.87644,2.03919,1.4847,2.52439,1,0,1
10,0,44,3,6805,98,201,29,4,1,1,45,675.075,1.78606,1.6652,2.30123,1.10649,1.28352,0,0,0
7,0,44,0,1180,26,15,14,3,1,2,30,108.24,-1.86035,-1.61456,-0.454588,-1.01516,-1.67505,0,0,0
9,0,45,0,1015,26,28,11,3,1,2,30,153.64,-1.9694,-1.66125,0.417216,-1.49071,-1.01113,0,0,0
7,0,44,0,305,12,15,3,3,1,2,30,72.68,-2.68911,-2.36205,-0.470226,-2.54727,-2.10587,0,1,1
10,0,44,2,7813,139,399,46,3,1,1,30,1914.08,2.12976,2.32331,3.01889,2.57458,2.93654,1,0,1
14,0,44,3,11770,166,26,50,4,1,1,45,363.4,2.57676,2.6364,0.297719,2.80285,0.859411,1,0,0
15,0,44,3,7023,87,123,40,3,1,1,30,776.4,1.8695,1.20138,1.80304,2.14944,1.53599,0,0,0
30,1,40,0,1260,59,31,20,3,1,2,30,176.76,-1.77263,0.252955,0.590841,-0.176317,-0.617102,0,1,1
28,0,43,10,10740,105,16,45,5,2,1,55,186.675,2.47137,1.84441,-0.38619,2.52535,-0.484196,1,0,1
20,0,43,3,6123,110,41,27,3,1,1,30,413.32,1.38904,1.878,0.997269,0.824775,0.985245,0,0,0
8,0,41,2,3145,34,15,17,4,1,1,45,116.975,0.125855,-1.2042,-0.47309,-0.576063,-1.50015,0,0,0
16,1,42,0,3295,53,24,19,3,1,2,30,229.92,0.228719,-0.053738,0.229117,-0.265837,0.0033534,0,1,1
16,1,43,0,2573,56,49,34,4,1,2,45,188.225,-0.417337,0.119807,1.20173,1.59492,-0.453805,0,1,1
7,0,43,0,438,14,15,5,3,1,2,30,78.08,-2.57945,-2.26983,-0.417102,-2.39514,-2.05695,0,1,1
8,0,43,2,1973,37,15,9,4,1,1,45,87.75,-1.02049,-1.00737,-0.507112,-1.80138,-1.91678,0,0,0
10,0,40,3,7090,109,29,25,5,1,1,55,151.485,1.90222,1.86882,0.45977,0.584138,-1.07274,0,0,0
7,0,43,0,933,19,24,7,4,1,2,45,83.8,-2.10607,-2.00223,0.178546,-2.03299,-1.94395,0,1,1
7,0,43,3,643,16,19,5,5,1,1,55,38.385,-2.4154,-2.17763,-0.131788,-2.38986,-2.56505,0,0,0
32,0,38,5,16380,250,15,83,2,2,1,25,815.85,3.11672,3.14159,-0.440411,3.0987,1.65305,1,0,0
13,0,41,5,7270,128,286,36,3,2,1,30,1439.92,1.97828,2.17354,2.6582,1.72874,2.66835,1,0,0
9,0,43,2,4023,94,17,31,3,1,1,30,232.68,0.680645,1.57198,-0.289765,1.27958,0.0381729,0,0,0
10,0,42,0,1970,56,53,23,4,1,2,45,183.15,-1.01264,0.0926123,1.27977,0.232131,-0.52416,0,0,0
13,0,43,2,3085,65,190,26,3,1,1,30,886,0.0822276,0.430796,2.2505,0.723285,1.88425,0,0,0
