Company_ID,Domain,Founding_Year,Country,City,Funding_Stage,Total_Funding_USD_Millions,Valuation_USD_Millions,Revenue_ARR_Millions,Monthly_Burn_Rate_Millions,Runway_Months_2024,Peak_Headcount_2023,Layoffs_2024_2025,Current_Headcount_2026,Investor_Tier,AI_Adoption_Level,Acquisition_Status
ADB429A6,Generative AI,2021,USA,Seattle,Seed,1.46,27.04,1.65,0.18,5.2,10,0,10,Tier 2 (Mid-size VC),Low,Independent
571603CC,FinTech,2021,USA,New York,Series B,18.83,90.63,3.41,0.97,17.6,51,0,51,Tier 2 (Mid-size VC),Medium,Independent
57E1E271,EdTech,2013,UK,Cambridge,Series B,9.49,81.69,3.36,0.8,10.5,58,0,58,Tier 3 (Angel/Seed),None,IPO
676CE683,Web3/Crypto,2020,China,Beijing,Seed,1.47,31.04,1.14,0.35,3.3,27,0,27,Tier 3 (Angel/Seed),Low,Independent
5DBCFB4F,Generative AI,2023,USA,Seattle,Series B,105.98,340.41,17.87,1.61,62.0,131,0,131,Tier 3 (Angel/Seed),High,Closed
6B1DD80A,Generative AI,2014,USA,Miami,Series B,274.49,1065.12,35.94,12.71,21.4,757,0,757,Tier 2 (Mid-size VC),High,Independent
D9C113FC,Robotics,2021,China,Beijing,Series A,3.92,28.56,1.91,0.57,5.9,48,0,48,Corporate VC (e.g. Google Ventures),High,Independent
886872E1,Web3/Crypto,2021,USA,Austin,Seed,17.33,207.5,39.93,0.82,18.8,48,0,48,Tier 3 (Angel/Seed),High,Independent
9055C60A,FinTech,2017,UK,Oxford,Seed,3.71,60.39,2.61,0.81,4.1,46,0,46,"Tier 1 (e.g. Sequoia, a16z)",Medium,Independent
EFDE3CE4,Generative AI,2022,USA,New York,Series B,12.49,99.14,15.5,0.46,22.3,35,0,35,Tier 2 (Mid-size VC),High,Independent
C70967C9,Cybersecurity,2014,USA,San Francisco,Series B,14.83,76.61,11.4,0.63,20.3,40,0,40,Corporate VC (e.g. Google Ventures),None,Independent
03041F30,SpaceTech,2020,USA,Seattle,Series C+,141.78,1179.03,91.84,15.16,9.3,809,343,466,Tier 3 (Angel/Seed),Low,Independent
8FEE194F,HealthTech,2020,USA,San Francisco,Series C+,202.08,2112.83,217.94,7.25,27.5,407,0,407,Corporate VC (e.g. Google Ventures),None,Independent
7155FF5C,Generative AI,2022,Israel,Jerusalem,Series B,0.0,22.74,1.87,0.08,0.0,5,0,5,Bootstrapped,None,Independent
75CDC185,SpaceTech,2021,USA,Miami,Series A,28.97,195.36,24.51,1.09,24.3,102,0,102,Tier 3 (Angel/Seed),High,Closed
E2CE4C96,Web3/Crypto,2020,USA,New York,Series A,11.12,68.87,3.29,0.81,12.2,55,20,35,Tier 2 (Mid-size VC),Medium,Independent
2B25BADA,ClimateTech,2015,Israel,Jerusalem,Series A,5.57,51.45,1.76,0.2,18.6,16,0,16,Tier 2 (Mid-size VC),High,Closed
E6E276EA,HealthTech,2021,USA,Austin,Seed,1.02,20.02,0.79,0.54,1.6,41,0,41,Corporate VC (e.g. Google Ventures),High,Independent
59FAA5EB,HealthTech,2021,USA,New York,Seed,6.68,76.1,2.69,0.52,10.8,33,0,33,"Tier 1 (e.g. Sequoia, a16z)",None,Independent
8910E9D2,Robotics,2021,Israel,Jerusalem,Series A,3.21,29.91,1.52,0.54,5.0,44,18,26,Tier 2 (Mid-size VC),Low,Independent
988EBCD1,ClimateTech,2024,USA,Seattle,Series A,9.15,89.14,3.02,0.61,12.9,32,0,32,Corporate VC (e.g. Google Ventures),Medium,Independent
0C058BA3,EdTech,2020,Japan,Tokyo,Series A,4.89,63.1,6.42,0.36,10.6,20,0,20,Tier 2 (Mid-size VC),Low,Independent
27EC757E,HealthTech,2018,USA,Miami,Series C+,262.67,2404.08,82.87,16.71,15.6,902,0,902,Corporate VC (e.g. Google Ventures),High,Independent
AED9A6E3,FinTech,2020,USA,Seattle,Seed,2.35,26.38,0.88,0.31,5.7,22,10,12,Tier 2 (Mid-size VC),High,Closed
80842589,HealthTech,2016,USA,New York,Seed,0.64,14.24,0.78,0.11,3.0,8,0,8,Tier 3 (Angel/Seed),High,Closed
44986783,HealthTech,2022,India,Hyderabad,Seed,4.42,64.08,4.2,0.26,12.3,14,4,10,Tier 3 (Angel/Seed),Medium,Closed
4BF94F73,HealthTech,2015,Germany,Berlin,Seed,1.58,12.96,0.89,0.28,4.2,22,0,22,Tier 2 (Mid-size VC),High,Independent
D888CD87,Robotics,2021,China,Beijing,Series A,3.27,27.52,1.07,0.63,4.5,50,12,38,Tier 2 (Mid-size VC),High,Acquired
5F4E0A73,HealthTech,2021,China,Shanghai,Series A,20.01,131.41,21.22,3.34,5.8,187,71,116,Corporate VC (e.g. Google Ventures),High,Independent
6682B570,Cybersecurity,2021,USA,Seattle,Series A,4.95,73.27,3.52,0.48,8.5,39,16,23,Tier 2 (Mid-size VC),Low,Independent
FC78E649,Web3/Crypto,2015,UK,London,Series C+,55.9,349.6,25.21,3.83,14.2,328,164,164,Corporate VC (e.g. Google Ventures),Low,Independent
7FA3E833,FinTech,2015,China,Shanghai,Series C+,101.54,621.91,22.46,6.57,15.2,425,121,304,"Tier 1 (e.g. Sequoia, a16z)",Low,Independent
B3DE5A92,Autonomous Vehicles,2020,USA,Austin,Seed,3.22,19.05,3.0,0.27,8.7,17,11,6,"Tier 1 (e.g. Sequoia, a16z)",High,Closed
AC448143,Generative AI,2020,USA,Austin,Seed,1.48,19.12,0.65,0.37,3.1,25,0,25,Tier 2 (Mid-size VC),Medium,Independent
D094AC43,Cybersecurity,2021,USA,New York,Seed,0.76,18.68,1.27,0.41,1.5,28,11,17,Tier 3 (Angel/Seed),Low,Independent
9BCA219D,Robotics,2020,Germany,Munich,Seed,2.04,25.26,1.02,0.15,8.2,10,0,10,Tier 2 (Mid-size VC),None,Independent
42FDA9FB,Cybersecurity,2023,Japan,Kyoto,Seed,0.41,12.73,0.48,0.8,0.5,46,0,46,Corporate VC (e.g. Google Ventures),Medium,Independent
2ACC9C7B,Generative AI,2016,India,Hyderabad,Series A,34.84,290.32,46.48,2.34,14.3,128,0,128,"Tier 1 (e.g. Sequoia, a16z)",Low,Independent
F6A21EA7,Autonomous Vehicles,2020,USA,Boston,Series C+,7.96,59.9,3.36,1.23,6.0,67,0,67,Tier 3 (Angel/Seed),High,Independent
0B0C2E8A,Web3/Crypto,2023,Canada,Toronto,Seed,3.36,44.53,2.18,0.75,4.0,52,41,11,Tier 2 (Mid-size VC),High,Closed
CA143706,ClimateTech,2020,USA,Boston,Post-IPO,396.66,3078.48,265.96,11.87,33.1,1112,0,1112,Tier 2 (Mid-size VC),Medium,Independent
8187AA08,ClimateTech,2022,Germany,Berlin,Pre-IPO,58.04,348.6,11.93,3.39,16.6,172,52,120,Tier 2 (Mid-size VC),Low,Acquired
2D452970,FinTech,2014,China,Beijing,Series A,7.38,97.5,6.43,0.47,12.9,25,0,25,Tier 3 (Angel/Seed),None,Independent
AC75E31E,ClimateTech,2022,USA,Austin,Post-IPO,90.13,346.55,18.13,4.27,20.6,277,61,216,Tier 3 (Angel/Seed),High,Independent
9B64861B,Generative AI,2025,UK,Cambridge,Series B,36.54,297.03,37.3,1.39,24.5,84,0,84,Tier 2 (Mid-size VC),High,Independent
5DDB4A02,Generative AI,2021,Japan,Tokyo,Series A,15.39,176.75,26.11,0.66,20.2,46,0,46,"Tier 1 (e.g. Sequoia, a16z)",High,Independent
77217D95,Robotics,2023,USA,Miami,Series B,30.15,123.61,18.93,1.75,16.3,90,0,90,Corporate VC (e.g. Google Ventures),High,Independent
E4916C74,FinTech,2022,USA,Boston,Series A,2.25,32.06,1.09,0.24,6.6,14,0,14,Corporate VC (e.g. Google Ventures),High,Independent
BAA3070C,HealthTech,2018,Canada,Montreal,Seed,0.42,20.46,0.78,0.38,0.9,23,0,23,Tier 2 (Mid-size VC),High,Independent
DFD0BAFF,HealthTech,2016,USA,Austin,Series C+,91.97,621.6,23.44,10.6,8.6,554,322,232,Tier 3 (Angel/Seed),None,Acquired (Fire Sale)
A173C66A,Cybersecurity,2018,Singapore,Singapore,Series A,9.02,68.07,4.29,0.4,18.0,25,0,25,"Tier 1 (e.g. Sequoia, a16z)",High,Independent
8976ACC4,Cybersecurity,2020,India,Mumbai,Series A,1.06,25.97,1.39,0.63,1.5,34,15,19,Tier 2 (Mid-size VC),High,Closed
0DB4C262,Cybersecurity,2019,India,Delhi NCR,Seed,2.18,33.09,2.13,0.5,3.6,28,9,19,Tier 2 (Mid-size VC),Medium,Independent
932D0241,Cybersecurity,2017,USA,Boston,Seed,0.34,18.44,1.56,0.47,0.6,34,0,34,Tier 3 (Angel/Seed),High,Independent
2C953143,HealthTech,2020,India,Mumbai,Series A,18.64,71.47,7.88,0.6,26.6,44,0,44,Tier 3 (Angel/Seed),High,Independent
7A857C29,Generative AI,2019,UK,Oxford,Series B,66.29,789.75,28.88,2.54,25.1,159,0,159,"Tier 1 (e.g. Sequoia, a16z)",Low,Independent
8E94D095,FinTech,2015,USA,Austin,Series B,15.08,74.69,4.03,0.31,36.8,30,0,30,Tier 2 (Mid-size VC),High,Independent
623CCD1D,Robotics,2021,USA,San Francisco,Seed,0.96,26.17,1.75,0.79,1.1,49,0,49,Tier 3 (Angel/Seed),Low,Independent
09E8EA3E,ClimateTech,2020,France,Lyon,Seed,0.44,14.13,0.89,0.56,0.7,33,0,33,Tier 2 (Mid-size VC),Medium,Independent
DB47305B,HealthTech,2020,USA,Austin,Seed,2.26,36.37,6.58,0.18,8.1,10,0,10,Tier 2 (Mid-size VC),High,Independent
8F1260C1,Web3/Crypto,2021,USA,Miami,Series A,54.27,541.95,18.56,2.73,19.2,230,85,145,Tier 2 (Mid-size VC),Low,IPO
912D9609,Autonomous Vehicles,2019,Israel,Tel Aviv,Seed,0.78,23.37,0.8,0.53,1.2,37,0,37,Tier 3 (Angel/Seed),High,Independent
240AFBFA,Generative AI,2019,China,Beijing,Pre-IPO,148.34,726.57,78.96,5.1,28.5,369,0,369,Corporate VC (e.g. Google Ventures),Low,Independent
1808C686,ClimateTech,2023,France,Lyon,Series A,4.74,31.14,1.46,0.22,14.8,21,5,16,Tier 2 (Mid-size VC),Medium,Independent
705D421D,Cybersecurity,2021,France,Lyon,Seed,1.01,25.42,3.78,0.55,1.6,33,14,19,Tier 3 (Angel/Seed),High,Independent
D2ADBD99,HealthTech,2023,China,Shanghai,Series A,11.41,138.99,4.78,0.42,21.9,36,0,36,Tier 3 (Angel/Seed),High,Independent
C5B40F8C,FinTech,2020,Israel,Jerusalem,Series C+,80.71,545.64,23.03,2.63,29.6,218,0,218,Tier 2 (Mid-size VC),High,Independent
4BAA09DD,HealthTech,2021,USA,Seattle,Series B,26.99,127.33,4.41,2.3,11.2,145,0,145,Corporate VC (e.g. Google Ventures),High,Independent
8DB322D5,FinTech,2012,USA,Seattle,Pre-IPO,176.1,1551.04,59.96,9.02,19.3,604,0,604,Tier 3 (Angel/Seed),Medium,Independent
2DB77750,Generative AI,2021,USA,Austin,Series B,95.29,600.07,21.93,7.1,13.2,377,181,196,Corporate VC (e.g. Google Ventures),Medium,Independent
72065A77,EdTech,2012,USA,Seattle,Seed,2.91,26.99,4.05,0.33,6.8,24,0,24,"Tier 1 (e.g. Sequoia, a16z)",High,Independent
68699870,Robotics,2020,USA,Boston,Series C+,48.84,354.64,16.19,5.64,8.5,292,142,150,Corporate VC (e.g. Google Ventures),Low,Independent
B6B2A214,Generative AI,2021,USA,Miami,Series C+,128.35,1552.8,67.44,3.35,37.2,316,0,316,Tier 2 (Mid-size VC),High,Independent
475F6F01,FinTech,2020,China,Hangzhou,Series B,33.32,134.75,5.41,1.97,16.1,163,46,117,Tier 2 (Mid-size VC),None,Independent
FACA0288,ClimateTech,2023,China,Hangzhou,Series C+,20.96,91.13,3.36,0.88,21.4,83,0,83,Corporate VC (e.g. Google Ventures),High,Acquired
ADEA46C5,Autonomous Vehicles,2021,USA,New York,Series B,18.65,223.98,10.75,0.97,17.4,84,0,84,Tier 2 (Mid-size VC),High,Independent
F0327614,Generative AI,2024,UK,London,Seed,3.03,45.44,8.23,0.98,2.8,51,0,51,Tier 2 (Mid-size VC),None,Acquired
115C6EEC,EdTech,2014,USA,Austin,Pre-IPO,167.83,1073.48,42.3,9.88,16.8,683,163,520,"Tier 1 (e.g. Sequoia, a16z)",Medium,IPO
DB2573E2,SpaceTech,2019,India,Mumbai,Series A,30.08,249.54,26.37,1.83,15.6,109,48,61,Corporate VC (e.g. Google Ventures),Medium,Independent
89C74F56,Generative AI,2014,India,Hyderabad,Series C+,208.52,933.81,67.29,15.06,13.8,871,0,871,Tier 2 (Mid-size VC),High,Independent
86087D49,Generative AI,2021,Canada,Vancouver,Post-IPO,1009.12,7549.28,376.57,50.57,19.9,2914,0,2914,Tier 2 (Mid-size VC),High,Independent
E68661A7,Web3/Crypto,2024,Japan,Kyoto,Series B,70.24,239.25,9.34,1.74,38.2,141,0,141,Tier 2 (Mid-size VC),Medium,Independent
EC1F6D93,ClimateTech,2015,China,Hangzhou,Series B,11.56,109.23,5.2,1.03,10.2,69,23,46,Tier 3 (Angel/Seed),None,Independent
F2ABA199,FinTech,2019,USA,Austin,Pre-IPO,62.52,645.44,23.25,3.24,18.7,190,0,190,Corporate VC (e.g. Google Ventures),None,Independent
0D4918F6,Generative AI,2019,UK,Oxford,Series A,14.67,171.43,7.09,0.39,29.9,28,0,28,Tier 2 (Mid-size VC),High,Closed
DF2522C0,Robotics,2021,USA,New York,Seed,0.59,18.69,0.63,0.25,1.7,13,0,13,Tier 3 (Angel/Seed),High,Closed
8A3218B9,FinTech,2016,China,Beijing,Series C+,53.85,359.62,16.01,2.02,25.4,105,0,105,Tier 2 (Mid-size VC),High,Independent
C70DEC29,Generative AI,2021,UK,Oxford,Post-IPO,250.72,784.06,125.63,15.32,16.3,1159,0,1159,Tier 3 (Angel/Seed),Medium,Independent
969052F3,Cybersecurity,2023,USA,Austin,Seed,2.75,34.82,1.25,0.55,4.2,41,18,23,Tier 3 (Angel/Seed),Low,Acquired
284D4352,Generative AI,2018,India,Mumbai,Series A,3.11,33.65,3.19,0.17,11.5,13,4,9,Tier 2 (Mid-size VC),High,Independent
D367249B,Cybersecurity,2021,Japan,Kyoto,Pre-IPO,90.38,958.22,163.65,4.22,20.9,310,0,310,Tier 2 (Mid-size VC),None,Independent
9C5C846D,Robotics,2019,France,Lyon,Post-IPO,141.63,1393.83,76.44,7.46,18.7,563,126,437,Corporate VC (e.g. Google Ventures),Medium,Independent
419EE2CE,HealthTech,2014,USA,San Francisco,Series A,4.72,36.93,1.52,0.24,13.9,16,0,16,Tier 3 (Angel/Seed),High,Independent
85DC8959,ClimateTech,2018,USA,Miami,Series A,0.0,19.19,1.51,0.37,0.0,29,0,29,Bootstrapped,Medium,Closed
903C3FCF,Robotics,2020,USA,Boston,Series A,0.0,1.64,0.07,0.74,0.0,42,0,42,Bootstrapped,Medium,Closed
0706407D,Cybersecurity,2018,UK,London,Series A,10.26,66.33,8.58,0.77,11.8,58,29,29,Corporate VC (e.g. Google Ventures),Low,Acquired
9CF00873,Generative AI,2018,USA,New York,Series A,120.39,848.84,29.38,7.58,15.7,453,0,453,Tier 2 (Mid-size VC),High,Acquired
538CB767,Cybersecurity,2014,China,Shenzhen,Series A,3.89,26.12,1.95,0.93,3.8,54,29,25,Corporate VC (e.g. Google Ventures),Low,Closed
AC535941,HealthTech,2020,USA,Seattle,Seed,0.39,20.24,1.57,0.37,0.8,23,10,13,Tier 3 (Angel/Seed),None,Independent
76817F87,Robotics,2014,USA,San Francisco,Pre-IPO,20.97,236.47,28.53,1.11,17.3,97,27,70,Corporate VC (e.g. Google Ventures),High,Independent
CAEC742E,Generative AI,2013,USA,New York,Seed,3.39,36.19,1.25,0.49,5.7,28,0,28,Tier 3 (Angel/Seed),Medium,Independent
691961C2,HealthTech,2019,USA,San Francisco,Seed,1.25,30.8,1.22,0.48,2.2,29,0,29,"Tier 1 (e.g. Sequoia, a16z)",None,Independent
A87826B9,Cybersecurity,2023,China,Shenzhen,Seed,0.79,14.68,0.5,0.07,4.6,6,0,6,Corporate VC (e.g. Google Ventures),High,Closed
0B939847,FinTech,2017,USA,Miami,Seed,1.15,27.05,0.94,0.7,1.4,46,0,46,Tier 2 (Mid-size VC),High,Independent
D21FA7FA,Robotics,2018,USA,New York,Seed,1.72,24.03,2.37,0.35,3.8,26,0,26,Tier 2 (Mid-size VC),None,Independent
8A789BE5,FinTech,2020,UK,London,Series C+,23.76,138.17,17.05,2.84,8.1,168,0,168,Tier 3 (Angel/Seed),Low,Independent
6B513EC4,HealthTech,2020,China,Hangzhou,Series B,62.79,631.01,39.54,2.29,26.3,211,0,211,Tier 2 (Mid-size VC),High,Independent
5E5FAA64,EdTech,2015,USA,Seattle,Series B,26.66,150.18,10.75,1.84,13.7,163,0,163,"Tier 1 (e.g. Sequoia, a16z)",High,Independent
454FA112,Robotics,2018,USA,Austin,Series A,2.23,30.09,3.45,0.5,3.7,38,10,28,Tier 3 (Angel/Seed),High,Independent
DE749D14,Generative AI,2019,USA,New York,Seed,6.05,79.22,3.29,0.66,8.0,35,0,35,Tier 3 (Angel/Seed),Medium,Acquired
CCAA7689,HealthTech,2020,China,Hangzhou,Series A,5.04,49.47,2.75,0.6,7.2,34,0,34,Tier 3 (Angel/Seed),High,Closed
59ACC3C7,HealthTech,2023,India,Hyderabad,Seed,0.57,16.69,0.73,0.49,1.0,26,7,19,Corporate VC (e.g. Google Ventures),High,Independent
C6268E20,HealthTech,2020,UK,Cambridge,Seed,0.65,17.65,0.59,0.1,3.2,8,0,8,Tier 3 (Angel/Seed),Medium,Independent
AC54B0FF,SpaceTech,2023,China,Hangzhou,Seed,3.55,22.98,0.83,0.93,3.4,50,0,50,Tier 3 (Angel/Seed),High,Independent
DB1BC1F2,Autonomous Vehicles,2014,USA,Boston,Seed,1.15,15.16,0.51,0.86,1.2,46,0,46,Tier 3 (Angel/Seed),Medium,Closed
0A3C1594,Generative AI,2014,USA,Miami,Series A,7.24,41.61,1.49,0.75,8.5,44,0,44,Tier 3 (Angel/Seed),Medium,Independent
6BFABEB9,HealthTech,2019,Canada,Toronto,Series C+,17.59,139.33,11.7,1.5,11.0,82,30,52,Tier 2 (Mid-size VC),Medium,Independent
08909CFC,HealthTech,2012,China,Shenzhen,Series A,6.55,68.95,2.84,0.79,7.4,42,0,42,Tier 3 (Angel/Seed),High,Acquired
25534027,Generative AI,2015,USA,Seattle,Seed,5.84,70.69,2.41,0.64,7.9,32,21,11,Tier 2 (Mid-size VC),High,Acquired (Fire Sale)
D19ED76B,FinTech,2021,China,Hangzhou,Seed,0.76,18.26,2.67,0.12,3.5,8,0,8,Tier 2 (Mid-size VC),Medium,Acquired
A4388928,HealthTech,2019,USA,New York,Series A,3.49,42.11,2.46,0.16,13.4,15,0,15,Tier 3 (Angel/Seed),Low,Acquired
A121507C,FinTech,2019,USA,New York,Series B,0.0,13.42,0.46,0.34,0.0,18,0,18,Bootstrapped,High,Independent
2BEF7093,Web3/Crypto,2020,USA,Austin,Series B,38.81,360.9,19.88,3.86,9.8,221,152,69,Tier 3 (Angel/Seed),Medium,Closed
60791331,FinTech,2014,India,Delhi NCR,Seed,0.26,20.49,1.71,0.26,0.7,17,6,11,Corporate VC (e.g. Google Ventures),Medium,Independent
87245C16,SpaceTech,2015,India,Mumbai,Series C+,37.86,163.16,5.48,1.65,21.6,112,0,112,Tier 3 (Angel/Seed),Low,Acquired
DCF22797,Generative AI,2015,Germany,Berlin,Series C+,54.94,444.97,52.19,1.88,27.7,175,0,175,Corporate VC (e.g. Google Ventures),Medium,Independent
8602B3D3,FinTech,2015,France,Lyon,Post-IPO,136.24,1052.03,67.15,6.99,19.2,667,0,667,Tier 3 (Angel/Seed),Medium,Acquired
0B0044B8,Robotics,2020,USA,Miami,Series B,28.88,220.18,30.0,2.41,11.5,154,67,87,Corporate VC (e.g. Google Ventures),Medium,Independent
4CAC8FFA,Robotics,2020,Germany,Berlin,Series B,7.91,70.68,4.74,0.57,11.8,50,0,50,Tier 2 (Mid-size VC),Medium,Independent
A4034258,FinTech,2015,USA,Austin,Series A,7.73,55.53,4.59,0.45,14.1,40,8,32,Tier 2 (Mid-size VC),Medium,Independent
D597BA0D,Web3/Crypto,2017,USA,Seattle,Series B,21.89,212.47,9.96,2.61,8.1,135,108,27,Tier 3 (Angel/Seed),High,Closed
18EAC68B,Cybersecurity,2018,USA,Seattle,Series B,45.88,338.05,30.35,1.65,26.2,158,0,158,"Tier 1 (e.g. Sequoia, a16z)",High,Independent
B70AC1EF,Web3/Crypto,2023,USA,New York,Series A,4.76,35.36,1.48,0.6,6.8,42,29,13,Tier 3 (Angel/Seed),High,Closed
00748AD2,Generative AI,2020,USA,San Francisco,Series A,59.43,396.2,17.16,1.96,28.8,132,0,132,"Tier 1 (e.g. Sequoia, a16z)",High,Closed
015047C5,Generative AI,2024,UK,London,Post-IPO,968.77,5021.24,170.64,32.95,29.3,2413,0,2413,Tier 3 (Angel/Seed),Medium,Independent
2BC5D3EE,Generative AI,2017,Singapore,Singapore,Series A,10.44,91.2,4.97,0.82,11.3,54,0,54,Tier 2 (Mid-size VC),Medium,Independent
161DCA95,Cybersecurity,2021,USA,New York,Series B,36.92,251.89,18.67,3.26,11.0,171,0,171,Tier 3 (Angel/Seed),None,Independent
A19B4467,Generative AI,2016,USA,New York,Series B,16.69,82.91,2.89,0.44,30.9,42,0,42,Tier 2 (Mid-size VC),High,Independent
736832F6,HealthTech,2018,UK,Cambridge,Series B,12.63,122.7,11.68,0.39,25.8,24,0,24,Tier 3 (Angel/Seed),High,Independent
2E3334AB,SpaceTech,2013,China,Shanghai,Series C+,160.04,1722.19,84.31,6.45,24.4,398,0,398,Tier 2 (Mid-size VC),High,Independent
AD9B5427,ClimateTech,2021,USA,Seattle,Series A,8.29,61.54,3.81,0.54,13.0,47,0,47,Tier 3 (Angel/Seed),Medium,Independent
0D2698D4,Generative AI,2019,USA,Miami,Seed,8.89,73.83,3.28,0.48,15.3,34,0,34,Corporate VC (e.g. Google Ventures),High,Independent
F1D6F470,Generative AI,2019,Singapore,Singapore,Seed,14.41,168.23,7.31,0.6,20.6,45,0,45,Tier 3 (Angel/Seed),High,Closed
17B8D63E,Robotics,2012,China,Shanghai,Seed,1.16,21.09,0.78,0.28,3.1,15,0,15,Tier 2 (Mid-size VC),Medium,Independent
C7664F8E,Autonomous Vehicles,2019,USA,San Francisco,Series B,47.42,519.92,19.09,4.91,9.5,300,0,300,Tier 3 (Angel/Seed),High,Independent
8778235F,FinTech,2021,Israel,Tel Aviv,Series C+,31.74,356.06,35.91,2.9,10.6,171,58,113,Corporate VC (e.g. Google Ventures),Medium,Independent
BC236342,HealthTech,2020,China,Shenzhen,Series A,4.04,54.59,2.3,0.72,4.9,43,27,16,Corporate VC (e.g. Google Ventures),High,Acquired (Fire Sale)
7F7BB809,Generative AI,2022,Germany,Munich,Series B,0.0,40.47,1.42,0.4,0.0,27,0,27,Bootstrapped,High,Independent
E3FCE55F,Generative AI,2023,USA,San Francisco,Series C+,280.45,1586.87,97.45,7.97,34.8,648,0,648,Tier 2 (Mid-size VC),High,Closed
DFE3B684,Cybersecurity,2020,USA,Miami,Series A,5.09,24.9,2.31,0.43,9.6,33,0,33,Corporate VC (e.g. Google Ventures),High,Closed
5182D9B3,EdTech,2022,UK,London,Series A,37.01,155.02,21.46,2.22,16.0,153,31,122,"Tier 1 (e.g. Sequoia, a16z)",Medium,Independent
2ECB6E9F,FinTech,2020,Japan,Tokyo,Series A,5.26,72.68,7.71,0.77,6.0,51,0,51,Tier 3 (Angel/Seed),High,Closed
CA6133B9,Robotics,2020,UK,London,Series C+,25.2,147.71,13.15,2.45,9.9,244,77,167,"Tier 1 (e.g. Sequoia, a16z)",Medium,Independent
49F57370,FinTech,2016,UK,London,Seed,1.2,18.82,0.74,0.17,4.4,10,7,3,Tier 3 (Angel/Seed),Medium,Closed
8011E40B,Robotics,2019,China,Shanghai,Seed,0.95,26.9,1.51,0.13,4.1,12,5,7,Tier 2 (Mid-size VC),High,Independent
F9D05459,ClimateTech,2021,Germany,Berlin,Series A,5.31,35.91,3.4,0.26,14.8,24,8,16,Tier 3 (Angel/Seed),High,Independent
1EC5B3CE,Robotics,2019,India,Bengaluru,Series A,15.1,185.51,8.46,0.77,17.4,65,0,65,Tier 3 (Angel/Seed),Low,Independent
B3FE7868,ClimateTech,2018,France,Lyon,Seed,0.73,15.24,0.58,0.12,3.3,10,0,10,Tier 3 (Angel/Seed),High,Closed
0C61601E,HealthTech,2021,USA,Miami,Series B,5.92,32.34,6.11,0.24,17.4,16,4,12,Tier 2 (Mid-size VC),Medium,Independent
3FEA9CE7,Robotics,2020,USA,Miami,Series C+,348.04,1657.86,107.53,14.71,23.5,1093,0,1093,"Tier 1 (e.g. Sequoia, a16z)",Low,Independent
EB134EBD,EdTech,2020,Singapore,Singapore,Series A,6.69,79.63,3.18,0.36,14.5,18,0,18,Corporate VC (e.g. Google Ventures),Low,Acquired
9CD3E4B0,FinTech,2019,China,Shenzhen,Post-IPO,374.98,2042.23,172.51,12.35,30.1,1015,0,1015,Tier 3 (Angel/Seed),Medium,Closed
C32D9A06,Robotics,2019,France,Paris,Series C+,10.89,51.84,5.74,0.77,12.5,61,0,61,Tier 2 (Mid-size VC),High,Independent
C65356E8,Robotics,2019,USA,Seattle,Series C+,19.95,71.98,4.21,1.26,14.7,80,0,80,Tier 3 (Angel/Seed),High,Independent
05DBC6C8,EdTech,2021,France,Paris,Pre-IPO,158.9,1758.27,77.54,9.96,15.8,931,106,825,Tier 3 (Angel/Seed),Medium,Independent
05F899F5,ClimateTech,2021,USA,Miami,Pre-IPO,100.13,860.11,76.12,4.01,24.4,239,32,207,Corporate VC (e.g. Google Ventures),Low,Independent
930AD4C0,FinTech,2015,USA,Boston,Series B,136.83,563.94,87.67,7.06,19.1,393,83,310,"Tier 1 (e.g. Sequoia, a16z)",High,Independent
787E201A,Generative AI,2022,India,Bengaluru,Seed,2.18,24.63,1.1,0.83,2.3,45,0,45,Tier 3 (Angel/Seed),Low,Independent
3D323CE0,Generative AI,2016,USA,Boston,Seed,4.0,48.14,3.49,0.51,6.6,33,0,33,"Tier 1 (e.g. Sequoia, a16z)",Medium,Independent
05A093D6,Web3/Crypto,2022,USA,San Francisco,Pre-IPO,418.84,4787.58,677.55,26.74,15.6,2567,933,1634,Corporate VC (e.g. Google Ventures),Low,Independent
4CB896CF,Web3/Crypto,2016,China,Beijing,Series C+,219.72,1757.66,68.44,14.09,15.5,1144,565,579,Corporate VC (e.g. Google Ventures),Medium,IPO
578568FF,Generative AI,2020,France,Lyon,Series B,0.0,18.41,1.16,0.32,0.0,27,0,27,Bootstrapped,Low,Independent
420FAE21,Cybersecurity,2023,UK,Cambridge,Seed,0.92,19.46,1.03,0.41,1.8,30,9,21,Corporate VC (e.g. Google Ventures),Medium,Independent
B1DDE1EE,HealthTech,2021,Germany,Berlin,Seed,1.8,23.31,0.93,0.26,5.0,26,0,26,Tier 3 (Angel/Seed),Low,Independent
0B9E48B5,Robotics,2023,China,Hangzhou,Series B,63.65,316.22,15.79,0.79,71.5,70,0,70,Tier 3 (Angel/Seed),Medium,Independent
2CB9B4BF,Generative AI,2023,Israel,Tel Aviv,Series A,37.67,263.8,19.6,1.42,24.8,87,0,87,Corporate VC (e.g. Google Ventures),Medium,Independent
FD7FF35B,Generative AI,2019,UK,Oxford,Seed,8.95,57.47,2.58,0.52,14.4,29,0,29,Corporate VC (e.g. Google Ventures),Medium,Independent
