position_id,asset,position_side,leverage,margin_mode,notional_usd,initial_margin,init_margin_rate,maint_margin_rate,liq_distance_pct,vol_regime,hourly_volatility,funding_rate_8h,adds_margin,uses_stop_loss,intended_hold_hours,time_to_liquidation_hours,pnl_pct,got_liquidated,survived
POS052398,altcoin_smallcap,long,43,isolated,4540.0,105.58,0.0233,0.0116,1.163,calm,0.018,-0.00071,0,0,6,6.0,-100.0,1,0
POS052399,DOGE,short,34,isolated,2866.0,84.29,0.0294,0.0147,1.471,normal,0.022,-0.0001,1,1,30,,455.2,0,1
POS052400,HYPE,long,14,cross,8119.0,579.93,0.0714,0.0357,3.571,calm,0.012,-0.00017,0,1,21,,53.1,0,1
POS052401,DOGE,short,28,isolated,7225.0,258.04,0.0357,0.0179,1.786,normal,0.022,9e-05,0,0,2,1.0,-100.0,1,0
POS052402,altcoin_smallcap,long,49,cross,2832.0,57.8,0.0204,0.0102,1.02,calm,0.018,-0.00025,0,0,12,3.0,-100.0,1,0
POS052403,DOGE,long,48,cross,16448.0,342.67,0.0208,0.0104,1.042,volatile,0.0396,0.00076,1,0,5,3.0,-100.0,1,0
POS052404,BTC,long,5,isolated,7411.0,1482.2,0.2,0.1,10.0,normal,0.008,0.00018,0,1,12,,15.6,0,1
POS052405,AVAX,short,13,isolated,3909.0,300.69,0.0769,0.0385,3.846,volatile,0.0288,0.00046,1,0,1,,35.1,0,1
POS052406,ARB,long,23,isolated,463.0,20.13,0.0435,0.0217,2.174,calm,0.0108,0.00012,0,0,5,,-6.9,0,1
POS052407,ETH,long,68,cross,3380.0,49.71,0.0147,0.0074,0.735,volatile,0.018,0.0009,0,0,16,2.0,-100.0,1,0
POS052408,ARB,long,28,isolated,3610.0,128.93,0.0357,0.0179,1.786,calm,0.0108,-0.00067,0,1,29,,169.5,0,1
POS052409,SOL,long,26,cross,2523.0,97.04,0.0385,0.0192,1.923,crash,0.048,0.0008,0,1,15,,-84.3,0,1
POS052410,HYPE,long,25,isolated,8979.0,359.16,0.04,0.02,2.0,normal,0.02,-5e-05,0,1,35,3.0,-100.0,1,0
POS052411,HYPE,short,9,cross,12165.0,1351.67,0.1111,0.0556,5.556,volatile,0.036,0.00037,0,0,27,,152.4,0,1
POS052412,ETH,short,8,isolated,3689.0,461.12,0.125,0.0625,6.25,normal,0.01,0.00029,0,1,13,,44.6,0,1
POS052413,DOGE,long,37,cross,12745.0,344.46,0.027,0.0135,1.351,crash,0.0704,0.00086,0,0,10,,849.3,0,1
POS052414,AVAX,short,27,isolated,1887.0,69.89,0.037,0.0185,1.852,calm,0.0096,-0.00083,0,0,12,4.0,-100.0,1,0
POS052415,DOGE,short,95,cross,8789.0,92.52,0.0105,0.0053,0.526,normal,0.022,-0.0002,0,0,7,1.0,-100.0,1,0
POS052416,HYPE,short,18,cross,4002.0,222.33,0.0556,0.0278,2.778,volatile,0.036,-0.0002,1,1,18,1.0,-100.0,1,0
POS052417,altcoin_smallcap,long,21,cross,3909.0,186.14,0.0476,0.0238,2.381,crash,0.096,2e-05,0,1,2,,-100.0,0,1
POS052418,ARB,long,26,isolated,4506.0,173.31,0.0385,0.0192,1.923,crash,0.0576,0.00093,0,0,20,1.0,-100.0,1,0
POS052419,AVAX,short,25,cross,9897.0,395.88,0.04,0.02,2.0,normal,0.016,-0.00052,0,0,14,,121.4,0,1
POS052420,SOL,short,63,isolated,3892.0,61.78,0.0159,0.0079,0.794,calm,0.009,0.00069,1,0,5,1.0,-100.0,1,0
POS052421,BTC,short,28,cross,5486.0,195.93,0.0357,0.0179,1.786,normal,0.008,7e-05,0,0,2,,-2.7,0,1
POS052422,BTC,long,81,cross,5102.0,62.99,0.0123,0.0062,0.617,calm,0.0048,-0.00074,0,0,27,,46.8,0,1
POS052423,BTC,short,25,isolated,5547.0,221.88,0.04,0.02,2.0,calm,0.0048,0.0002,0,1,6,,46.7,0,1
POS052424,BTC,long,21,isolated,15164.0,722.1,0.0476,0.0238,2.381,normal,0.008,-0.00027,1,0,1,,6.0,0,1
POS052425,ETH,long,54,cross,9388.0,173.85,0.0185,0.0093,0.926,volatile,0.018,0.0005,0,1,24,,-77.5,0,1
POS052426,AVAX,short,44,isolated,968.0,22.0,0.0227,0.0114,1.136,normal,0.016,0.00032,0,0,4,,-16.6,0,1
POS052427,BTC,short,18,isolated,3882.0,215.67,0.0556,0.0278,2.778,normal,0.008,-2e-05,1,0,1,,-7.8,0,1
POS052428,BTC,long,62,isolated,2242.0,36.16,0.0161,0.0081,0.806,normal,0.008,0.00074,0,0,5,5.0,-100.0,1,0
POS052429,HYPE,long,24,isolated,10443.0,435.12,0.0417,0.0208,2.083,calm,0.012,-0.00014,0,0,6,6.0,-100.0,1,0
POS052430,AVAX,long,35,cross,5219.0,149.11,0.0286,0.0143,1.429,normal,0.016,0.00106,1,1,17,,-66.6,0,1
POS052431,BTC,long,14,cross,7293.0,520.93,0.0714,0.0357,3.571,calm,0.0048,0.00034,1,1,13,,3.4,0,1
POS052432,SOL,long,48,isolated,5925.0,123.44,0.0208,0.0104,1.042,volatile,0.027,-0.00012,0,1,1,,20.4,0,1
POS052433,ARB,long,75,isolated,1741.0,23.21,0.0133,0.0067,0.667,normal,0.018,-0.00031,0,0,3,2.0,-100.0,1,0
POS052434,BTC,long,53,isolated,7397.0,139.57,0.0189,0.0094,0.943,volatile,0.0144,0.00068,0,0,4,1.0,-100.0,1,0
POS052435,AVAX,short,29,cross,3282.0,113.17,0.0345,0.0172,1.724,normal,0.016,0.0003,1,1,16,,385.1,0,1
POS052436,SOL,long,40,cross,12370.0,309.25,0.025,0.0125,1.25,normal,0.015,-0.0003,0,0,21,1.0,-100.0,1,0
POS052437,SOL,long,27,cross,3989.0,147.74,0.037,0.0185,1.852,normal,0.015,-0.0003,0,1,25,,136.7,0,1
POS052438,SOL,long,13,isolated,12941.0,995.46,0.0769,0.0385,3.846,normal,0.015,0.00076,0,1,20,,148.9,0,1
POS052439,HYPE,long,17,isolated,7212.0,424.24,0.0588,0.0294,2.941,calm,0.012,1e-05,0,1,4,,-34.4,0,1
POS052440,ARB,long,63,isolated,3187.0,50.59,0.0159,0.0079,0.794,normal,0.018,-4e-05,0,1,16,,-100.0,0,1
POS052441,BTC,short,52,isolated,1985.0,38.17,0.0192,0.0096,0.962,normal,0.008,-8e-05,1,1,3,,114.4,0,1
POS052442,ARB,short,96,cross,2698.0,28.1,0.0104,0.0052,0.521,normal,0.018,-0.00066,1,1,24,,-100.0,0,1
POS052443,ETH,long,22,isolated,21144.0,961.09,0.0455,0.0227,2.273,calm,0.006,0.00024,0,0,56,22.0,-100.0,1,0
POS052444,ETH,long,80,isolated,2833.0,35.41,0.0125,0.0062,0.625,calm,0.006,-0.00035,0,0,26,,189.8,0,1
POS052445,SOL,long,26,isolated,10906.0,419.46,0.0385,0.0192,1.923,volatile,0.027,5e-05,0,1,30,,712.6,0,1
POS052446,BTC,short,13,cross,4656.0,358.15,0.0769,0.0385,3.846,calm,0.0048,-0.00025,1,0,31,,71.8,0,1
POS052447,ETH,long,76,isolated,5436.0,71.53,0.0132,0.0066,0.658,calm,0.006,0.0002,1,0,40,,154.4,0,1
POS052448,ETH,long,51,isolated,1594.0,31.25,0.0196,0.0098,0.98,normal,0.01,0.0011,0,0,2,,-7.8,0,1
POS052449,AVAX,long,15,cross,8465.0,564.33,0.0667,0.0333,3.333,normal,0.016,0.00026,0,0,24,,330.7,0,1
POS052450,BTC,long,21,isolated,4946.0,235.52,0.0476,0.0238,2.381,crash,0.0256,0.00034,0,0,1,,28.4,0,1
POS052451,altcoin_smallcap,long,10,isolated,17485.0,1748.5,0.1,0.05,5.0,normal,0.03,0.0005,0,0,25,8.0,-100.0,1,0
POS052452,AVAX,long,66,isolated,2379.0,36.05,0.0152,0.0076,0.758,normal,0.016,-0.00015,0,1,10,,-48.9,0,1
POS052453,SOL,short,76,cross,11849.0,155.91,0.0132,0.0066,0.658,calm,0.009,0.00019,0,1,63,,892.6,0,1
POS052454,BTC,long,12,isolated,480.0,40.0,0.0833,0.0417,4.167,crash,0.0256,0.00076,1,0,12,12.0,-100.0,1,0
POS052455,SOL,long,12,cross,8493.0,707.75,0.0833,0.0417,4.167,calm,0.009,-0.0,0,0,5,,-26.1,0,1
POS052456,BTC,long,83,cross,6092.0,73.4,0.012,0.006,0.602,normal,0.008,-0.00026,0,0,21,1.0,-100.0,1,0
POS052457,AVAX,short,21,isolated,7503.0,357.29,0.0476,0.0238,2.381,crash,0.0512,0.00024,0,1,14,1.0,-100.0,1,0
POS052458,AVAX,short,68,isolated,3284.0,48.29,0.0147,0.0074,0.735,volatile,0.0288,2e-05,0,0,11,2.0,-100.0,1,0
POS052459,SOL,short,6,isolated,4939.0,823.17,0.1667,0.0833,8.333,normal,0.015,-6e-05,0,0,19,,-30.7,0,1
POS052460,HYPE,short,14,cross,2936.0,209.71,0.0714,0.0357,3.571,normal,0.02,0.00066,0,1,14,,190.8,0,1
POS052461,BTC,long,10,cross,6653.0,665.3,0.1,0.05,5.0,volatile,0.0144,0.00065,0,0,40,,-9.5,0,1
POS052462,ARB,short,47,isolated,7485.0,159.26,0.0213,0.0106,1.064,normal,0.018,0.00033,0,1,61,,-87.5,0,1
POS052463,DOGE,long,59,cross,2783.0,47.17,0.0169,0.0085,0.847,normal,0.022,0.00056,0,1,8,4.0,-100.0,1,0
POS052464,altcoin_smallcap,long,66,isolated,16635.0,252.05,0.0152,0.0076,0.758,normal,0.03,-0.00057,0,0,29,,1308.9,0,1
POS052465,DOGE,long,25,cross,6917.0,276.68,0.04,0.02,2.0,normal,0.022,0.00051,0,0,36,8.0,-100.0,1,0
POS052466,ETH,long,9,isolated,13661.0,1517.89,0.1111,0.0556,5.556,normal,0.01,-7e-05,1,0,29,,-23.9,0,1
POS052467,altcoin_smallcap,long,50,isolated,2831.0,56.62,0.02,0.01,1.0,normal,0.03,-0.00011,0,0,4,3.0,-100.0,1,0
POS052468,ARB,short,3,isolated,2826.0,942.0,0.3333,0.1667,16.667,normal,0.018,-0.00046,0,1,11,,-2.7,0,1
POS052469,BTC,long,34,isolated,15576.0,458.12,0.0294,0.0147,1.471,volatile,0.0144,0.00046,0,1,18,3.0,-100.0,1,0
POS052470,BTC,long,22,isolated,13134.0,597.0,0.0455,0.0227,2.273,crash,0.0256,0.00083,0,0,15,3.0,-100.0,1,0
POS052471,ETH,short,11,isolated,7941.0,721.91,0.0909,0.0455,4.545,normal,0.01,-0.00062,1,0,54,,61.2,0,1
POS052472,HYPE,long,25,cross,4867.0,194.68,0.04,0.02,2.0,volatile,0.036,0.0008,1,1,65,6.0,-100.0,1,0
POS052473,SOL,short,47,isolated,28350.0,603.19,0.0213,0.0106,1.064,volatile,0.027,0.00092,1,0,12,3.0,-100.0,1,0
POS052474,altcoin_smallcap,short,27,isolated,10563.0,391.22,0.037,0.0185,1.852,normal,0.03,0.00051,0,1,28,,-39.6,0,1
POS052475,altcoin_smallcap,short,86,isolated,9426.0,109.6,0.0116,0.0058,0.581,normal,0.03,1e-05,0,0,10,,655.0,0,1
POS052476,HYPE,long,7,isolated,4192.0,598.86,0.1429,0.0714,7.143,crash,0.064,0.00086,0,1,51,,-22.9,0,1
POS052477,BTC,long,83,isolated,5384.0,64.87,0.012,0.006,0.602,volatile,0.0144,0.0004,0,1,18,1.0,-100.0,1,0
POS052478,ETH,long,21,cross,12185.0,580.24,0.0476,0.0238,2.381,volatile,0.018,-0.00012,0,0,39,2.0,-100.0,1,0
POS052479,SOL,long,45,cross,2198.0,48.84,0.0222,0.0111,1.111,volatile,0.027,0.00043,0,1,42,,-37.8,0,1
POS052480,ETH,long,32,cross,1239.0,38.72,0.0312,0.0156,1.562,normal,0.01,-0.00022,0,1,3,,-9.8,0,1
POS052481,DOGE,short,44,cross,8970.0,203.86,0.0227,0.0114,1.136,volatile,0.0396,0.00082,0,1,5,,-30.6,0,1
POS052482,ETH,long,36,isolated,3736.0,103.78,0.0278,0.0139,1.389,normal,0.01,0.00038,0,1,16,,-51.3,0,1
POS052483,SOL,long,38,isolated,4368.0,114.95,0.0263,0.0132,1.316,calm,0.009,0.00063,0,0,17,15.0,-100.0,1,0
POS052484,BTC,long,32,isolated,1268.0,39.62,0.0312,0.0156,1.562,volatile,0.0144,0.00081,1,0,20,1.0,-100.0,1,0
POS052485,ETH,long,31,cross,667.0,21.52,0.0323,0.0161,1.613,normal,0.01,0.00063,0,0,19,4.0,-100.0,1,0
POS052486,altcoin_smallcap,short,68,cross,4390.0,64.56,0.0147,0.0074,0.735,normal,0.03,0.00022,0,0,23,1.0,-100.0,1,0
POS052487,BTC,short,20,isolated,9572.0,478.6,0.05,0.025,2.5,volatile,0.0144,0.00044,1,1,10,,26.3,0,1
POS052488,SOL,long,49,cross,17933.0,365.98,0.0204,0.0102,1.02,volatile,0.027,0.00075,1,0,3,,162.5,0,1
POS052489,ETH,short,43,isolated,9136.0,212.47,0.0233,0.0116,1.163,normal,0.01,0.00053,0,1,10,,-94.7,0,1
POS052490,BTC,short,13,isolated,12420.0,955.38,0.0769,0.0385,3.846,normal,0.008,-0.00036,0,0,20,,63.4,0,1
POS052491,BTC,long,36,isolated,3304.0,91.78,0.0278,0.0139,1.389,volatile,0.0144,-8e-05,0,0,61,38.0,-100.0,1,0
POS052492,ETH,long,23,isolated,9998.0,434.7,0.0435,0.0217,2.174,normal,0.01,0.00027,1,0,11,11.0,-100.0,1,0
POS052493,HYPE,long,13,cross,5105.0,392.69,0.0769,0.0385,3.846,calm,0.012,-2e-05,0,0,1,,18.0,0,1
POS052494,altcoin_smallcap,short,80,isolated,3774.0,47.18,0.0125,0.0062,0.625,normal,0.03,0.00094,0,0,7,2.0,-100.0,1,0
POS052495,HYPE,long,37,cross,8385.0,226.62,0.027,0.0135,1.351,normal,0.02,6e-05,0,0,7,2.0,-100.0,1,0
POS052496,altcoin_smallcap,long,24,isolated,8256.0,344.0,0.0417,0.0208,2.083,normal,0.03,0.00067,1,1,2,,-77.2,0,1
POS052497,SOL,long,68,cross,15101.0,222.07,0.0147,0.0074,0.735,volatile,0.027,0.00037,0,0,32,,954.6,0,1
POS052498,BTC,long,21,cross,9097.0,433.19,0.0476,0.0238,2.381,normal,0.008,-0.00022,0,1,24,5.0,-100.0,1,0
POS052499,HYPE,long,25,isolated,9365.0,374.6,0.04,0.02,2.0,calm,0.012,0.00022,0,1,8,,-35.5,0,1
POS052500,DOGE,short,17,cross,4252.0,250.12,0.0588,0.0294,2.941,volatile,0.0396,-5e-05,1,0,84,3.0,-100.0,1,0
POS052501,AVAX,short,25,cross,6655.0,266.2,0.04,0.02,2.0,volatile,0.0288,0.00017,0,1,2,,207.3,0,1
POS052502,BTC,long,62,cross,9034.0,145.71,0.0161,0.0081,0.806,calm,0.0048,0.00035,1,0,6,,17.7,0,1
POS052503,HYPE,short,31,cross,6939.0,223.84,0.0323,0.0161,1.613,normal,0.02,-0.00095,1,0,15,3.0,-100.0,1,0
POS052504,SOL,short,36,isolated,4458.0,123.83,0.0278,0.0139,1.389,normal,0.015,0.00012,0,1,19,2.0,-100.0,1,0
POS052505,ETH,long,29,cross,5094.0,175.66,0.0345,0.0172,1.724,normal,0.01,0.00062,1,1,12,5.0,-100.0,1,0
POS052506,DOGE,long,63,isolated,8149.0,129.35,0.0159,0.0079,0.794,normal,0.022,-0.00012,1,0,32,1.0,-100.0,1,0
POS052507,DOGE,long,26,isolated,20804.0,800.15,0.0385,0.0192,1.923,volatile,0.0396,0.00065,1,0,4,,162.6,0,1
POS052508,HYPE,long,82,isolated,9277.0,113.13,0.0122,0.0061,0.61,volatile,0.036,0.0003,0,0,1,1.0,-100.0,1,0
POS052509,AVAX,short,20,isolated,2296.0,114.8,0.05,0.025,2.5,normal,0.016,-0.00035,0,0,10,,82.5,0,1
POS052510,ETH,long,5,isolated,5789.0,1157.8,0.2,0.1,10.0,calm,0.006,7e-05,0,1,64,,-21.6,0,1
POS052511,SOL,long,96,isolated,2367.0,24.66,0.0104,0.0052,0.521,volatile,0.027,0.00079,0,1,40,,-100.0,0,1
POS052512,ETH,short,14,cross,6544.0,467.43,0.0714,0.0357,3.571,volatile,0.018,-0.00019,0,0,32,10.0,-100.0,1,0
POS052513,ETH,long,20,isolated,1923.0,96.15,0.05,0.025,2.5,normal,0.01,-0.00017,1,1,71,,-52.2,0,1
POS052514,BTC,short,10,isolated,4084.0,408.4,0.1,0.05,5.0,normal,0.008,0.00072,0,1,1,,-9.0,0,1
POS052515,altcoin_smallcap,short,21,cross,16314.0,776.86,0.0476,0.0238,2.381,calm,0.018,0.00026,1,0,13,,144.9,0,1
POS052516,ARB,short,33,isolated,1652.0,50.06,0.0303,0.0152,1.515,normal,0.018,-0.00046,1,1,22,,-61.6,0,1
POS052517,BTC,long,64,cross,16518.0,258.09,0.0156,0.0078,0.781,crash,0.0256,0.00072,1,0,4,1.0,-100.0,1,0
POS052518,BTC,long,23,cross,4693.0,204.04,0.0435,0.0217,2.174,calm,0.0048,-3e-05,1,0,1,,19.1,0,1
POS052519,DOGE,short,35,isolated,5387.0,153.91,0.0286,0.0143,1.429,normal,0.022,2e-05,1,0,28,1.0,-100.0,1,0
POS052520,ETH,short,50,cross,5017.0,100.34,0.02,0.01,1.0,volatile,0.018,0.00036,0,1,19,,-68.2,0,1
POS052521,BTC,long,19,cross,8433.0,443.84,0.0526,0.0263,2.632,volatile,0.0144,0.00029,1,0,6,4.0,-100.0,1,0
POS052522,SOL,long,6,isolated,9495.0,1582.5,0.1667,0.0833,8.333,normal,0.015,-7e-05,1,1,19,,-20.6,0,1
POS052523,BTC,long,115,isolated,6115.0,53.17,0.0087,0.0043,0.435,normal,0.008,0.00088,1,0,7,,655.0,0,1
POS052524,ARB,short,35,isolated,5975.0,170.71,0.0286,0.0143,1.429,calm,0.0108,0.00017,0,0,15,5.0,-100.0,1,0
POS052525,SOL,short,27,cross,14047.0,520.26,0.037,0.0185,1.852,normal,0.015,-0.00032,1,0,46,21.0,-100.0,1,0
POS052526,DOGE,long,37,cross,3715.0,100.41,0.027,0.0135,1.351,normal,0.022,-0.0007,1,0,11,,513.4,0,1
POS052527,BTC,long,46,cross,4891.0,106.33,0.0217,0.0109,1.087,normal,0.008,-6e-05,0,0,24,3.0,-100.0,1,0
POS052528,BTC,short,24,cross,5817.0,242.38,0.0417,0.0208,2.083,normal,0.008,0.00034,1,0,11,,42.8,0,1
POS052529,BTC,long,36,isolated,3048.0,84.67,0.0278,0.0139,1.389,volatile,0.0144,6e-05,0,1,12,,-100.0,0,1
POS052530,ETH,long,36,isolated,1129.0,31.36,0.0278,0.0139,1.389,volatile,0.018,0.00102,1,1,17,,-42.9,0,1
POS052531,SOL,long,38,isolated,8426.0,221.74,0.0263,0.0132,1.316,normal,0.015,0.00023,0,0,3,2.0,-100.0,1,0
POS052532,BTC,long,15,isolated,1867.0,124.47,0.0667,0.0333,3.333,calm,0.0048,-0.00015,0,0,38,,-13.9,0,1
POS052533,ETH,short,71,cross,13641.0,192.13,0.0141,0.007,0.704,volatile,0.018,0.00063,1,1,18,,1135.6,0,1
POS052534,AVAX,long,55,isolated,7927.0,144.13,0.0182,0.0091,0.909,volatile,0.0288,0.001,1,1,33,,1355.5,0,1
POS052535,HYPE,long,8,cross,11387.0,1423.38,0.125,0.0625,6.25,volatile,0.036,0.00031,1,0,4,,-10.0,0,1
POS052536,ETH,long,32,isolated,18383.0,574.47,0.0312,0.0156,1.562,volatile,0.018,0.00083,1,1,14,3.0,-100.0,1,0
POS052537,DOGE,long,22,isolated,909.0,41.32,0.0455,0.0227,2.273,normal,0.022,0.00014,1,0,15,2.0,-100.0,1,0
POS052538,BTC,long,34,cross,10652.0,313.29,0.0294,0.0147,1.471,volatile,0.0144,0.00064,1,0,17,,213.6,0,1
POS052539,SOL,short,11,isolated,5153.0,468.45,0.0909,0.0455,4.545,normal,0.015,9e-05,0,0,29,,98.1,0,1
POS052540,HYPE,long,22,cross,2604.0,118.36,0.0455,0.0227,2.273,normal,0.02,0.00049,0,0,4,2.0,-100.0,1,0
POS052541,altcoin_smallcap,long,32,cross,1725.0,53.91,0.0312,0.0156,1.562,volatile,0.054,3e-05,1,1,6,1.0,-100.0,1,0
POS052542,ARB,short,43,isolated,5050.0,117.44,0.0233,0.0116,1.163,normal,0.018,0.00033,0,1,50,1.0,-100.0,1,0
POS052543,altcoin_smallcap,long,62,cross,7270.0,117.26,0.0161,0.0081,0.806,normal,0.03,-0.00015,0,1,42,,-33.3,0,1
POS052544,altcoin_smallcap,short,35,isolated,1810.0,51.71,0.0286,0.0143,1.429,normal,0.03,-0.00014,0,0,29,4.0,-100.0,1,0
POS052545,BTC,short,25,cross,7346.0,293.84,0.04,0.02,2.0,normal,0.008,4e-05,0,0,42,23.0,-100.0,1,0
POS052546,SOL,long,60,cross,6185.0,103.08,0.0167,0.0083,0.833,normal,0.015,-0.00016,0,0,8,4.0,-100.0,1,0
POS052547,HYPE,long,15,cross,8854.0,590.27,0.0667,0.0333,3.333,normal,0.02,-0.0008,1,0,92,,375.7,0,1
POS052548,HYPE,long,29,isolated,6084.0,209.79,0.0345,0.0172,1.724,volatile,0.036,0.0007,1,0,4,,80.5,0,1
POS052549,ETH,short,4,isolated,3027.0,756.75,0.25,0.125,12.5,calm,0.006,-0.00022,0,1,16,,-4.0,0,1
POS052550,ETH,long,18,isolated,2486.0,138.11,0.0556,0.0278,2.778,calm,0.006,0.00059,0,0,11,,-13.9,0,1
POS052551,BTC,long,14,cross,10452.0,746.57,0.0714,0.0357,3.571,volatile,0.0144,0.00012,0,0,9,,-19.4,0,1
POS052552,BTC,short,39,isolated,2612.0,66.97,0.0256,0.0128,1.282,calm,0.0048,0.00075,0,1,5,,41.9,0,1
POS052553,HYPE,long,16,cross,4185.0,261.56,0.0625,0.0312,3.125,normal,0.02,0.00049,0,1,5,,-20.5,0,1
POS052554,altcoin_smallcap,long,67,cross,21409.0,319.54,0.0149,0.0075,0.746,normal,0.03,0.00048,1,1,16,1.0,-100.0,1,0
POS052555,SOL,long,6,cross,14629.0,2438.17,0.1667,0.0833,8.333,calm,0.009,0.00052,1,0,52,,-14.1,0,1
POS052556,DOGE,long,45,isolated,1729.0,38.42,0.0222,0.0111,1.111,calm,0.0132,0.0006,0,0,19,9.0,-100.0,1,0
POS052557,ARB,long,46,isolated,7464.0,162.26,0.0217,0.0109,1.087,crash,0.0576,0.00079,0,1,19,1.0,-100.0,1,0
POS052558,ARB,long,34,isolated,5434.0,159.82,0.0294,0.0147,1.471,normal,0.018,0.00048,0,1,9,,66.1,0,1
POS052559,ETH,long,31,cross,8781.0,283.26,0.0323,0.0161,1.613,calm,0.006,-7e-05,0,0,23,4.0,-100.0,1,0
POS052560,BTC,short,36,isolated,24696.0,686.0,0.0278,0.0139,1.389,normal,0.008,-0.0001,0,0,33,5.0,-100.0,1,0
POS052561,ARB,long,33,cross,823.0,24.94,0.0303,0.0152,1.515,volatile,0.0324,0.00034,0,1,1,,-53.7,0,1
POS052562,BTC,long,47,isolated,8589.0,182.74,0.0213,0.0106,1.064,normal,0.008,0.00017,1,0,6,3.0,-100.0,1,0
POS052563,altcoin_smallcap,long,11,isolated,1221.0,111.0,0.0909,0.0455,4.545,calm,0.018,-0.00034,0,1,55,,-35.0,0,1
POS052564,ETH,short,16,cross,11606.0,725.38,0.0625,0.0312,3.125,normal,0.01,4e-05,0,1,20,,85.6,0,1
POS052565,altcoin_smallcap,long,40,isolated,13911.0,347.78,0.025,0.0125,1.25,calm,0.018,-0.00039,0,1,12,,-100.0,0,1
POS052566,SOL,short,56,cross,6543.0,116.84,0.0179,0.0089,0.893,normal,0.015,0.00034,1,1,9,,-45.0,0,1
POS052567,BTC,long,30,isolated,14012.0,467.07,0.0333,0.0167,1.667,normal,0.008,0.00032,1,0,20,19.0,-100.0,1,0
POS052568,BTC,short,19,isolated,1619.0,85.21,0.0526,0.0263,2.632,calm,0.0048,6e-05,0,0,58,,135.5,0,1
POS052569,BTC,short,43,isolated,3250.0,75.58,0.0233,0.0116,1.163,calm,0.0048,0.00038,0,1,14,,0.3,0,1
POS052570,BTC,long,6,cross,12903.0,2150.5,0.1667,0.0833,8.333,volatile,0.0144,0.00096,1,0,16,,-7.8,0,1
POS052571,SOL,short,48,cross,8062.0,167.96,0.0208,0.0104,1.042,calm,0.009,0.00067,0,0,6,3.0,-100.0,1,0
POS052572,AVAX,short,25,cross,2283.0,91.32,0.04,0.02,2.0,normal,0.016,0.00015,0,0,23,5.0,-100.0,1,0
POS052573,altcoin_smallcap,long,30,cross,9960.0,332.0,0.0333,0.0167,1.667,normal,0.03,0.00017,0,0,14,1.0,-100.0,1,0
POS052574,SOL,long,34,cross,11654.0,342.76,0.0294,0.0147,1.471,normal,0.015,0.00075,0,0,27,1.0,-100.0,1,0
POS052575,BTC,long,34,isolated,10297.0,302.85,0.0294,0.0147,1.471,normal,0.008,0.00099,1,1,9,,-33.5,0,1
POS052576,altcoin_smallcap,short,125,cross,14364.0,114.91,0.008,0.004,0.4,calm,0.018,-0.00044,0,0,6,2.0,-100.0,1,0
POS052577,BTC,long,43,isolated,7101.0,165.14,0.0233,0.0116,1.163,crash,0.0256,0.00087,0,1,50,1.0,-100.0,1,0
POS052578,DOGE,long,11,cross,7485.0,680.45,0.0909,0.0455,4.545,normal,0.022,8e-05,1,0,9,,24.9,0,1
POS052579,SOL,short,30,cross,1530.0,51.0,0.0333,0.0167,1.667,volatile,0.027,0.00023,0,0,10,,474.3,0,1
POS052580,SOL,short,34,isolated,11317.0,332.85,0.0294,0.0147,1.471,calm,0.009,0.00025,0,0,25,,216.3,0,1
POS052581,ETH,short,28,cross,1754.0,62.64,0.0357,0.0179,1.786,calm,0.006,-0.00048,0,1,2,,-1.0,0,1
POS052582,BTC,short,50,cross,8672.0,173.44,0.02,0.01,1.0,normal,0.008,0.00024,0,0,2,,0.9,0,1
POS052583,BTC,long,104,isolated,9550.0,91.83,0.0096,0.0048,0.481,crash,0.0256,0.00132,0,1,14,,-100.0,0,1
POS052584,HYPE,short,125,isolated,6818.0,54.54,0.008,0.004,0.4,normal,0.02,-0.00046,0,0,5,3.0,-100.0,1,0
POS052585,altcoin_smallcap,long,53,cross,621.0,11.72,0.0189,0.0094,0.943,normal,0.03,8e-05,0,1,14,8.0,-100.0,1,0
POS052586,HYPE,short,34,cross,2147.0,63.15,0.0294,0.0147,1.471,normal,0.02,0.00016,1,0,12,,401.9,0,1
POS052587,ETH,short,23,cross,21927.0,953.35,0.0435,0.0217,2.174,normal,0.01,0.0,0,1,15,,-54.3,0,1
POS052588,BTC,long,9,cross,19384.0,2153.78,0.1111,0.0556,5.556,normal,0.008,-0.00017,0,1,20,,-35.4,0,1
POS052589,DOGE,long,74,isolated,1520.0,20.54,0.0135,0.0068,0.676,normal,0.022,0.00026,1,0,6,1.0,-100.0,1,0
POS052590,altcoin_smallcap,short,19,isolated,11116.0,585.05,0.0526,0.0263,2.632,crash,0.096,0.00039,0,1,30,10.0,-100.0,1,0
POS052591,altcoin_smallcap,short,14,cross,9289.0,663.5,0.0714,0.0357,3.571,normal,0.03,-0.00043,0,0,34,17.0,-100.0,1,0
POS052592,ETH,long,10,cross,3599.0,359.9,0.1,0.05,5.0,calm,0.006,0.00038,0,0,39,,-20.5,0,1
POS052593,ETH,long,36,isolated,3095.0,85.97,0.0278,0.0139,1.389,normal,0.01,0.00046,1,0,66,2.0,-100.0,1,0
POS052594,ARB,short,16,isolated,9188.0,574.25,0.0625,0.0312,3.125,normal,0.018,-6e-05,0,1,9,,-41.5,0,1
POS052595,AVAX,short,24,isolated,3469.0,144.54,0.0417,0.0208,2.083,calm,0.0096,-0.00047,0,0,5,,45.0,0,1
