candidate_id,job_role,job_role_display,gender,age_group,edu_level,edu_level_name,years_experience,edu_relevance,P_mcq,P_desc,P_code,S_edu,S_exp,S_skill,S_cv,S_int,CSS,passed_hard_filter,relevance_label,w_edu,w_exp,w_skill,w_mcq,w_desc,w_code,W_CV,W_INT
BLO00443,Blockchain_Developer,Blockchain Developer,F,46+,2,BSc,0.1,0.631,0.7699,0.6493,0.6944,0.6124,0.04,0.4419,0.3469,0.696,0.5564,0,0,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
BLO00444,Blockchain_Developer,Blockchain Developer,M,31-35,2,BSc,0.0,0.696,0.802,0.635,0.9081,0.6384,0.0,0.7883,0.5293,0.805,0.6947,0,0,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
BLO00445,Blockchain_Developer,Blockchain Developer,F,36-40,3,MSc,4.2,0.671,0.6871,0.9607,0.9185,0.7484,1.0,0.7157,0.8059,0.8849,0.8533,1,3,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
BLO00446,Blockchain_Developer,Blockchain Developer,F,22-25,4,PhD,3.5,0.867,1.0,0.7503,0.9366,0.9468,1.0,0.8546,0.9121,0.8934,0.9009,1,3,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
BLO00447,Blockchain_Developer,Blockchain Developer,F,26-30,2,BSc,4.9,0.693,0.696,0.6985,1.0,0.6372,1.0,0.5951,0.7229,0.8488,0.7984,1,1,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
BLO00448,Blockchain_Developer,Blockchain Developer,M,26-30,3,MSc,3.1,0.841,0.9152,0.8265,0.947,0.8164,1.0,0.6333,0.7708,0.9045,0.851,1,2,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
BLO00449,Blockchain_Developer,Blockchain Developer,F,22-25,3,MSc,3.9,0.615,0.8451,0.8246,1.0,0.726,1.0,0.8855,0.8959,0.9164,0.9082,1,3,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
BLO00450,Blockchain_Developer,Blockchain Developer,M,36-40,2,BSc,4.9,0.649,0.6434,0.9749,1.0,0.6196,1.0,0.9793,0.9316,0.9212,0.9254,1,3,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
BLO00451,Blockchain_Developer,Blockchain Developer,F,22-25,2,BSc,3.6,0.683,0.903,0.6547,1.0,0.6332,1.0,0.8314,0.8523,0.877,0.8671,1,3,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
BLO00452,Blockchain_Developer,Blockchain Developer,M,26-30,2,BSc,2.1,0.765,0.6737,0.7792,0.9129,0.666,0.84,0.6379,0.7027,0.825,0.7761,1,2,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
BLO00453,Blockchain_Developer,Blockchain Developer,F,41-45,2,BSc,0.0,0.725,0.8264,0.7954,0.7085,0.65,0.0,0.812,0.5441,0.7582,0.6726,0,0,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
BLO00454,Blockchain_Developer,Blockchain Developer,M,26-30,3,MSc,1.6,0.954,0.6474,0.7573,1.0,0.8616,0.64,0.8354,0.7807,0.8567,0.8263,1,3,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
BLO00455,Blockchain_Developer,Blockchain Developer,F,22-25,3,MSc,5.0,0.691,0.7495,0.9018,0.9285,0.7564,1.0,0.9168,0.9177,0.8847,0.8979,1,3,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
BLO00456,Blockchain_Developer,Blockchain Developer,M,36-40,2,BSc,3.1,0.579,0.7068,0.7569,0.9916,0.5916,1.0,0.7668,0.8105,0.8642,0.8427,1,3,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
BLO00457,Blockchain_Developer,Blockchain Developer,M,26-30,3,MSc,2.7,0.707,0.9171,0.8246,0.8851,0.7628,1.0,0.59,0.7389,0.8734,0.8196,1,2,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
BLO00458,Blockchain_Developer,Blockchain Developer,F,36-40,3,MSc,2.1,0.867,0.6887,0.971,0.7884,0.8268,0.84,0.8082,0.8205,0.8232,0.8221,1,3,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
BLO00459,Blockchain_Developer,Blockchain Developer,F,31-35,2,BSc,2.8,0.647,0.7978,0.949,1.0,0.6188,1.0,0.7019,0.7789,0.9443,0.8781,1,3,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
BLO00460,Blockchain_Developer,Blockchain Developer,M,26-30,2,BSc,6.9,0.761,0.8179,0.9573,1.0,0.6644,1.0,0.9215,0.9065,0.9508,0.9331,1,3,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
BLO00461,Blockchain_Developer,Blockchain Developer,M,36-40,2,BSc,4.1,0.728,0.5577,0.804,0.9279,0.6512,1.0,0.6283,0.7432,0.8167,0.7873,1,2,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
BLO00462,Blockchain_Developer,Blockchain Developer,M,22-25,3,MSc,6.4,0.813,0.8906,0.7205,1.0,0.8052,1.0,0.7862,0.8532,0.8943,0.8779,1,3,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
BLO00463,Blockchain_Developer,Blockchain Developer,F,36-40,2,BSc,2.9,0.799,0.795,0.8611,1.0,0.6796,1.0,0.6512,0.7601,0.9173,0.8544,1,2,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
BLO00464,Blockchain_Developer,Blockchain Developer,M,36-40,4,PhD,3.6,0.972,1.0,0.7925,0.9727,0.9888,1.0,1.0,0.9983,0.9241,0.9538,1,2,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
BLO00465,Blockchain_Developer,Blockchain Developer,M,36-40,2,BSc,0.0,0.427,0.6027,0.5455,0.8289,0.5308,0.0,0.5705,0.3934,0.6986,0.5765,0,0,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
BLO00466,Blockchain_Developer,Blockchain Developer,F,26-30,2,BSc,2.3,0.796,0.8178,0.7111,1.0,0.6784,0.92,0.7085,0.7674,0.8769,0.8331,1,3,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
BLO00467,Blockchain_Developer,Blockchain Developer,F,31-35,4,PhD,4.7,0.875,0.7367,0.6746,0.7591,0.95,1.0,0.8267,0.8972,0.7293,0.7965,1,3,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
BLO00468,Blockchain_Developer,Blockchain Developer,M,36-40,4,PhD,1.6,0.724,0.8549,0.4844,0.8389,0.8896,0.64,0.8217,0.7774,0.7358,0.7524,1,2,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
BLO00469,Blockchain_Developer,Blockchain Developer,M,22-25,2,BSc,1.6,0.662,0.6883,0.6627,0.6061,0.6248,0.64,0.7158,0.6794,0.6395,0.6555,1,2,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
BLO00470,Blockchain_Developer,Blockchain Developer,F,31-35,2,BSc,3.1,0.703,0.8931,0.8972,0.9784,0.6412,1.0,0.7798,0.8251,0.937,0.8922,1,3,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
BLO00471,Blockchain_Developer,Blockchain Developer,F,26-30,3,MSc,2.1,0.724,0.8753,0.7059,1.0,0.7696,0.84,0.6974,0.751,0.8868,0.8325,1,2,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
BLO00472,Blockchain_Developer,Blockchain Developer,F,31-35,2,BSc,5.7,0.738,0.6521,0.8567,0.8237,0.6552,1.0,0.8922,0.889,0.7993,0.8352,1,3,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
BLO00473,Blockchain_Developer,Blockchain Developer,M,41-45,3,MSc,2.9,0.847,0.9495,0.5973,0.9015,0.8188,1.0,0.732,0.8254,0.8198,0.822,1,3,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
BLO00474,Blockchain_Developer,Blockchain Developer,F,31-35,3,MSc,0.5,0.898,0.5274,0.8257,1.0,0.8392,0.2,0.7166,0.58,0.8532,0.7439,0,3,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
BLO00475,Blockchain_Developer,Blockchain Developer,F,22-25,3,MSc,4.4,0.778,0.9624,0.9329,0.943,0.7912,1.0,0.7449,0.8284,0.9438,0.8976,1,3,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
BLO00476,Blockchain_Developer,Blockchain Developer,F,22-25,2,BSc,5.6,0.778,0.8697,0.6193,0.8519,0.6712,1.0,0.7794,0.8294,0.7857,0.8032,1,3,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
BLO00477,Blockchain_Developer,Blockchain Developer,M,22-25,2,BSc,3.9,0.63,0.654,0.8241,0.8137,0.612,1.0,0.6702,0.7604,0.7849,0.7751,1,2,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
BLO00478,Blockchain_Developer,Blockchain Developer,F,22-25,1,Diploma,0.1,0.455,0.7277,0.7707,0.7704,0.422,0.04,0.7802,0.5044,0.762,0.659,0,0,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
BLO00479,Blockchain_Developer,Blockchain Developer,M,31-35,4,PhD,2.6,0.937,0.9938,0.965,1.0,0.9748,1.0,0.7707,0.8701,0.9883,0.941,1,3,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
BLO00480,Blockchain_Developer,Blockchain Developer,F,22-25,2,BSc,6.0,0.76,0.697,0.9749,1.0,0.664,1.0,0.886,0.8869,0.9319,0.9139,1,3,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
BLO00481,Blockchain_Developer,Blockchain Developer,F,31-35,2,BSc,2.8,0.702,0.5995,0.6012,0.8154,0.6408,1.0,0.7123,0.7879,0.708,0.74,1,3,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
BLO00482,Blockchain_Developer,Blockchain Developer,F,26-30,3,MSc,3.7,0.464,0.7403,0.8329,0.9592,0.6656,1.0,0.6565,0.7609,0.8775,0.8309,1,2,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
BLO00483,Blockchain_Developer,Blockchain Developer,F,31-35,4,PhD,5.3,0.796,0.8713,0.882,0.9254,0.9184,1.0,0.7976,0.8764,0.9016,0.8915,1,3,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
BLO00484,Blockchain_Developer,Blockchain Developer,F,36-40,2,BSc,3.4,0.776,0.9661,0.6966,0.7775,0.6704,1.0,0.7013,0.7863,0.791,0.7891,1,2,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
BLO00485,Blockchain_Developer,Blockchain Developer,F,22-25,2,BSc,0.3,0.72,0.6154,0.5647,0.7764,0.648,0.12,0.4867,0.4009,0.6807,0.5688,0,0,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
BLO00486,Blockchain_Developer,Blockchain Developer,M,31-35,2,BSc,0.9,0.659,0.5184,0.6581,0.5984,0.6236,0.36,0.4571,0.4529,0.6003,0.5413,0,1,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
BLO00487,Blockchain_Developer,Blockchain Developer,F,31-35,2,BSc,6.1,0.597,0.4402,0.7245,0.8779,0.5988,1.0,0.796,0.8276,0.7443,0.7776,1,3,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
BLO00488,Blockchain_Developer,Blockchain Developer,F,31-35,3,MSc,4.5,0.803,0.9538,0.7685,0.8814,0.8012,1.0,0.7391,0.8267,0.862,0.8479,1,3,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
BLO00489,Blockchain_Developer,Blockchain Developer,F,36-40,2,BSc,1.4,0.531,0.6829,0.8372,0.7969,0.5724,0.56,0.5738,0.5695,0.7862,0.6995,1,2,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
BLO00490,Blockchain_Developer,Blockchain Developer,M,31-35,3,MSc,0.1,0.751,0.8066,0.7477,0.8743,0.7804,0.04,0.8162,0.578,0.8228,0.7249,0,0,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
BLO00491,Blockchain_Developer,Blockchain Developer,M,31-35,2,BSc,5.6,0.867,0.9271,0.8022,1.0,0.7068,1.0,1.0,0.956,0.9261,0.9381,1,3,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
BLO00492,Blockchain_Developer,Blockchain Developer,M,36-40,3,MSc,2.3,0.887,0.746,0.7833,0.8654,0.8348,0.92,0.5813,0.7209,0.8169,0.7785,1,1,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
BLO00493,Blockchain_Developer,Blockchain Developer,F,22-25,3,MSc,4.1,0.731,0.9375,0.608,0.909,0.7724,1.0,0.7095,0.8061,0.8244,0.8171,1,3,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
BLO00494,Blockchain_Developer,Blockchain Developer,M,26-30,4,PhD,4.1,0.817,0.7581,0.7708,0.9503,0.9268,1.0,0.7093,0.8291,0.858,0.8464,1,3,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
BLO00495,Blockchain_Developer,Blockchain Developer,F,31-35,3,MSc,1.2,0.861,0.9662,0.6462,0.9456,0.8244,0.48,0.8671,0.7446,0.8599,0.8138,1,3,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
BLO00496,Blockchain_Developer,Blockchain Developer,F,26-30,4,PhD,6.1,0.883,0.8736,0.7716,0.8073,0.9532,1.0,0.7793,0.8716,0.8098,0.8345,1,3,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
BLO00497,Blockchain_Developer,Blockchain Developer,F,31-35,3,MSc,1.7,0.455,0.696,0.6823,0.6809,0.662,0.68,0.7487,0.7151,0.6843,0.6966,1,2,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
BLO00498,Blockchain_Developer,Blockchain Developer,F,46+,3,MSc,1.5,0.765,1.0,0.3665,0.9288,0.786,0.6,0.7813,0.7276,0.7743,0.7556,1,3,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
BLO00499,Blockchain_Developer,Blockchain Developer,F,26-30,3,MSc,4.1,0.862,0.9984,0.6917,0.8002,0.8248,1.0,0.6743,0.7946,0.8073,0.8022,1,2,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
BLO00500,Blockchain_Developer,Blockchain Developer,F,26-30,1,Diploma,6.7,0.514,0.6698,1.0,0.8016,0.4456,1.0,0.7423,0.7751,0.8348,0.8109,0,0,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
BLO00501,Blockchain_Developer,Blockchain Developer,F,26-30,2,BSc,2.7,0.672,0.5446,0.7837,0.6572,0.6288,1.0,0.6528,0.7534,0.6726,0.7049,1,2,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
BLO00502,Blockchain_Developer,Blockchain Developer,F,31-35,2,BSc,5.4,0.675,0.8785,0.7219,0.8774,0.63,1.0,0.78,0.8235,0.831,0.828,1,3,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
BLO00503,Blockchain_Developer,Blockchain Developer,F,26-30,3,MSc,4.2,0.783,0.7694,0.6539,0.8232,0.7932,1.0,0.5978,0.7478,0.7617,0.7561,1,2,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
BLO00504,Blockchain_Developer,Blockchain Developer,F,46+,3,MSc,0.0,0.876,0.7011,0.7363,0.7013,0.8304,0.0,0.5813,0.4443,0.7118,0.6048,0,0,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
BLO00505,Blockchain_Developer,Blockchain Developer,M,31-35,2,BSc,3.3,0.655,0.8747,0.8928,1.0,0.622,1.0,0.7231,0.791,0.9428,0.8821,1,3,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
BLO00506,Blockchain_Developer,Blockchain Developer,M,31-35,3,MSc,4.9,0.889,0.8079,0.8933,1.0,0.8356,1.0,0.9254,0.9343,0.9296,0.9315,1,3,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
BLO00507,Blockchain_Developer,Blockchain Developer,F,22-25,3,MSc,0.9,0.795,0.7918,0.6075,0.7383,0.798,0.36,0.6833,0.6035,0.7098,0.6673,0,2,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
BLO00508,Blockchain_Developer,Blockchain Developer,M,22-25,2,BSc,2.3,0.78,0.7731,0.6607,0.7561,0.672,0.92,0.4108,0.6027,0.7309,0.6796,1,1,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
BLO00509,Blockchain_Developer,Blockchain Developer,M,26-30,2,BSc,4.2,0.675,0.8207,0.9026,1.0,0.63,1.0,0.9201,0.9006,0.9349,0.9212,1,3,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
BLO00510,Blockchain_Developer,Blockchain Developer,F,26-30,3,MSc,0.7,0.741,0.689,0.914,0.8245,0.7764,0.28,0.6637,0.5655,0.8243,0.7208,0,2,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
BLO00511,Blockchain_Developer,Blockchain Developer,F,31-35,2,BSc,6.8,0.448,0.6862,0.666,0.8275,0.5392,1.0,0.7883,0.8144,0.7508,0.7762,1,3,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
BLO00512,Blockchain_Developer,Blockchain Developer,M,22-25,2,BSc,0.4,0.784,0.7008,0.5586,1.0,0.6736,0.16,0.8038,0.5911,0.8077,0.7211,0,0,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
BLO00513,Blockchain_Developer,Blockchain Developer,M,26-30,2,BSc,4.6,0.712,0.7299,0.743,0.8633,0.6448,1.0,0.6307,0.7436,0.8005,0.7777,1,2,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
BLO00514,Blockchain_Developer,Blockchain Developer,M,36-40,2,BSc,4.5,0.562,0.8441,0.6956,0.9772,0.5848,1.0,0.8089,0.8326,0.8661,0.8527,1,3,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
BLO00515,Blockchain_Developer,Blockchain Developer,F,26-30,2,BSc,1.4,0.691,0.6866,0.6738,0.7707,0.6364,0.56,0.6698,0.6319,0.7248,0.6876,1,2,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
BLO00516,Blockchain_Developer,Blockchain Developer,F,46+,3,MSc,2.9,0.541,0.8225,0.7799,0.9592,0.6964,1.0,0.6566,0.7656,0.8781,0.8331,1,2,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
BLO00517,Blockchain_Developer,Blockchain Developer,M,26-30,2,BSc,5.9,0.588,0.7118,0.8646,0.8955,0.5952,1.0,0.8911,0.8794,0.8495,0.8615,1,3,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
BLO00518,Blockchain_Developer,Blockchain Developer,F,41-45,3,MSc,1.0,0.739,0.6269,0.6748,0.7461,0.7756,0.4,0.6113,0.5726,0.7009,0.6496,1,2,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
BLO00519,Blockchain_Developer,Blockchain Developer,F,36-40,3,MSc,0.0,0.774,0.8232,0.7083,0.8911,0.7896,0.0,0.7023,0.5047,0.8227,0.6955,0,0,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
BLO00520,Blockchain_Developer,Blockchain Developer,M,26-30,3,MSc,3.7,0.904,0.9657,0.7295,0.9556,0.8416,1.0,0.8907,0.9161,0.8898,0.9003,1,3,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
BLO00521,Blockchain_Developer,Blockchain Developer,M,22-25,3,MSc,4.0,0.717,0.8879,0.7249,0.7132,0.7668,1.0,0.8104,0.8607,0.7516,0.7952,1,2,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
BLO00522,Blockchain_Developer,Blockchain Developer,M,26-30,4,PhD,1.3,0.855,0.9081,0.6813,0.9727,0.942,0.52,0.7906,0.7321,0.8724,0.8163,1,3,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
BLO00523,Blockchain_Developer,Blockchain Developer,M,26-30,3,MSc,1.7,0.733,0.9531,0.6807,0.7607,0.7732,0.68,0.7409,0.7275,0.7752,0.7561,1,3,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
BLO00524,Blockchain_Developer,Blockchain Developer,F,22-25,3,MSc,6.7,0.707,0.6885,0.9309,1.0,0.7628,1.0,0.8375,0.875,0.917,0.9002,1,3,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
BLO00525,Blockchain_Developer,Blockchain Developer,M,41-45,2,BSc,0.9,0.606,0.7084,0.6345,0.8833,0.6024,0.36,0.5743,0.5142,0.7737,0.6699,0,1,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
BLO00526,Blockchain_Developer,Blockchain Developer,F,22-25,2,BSc,0.0,0.779,0.8807,0.7816,0.7659,0.6716,0.0,0.4616,0.3546,0.7936,0.618,0,0,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
BLO00527,Blockchain_Developer,Blockchain Developer,F,41-45,4,PhD,0.2,0.782,0.6015,0.8415,0.8349,0.9128,0.08,0.7983,0.6,0.7902,0.7141,0,0,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
BLO00528,Blockchain_Developer,Blockchain Developer,M,26-30,3,MSc,0.7,0.83,0.74,0.64,1.0,0.812,0.28,0.5799,0.5247,0.84,0.7139,0,2,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
BLO00529,Blockchain_Developer,Blockchain Developer,M,26-30,2,BSc,1.6,0.71,0.6453,0.7395,0.8496,0.644,0.64,0.7073,0.6776,0.7757,0.7365,1,3,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
BLO00530,Blockchain_Developer,Blockchain Developer,F,31-35,4,PhD,0.9,0.921,0.8386,0.4412,0.8869,0.9684,0.36,0.6442,0.6076,0.7435,0.6891,0,2,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
BLO00531,Blockchain_Developer,Blockchain Developer,M,31-35,3,MSc,3.3,0.907,0.7327,0.7139,0.8431,0.8428,1.0,0.7706,0.8502,0.7823,0.8095,1,3,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
BLO00532,Blockchain_Developer,Blockchain Developer,M,46+,3,MSc,5.1,0.677,0.9015,0.663,1.0,0.7508,1.0,0.7797,0.8415,0.8792,0.8641,1,3,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
BLO00533,Blockchain_Developer,Blockchain Developer,F,22-25,2,BSc,4.7,0.74,0.9202,0.7048,0.9476,0.656,1.0,0.825,0.8521,0.8693,0.8624,1,2,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
BLO00534,Blockchain_Developer,Blockchain Developer,F,31-35,2,BSc,3.3,0.692,0.6181,0.9449,0.9448,0.6368,1.0,0.6585,0.7577,0.8795,0.8308,1,2,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
BLO00535,Blockchain_Developer,Blockchain Developer,M,36-40,2,BSc,4.6,0.847,0.8561,0.6981,1.0,0.6988,1.0,0.9407,0.9222,0.8807,0.8973,1,3,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
BLO00536,Blockchain_Developer,Blockchain Developer,F,22-25,2,BSc,1.5,0.735,0.8593,0.7802,0.9093,0.654,0.6,0.7579,0.6949,0.8606,0.7943,1,3,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
BLO00537,Blockchain_Developer,Blockchain Developer,M,31-35,4,PhD,1.5,0.833,0.75,0.814,1.0,0.9332,0.6,0.7304,0.7217,0.8942,0.8252,1,3,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
BLO00538,Blockchain_Developer,Blockchain Developer,M,31-35,3,MSc,3.8,0.719,0.6204,0.8579,0.6574,0.7676,1.0,0.6313,0.7624,0.7101,0.731,1,2,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
BLO00539,Blockchain_Developer,Blockchain Developer,M,31-35,2,BSc,3.6,0.827,0.6094,0.7335,0.8824,0.6908,1.0,0.7554,0.8191,0.7831,0.7975,1,3,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
BLO00540,Blockchain_Developer,Blockchain Developer,F,41-45,3,MSc,3.6,0.893,0.824,0.7861,1.0,0.8372,1.0,0.8631,0.9003,0.9006,0.9005,1,3,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
BLO00541,Blockchain_Developer,Blockchain Developer,M,26-30,2,BSc,0.0,0.787,0.7594,0.7578,0.9324,0.6748,0.0,0.6284,0.4468,0.8454,0.686,0,0,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
BLO00542,Blockchain_Developer,Blockchain Developer,F,36-40,3,MSc,0.1,0.735,0.6915,0.7142,0.9521,0.774,0.04,0.73,0.5296,0.8286,0.709,0,0,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
BLO00543,Blockchain_Developer,Blockchain Developer,M,31-35,2,BSc,5.6,0.644,0.5709,0.81,1.0,0.6176,1.0,0.7934,0.829,0.8572,0.8459,1,3,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
BLO00544,Blockchain_Developer,Blockchain Developer,M,26-30,2,BSc,6.1,0.748,0.8905,0.9311,0.7433,0.6592,1.0,0.8133,0.8462,0.8291,0.8359,1,3,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
BLO00545,Blockchain_Developer,Blockchain Developer,F,31-35,1,Diploma,4.1,0.577,0.7963,0.763,1.0,0.4708,1.0,0.7494,0.7828,0.8882,0.846,0,0,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
BLO00546,Blockchain_Developer,Blockchain Developer,F,22-25,1,Diploma,3.2,0.611,0.7128,0.7602,0.8406,0.4844,1.0,0.6229,0.7153,0.7909,0.7607,0,0,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
BLO00547,Blockchain_Developer,Blockchain Developer,M,41-45,2,BSc,4.1,0.619,0.7837,0.7616,0.9043,0.6076,1.0,0.572,0.7057,0.8374,0.7847,1,2,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
BLO00548,Blockchain_Developer,Blockchain Developer,M,22-25,1,Diploma,3.9,0.592,0.8404,0.8947,1.0,0.4768,1.0,0.8517,0.84,0.9365,0.8979,0,0,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
BLO00549,Blockchain_Developer,Blockchain Developer,F,36-40,2,BSc,4.7,0.637,0.9385,0.7689,1.0,0.6148,1.0,0.8059,0.8355,0.9184,0.8852,1,3,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
BLO00550,Blockchain_Developer,Blockchain Developer,M,46+,2,BSc,1.0,0.76,0.7907,0.5893,0.8738,0.664,0.4,0.8028,0.6611,0.7718,0.7275,1,3,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
BLO00551,Blockchain_Developer,Blockchain Developer,F,36-40,2,BSc,1.2,0.689,0.7422,0.5581,0.9257,0.6356,0.48,0.7635,0.6593,0.7787,0.7309,1,3,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
BLO00552,Blockchain_Developer,Blockchain Developer,F,36-40,2,BSc,2.7,0.73,0.7469,0.6901,0.815,0.652,1.0,0.718,0.7927,0.7639,0.7754,1,3,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
BLO00553,Blockchain_Developer,Blockchain Developer,F,26-30,4,PhD,5.5,0.722,0.8658,0.9434,0.9148,0.8888,1.0,0.7892,0.8674,0.9136,0.8951,1,3,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
