date,region,avg_temperature_c,precipitation_mm,co2_ppm,temperature_anomaly_c,humidity_percent
2021-10-15,East,20.19,52.3,425.8,2.28,75.5
2021-10-16,North,14.69,15.17,429.1,1.92,90.27
2021-10-17,Central,11.76,58.79,429.52,2.25,69.59
2021-10-18,East,14.73,21.57,427.7,2.59,90.7
2021-10-19,West,17.03,114.61,427.92,1.96,67.05
2021-10-20,West,12.43,35.86,427.66,2.29,70.42
2021-10-21,East,12.55,55.95,427.51,1.73,68.94
2021-10-22,Central,25.6,66.46,429.86,2.76,79.64
2021-10-23,East,13.71,52.78,427.05,2.24,59.93
2021-10-24,Central,15.87,52.75,428.44,2.03,74.82
2021-10-25,South,15.69,70.55,427.48,2.07,50.23
2021-10-26,East,15.47,98.16,426.67,2.01,61.59
2021-10-27,Central,19.64,79.19,430.17,2.02,57.36
2021-10-28,East,20.95,96.96,428.09,1.43,66.06
2021-10-29,East,15.94,33.83,429.16,2.13,61.21
2021-10-30,Central,12.21,67.93,426.63,2.12,78.59
2021-10-31,Central,22.26,63.88,427.78,2.31,54.46
2021-11-01,North,16.78,68.78,430.04,2.0,44.22
2021-11-02,East,24.08,94.41,432.8,1.93,48.71
2021-11-03,West,8.18,54.48,425.96,2.16,76.93
2021-11-04,East,17.94,49.86,428.63,1.68,53.37
2021-11-05,East,24.84,73.35,429.56,2.21,69.77
2021-11-06,Central,15.75,15.54,428.03,1.61,61.46
2021-11-07,East,16.26,54.08,430.23,2.5,74.89
2021-11-08,East,18.35,56.65,427.67,2.37,62.23
2021-11-09,West,14.93,36.99,429.21,1.89,98.17
2021-11-10,Central,15.92,86.43,428.2,2.36,87.78
2021-11-11,East,15.82,33.44,430.82,2.2,61.22
2021-11-12,South,14.66,56.6,427.99,1.86,59.57
2021-11-13,North,22.08,67.33,428.49,1.56,100.0
2021-11-14,West,19.01,93.84,430.44,2.26,52.05
2021-11-15,East,18.17,59.74,427.49,1.93,64.34
2021-11-16,South,20.4,83.4,429.14,2.5,65.27
2021-11-17,East,16.11,77.51,426.32,2.17,64.97
2021-11-18,East,14.07,63.09,427.43,1.96,44.14
2021-11-19,Central,14.76,32.76,429.64,2.71,70.96
2021-11-20,Central,17.18,24.14,427.59,2.34,53.36
2021-11-21,Central,12.93,62.66,428.27,1.07,82.23
2021-11-22,South,15.17,46.43,429.83,2.03,47.53
2021-11-23,East,15.11,82.98,428.24,1.76,65.71
2021-11-24,North,25.67,78.65,430.35,1.93,38.41
2021-11-25,West,6.08,55.38,429.45,2.13,39.15
2021-11-26,Central,16.46,31.06,429.78,2.28,54.93
2021-11-27,Central,24.08,72.77,431.0,2.25,56.62
2021-11-28,East,17.66,34.55,429.63,2.5,82.59
2021-11-29,East,20.19,41.04,431.47,2.37,64.51
2021-11-30,South,17.58,35.51,430.53,2.35,80.51
2021-12-01,South,14.51,56.54,428.39,2.24,60.44
2021-12-02,Central,8.21,89.25,431.12,2.56,72.27
2021-12-03,East,18.0,59.87,429.59,2.08,56.29
2021-12-04,North,14.08,48.92,428.61,2.09,55.48
2021-12-05,West,13.98,21.86,429.63,1.61,43.15
2021-12-06,East,15.18,73.8,430.89,2.5,69.03
2021-12-07,East,24.16,40.49,429.91,2.16,68.15
2021-12-08,South,26.8,62.94,431.97,3.06,74.33
2021-12-09,West,18.05,51.14,430.88,2.06,67.58
2021-12-10,Central,15.32,80.95,430.04,2.21,89.31
2021-12-11,East,12.47,56.07,427.73,2.35,67.11
2021-12-12,Central,19.06,58.53,429.01,1.85,76.9
2021-12-13,East,24.31,72.14,429.39,2.29,61.11
2021-12-14,Central,16.19,112.67,430.34,2.19,54.1
2021-12-15,West,7.67,82.21,430.26,2.09,73.61
2021-12-16,South,19.86,57.78,429.57,2.54,63.93
2021-12-17,West,21.13,60.08,429.5,1.91,74.98
2021-12-18,North,10.84,46.88,430.41,2.27,69.24
2021-12-19,South,17.89,36.25,428.05,2.62,55.48
2021-12-20,West,18.99,46.18,431.89,1.97,77.89
2021-12-21,North,16.89,40.7,426.29,2.1,54.55
2021-12-22,East,14.02,76.33,431.55,2.89,72.5
2021-12-23,East,21.25,33.22,429.31,2.33,80.38
2021-12-24,Central,15.57,93.33,430.89,2.04,60.38
2021-12-25,South,11.25,78.8,429.94,2.43,78.87
2021-12-26,East,8.99,60.51,429.92,2.02,69.77
2021-12-27,South,22.23,60.01,430.24,1.72,75.22
2021-12-28,East,19.66,46.07,430.63,2.6,54.96
2021-12-29,Central,17.54,66.75,428.93,1.86,67.57
2021-12-30,West,15.43,87.2,430.99,2.93,48.1
2021-12-31,Central,15.08,42.42,427.82,2.04,85.54
2022-01-01,North,12.89,21.67,429.45,2.83,40.83
2022-01-02,East,15.47,77.58,430.72,1.78,60.74
2022-01-03,North,8.71,68.11,430.97,2.5,53.82
2022-01-04,North,14.25,32.0,430.17,2.34,73.1
2022-01-05,South,15.95,41.67,428.9,2.45,88.09
2022-01-06,East,19.63,38.52,430.84,2.48,72.86
2022-01-07,North,17.04,41.89,428.5,2.05,100.0
2022-01-08,West,20.38,51.91,432.15,1.8,48.46
2022-01-09,North,22.59,53.34,429.4,2.18,49.39
2022-01-10,West,21.43,43.73,427.23,2.26,54.28
2022-01-11,South,19.08,41.05,427.75,2.06,66.45
2022-01-12,North,17.24,54.28,429.62,2.28,52.68
2022-01-13,Central,13.27,64.19,429.77,2.3,55.98
2022-01-14,South,20.16,52.09,432.53,1.93,72.45
2022-01-15,West,23.92,88.97,428.02,2.32,50.13
2022-01-16,South,18.57,72.7,429.65,2.12,51.4
2022-01-17,North,24.87,20.23,428.01,1.99,60.22
2022-01-18,East,11.1,73.09,428.87,2.44,61.35
2022-01-19,East,12.58,75.14,432.14,1.97,77.12
2022-01-20,West,20.62,49.13,427.92,2.06,54.19
2022-01-21,West,18.26,22.62,430.52,2.22,56.36
2022-01-22,East,22.46,60.2,430.23,2.61,71.98
2022-01-23,West,17.14,59.81,429.62,2.26,74.62
2022-01-24,South,13.73,31.96,430.44,2.36,82.14
2022-01-25,Central,16.35,23.72,427.93,2.11,70.63
2022-01-26,Central,11.07,57.81,432.16,2.18,66.56
2022-01-27,South,12.69,54.17,432.58,2.19,71.9
2022-01-28,Central,21.1,49.57,429.77,2.29,61.79
2022-01-29,North,20.7,57.91,433.34,2.12,61.7
2022-01-30,South,18.66,32.43,429.12,2.61,43.71
2022-01-31,West,10.32,49.13,430.33,2.09,75.72
2022-02-01,South,15.77,73.33,431.88,1.7,67.54
2022-02-02,East,12.31,51.25,429.05,3.03,74.32
2022-02-03,West,21.91,18.2,427.68,2.11,31.21
2022-02-04,East,14.87,48.18,427.34,2.6,64.43
2022-02-05,West,12.87,33.25,432.86,2.63,54.73
2022-02-06,Central,17.33,66.68,428.99,2.49,83.02
2022-02-07,South,14.65,67.97,429.51,2.15,72.37
2022-02-08,North,23.15,18.53,428.13,2.3,67.81
2022-02-09,West,14.27,78.98,431.23,1.83,59.82
2022-02-10,West,11.62,32.2,428.64,2.81,69.77
2022-02-11,East,8.6,98.98,429.09,1.96,53.86
2022-02-12,Central,17.09,58.78,430.28,2.14,63.8
2022-02-13,East,14.97,28.84,428.25,2.24,58.06
2022-02-14,East,11.5,31.45,429.58,2.18,92.2
2022-02-15,Central,21.97,68.7,431.96,2.02,82.64
2022-02-16,North,19.88,50.22,430.51,2.63,77.76
2022-02-17,East,17.1,57.58,430.07,2.5,47.12
2022-02-18,East,22.67,100.32,430.21,2.31,75.37
2022-02-19,West,19.87,42.52,429.31,2.1,67.25
2022-02-20,Central,13.93,61.5,432.9,2.54,79.68
2022-02-21,South,13.06,95.5,428.7,2.08,68.87
2022-02-22,North,20.49,66.76,430.24,2.69,64.92
2022-02-23,North,18.8,19.83,430.1,2.25,67.81
2022-02-24,Central,17.9,72.63,431.45,2.59,43.33
2022-02-25,West,13.83,30.92,431.6,2.19,55.79
2022-02-26,West,19.65,95.17,429.91,2.24,69.48
2022-02-27,Central,14.2,39.43,430.4,2.59,78.67
2022-02-28,West,16.81,134.24,430.47,2.88,58.39
2022-03-01,North,23.01,96.68,426.58,2.69,64.51
2022-03-02,North,14.58,40.08,427.61,2.49,45.79
2022-03-03,South,10.93,60.5,429.1,2.4,82.51
2022-03-04,Central,13.01,78.84,429.17,2.07,78.36
2022-03-05,East,21.2,79.59,428.22,2.31,72.83
2022-03-06,East,18.24,71.06,431.16,1.95,69.88
2022-03-07,South,16.71,91.3,430.04,2.34,83.63
2022-03-08,South,15.19,56.93,429.73,2.36,55.34
2022-03-09,West,19.17,50.83,428.17,1.64,54.04
2022-03-10,South,13.83,51.33,430.0,2.24,77.74
2022-03-11,South,18.45,81.46,426.14,2.35,76.93
2022-03-12,East,14.3,69.13,429.84,2.2,50.68
2022-03-13,West,13.64,67.28,430.19,2.33,58.62
2022-03-14,South,14.68,79.88,430.47,1.83,85.27
2022-03-15,South,15.73,8.72,427.77,2.0,69.94
2022-03-16,West,17.03,67.75,430.46,2.54,74.45
2022-03-17,Central,18.17,65.46,428.57,2.23,51.09
2022-03-18,West,2.48,101.72,428.92,2.33,72.88
2022-03-19,East,14.0,21.79,431.22,2.07,47.97
2022-03-20,Central,15.66,98.93,433.18,2.24,41.24
2022-03-21,North,23.25,61.89,430.24,1.54,73.72
2022-03-22,West,12.91,72.22,428.95,2.49,82.21
2022-03-23,East,17.88,101.9,430.47,2.77,61.95
2022-03-24,Central,23.21,74.02,431.6,1.91,58.44
2022-03-25,West,11.98,70.01,431.13,1.95,85.53
2022-03-26,South,18.81,66.06,434.33,2.37,62.66
2022-03-27,West,14.03,47.91,429.15,2.68,64.21
2022-03-28,North,15.22,59.29,430.61,2.23,85.33
2022-03-29,West,14.02,42.11,432.56,1.87,60.76
2022-03-30,Central,14.31,58.89,432.48,2.17,57.15
2022-03-31,Central,28.12,1.6,427.33,1.93,74.79
2022-04-01,West,20.61,70.73,430.26,2.04,56.46
2022-04-02,Central,21.64,56.96,432.5,2.15,63.26
2022-04-03,South,19.21,51.59,434.62,1.96,49.17
2022-04-04,West,10.81,65.49,431.35,2.01,67.22
2022-04-05,South,18.82,24.16,429.75,2.26,65.82
2022-04-06,South,21.53,108.23,428.8,2.3,76.62
2022-04-07,East,13.83,57.43,433.65,1.81,75.29
2022-04-08,West,21.1,56.35,431.42,2.36,71.62
2022-04-09,Central,20.06,35.87,429.06,2.13,69.73
2022-04-10,South,24.65,60.6,430.04,2.46,64.12
2022-04-11,East,15.57,94.67,430.82,2.48,72.31
2022-04-12,West,12.85,85.9,431.18,2.08,51.65
2022-04-13,West,15.8,81.36,429.02,2.43,36.81
2022-04-14,North,22.99,73.66,429.46,1.99,78.94
2022-04-15,North,9.93,51.04,427.91,2.64,73.09
2022-04-16,South,8.97,23.75,431.96,2.0,63.48
2022-04-17,North,17.6,54.97,429.9,2.35,77.89
2022-04-18,South,15.48,54.1,431.12,2.19,56.22
2022-04-19,Central,17.28,86.22,432.56,1.94,56.53
2022-04-20,South,21.03,67.73,430.77,2.52,54.87
2022-04-21,North,15.04,100.31,430.28,2.06,71.81
2022-04-22,Central,9.76,89.94,430.74,1.74,46.0
2022-04-23,North,25.43,48.59,430.56,1.38,55.8
2022-04-24,South,13.26,15.12,432.34,1.99,68.48
2022-04-25,East,13.01,94.64,430.95,2.66,50.55
2022-04-26,West,21.66,93.98,429.67,2.63,57.08
2022-04-27,North,15.71,25.84,432.07,2.03,38.46
2022-04-28,South,17.0,97.73,432.35,2.14,72.27
2022-04-29,Central,19.18,69.55,428.51,2.11,56.75
2022-04-30,North,21.59,64.02,432.83,1.85,51.81
2022-05-01,North,15.92,100.37,431.08,1.97,49.46
2022-05-02,West,23.33,93.62,430.97,2.55,59.98
2022-05-03,South,8.71,76.28,432.06,2.4,46.04
2022-05-04,East,20.29,71.83,429.71,2.34,88.31
2022-05-05,Central,13.9,75.41,432.0,1.85,36.38
2022-05-06,South,22.74,50.0,430.01,2.28,59.59
2022-05-07,Central,17.82,58.62,428.38,1.56,66.28
2022-05-08,North,14.56,37.44,429.1,2.51,55.7
2022-05-09,West,19.91,51.67,431.46,2.33,67.55
2022-05-10,West,20.83,50.83,429.2,1.85,55.4
2022-05-11,East,19.82,44.12,433.04,2.74,83.36
2022-05-12,West,13.14,63.42,432.42,1.72,51.57
2022-05-13,North,15.32,51.9,432.64,2.42,36.79
2022-05-14,East,17.24,72.56,430.84,2.43,49.42
2022-05-15,South,17.09,19.44,431.05,1.89,69.64
2022-05-16,West,20.26,57.17,428.88,2.25,63.58
2022-05-17,East,9.2,63.29,432.17,1.77,74.03
2022-05-18,North,18.6,52.23,431.26,1.41,71.02
2022-05-19,Central,16.1,55.69,431.55,1.94,57.36
2022-05-20,Central,13.91,20.37,433.24,2.08,59.13
2022-05-21,North,14.29,68.91,429.81,2.46,60.38
2022-05-22,North,16.4,76.19,430.53,2.28,87.61
2022-05-23,Central,2.86,72.34,431.22,2.29,73.29
2022-05-24,East,14.46,85.97,429.34,1.96,87.7
2022-05-25,Central,13.76,65.04,430.47,2.1,75.09
2022-05-26,North,19.4,71.97,431.5,1.99,64.24
2022-05-27,West,14.04,63.9,430.28,1.9,52.77
2022-05-28,South,16.4,77.19,432.74,2.09,67.42
2022-05-29,West,23.44,20.57,428.52,2.29,64.27
2022-05-30,West,21.24,37.66,432.48,2.09,63.88
2022-05-31,North,20.88,99.67,431.8,2.17,62.49
2022-06-01,Central,15.27,1.51,429.96,2.48,40.37
2022-06-02,East,19.44,56.5,429.44,2.12,80.13
2022-06-03,West,16.33,89.31,427.71,1.87,64.39
2022-06-04,Central,16.48,57.67,429.65,2.44,48.03
2022-06-05,East,18.91,49.87,432.42,2.35,70.78
2022-06-06,West,14.88,63.24,430.78,2.37,54.73
2022-06-07,East,23.24,51.17,432.61,2.46,71.75
2022-06-08,Central,16.63,60.77,429.95,2.41,75.58
2022-06-09,South,19.74,42.92,431.95,2.28,77.24
2022-06-10,Central,23.09,87.72,429.82,2.99,63.07
2022-06-11,North,21.4,95.58,429.46,1.89,60.03
2022-06-12,East,11.64,56.67,430.75,2.1,57.49
2022-06-13,South,19.05,25.34,429.92,2.56,56.33
2022-06-14,East,20.68,46.9,428.62,2.32,64.79
2022-06-15,East,20.84,55.4,430.67,2.5,62.49
2022-06-16,West,12.82,72.64,431.11,2.33,55.1
2022-06-17,North,14.65,34.8,432.86,2.69,51.27
2022-06-18,East,21.25,40.77,432.37,1.97,63.69
2022-06-19,Central,14.23,72.77,432.81,2.68,59.79
2022-06-20,Central,16.08,83.47,432.07,2.63,51.3
2022-06-21,West,23.58,44.46,431.49,1.91,74.97
2022-06-22,North,17.09,26.67,429.16,2.47,86.27
2022-06-23,North,14.37,142.1,431.24,2.27,76.55
2022-06-24,Central,13.77,79.58,431.92,2.1,56.36
2022-06-25,South,18.61,53.32,433.22,1.71,64.4
2022-06-26,West,11.95,81.73,432.07,1.98,83.49
2022-06-27,West,16.29,56.89,432.91,2.49,50.92
2022-06-28,Central,18.61,81.68,429.51,2.53,74.39
2022-06-29,Central,22.48,63.98,430.58,2.22,47.62
2022-06-30,South,19.95,62.28,431.72,2.53,85.21
2022-07-01,South,14.43,57.16,432.83,2.57,59.84
2022-07-02,North,22.0,23.82,430.88,2.33,91.75
2022-07-03,West,16.09,108.45,430.98,2.07,85.74
2022-07-04,West,12.34,36.46,432.14,2.42,63.72
2022-07-05,Central,16.6,26.0,429.43,2.43,56.37
2022-07-06,North,23.04,54.68,433.54,2.49,67.34
2022-07-07,West,17.95,35.96,429.82,2.55,62.84
2022-07-08,North,17.34,58.71,428.27,1.88,60.18
2022-07-09,North,23.84,77.19,431.17,2.13,45.1
2022-07-10,Central,11.56,84.88,433.71,1.72,58.83
2022-07-11,North,12.15,80.37,432.05,2.51,51.67
2022-07-12,South,10.82,52.36,432.31,2.22,71.62
2022-07-13,South,18.78,61.24,431.25,2.42,76.89
2022-07-14,East,17.95,70.2,430.97,1.85,73.89
2022-07-15,Central,23.46,16.06,428.89,2.71,69.11
2022-07-16,East,18.26,74.26,427.83,1.93,54.77
2022-07-17,South,15.67,23.57,431.52,2.52,67.46
2022-07-18,East,17.3,111.01,433.21,2.33,74.51
2022-07-19,Central,17.76,49.89,431.76,2.23,57.97
2022-07-20,Central,10.6,55.38,432.19,2.21,66.43
2022-07-21,North,28.13,40.76,433.64,2.1,63.25
2022-07-22,West,19.37,44.25,431.77,2.68,84.95
2022-07-23,North,18.13,116.85,431.1,2.3,75.22
2022-07-24,Central,19.75,83.51,430.06,1.91,72.31
2022-07-25,South,20.13,21.27,434.33,2.18,44.4
2022-07-26,South,16.73,97.61,432.1,2.33,67.07
2022-07-27,North,14.77,89.83,429.9,2.56,63.14
2022-07-28,Central,19.69,52.97,429.57,2.11,63.04
2022-07-29,South,18.84,67.67,433.22,2.14,46.24
2022-07-30,Central,14.06,59.63,429.79,2.3,51.95
2022-07-31,South,22.97,109.31,434.14,2.56,64.18
2022-08-01,Central,18.47,40.09,427.23,1.89,78.37
2022-08-02,East,20.22,63.65,433.51,2.45,57.91
2022-08-03,Central,22.87,49.3,432.11,2.16,60.2
2022-08-04,Central,17.39,24.17,431.57,2.2,86.37
2022-08-05,North,18.57,114.79,431.14,2.9,61.44
2022-08-06,East,20.54,30.46,434.24,2.24,63.45
2022-08-07,West,14.4,65.5,432.48,2.53,63.62
2022-08-08,North,17.52,16.48,430.07,2.52,48.85
2022-08-09,West,17.8,50.02,428.86,1.95,71.86
2022-08-10,South,13.48,70.55,431.71,1.75,57.17
2022-08-11,West,26.57,39.38,431.45,2.55,64.64
2022-08-12,Central,11.67,74.67,429.18,1.98,70.33
2022-08-13,West,12.11,53.27,431.39,1.8,88.31
2022-08-14,North,22.56,89.0,430.62,2.61,49.19
2022-08-15,North,20.16,94.04,431.5,2.0,75.38
2022-08-16,West,13.2,45.33,432.59,2.07,75.42
2022-08-17,North,19.74,61.92,433.75,2.9,57.34
2022-08-18,North,23.18,64.59,432.88,1.81,72.19
2022-08-19,West,17.19,75.48,430.44,1.93,84.72
2022-08-20,East,27.7,60.36,432.09,2.17,55.82
2022-08-21,East,10.41,64.76,431.64,2.24,67.9
2022-08-22,South,20.08,53.91,429.55,2.04,69.86
2022-08-23,North,21.98,62.88,432.16,1.96,71.41
2022-08-24,West,20.87,92.45,434.36,2.76,74.23
2022-08-25,North,16.49,76.15,431.63,2.39,67.0
2022-08-26,Central,16.15,77.53,429.2,2.49,71.16
2022-08-27,North,19.09,78.08,431.64,2.27,54.06
2022-08-28,North,20.57,56.15,429.79,2.4,66.97
2022-08-29,East,19.72,67.97,432.91,2.59,59.28
2022-08-30,West,21.47,32.87,432.41,2.01,50.24
2022-08-31,North,13.24,91.72,431.38,2.39,58.89
2022-09-01,East,16.4,9.57,431.15,2.52,68.23
2022-09-02,South,13.55,57.82,431.33,2.78,70.23
2022-09-03,East,15.77,88.52,431.67,2.9,49.78
2022-09-04,East,21.38,25.9,430.51,2.34,53.75
2022-09-05,East,17.75,69.99,429.6,2.66,73.7
2022-09-06,North,27.74,42.98,433.4,1.51,71.1
2022-09-07,North,18.09,50.78,431.12,2.78,75.65
2022-09-08,South,17.56,83.65,431.96,2.1,81.41
2022-09-09,Central,17.74,64.95,432.14,2.25,71.45
2022-09-10,Central,14.77,9.14,432.21,2.45,60.02
2022-09-11,Central,17.09,35.59,429.97,2.27,66.38
2022-09-12,South,21.83,84.38,429.23,2.38,84.92
2022-09-13,Central,17.78,71.22,430.87,2.8,98.17
2022-09-14,Central,14.15,103.7,432.35,2.2,70.56
2022-09-15,East,13.62,102.07,430.68,1.99,71.43
2022-09-16,North,15.52,51.44,431.24,2.87,73.71
2022-09-17,North,17.62,122.58,434.98,2.48,65.29
2022-09-18,East,22.1,60.61,429.03,2.9,78.97
2022-09-19,East,11.96,35.93,430.67,2.58,77.1
2022-09-20,East,16.04,44.16,434.66,1.93,69.25
2022-09-21,North,17.9,3.58,431.76,2.52,61.18
2022-09-22,Central,9.99,100.18,430.77,2.03,46.75
2022-09-23,East,13.99,99.87,433.59,2.33,73.79
2022-09-24,South,14.61,34.61,431.93,2.3,67.55
2022-09-25,East,14.14,54.3,431.34,1.84,56.15
2022-09-26,West,18.09,62.39,432.16,2.08,51.44
2022-09-27,East,16.68,35.99,430.89,2.99,72.94
2022-09-28,North,15.11,16.12,430.36,2.4,45.79
2022-09-29,East,19.04,54.74,431.72,2.27,68.6
2022-09-30,West,24.22,51.97,430.39,2.87,75.12
2022-10-01,South,23.89,50.29,431.93,2.21,71.6
2022-10-02,Central,9.64,65.57,432.45,2.3,60.31
2022-10-03,East,19.64,95.74,433.21,2.63,50.01
2022-10-04,West,16.62,52.42,433.63,2.21,72.04
2022-10-05,West,17.95,64.26,431.34,2.11,79.41
2022-10-06,South,15.74,78.17,432.71,1.65,58.13
2022-10-07,North,17.8,73.85,432.71,2.05,71.08
2022-10-08,East,17.94,44.64,432.47,2.05,83.98
2022-10-09,West,15.02,62.41,431.27,2.38,69.07
2022-10-10,South,13.75,73.69,430.45,2.15,60.24
2022-10-11,Central,15.54,31.79,432.76,2.98,77.49
2022-10-12,West,18.27,91.59,429.45,2.02,56.15
2022-10-13,South,19.73,95.79,431.62,2.75,49.42
2022-10-14,North,20.75,41.93,428.2,2.4,74.75
2022-10-15,North,15.36,64.84,430.03,2.58,60.13
2022-10-16,West,18.47,76.06,430.73,2.56,61.2
2022-10-17,West,21.19,46.36,433.7,1.67,57.48
2022-10-18,East,22.0,72.04,433.1,2.33,59.33
2022-10-19,South,17.1,64.08,431.24,2.26,81.84
2022-10-20,West,16.45,23.3,433.18,2.0,84.95
2022-10-21,East,18.1,71.48,433.42,2.48,86.54
2022-10-22,East,12.74,32.5,431.86,2.85,78.08
2022-10-23,West,16.57,83.48,430.03,1.54,70.6
2022-10-24,North,20.32,43.22,431.81,2.18,47.81
2022-10-25,South,19.91,55.97,431.98,1.97,62.75
2022-10-26,South,16.26,94.31,430.29,2.36,90.88
2022-10-27,North,18.21,72.41,432.7,2.24,59.77
2022-10-28,West,14.04,33.01,432.58,2.16,83.17
2022-10-29,South,20.16,34.63,432.83,2.55,65.66
2022-10-30,West,17.03,45.02,432.59,2.83,32.86
2022-10-31,West,16.24,69.87,433.28,3.14,72.69
2022-11-01,East,15.9,68.96,431.92,2.12,80.2
2022-11-02,North,17.09,38.92,432.5,1.8,64.41
2022-11-03,West,15.55,30.82,431.61,2.51,79.8
2022-11-04,Central,19.98,67.04,431.34,2.83,44.99
2022-11-05,North,15.76,55.45,434.23,2.59,48.37
2022-11-06,South,23.72,113.93,429.17,2.83,67.46
2022-11-07,East,23.21,60.92,433.56,2.28,70.73
2022-11-08,South,13.78,105.36,431.32,2.16,81.28
2022-11-09,South,17.63,30.74,431.14,2.38,72.67
2022-11-10,North,14.75,20.67,432.66,2.25,50.68
2022-11-11,South,16.04,32.0,430.05,2.55,67.56
2022-11-12,West,25.36,89.73,431.07,2.64,72.21
2022-11-13,South,16.12,103.9,431.03,2.66,42.51
2022-11-14,East,18.79,40.45,431.98,2.5,64.48
2022-11-15,East,19.52,48.49,431.11,2.42,60.97
2022-11-16,Central,13.35,30.78,434.73,2.59,57.14
2022-11-17,East,13.93,14.71,435.03,1.76,70.99
2022-11-18,South,12.53,77.96,429.31,2.42,51.2
2022-11-19,East,13.81,65.58,433.17,2.37,70.0
2022-11-20,North,5.95,60.26,433.65,2.42,71.71
2022-11-21,East,19.53,25.0,433.19,2.33,78.01
2022-11-22,West,25.57,101.0,431.39,2.48,51.52
2022-11-23,North,17.95,47.42,432.02,2.18,46.94
2022-11-24,Central,11.69,73.34,431.28,2.69,68.35
2022-11-25,West,14.78,23.64,431.78,2.5,61.56
2022-11-26,South,15.52,55.24,430.6,2.4,99.83
2022-11-27,South,13.29,67.28,432.25,2.15,70.5
2022-11-28,South,20.8,68.18,430.18,2.6,65.7
2022-11-29,West,20.6,63.87,432.14,2.42,62.93
2022-11-30,West,12.74,72.36,430.58,2.13,50.38
2022-12-01,West,20.26,31.74,432.77,2.34,71.77
2022-12-02,North,23.47,64.93,431.45,2.55,64.05
2022-12-03,North,24.97,62.84,432.92,2.53,64.06
2022-12-04,South,28.82,65.79,434.11,2.51,66.13
2022-12-05,East,13.75,61.81,434.88,2.39,67.65
2022-12-06,South,28.66,28.17,428.71,2.67,44.13
2022-12-07,Central,15.95,27.06,431.26,2.73,75.04
2022-12-08,North,14.99,4.64,432.07,2.58,54.84
2022-12-09,West,18.67,80.44,433.22,2.19,63.34
2022-12-10,North,15.04,80.69,430.07,2.05,80.43
2022-12-11,West,18.96,81.09,431.08,2.2,86.35
2022-12-12,Central,12.08,67.67,432.76,2.95,44.59
2022-12-13,Central,16.41,6.67,432.7,2.45,65.36
2022-12-14,North,22.51,34.33,433.14,3.0,68.27
2022-12-15,West,17.14,64.26,433.25,2.33,46.91
2022-12-16,Central,17.93,63.39,433.1,2.29,74.63
2022-12-17,South,19.27,54.43,432.9,2.34,66.4
2022-12-18,South,22.05,69.22,432.7,2.34,67.33
2022-12-19,West,10.75,60.29,433.62,2.14,53.99
2022-12-20,North,19.71,63.02,429.27,2.02,69.95
2022-12-21,Central,16.3,44.02,434.96,2.52,75.06
2022-12-22,North,18.04,84.55,429.34,2.69,66.53
2022-12-23,South,21.61,49.23,431.04,3.1,58.83
2022-12-24,Central,12.59,26.73,432.33,2.24,59.77
2022-12-25,North,13.32,40.73,433.69,2.27,67.64
2022-12-26,East,9.63,51.29,428.19,2.14,65.59
2022-12-27,West,15.18,84.85,432.65,2.71,75.86
2022-12-28,West,22.69,58.94,433.89,2.62,59.24
2022-12-29,East,16.89,55.35,434.21,2.11,50.38
2022-12-30,South,12.01,28.78,431.68,2.1,69.31
2022-12-31,Central,15.43,79.64,432.28,2.66,59.27
2023-01-01,West,11.42,43.7,431.82,2.49,74.4
2023-01-02,East,12.87,57.5,432.16,2.6,65.09
2023-01-03,East,18.93,97.0,431.21,2.11,72.86
2023-01-04,South,12.68,72.72,431.43,1.81,52.83
2023-01-05,South,21.83,19.29,433.43,2.11,66.72
2023-01-06,North,17.09,15.76,432.98,2.58,56.61
2023-01-07,West,17.72,58.39,433.53,3.01,50.36
2023-01-08,North,16.26,29.68,433.12,2.25,54.67
2023-01-09,East,20.47,76.21,433.87,3.06,58.47
2023-01-10,Central,20.51,61.06,434.14,2.63,79.94
2023-01-11,Central,18.72,64.13,430.22,1.96,58.15
2023-01-12,South,19.64,42.33,431.56,2.44,49.74
2023-01-13,Central,16.53,103.53,432.5,2.64,66.58
2023-01-14,Central,19.55,131.06,432.82,1.65,65.35
2023-01-15,Central,16.03,53.04,431.86,2.57,59.1
2023-01-16,East,17.39,68.83,434.24,2.73,63.07
2023-01-17,Central,16.28,62.44,435.85,2.5,76.71
2023-01-18,Central,15.55,53.51,433.17,2.36,73.05
2023-01-19,Central,14.63,39.2,433.03,2.33,72.01
2023-01-20,North,19.25,32.88,434.19,2.31,50.8
2023-01-21,East,22.63,31.61,430.12,2.03,99.64
2023-01-22,South,22.07,70.13,432.97,2.18,77.62
2023-01-23,North,12.36,47.01,434.41,2.26,71.2
2023-01-24,West,22.54,4.46,431.98,2.42,51.03
2023-01-25,East,16.11,71.12,431.12,2.22,76.37
2023-01-26,East,19.79,59.04,432.69,2.13,58.99
2023-01-27,West,13.76,93.67,432.88,2.62,62.67
2023-01-28,West,17.96,69.33,431.62,2.5,44.83
2023-01-29,West,18.64,23.03,436.14,2.23,50.1
2023-01-30,South,11.45,4.26,432.28,2.54,70.26
2023-01-31,Central,19.82,42.01,431.28,2.25,77.07
2023-02-01,East,22.77,44.37,432.88,2.41,73.22
2023-02-02,Central,16.69,83.58,434.39,2.68,72.81
2023-02-03,Central,22.83,59.78,433.06,2.21,64.22
