Student_ID,Age,Gender,Academic_Level,Country,Avg_Daily_Usage_Hours,Most_Used_Platform,Affects_Academic_Performance,Sleep_Hours_Per_Night,Mental_Health_Score,Overall_Impact,Age_Group,Usage_to_Sleep_Ratio,Wellbeing_Index,Is_Heavy_User,Sleep_Deficit
602,21,Male,Undergraduate,Japan,4.5,Twitter,No,7.7,8.1,Positive,Young Adult,0.58,7.36,No,No
603,23,Female,Graduate,Poland,6.1,Instagram,Yes,6.4,5.0,Negative,Adult,0.95,4.37,Yes,Yes
604,20,Male,Undergraduate,Finland,4.4,Facebook,No,7.6,7.0,Positive,Young Adult,0.58,6.68,No,No
605,22,Female,Graduate,Spain,6.2,TikTok,Yes,6.3,5.0,Negative,Young Adult,0.98,4.29,Yes,Yes
606,19,Male,Undergraduate,Denmark,4.6,Instagram,No,7.1,6.9,Positive,Young Adult,0.65,6.31,No,No
607,24,Female,Graduate,Ireland,5.9,Twitter,Yes,6.6,5.8,Negative,Adult,0.89,5.01,Yes,Yes
608,21,Male,Undergraduate,India,7.3,Facebook,Yes,5.9,4.2,Negative,Young Adult,1.24,3.28,Yes,Yes
609,23,Female,Graduate,Switzerland,4.4,Instagram,No,7.3,7.0,Positive,Adult,0.6,6.53,No,No
610,20,Male,Undergraduate,Turkey,6.6,TikTok,Yes,6.2,5.0,Negative,Young Adult,1.06,4.12,Yes,Yes
611,22,Female,Graduate,USA,5.4,Instagram,Yes,6.9,6.0,Negative,Young Adult,0.78,5.43,Yes,Yes
612,19,Male,Undergraduate,Mexico,6.3,Facebook,Yes,6.1,4.9,Negative,Young Adult,1.03,4.1,Yes,Yes
613,24,Female,Graduate,France,4.9,Twitter,No,7.2,7.0,Positive,Adult,0.68,6.33,No,No
614,21,Male,Undergraduate,Canada,5.7,Instagram,Yes,6.8,5.8,Negative,Young Adult,0.84,5.17,Yes,Yes
615,23,Female,Graduate,UK,6.1,TikTok,Yes,6.6,5.2,Negative,Adult,0.92,4.59,Yes,Yes
616,20,Male,Undergraduate,Italy,5.1,Facebook,No,7.2,6.9,Positive,Young Adult,0.71,6.21,Yes,No
617,22,Female,Graduate,Russia,6.8,Instagram,Yes,5.8,3.9,Negative,Young Adult,1.17,3.2,Yes,Yes
618,19,Male,Undergraduate,China,5.5,WeChat,Yes,6.6,6.0,Negative,Young Adult,0.83,5.25,Yes,Yes
619,24,Female,Graduate,Japan,4.1,Twitter,No,7.5,8.1,Positive,Adult,0.55,7.38,No,No
620,21,Male,Undergraduate,Poland,6.5,TikTok,Yes,6.4,5.0,Negative,Young Adult,1.02,4.25,Yes,Yes
621,23,Female,Graduate,Finland,4.4,Instagram,No,7.4,6.9,Positive,Adult,0.59,6.52,No,No
622,20,Male,Undergraduate,Spain,6.3,Facebook,Yes,6.2,5.1,Negative,Young Adult,1.02,4.27,Yes,Yes
623,22,Female,Graduate,Denmark,4.7,Twitter,No,7.2,7.1,Positive,Young Adult,0.65,6.45,No,No
624,19,Male,Undergraduate,Ireland,5.7,Instagram,Yes,6.5,6.1,Negative,Young Adult,0.88,5.2,Yes,Yes
625,24,Female,Graduate,India,7.3,TikTok,Yes,5.9,4.1,Negative,Adult,1.24,3.22,Yes,Yes
626,21,Male,Undergraduate,Switzerland,4.7,Facebook,No,7.4,7.2,Positive,Young Adult,0.64,6.61,No,No
627,23,Female,Graduate,Turkey,6.6,Instagram,Yes,5.9,5.2,Negative,Adult,1.12,4.09,Yes,Yes
628,20,Male,Undergraduate,USA,5.7,Twitter,Yes,7.0,5.9,Negative,Young Adult,0.81,5.33,Yes,No
629,22,Female,Graduate,Mexico,6.4,Facebook,Yes,6.3,5.2,Negative,Young Adult,1.02,4.35,Yes,Yes
630,19,Male,Undergraduate,France,4.8,Instagram,No,7.3,7.0,Positive,Young Adult,0.66,6.41,No,No
631,24,Female,Graduate,Canada,5.7,TikTok,Yes,6.6,6.0,Negative,Adult,0.86,5.19,Yes,Yes
632,21,Male,Undergraduate,UK,6.1,Facebook,Yes,6.2,4.8,Negative,Young Adult,0.98,4.15,Yes,Yes
633,23,Female,Graduate,Italy,4.7,Twitter,No,7.1,7.0,Positive,Adult,0.66,6.34,No,No
634,20,Male,Undergraduate,Russia,7.1,Instagram,Yes,6.0,3.9,Negative,Young Adult,1.18,3.21,Yes,Yes
635,22,Female,Graduate,China,5.6,WeChat,Yes,6.9,6.1,Negative,Young Adult,0.81,5.43,Yes,Yes
636,19,Male,Undergraduate,Japan,4.3,Twitter,No,7.5,8.1,Positive,Young Adult,0.57,7.32,No,No
637,24,Female,Graduate,Poland,6.0,TikTok,Yes,6.4,4.8,Negative,Adult,0.94,4.28,Yes,Yes
638,21,Male,Undergraduate,Finland,4.4,Instagram,No,7.4,7.0,Positive,Young Adult,0.59,6.58,No,No
639,23,Female,Graduate,Spain,6.7,Facebook,Yes,6.3,5.1,Negative,Adult,1.06,4.2,Yes,Yes
640,20,Male,Undergraduate,Denmark,4.3,Twitter,No,7.2,7.0,Positive,Young Adult,0.6,6.51,No,No
641,22,Female,Graduate,Ireland,5.9,Instagram,Yes,6.7,6.1,Negative,Young Adult,0.88,5.24,Yes,Yes
642,19,Male,Undergraduate,India,7.4,TikTok,Yes,5.7,4.0,Negative,Young Adult,1.3,3.03,Yes,Yes
643,24,Female,Graduate,Switzerland,4.6,Facebook,No,7.4,7.0,Positive,Adult,0.62,6.52,No,No
644,21,Male,Undergraduate,Turkey,6.9,Instagram,Yes,6.1,5.0,Negative,Young Adult,1.13,3.98,Yes,Yes
645,23,Female,Graduate,USA,5.1,Twitter,Yes,6.8,5.9,Negative,Adult,0.75,5.41,Yes,Yes
646,22,Male,Graduate,Mexico,6.4,Facebook,Yes,6.1,4.9,Negative,Young Adult,1.05,4.07,Yes,Yes
647,20,Female,Undergraduate,France,4.8,Instagram,No,7.1,7.1,Positive,Young Adult,0.68,6.37,No,No
648,23,Male,Graduate,Canada,5.8,TikTok,Yes,6.6,6.0,Negative,Adult,0.88,5.16,Yes,Yes
649,21,Female,Undergraduate,UK,6.4,Twitter,Yes,6.3,5.0,Negative,Young Adult,1.02,4.23,Yes,Yes
650,24,Male,Graduate,Italy,5.1,Facebook,No,7.1,7.0,Positive,Adult,0.72,6.22,Yes,No
651,19,Female,Undergraduate,Russia,6.9,Instagram,Yes,5.9,4.0,Negative,Young Adult,1.17,3.28,Yes,Yes
652,22,Male,Graduate,China,5.6,WeChat,Yes,6.7,6.1,Negative,Young Adult,0.84,5.33,Yes,Yes
653,20,Female,Undergraduate,Japan,4.3,Twitter,No,7.3,8.0,Positive,Young Adult,0.59,7.16,No,No
654,23,Male,Graduate,Poland,6.1,TikTok,Yes,6.3,4.9,Negative,Adult,0.97,4.26,Yes,Yes
655,21,Female,Undergraduate,Finland,4.5,Instagram,No,7.3,7.1,Positive,Young Adult,0.62,6.56,No,No
656,24,Male,Graduate,Spain,6.5,Facebook,Yes,6.0,5.0,Negative,Adult,1.08,4.05,Yes,Yes
657,19,Female,Undergraduate,Denmark,4.6,Twitter,No,7.1,7.0,Positive,Young Adult,0.65,6.37,No,No
658,22,Male,Graduate,Ireland,6.0,Instagram,Yes,6.4,6.2,Negative,Young Adult,0.94,5.12,Yes,Yes
659,20,Female,Undergraduate,India,6.9,TikTok,Yes,5.7,4.0,Negative,Young Adult,1.21,3.18,Yes,Yes
660,23,Male,Graduate,Switzerland,4.7,Facebook,No,7.2,7.0,Positive,Adult,0.65,6.39,No,No
661,21,Female,Undergraduate,Turkey,6.9,Instagram,Yes,6.2,4.9,Negative,Young Adult,1.11,3.97,Yes,Yes
662,24,Male,Graduate,USA,5.4,Twitter,Yes,6.7,6.0,Negative,Adult,0.81,5.33,Yes,Yes
663,19,Female,Undergraduate,Mexico,6.1,TikTok,Yes,6.2,5.1,Negative,Young Adult,0.98,4.33,Yes,Yes
664,22,Male,Graduate,France,4.6,Facebook,No,7.2,6.8,Positive,Young Adult,0.64,6.3,No,No
665,20,Female,Undergraduate,Canada,5.8,Instagram,Yes,6.7,6.0,Negative,Young Adult,0.87,5.21,Yes,Yes
666,23,Male,Graduate,UK,6.3,Twitter,Yes,6.2,5.0,Negative,Adult,1.02,4.21,Yes,Yes
667,21,Female,Undergraduate,Italy,4.7,TikTok,No,7.0,7.0,Positive,Young Adult,0.67,6.29,No,No
668,24,Male,Graduate,Russia,6.8,Instagram,Yes,6.0,4.1,Negative,Adult,1.13,3.42,Yes,Yes
669,19,Female,Undergraduate,China,5.8,WeChat,Yes,6.9,6.0,Negative,Young Adult,0.84,5.31,Yes,Yes
670,22,Male,Graduate,Japan,4.5,Twitter,No,7.2,8.1,Positive,Young Adult,0.62,7.11,No,No
671,20,Female,Undergraduate,Poland,6.1,Facebook,Yes,6.3,4.9,Negative,Young Adult,0.97,4.26,Yes,Yes
672,23,Male,Graduate,Finland,4.2,Instagram,No,7.5,7.0,Positive,Adult,0.56,6.69,No,No
673,21,Female,Undergraduate,Spain,6.3,TikTok,Yes,6.1,5.0,Negative,Young Adult,1.03,4.16,Yes,Yes
674,24,Male,Graduate,Denmark,4.4,Twitter,No,7.4,6.9,Positive,Adult,0.59,6.52,No,No
675,19,Female,Undergraduate,Ireland,6.1,Instagram,Yes,6.4,6.1,Negative,Young Adult,0.95,5.03,Yes,Yes
676,22,Male,Graduate,India,7.2,Facebook,Yes,5.9,4.2,Negative,Young Adult,1.22,3.31,Yes,Yes
677,20,Female,Undergraduate,Switzerland,4.8,TikTok,No,7.3,7.0,Positive,Young Adult,0.66,6.41,No,No
678,23,Male,Graduate,Turkey,7.0,Instagram,Yes,6.0,5.1,Negative,Adult,1.17,3.96,Yes,Yes
679,21,Female,Undergraduate,USA,5.4,Twitter,Yes,6.9,6.0,Negative,Young Adult,0.78,5.43,Yes,Yes
680,24,Male,Graduate,Mexico,6.1,Facebook,Yes,6.4,4.9,Negative,Adult,0.95,4.31,Yes,Yes
681,19,Female,Undergraduate,France,4.8,Instagram,No,7.1,6.8,Positive,Young Adult,0.68,6.19,No,No
682,22,Male,Graduate,Canada,5.8,TikTok,Yes,6.5,5.9,Negative,Young Adult,0.89,5.05,Yes,Yes
683,20,Female,Undergraduate,UK,6.0,Twitter,Yes,6.4,4.9,Negative,Young Adult,0.94,4.34,Yes,Yes
684,23,Male,Graduate,Italy,4.8,Facebook,No,7.2,7.2,Positive,Adult,0.67,6.48,No,No
685,21,Female,Undergraduate,Russia,6.5,Instagram,Yes,6.0,4.0,Negative,Young Adult,1.08,3.45,Yes,Yes
686,24,Male,Graduate,China,5.7,WeChat,Yes,6.6,6.0,Negative,Adult,0.86,5.19,Yes,Yes
687,19,Female,Undergraduate,Japan,4.1,Twitter,No,7.4,8.1,Positive,Young Adult,0.55,7.33,No,No
688,22,Male,Graduate,Poland,6.3,TikTok,Yes,6.2,4.9,Negative,Young Adult,1.02,4.15,Yes,Yes
689,20,Female,Undergraduate,Finland,4.4,Instagram,No,7.4,6.9,Positive,Young Adult,0.59,6.52,No,No
690,23,Male,Graduate,Spain,6.5,Facebook,Yes,6.3,5.0,Negative,Adult,1.03,4.2,Yes,Yes
691,21,Female,Undergraduate,Denmark,4.7,Twitter,No,7.2,7.1,Positive,Young Adult,0.65,6.45,No,No
692,24,Male,Graduate,Ireland,5.8,Instagram,Yes,6.6,6.1,Negative,Adult,0.88,5.22,Yes,Yes
693,19,Female,Undergraduate,India,7.1,TikTok,Yes,5.9,4.0,Negative,Young Adult,1.2,3.22,Yes,Yes
694,22,Male,Graduate,Switzerland,4.3,Facebook,No,7.5,7.0,Positive,Young Adult,0.57,6.66,No,No
695,20,Female,Undergraduate,Turkey,6.6,Instagram,Yes,6.1,5.0,Negative,Young Adult,1.08,4.07,Yes,Yes
696,23,Male,Graduate,USA,5.8,Twitter,Yes,6.7,6.0,Negative,Adult,0.87,5.21,Yes,Yes
697,21,Female,Undergraduate,Mexico,6.1,TikTok,Yes,6.3,4.9,Negative,Young Adult,0.97,4.26,Yes,Yes
698,24,Male,Graduate,France,4.7,Facebook,No,7.1,7.0,Positive,Adult,0.66,6.34,No,No
699,19,Female,Undergraduate,Canada,5.8,Instagram,Yes,6.6,5.9,Negative,Young Adult,0.88,5.1,Yes,Yes
700,22,Male,Graduate,UK,6.2,Twitter,Yes,6.3,5.0,Negative,Young Adult,0.98,4.29,Yes,Yes
701,20,Female,Undergraduate,Italy,4.8,TikTok,No,6.9,7.0,Positive,Young Adult,0.7,6.21,No,Yes
702,23,Male,Graduate,Russia,6.9,Instagram,Yes,6.0,4.3,Negative,Adult,1.15,3.51,Yes,Yes
703,21,Female,Undergraduate,China,5.7,WeChat,Yes,6.7,6.0,Negative,Young Adult,0.85,5.24,Yes,Yes
704,24,Male,Graduate,Japan,4.5,Twitter,No,7.5,7.9,Positive,Adult,0.6,7.14,No,No
705,19,Female,Undergraduate,Poland,6.3,Facebook,Yes,6.5,5.0,Negative,Young Adult,0.97,4.36,Yes,Yes
